,LV_P2HT_OTH,LV_STUR_BIO_CHP,LV_COMC_GAS_CHP
2016-01-02 07:00:00,678.3561259459644,383.6654276036853,1205.7501545642137
2016-01-02 08:00:00,651.4205122493521,368.4311526389427,1157.8732074331147
2016-01-02 09:00:00,627.4944643288977,354.8990313015457,1115.3456398697363
2016-01-02 10:00:00,613.1990268921484,346.8138015716543,1089.9360869230636
2016-01-02 11:00:00,597.5492848561278,337.96260270945754,1062.1193131709167
2016-01-02 12:00:00,604.7722427189065,342.04777141508686,1074.9578241334461
2016-01-02 13:00:00,610.3399394047984,345.196755625676,1084.8541763337291
2016-01-02 14:00:00,634.2659873252528,358.72887696307316,1127.3817438971075
2016-01-02 15:00:00,646.3042504298838,365.53749147245526,1148.7792621679896
2016-01-02 16:00:00,647.658555029155,366.3034606047608,1151.186482973464
2016-01-02 17:00:00,639.0812925671053,361.45232276682594,1135.9407512054604
2016-01-02 18:00:00,616.8105058235376,348.85638592446895,1096.3553424043282
2016-01-02 19:00:00,558.2744514772687,315.74949787259817,992.3099098121634
2016-01-02 20:00:00,460.7645203297566,260.59972034660257,818.9900118180174
2016-01-02 21:00:00,384.92346277058044,217.7054489374949,684.1856467114593
2016-01-02 22:00:00,390.34068116766446,220.76932546671685,693.8145299333562
2016-01-02 23:00:00,395.9083778535563,223.91830967730613,703.7108821336393
2016-01-03 00:00:00,402.83037913871925,227.8332630202009,716.0144551393967
2016-01-03 01:00:00,424.64973101586315,240.17387681845602,754.7974570053706
2016-01-03 02:00:00,481.53052418524527,272.3445803752868,855.9007308352891
2016-01-03 03:00:00,648.5614247620023,366.8141066929644,1152.7912968437802
2016-01-03 04:00:00,789.4091030861866,446.4748964527359,1403.1422606131025
2016-01-03 05:00:00,741.7074855340855,419.49576145930905,1318.3545944647315
2016-01-03 06:00:00,717.3300027472077,405.70831707781014,1275.024619966195
2016-01-03 07:00:00,695.2096942924479,393.1974879168204,1235.706680143449
2016-01-03 08:00:00,667.6721674406042,377.62278222660865,1186.759857098806
2016-01-03 09:00:00,647.0566418739234,365.9630298792917,1150.11660705992
2016-01-03 10:00:00,631.4068998379029,357.11183101709486,1122.299833307773
2016-01-03 11:00:00,616.6600275347298,348.7712782431017,1096.0878734259422
2016-01-03 12:00:00,618.3152887116166,349.70746273814177,1099.0300321881887
2016-01-03 13:00:00,622.8296373758533,352.2606931791601,1107.0541015397696
2016-01-03 14:00:00,652.4738602710074,369.02690640851364,1159.745490281817
2016-01-03 15:00:00,669.6283851951066,378.72918208438324,1190.236953817824
2016-01-03 16:00:00,667.6721674406042,377.62278222660865,1186.759857098806
2016-01-03 17:00:00,662.8568621987517,374.89933642285575,1178.2008497904528
2016-01-03 18:00:00,645.1004241194208,364.8566300215171,1146.6395103409016
2016-01-03 19:00:00,588.6710658164625,332.9412495087882,1046.338643446141
2016-01-03 20:00:00,491.1611346689502,277.7914719827926,873.0187454519951
2016-01-03 21:00:00,408.6990324022269,231.1524625935247,726.4457452964517
2016-01-03 22:00:00,469.04082621419053,265.2806428218028,833.7008056292489
2016-01-03 23:00:00,466.1817387268406,263.6635968758245,828.6188950399143
2016-01-04 00:00:00,470.69608739107724,266.2168273168428,836.642964391495
2016-01-04 01:00:00,485.7439162718662,274.7275954535706,863.3898622300981
2016-01-04 02:00:00,524.8682713619173,296.8555926090627,932.9317966104654
2016-01-04 03:00:00,702.4326521552265,397.2826566224497,1248.5451911059781
2016-01-04 04:00:00,886.1666427896592,501.199135571895,1575.1248137153182
2016-01-04 05:00:00,805.8112365662464,455.7516337217691,1432.2963792571795
2016-01-04 06:00:00,766.0849683209636,433.28320584080785,1361.6845689632678
2016-01-04 07:00:00,735.6883539817701,416.0914542046179,1307.6558353292903
2016-01-04 08:00:00,708.7527402851581,400.85717923987534,1259.7788881981915
2016-01-04 09:00:00,693.5544331155611,392.2613034217803,1232.7645213812025
2016-01-04 10:00:00,669.3274286174909,378.5589667216487,1189.702015861052
2016-01-04 11:00:00,660.2987312890176,373.45250583961206,1173.6538771578903
2016-01-04 12:00:00,655.7843826247811,370.8992753985938,1165.6298078063096
2016-01-04 13:00:00,678.3561259459644,383.6654276036853,1205.7501545642137
2016-01-04 14:00:00,715.3737849927049,404.6019172200355,1271.5475232471765
2016-01-04 15:00:00,739.9017460683909,418.4744692829017,1315.1449667240993
2016-01-04 16:00:00,728.7663526966071,412.1765008617232,1295.352262323533
2016-01-04 17:00:00,731.4749618951491,413.7084391263341,1300.1667039344813
2016-01-04 18:00:00,720.4900468121733,407.495578386523,1280.6414685123016
2016-01-04 19:00:00,677.4532562131169,383.15478151548166,1204.1453406938977
2016-01-04 20:00:00,580.0938033544126,328.09011167085333,1031.0929116781374
2016-01-04 21:00:00,489.5058734920634,276.85528748775255,870.0765866897488
2016-01-04 22:00:00,498.5345708205367,281.9617483697891,886.1247253929104
2016-01-04 23:00:00,497.9326576653052,281.62131764432,885.0548494793662
2016-01-05 00:00:00,504.7041806616602,285.4511633058475,897.0909535067375
2016-01-05 01:00:00,528.3292720044988,298.81306928051004,939.0835831133439
2016-01-05 02:00:00,568.657453405013,321.6219278869403,1010.7652693207993
2016-01-05 03:00:00,740.2027026460067,418.64468464563623,1315.6799046808712
2016-01-05 04:00:00,967.4249187459193,547.1572835102246,1719.558062043773
2016-01-05 05:00:00,895.0448618293248,506.22048877256435,1590.9054834400936
2016-01-05 06:00:00,859.3815073818549,486.0499682885198,1527.5153355626053
2016-01-05 07:00:00,821.3105003134589,464.5177249025986,1459.8456840309402
2016-01-05 08:00:00,788.3557550645313,445.87914268316496,1401.2699777644002
2016-01-05 09:00:00,760.5172716350719,430.13422163021863,1351.788216762985
2016-01-05 10:00:00,734.6350059601149,415.49570043504696,1305.783552480588
2016-01-05 11:00:00,723.3491342995233,409.1126243325012,1285.723379101636
2016-01-05 12:00:00,716.1261764367445,405.0274556268718,1272.8848681391066
2016-01-05 13:00:00,739.1493546243515,418.0489308760653,1313.807621832169
2016-01-05 14:00:00,775.264143938245,438.4747744042118,1378.0001766448156
2016-01-05 15:00:00,799.3406701475071,452.09200342297606,1420.79521318658
2016-01-05 16:00:00,783.5404498226789,443.155696879412,1392.710970456047
2016-01-05 17:00:00,781.885188645792,442.219512384372,1389.768811693801
2016-01-05 18:00:00,763.6773157000375,431.9214829389315,1357.4050653090917
2016-01-05 19:00:00,713.5680455270103,403.5806250436282,1268.3378955065443
2016-01-05 20:00:00,623.2810722422769,352.51601622326194,1107.8565084749275
2016-01-05 21:00:00,519.1500963872176,293.62150071710613,922.7679754317962
2016-01-05 22:00:00,452.78917102293843,256.08901323413687,804.8141559635579
2016-01-05 23:00:00,452.4882144453227,255.91879787140238,804.279218006786
2016-01-06 00:00:00,458.35686770883035,259.23799744472615,814.7105081638409
2016-01-06 01:00:00,480.32669787478216,271.6637189243486,853.7609790082009
2016-01-06 02:00:00,518.2472266543703,293.1108546289024,921.1631615614799
2016-01-06 03:00:00,680.4628219892747,384.8569351428271,1209.4947202616179
2016-01-06 04:00:00,892.9381657860143,505.0289812334225,1587.1609177426892
2016-01-06 05:00:00,822.3638483351142,465.11347867216955,1461.7179668796423
2016-01-06 06:00:00,791.9672339959207,447.9217270359796,1407.6892332456648
2016-01-06 07:00:00,753.294313772293,426.04905292458926,1338.9497058004554
2016-01-06 08:00:00,723.800569165947,409.367947376603,1286.5257860367942
2016-01-06 09:00:00,697.0154337581425,394.2187800932277,1238.916307884081
2016-01-06 10:00:00,673.9922555705355,381.1973048440343,1197.9935541910188
2016-01-06 11:00:00,661.3520793106729,374.048259609183,1175.5261600065926
2016-01-06 12:00:00,657.5901220904755,371.9205675750011,1168.8394355469418
2016-01-06 13:00:00,679.5599522564274,384.3462890546235,1207.889906391302
2016-01-06 14:00:00,711.6118277725078,402.4742251858536,1264.860798787526
2016-01-06 15:00:00,732.8292664944203,414.4744082586397,1302.5739247399558
2016-01-06 16:00:00,716.5776113031683,405.28277867097376,1273.687275074265
2016-01-06 17:00:00,718.3833507688629,406.30407084738107,1276.8969028148972
2016-01-06 18:00:00,702.1316955776108,397.1124412597151,1248.0102531492062
2016-01-06 19:00:00,650.5176425165048,367.920506550739,1156.2683935627983
2016-01-06 20:00:00,565.0459744736237,319.57934353412566,1004.3460138395347
2016-01-06 21:00:00,470.5456091022694,266.13171963547563,836.3754954131093
2016-01-06 22:00:00,396.0588561423642,224.00341735867337,703.9783511120253
2016-01-06 23:00:00,403.13133571633506,228.00347838293547,716.5493930961687
2016-01-07 00:00:00,411.257163311961,232.59929317676838,730.9927179290141
2016-01-07 01:00:00,436.53751583168645,246.89738364647093,775.9275062978668
2016-01-07 02:00:00,490.4087432249107,277.36593357595615,871.6814005600648
2016-01-07 03:00:00,653.5272082926626,369.6226601780846,1161.617773130519
2016-01-07 04:00:00,797.9863655482362,451.3260342906707,1418.387992381106
2016-01-07 05:00:00,756.7553144148744,428.0065295960367,1345.1014923033342
2016-01-07 06:00:00,742.9113118445485,420.17662291024715,1320.4943462918195
2016-01-07 07:00:00,712.8156540829708,403.1550866367918,1267.000550614614
2016-01-07 08:00:00,684.224779209472,386.98462717700914,1216.1814447212687
2016-01-07 09:00:00,658.7939484009387,372.6014290259393,1170.97918737403
2016-01-07 10:00:00,642.6927714984946,363.49490711964063,1142.360006686725
2016-01-07 11:00:00,628.2468557729371,355.32456970838206,1116.6829847616666
2016-01-07 12:00:00,632.6107261483661,357.7926924680331,1124.4395851348613
2016-01-07 13:00:00,642.2413366320709,363.23958407553886,1141.5575997515673
2016-01-07 14:00:00,667.6721674406042,377.62278222660865,1186.759857098806
2016-01-07 15:00:00,684.224779209472,386.98462717700914,1216.1814447212687
2016-01-07 16:00:00,679.2589956788116,384.176073691889,1207.3549684345298
2016-01-07 17:00:00,674.1427338593435,381.2824125254016,1198.261023169405
2016-01-07 18:00:00,652.6243385598152,369.1120140898809,1160.012959260203
2016-01-07 19:00:00,593.185414480699,335.4944799498065,1054.362712797722
2016-01-07 20:00:00,494.4716570227238,279.66384097287266,878.9030629764876
2016-01-07 21:00:00,412.9124244888478,233.53547767180848,733.9348766912606
2016-01-07 22:00:00,412.31051133361626,233.19504694633932,732.8650007777163
2016-01-07 23:00:00,418.6305994635476,236.769569563765,744.0986978699297
2016-01-08 00:00:00,426.4554704815579,241.19516899486342,758.0070847460031
2016-01-08 01:00:00,451.43486642366753,255.32304410183139,802.4069351580836
2016-01-08 02:00:00,504.1022675064287,285.11073258037845,896.0210775931936
2016-01-08 03:00:00,669.6283851951066,378.72918208438324,1190.236953817824
2016-01-08 04:00:00,827.1791535769667,467.83692447592233,1470.2769741879952
2016-01-08 05:00:00,780.5308840465211,441.45354325206654,1387.3615908883266
2016-01-08 06:00:00,764.4297071440769,432.34702134576787,1358.7424102010216
2016-01-08 07:00:00,732.5283099168042,414.30419289590503,1302.0389867831836
2016-01-08 08:00:00,703.0345653104582,397.6230873479188,1249.6150670195223
2016-01-08 09:00:00,677.0018213466933,382.8994584713799,1203.3429337587395
2016-01-08 10:00:00,659.0949049785546,372.7716443886739,1171.5141253308022
2016-01-08 11:00:00,644.9499458306129,364.7715223401498,1146.3720413625156
2016-01-08 12:00:00,648.2604681843865,366.6438913302299,1152.2563588870082
2016-01-08 13:00:00,659.847296422594,373.19718279551023,1172.8514702227324
2016-01-08 14:00:00,686.933388408014,388.5165654416202,1220.9958863322174
2016-01-08 15:00:00,704.0879133321134,398.2188411174897,1251.4873498682246
2016-01-08 16:00:00,697.3163903357585,394.3889954559623,1239.4512458408533
2016-01-08 17:00:00,693.2534765379453,392.0910880590458,1232.2295834244305
2016-01-08 18:00:00,672.1865161048408,380.17601266762694,1194.7839264503866
2016-01-08 19:00:00,612.5971137369168,346.4733708461853,1088.8662110095197
2016-01-08 20:00:00,514.3347911453651,290.89805491335323,914.2089681234432
2016-01-08 21:00:00,429.31455796890776,242.8122149408417,763.0889953353377
2016-01-08 22:00:00,326.53788671311946,184.68366856699137,580.4076830976805
2016-01-08 23:00:00,333.3094097094745,188.51351422851886,592.4437871250518
2016-01-09 00:00:00,341.8866721715242,193.36465206645366,607.6895188930554
2016-01-09 01:00:00,363.40506747105235,205.53505050197427,645.9375828022573
2016-01-09 02:00:00,416.37342513142926,235.49295434325583,740.0866631941392
2016-01-09 03:00:00,561.4344955422343,317.536759181311,997.9267583582701
2016-01-09 04:00:00,676.5503864802696,382.64413542727794,1202.540526823581
2016-01-09 05:00:00,646.7556852963075,365.79281451655714,1149.581669103148
2016-01-09 06:00:00,637.1250748126026,360.34592290905135,1132.463654486442
2016-01-09 07:00:00,614.2523749138035,347.40955534122526,1091.808369771766
2016-01-09 08:00:00,589.5739355493097,333.4518955969918,1047.9434573164572
2016-01-09 09:00:00,567.9050619609736,321.1963894801039,1009.4279244288692
2016-01-09 10:00:00,555.2648857011109,314.0473442452526,986.9605302444428
2016-01-09 11:00:00,540.9694482643615,305.96211451536124,961.5509772977701
2016-01-09 12:00:00,547.8914495495244,309.87706785825605,973.8545503035275
2016-01-09 13:00:00,552.1048416361454,312.26008293653985,981.3436816983364
2016-01-09 14:00:00,573.9241935132892,324.600696734795,1020.1266835643104
2016-01-09 15:00:00,585.3605434626888,331.06888051870806,1040.4543259216484
2016-01-09 16:00:00,587.1662829283835,332.0901726951154,1043.6639536622808
2016-01-09 17:00:00,579.3414119103732,327.66457326401695,1029.7555667862073
2016-01-09 18:00:00,559.1773212101161,316.26014396080177,993.9147236824795
2016-01-09 19:00:00,504.8546589504681,285.5362709872148,897.3584224851236
2016-01-09 20:00:00,413.36385935527153,233.79080071591025,734.7372836264185
2016-01-09 21:00:00,343.6924116372188,194.385944242861,610.8991466336877
2016-01-09 22:00:00,320.06732029438024,181.02403826819844,568.9065170270812
2016-01-09 23:00:00,326.38740842431156,184.59856088562412,580.1402141192945
2016-01-10 00:00:00,333.45988799828234,188.5986219098861,592.7112561034377
2016-01-10 01:00:00,353.6239786985395,200.00305121310123,628.5520992071654
2016-01-10 02:00:00,408.24759753580327,230.8971395494229,725.6433383612937
2016-01-10 03:00:00,555.1144074123031,313.96223656388537,986.6930612660568
2016-01-10 04:00:00,660.5996878666335,373.62272120234667,1174.1888151146625
2016-01-10 05:00:00,627.6449426177057,354.9841389829129,1115.6131088481222
2016-01-10 06:00:00,607.6313302062564,343.6648173610651,1080.0397347227808
2016-01-10 07:00:00,590.1758487045413,333.7923263224609,1049.0133332300013
2016-01-10 08:00:00,566.7012356505105,320.51552802916564,1007.2881726017808
2016-01-10 09:00:00,549.5467107264112,310.8132523532961,976.7967090657738
2016-01-10 10:00:00,536.9065344665485,303.6642071184448,954.3293148813474
2016-01-10 11:00:00,523.6644450514543,296.1747311581244,930.7920447833769
2016-01-10 12:00:00,526.523532538804,297.79177710410266,935.8739553727115
2016-01-10 13:00:00,527.4264022716515,298.3024231923063,937.4787692430276
2016-01-10 14:00:00,552.556276502569,312.5154059806417,982.1460886334944
2016-01-10 15:00:00,567.45362709455,320.9410664360021,1008.6255174937112
2016-01-10 16:00:00,568.3564968273975,321.45171252420573,1010.2303313640274
2016-01-10 17:00:00,562.7888001415054,318.3027283136164,1000.3339791637441
2016-01-10 18:00:00,546.3866666614455,309.0259910445833,971.1798605196673
2016-01-10 19:00:00,495.6754833331868,280.3447024238109,881.0428148035758
2016-01-10 20:00:00,406.59233635891644,229.9609550543828,722.7011795990472
2016-01-10 21:00:00,336.77041035205593,190.47099089996624,598.5955736279304
2016-01-10 22:00:00,277.93339942817124,157.19388748536088,494.0152030789935
2016-01-10 23:00:00,287.56400991187616,162.6407790928666,511.13321769569933
2016-01-11 00:00:00,289.5202276663788,163.74717895064123,514.6103144147177
2016-01-11 01:00:00,315.55297163014353,178.47080782718015,560.8824476755004
2016-01-11 02:00:00,382.81676672726996,216.51394139835304,680.4410810140549
2016-01-11 03:00:00,538.2608390658195,304.4301762507503,956.7365356868218
2016-01-11 04:00:00,609.437069671951,344.6861095374724,1083.249362463413
2016-01-11 05:00:00,575.7299329789838,325.62198891120227,1023.3363113049426
2016-01-11 06:00:00,554.2115376794557,313.45159047568166,985.0882473957406
2016-01-11 07:00:00,533.4455338239671,301.7067304469975,948.1775283784689
2016-01-11 08:00:00,509.51948590351265,288.1746091096004,905.6499608150905
2016-01-11 09:00:00,495.8259616219947,280.42981010517815,881.3102837819619
2016-01-11 10:00:00,482.4333939180926,272.8552264634905,857.5055447056054
2016-01-11 11:00:00,474.90947947769814,268.59984239512664,844.132095786304
2016-01-11 12:00:00,482.5838722069005,272.94033414485773,857.7730136839913
2016-01-11 13:00:00,490.4087432249107,277.36593357595615,871.6814005600648
2016-01-11 14:00:00,509.51948590351265,288.1746091096004,905.6499608150905
2016-01-11 15:00:00,533.7464904015828,301.87694580973204,948.7124663352411
2016-01-11 16:00:00,538.5617956434353,304.6003916134849,957.2714736435937
2016-01-11 17:00:00,535.4017515784695,302.813130304772,951.6546250974872
2016-01-11 18:00:00,522.4606187409912,295.4938697071862,928.6522929562889
2016-01-11 19:00:00,474.90947947769814,268.59984239512664,844.132095786304
2016-01-11 20:00:00,373.9385476876045,211.49258819768366,664.6604112892792
2016-01-11 21:00:00,304.4175782583597,172.17283940600163,541.0897432749343
2016-01-11 22:00:00,249.3425245546723,141.0234280255782,443.19609718564817
2016-01-11 23:00:00,258.6721784607615,146.3001042703494,459.779173845582
2016-01-12 00:00:00,264.5408317242692,149.6193038436732,470.2104640026371
2016-01-12 01:00:00,287.2630533342604,162.47056373013203,510.5982797389272
2016-01-12 02:00:00,339.32854126179,191.91782148320993,603.1425462604928
2016-01-12 03:00:00,479.87526300835856,271.4083958802468,852.958572073043
2016-01-12 04:00:00,573.7737152244813,324.51558905342773,1019.8592145859243
2016-01-12 05:00:00,550.6000587480663,311.409006122867,978.668991914476
2016-01-12 06:00:00,528.4797502933068,298.89817696187725,939.3510520917298
2016-01-12 07:00:00,508.76709445947324,287.749070702764,904.3126159231604
2016-01-12 08:00:00,486.1953511382898,274.9829184976724,864.1922691652561
2016-01-12 09:00:00,467.08460845968796,264.1742429640282,830.2237089102306
2016-01-12 10:00:00,453.99299733340155,256.76987468507514,806.9539077906462
2016-01-12 11:00:00,448.8767355139333,253.8762135185877,797.8599625255212
2016-01-12 12:00:00,451.73582300128317,255.49325946456597,802.9418731148558
2016-01-12 13:00:00,457.30351968717514,258.64224367515516,812.8382253151386
2016-01-12 14:00:00,476.414262365777,269.45091920879935,846.8067855701642
2016-01-12 15:00:00,495.2240484667632,280.0893793797091,880.2404078684178
2016-01-12 16:00:00,498.23361424292096,281.79153300705457,885.5897874361383
2016-01-12 17:00:00,495.37452675557114,280.1744870610763,880.5078768468038
2016-01-12 18:00:00,478.22000183147173,270.4722113852067,850.0164133107966
2016-01-12 19:00:00,433.37747176672076,245.11012233775813,770.3106577517602
2016-01-12 20:00:00,338.72662810655845,191.57739075774083,602.0726703469488
2016-01-12 21:00:00,270.4094849877768,152.938503416997,480.6417541596921
2016-01-12 22:00:00,258.52170017195357,146.21499658898213,459.51170486719593
2016-01-12 23:00:00,269.65709354373735,152.51296501016063,479.30440926776197
2016-01-13 00:00:00,275.37526851843717,155.74705690211715,489.46823044643105
2016-01-13 01:00:00,297.345098684389,168.17277838173962,528.5187012907911
2016-01-13 02:00:00,350.4639346335739,198.21578990438846,622.935250661059
2016-01-13 03:00:00,493.86974386749216,279.32341024740356,877.8331870629436
2016-01-13 04:00:00,590.3263269933491,333.8774340038282,1049.2808022083875
2016-01-13 05:00:00,569.1088882714367,321.87725093104217,1011.5676762559575
2016-01-13 06:00:00,546.3866666614455,309.0259910445833,971.1798605196673
2016-01-13 07:00:00,525.9216193835725,297.4513463786336,934.8040794591676
2016-01-13 08:00:00,501.24318001907886,283.49368663440015,890.939167003859
2016-01-13 09:00:00,481.53052418524527,272.3445803752868,855.9007308352891
2016-01-13 10:00:00,469.1913045029984,265.3657505031701,833.968274607635
2016-01-13 11:00:00,462.4197815066434,261.53590484164266,821.9321705802638
2016-01-13 12:00:00,466.0312604380327,263.5784891944573,828.3514260615284
2016-01-13 13:00:00,472.05039199034826,266.9827964491484,839.0501851969696
2016-01-13 14:00:00,492.5154392682212,278.557441115098,875.4259662574692
2016-01-13 15:00:00,508.0147030154338,287.32353229592763,902.9752710312302
2016-01-13 16:00:00,509.2185293258969,288.0043937468658,905.1150228583182
2016-01-13 17:00:00,506.20896354973905,286.30224011952026,899.7656432905977
2016-01-13 18:00:00,492.5154392682212,278.557441115098,875.4259662574692
2016-01-13 19:00:00,444.5128651385046,251.40809075893665,790.1033621523263
2016-01-13 20:00:00,348.05628201264756,196.854067002512,618.6557470068825
2016-01-13 21:00:00,278.6857908722107,157.61942589219723,495.3525479709236
2016-01-13 22:00:00,257.31787386149045,145.5341351380439,457.37195304010766
2016-01-13 23:00:00,268.30278894446633,151.74699587785514,476.8971884622877
2016-01-14 00:00:00,274.3219204967819,155.15130313254622,487.59594759772887
2016-01-14 01:00:00,296.14127237392586,167.4919169308014,526.378949463703
2016-01-14 02:00:00,349.56106490072654,197.70514381618477,621.3304367907427
2016-01-14 03:00:00,492.6659175570291,278.6425487964654,875.6934352358554
2016-01-14 04:00:00,589.122500682886,333.1965725528899,1047.141050381299
2016-01-14 05:00:00,567.7545836721658,321.11128179873657,1009.160455450483
2016-01-14 06:00:00,545.0323620621745,308.26002191227775,968.7726397141929
2016-01-14 07:00:00,524.1158799178779,296.4300542022263,931.5944517185352
2016-01-14 08:00:00,499.8888754198078,282.72771750209466,888.5319461983846
2016-01-14 09:00:00,480.02574129716646,271.49350356161403,853.2260410514289
2016-01-14 10:00:00,467.98747819253526,264.6848890522319,831.8285227805467
2016-01-14 11:00:00,461.21595519618023,260.8550433907044,819.7924187531754
2016-01-14 12:00:00,464.5264775499538,262.72741238078453,825.6767362776682
2016-01-14 13:00:00,470.5456091022694,266.13171963547563,836.3754954131093
2016-01-14 14:00:00,491.46209124656593,277.9616873455271,873.553683408767
2016-01-14 15:00:00,506.6603984161627,286.55756316362215,900.568050225756
2016-01-14 16:00:00,508.1651813042416,287.40863997729485,903.242740009616
2016-01-14 17:00:00,505.00513723927605,285.6213786685821,897.6258914635097
2016-01-14 18:00:00,491.46209124656593,277.9616873455271,873.553683408767
2016-01-14 19:00:00,443.60999540565734,250.897444670733,788.4985482820102
2016-01-14 20:00:00,347.15341227980025,196.34342091430835,617.0509331365663
2016-01-14 21:00:00,277.7829211393634,157.1087798039936,493.74773410060754
2016-01-14 22:00:00,272.5161810310872,154.13001095613888,484.38631985709645
2016-01-14 23:00:00,284.1030092692947,160.68330242141923,504.98143119282065
2016-01-15 00:00:00,290.27261911041813,164.1727173574776,515.9476593066478
2016-01-15 01:00:00,312.99484072040946,177.02397724393646,556.335475042938
2016-01-15 02:00:00,368.52132929052055,208.42871166846172,655.0315280673823
2016-01-15 03:00:00,517.7957917879465,292.8555315848006,920.3607546263219
2016-01-15 04:00:00,618.7667235780402,349.96278578224354,1099.8324391233466
2016-01-15 05:00:00,596.4959368344726,337.36684893988655,1060.2470303222144
2016-01-15 06:00:00,573.3222803580577,324.2602660093259,1019.0568076507662
2016-01-15 07:00:00,551.8038850585295,312.08986757380524,980.8087437415643
2016-01-15 08:00:00,526.2225759611885,297.62156174136817,935.3390174159396
2016-01-15 09:00:00,505.30609381689175,285.79159403131655,898.1608294202814
2016-01-15 10:00:00,492.5154392682212,278.557441115098,875.4259662574692
2016-01-15 11:00:00,485.2924814054425,274.47227240946876,862.58745529494
2016-01-15 12:00:00,489.0544386256397,276.59996444365066,869.2741797545905
2016-01-15 13:00:00,495.525005044379,280.2595947424436,880.7753458251898
2016-01-15 14:00:00,516.7424437662913,292.2597778152296,918.4884717776196
2016-01-15 15:00:00,532.6931423799276,301.28119204016105,946.8401834865388
2016-01-15 16:00:00,533.8969686903908,301.96205349109925,948.9799353136269
2016-01-15 17:00:00,530.5864463366172,300.0896845010192,943.0956177891344
2016-01-15 18:00:00,516.1405306110598,291.91934708976055,917.4185958640757
2016-01-15 19:00:00,465.8807821492248,263.49338151309,828.0839570831423
2016-01-15 20:00:00,365.51176351436277,206.72655804111616,649.6821484996617
2016-01-15 21:00:00,293.2821848865759,165.87487098482313,521.2970388743684
2016-01-15 22:00:00,325.18358211384844,183.9176994346859,578.0004622922063
2016-01-15 23:00:00,331.8046268213956,187.6624374148461,589.7690973411915
2016-01-16 00:00:00,340.2314109946374,192.42846757141356,604.7473601308089
2016-01-16 01:00:00,361.5993280053576,204.51375832556695,642.727955061625
2016-01-16 02:00:00,414.11625079931093,234.21633912274663,736.0746285183486
2016-01-16 03:00:00,557.8230166108451,315.49417482849634,991.5075028770053
2016-01-16 04:00:00,672.0360378160331,380.0909049862597,1194.5164574720006
2016-01-16 05:00:00,642.0908583432631,363.1544763941715,1141.2901307731809
2016-01-16 06:00:00,633.2126393035976,358.13312319350223,1125.5094610484055
2016-01-16 07:00:00,610.3399394047984,345.196755625676,1084.8541763337291
2016-01-16 08:00:00,585.9624566179203,331.4093112441771,1041.5242018351926
2016-01-16 09:00:00,564.5945396072002,319.3240204900238,1003.5436069043767
2016-01-16 10:00:00,552.1048416361454,312.26008293653985,981.3436816983364
2016-01-16 11:00:00,537.658925910588,304.0897455252812,955.6666597732776
2016-01-16 12:00:00,544.5809271957507,308.0046988681759,967.9702327790349
2016-01-16 13:00:00,548.7943192823717,310.3877139464597,975.4593641738437
