,[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS 1,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],THISAVROS 2,THISAVROS 3
2015-01-01 20:00:00,0.444979297509,0.559411012226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694147663732,0.792898866692,0.474972159635,0.537814302019,0.474866641663,0.417294970821,0.268502202171,0.394032478237,0.996804693069,0.216115,0.424628797481,0.477502317428,0.559411012226,0.559411012226
2015-01-01 21:00:00,0.447589261052,0.55951773778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696486365652,0.812442266957,0.475052603714,0.53060891602,0.474897622868,0.417465353703,0.264484236026,0.393840680858,0.997869795379,0.216115,0.398379531654,0.477574729127,0.55951773778,0.55951773778
2015-01-01 22:00:00,0.450199224595,0.559624463334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698825067573,0.831985667223,0.475133047793,0.523403530021,0.474928604072,0.417635736584,0.260466269881,0.393648883479,0.99893489769,0.216115,0.372130265827,0.477647140826,0.559624463334,0.559624463334
2015-01-01 23:00:00,0.452809188139,0.559731188887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701163769493,0.851529067488,0.475213491872,0.516198144022,0.474959585277,0.417806119465,0.256448303736,0.3934570861,1.0,0.216115,0.345881,0.477719552525,0.559731188887,0.559731188887
2015-01-02 00:00:00,0.445748565131,0.559243158576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703909993187,0.857712683346,0.474703390237,0.50932984967,0.474987181814,0.417975165218,0.262443254304,0.393571835186,1.0,0.216115,0.345881,0.477793734218,0.559243158576,0.559243158576
2015-01-02 01:00:00,0.438687942124,0.558755128265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706656216881,0.863896299205,0.474193288602,0.502461555318,0.475014778352,0.41814421097,0.268438204872,0.393686584271,1.0,0.216115,0.345881,0.47786791591,0.558755128265,0.558755128265
2015-01-02 02:00:00,0.431627319117,0.558267097954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709402440575,0.870079915063,0.473683186967,0.495593260965,0.475042374889,0.418313256722,0.27443315544,0.393801333357,1.0,0.216115,0.345881,0.477942097603,0.558267097954,0.558267097954
2015-01-02 03:00:00,0.424566696109,0.557779067643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712148664268,0.876263530921,0.473173085332,0.488724966613,0.475069971427,0.418482302475,0.280428106008,0.393916082443,1.0,0.216115,0.345881,0.478016279295,0.557779067643,0.557779067643
2015-01-02 04:00:00,0.417506073102,0.557291037332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714894887962,0.88244714678,0.472662983697,0.481856672261,0.475097567965,0.418651348227,0.286423056576,0.394030831529,1.0,0.216115,0.345881,0.478090460988,0.557291037332,0.557291037332
2015-01-02 05:00:00,0.410445450095,0.556803007021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717641111656,0.888630762638,0.472152882062,0.474988377909,0.475125164502,0.41882039398,0.292418007144,0.394145580615,1.0,0.216115,0.345881,0.47816464268,0.556803007021,0.556803007021
2015-01-02 06:00:00,0.403384827088,0.55631497671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72038733535,0.894814378496,0.471642780427,0.468120083556,0.47515276104,0.418989439732,0.298412957712,0.394260329701,1.0,0.216115,0.345881,0.478238824372,0.55631497671,0.55631497671
2015-01-02 07:00:00,0.39632420408,0.555826946399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723133559044,0.900997994355,0.471132678792,0.461251789204,0.475180357577,0.419158485485,0.30440790828,0.394375078786,1.0,0.216115,0.345881,0.478313006065,0.555826946399,0.555826946399
2015-01-02 08:00:00,0.389263581073,0.555338916088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725879782738,0.907181610213,0.470622577157,0.454383494852,0.475207954115,0.419327531237,0.310402858847,0.394489827872,1.0,0.216115,0.345881,0.478387187757,0.555338916088,0.555338916088
2015-01-02 09:00:00,0.382202958066,0.554850885777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728626006432,0.913365226071,0.470112475522,0.447515200499,0.475235550652,0.419496576989,0.316397809415,0.394604576958,1.0,0.216115,0.345881,0.47846136945,0.554850885777,0.554850885777
2015-01-02 10:00:00,0.375142335059,0.554362855466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731372230126,0.91954884193,0.469602373887,0.440646906147,0.47526314719,0.419665622742,0.322392759983,0.394719326044,1.0,0.216115,0.345881,0.478535551142,0.554362855466,0.554362855466
2015-01-02 11:00:00,0.368081712051,0.553874825155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734118453819,0.925732457788,0.469092272252,0.433778611795,0.475290743727,0.419834668494,0.328387710551,0.39483407513,1.0,0.216115,0.345881,0.478609732835,0.553874825155,0.553874825155
2015-01-02 12:00:00,0.361021089044,0.553386794844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736864677513,0.931916073646,0.468582170617,0.426910317442,0.475318340265,0.420003714247,0.334382661119,0.394948824216,1.0,0.216115,0.345881,0.478683914527,0.553386794844,0.553386794844
2015-01-02 13:00:00,0.353960466037,0.552898764533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739610901207,0.938099689505,0.468072068982,0.42004202309,0.475345936802,0.420172759999,0.340377611687,0.395063573301,1.0,0.216115,0.345881,0.47875809622,0.552898764533,0.552898764533
2015-01-02 14:00:00,0.34689984303,0.552410734222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742357124901,0.944283305363,0.467561967347,0.413173728738,0.47537353334,0.420341805752,0.346372562255,0.395178322387,1.0,0.216115,0.345881,0.478832277912,0.552410734222,0.552410734222
2015-01-02 15:00:00,0.339839220022,0.551922703911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745103348595,0.950466921221,0.467051865712,0.406305434385,0.475401129877,0.420510851504,0.352367512823,0.395293071473,1.0,0.216115,0.345881,0.478906459604,0.551922703911,0.551922703911
2015-01-02 16:00:00,0.332778597015,0.551434673599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747849572289,0.95665053708,0.466541764077,0.399437140033,0.475428726415,0.420679897256,0.358362463391,0.395407820559,1.0,0.216115,0.345881,0.478980641297,0.551434673599,0.551434673599
2015-01-02 17:00:00,0.325717974008,0.550946643288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750595795983,0.962834152938,0.466031662442,0.392568845681,0.475456322952,0.420848943009,0.364357413959,0.395522569645,1.0,0.216115,0.345881,0.479054822989,0.550946643288,0.550946643288
2015-01-02 18:00:00,0.318657351001,0.550458612977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753342019677,0.969017768797,0.465521560807,0.385700551328,0.47548391949,0.421017988761,0.370352364527,0.395637318731,1.0,0.216115,0.345881,0.479129004682,0.550458612977,0.550458612977
2015-01-02 19:00:00,0.311596727993,0.549970582666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75608824337,0.975201384655,0.465011459172,0.378832256976,0.475511516027,0.421187034514,0.376347315095,0.395752067816,1.0,0.216115,0.345881,0.479203186374,0.549970582666,0.549970582666
2015-01-02 20:00:00,0.304536104986,0.549482552355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758834467064,0.981385000513,0.464501357537,0.371963962624,0.475539112565,0.421356080266,0.382342265663,0.395866816902,1.0,0.216115,0.345881,0.479277368067,0.549482552355,0.549482552355
2015-01-02 21:00:00,0.297475481979,0.548994522044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761580690758,0.987568616372,0.463991255902,0.365095668271,0.475566709102,0.421525126019,0.388337216231,0.395981565988,1.0,0.216115,0.345881,0.479351549759,0.548994522044,0.548994522044
2015-01-02 22:00:00,0.290414858971,0.548506491733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764326914452,0.99375223223,0.463481154267,0.358227373919,0.47559430564,0.421694171771,0.394332166799,0.396096315074,1.0,0.216115,0.345881,0.479425731452,0.548506491733,0.548506491733
2015-01-02 23:00:00,0.283354235964,0.548018461422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767073138146,0.999935848088,0.462971052632,0.351359079567,0.475621902178,0.421863217523,0.400327117367,0.39621106416,1.0,0.216115,0.345881,0.479499913144,0.548018461422,0.548018461422
2015-01-03 00:00:00,0.283390202506,0.548199148862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769891707431,0.999935848088,0.461839274773,0.345587364647,0.475645090127,0.422021505227,0.394332166799,0.396326701207,1.0,0.216115,0.373135958333,0.479573743725,0.548199148862,0.548199148862
2015-01-03 01:00:00,0.283426169047,0.548379836302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772710276716,0.999935848088,0.460707496915,0.339815649728,0.475668278076,0.42217979293,0.388337216231,0.396442338255,1.0,0.216115,0.400390916667,0.479647574306,0.548379836302,0.548379836302
2015-01-03 02:00:00,0.283462135589,0.548560523741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775528846002,0.999935848088,0.459575719057,0.334043934809,0.475691466025,0.422338080633,0.382342265663,0.396557975303,1.0,0.216115,0.427645875,0.479721404888,0.548560523741,0.548560523741
2015-01-03 03:00:00,0.283498102131,0.548741211181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778347415287,0.999935848088,0.458443941199,0.328272219889,0.475714653974,0.422496368336,0.376347315095,0.39667361235,1.0,0.216115,0.454900833333,0.479795235469,0.548741211181,0.548741211181
2015-01-03 04:00:00,0.283534068672,0.548921898621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781165984572,0.999935848088,0.45731216334,0.32250050497,0.475737841923,0.422654656039,0.370352364527,0.396789249398,1.0,0.216115,0.482155791667,0.47986906605,0.548921898621,0.548921898621
2015-01-03 05:00:00,0.283570035214,0.549102586061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783984553857,0.999935848088,0.456180385482,0.316728790051,0.475761029872,0.422812943742,0.364357413959,0.396904886445,1.0,0.216115,0.50941075,0.479942896631,0.549102586061,0.549102586061
2015-01-03 06:00:00,0.283606001755,0.549283273501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786803123143,0.999935848088,0.455048607624,0.310957075131,0.475784217821,0.422971231445,0.358362463391,0.397020523493,1.0,0.216115,0.536665708333,0.480016727212,0.549283273501,0.549283273501
2015-01-03 07:00:00,0.283641968297,0.54946396094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789621692428,0.999935848088,0.453916829766,0.305185360212,0.47580740577,0.423129519148,0.352367512823,0.397136160541,1.0,0.216115,0.563920666667,0.480090557793,0.54946396094,0.54946396094
2015-01-03 08:00:00,0.283677934839,0.54964464838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792440261713,0.999935848088,0.452785051907,0.299413645293,0.475830593719,0.423287806851,0.346372562255,0.397251797588,1.0,0.216115,0.591175625,0.480164388375,0.54964464838,0.54964464838
2015-01-03 09:00:00,0.28371390138,0.54982533582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795258830998,0.999935848088,0.451653274049,0.293641930374,0.475853781668,0.423446094554,0.340377611687,0.397367434636,1.0,0.216115,0.618430583333,0.480238218956,0.54982533582,0.54982533582
2015-01-03 10:00:00,0.283749867922,0.55000602326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798077400283,0.999935848088,0.450521496191,0.287870215454,0.475876969617,0.423604382257,0.334382661119,0.397483071684,1.0,0.216115,0.645685541667,0.480312049537,0.55000602326,0.55000602326
2015-01-03 11:00:00,0.283785834463,0.5501867107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800895969569,0.999935848088,0.449389718333,0.282098500535,0.475900157566,0.42376266996,0.328387710551,0.397598708731,1.0,0.216115,0.6729405,0.480385880118,0.5501867107,0.5501867107
2015-01-03 12:00:00,0.283821801005,0.550367398139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803714538854,0.999935848088,0.448257940474,0.276326785616,0.475923345515,0.423920957663,0.322392759983,0.397714345779,1.0,0.216115,0.700195458333,0.480459710699,0.550367398139,0.550367398139
2015-01-03 13:00:00,0.283857767547,0.550548085579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806533108139,0.999935848088,0.447126162616,0.270555070696,0.475946533464,0.424079245366,0.316397809415,0.397829982826,1.0,0.216115,0.727450416667,0.48053354128,0.550548085579,0.550548085579
2015-01-03 14:00:00,0.283893734088,0.550728773019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809351677424,0.999935848088,0.445994384758,0.264783355777,0.475969721413,0.424237533069,0.310402858847,0.397945619874,1.0,0.216115,0.754705375,0.480607371862,0.550728773019,0.550728773019
2015-01-03 15:00:00,0.28392970063,0.550909460459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81217024671,0.999935848088,0.4448626069,0.259011640858,0.475992909362,0.424395820772,0.30440790828,0.398061256922,1.0,0.216115,0.781960333333,0.480681202443,0.550909460459,0.550909460459
2015-01-03 16:00:00,0.283965667171,0.551090147898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814988815995,0.999935848088,0.443730829041,0.253239925938,0.476016097311,0.424554108475,0.298412957712,0.398176893969,1.0,0.216115,0.809215291667,0.480755033024,0.551090147898,0.551090147898
2015-01-03 17:00:00,0.284001633713,0.551270835338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81780738528,0.999935848088,0.442599051183,0.247468211019,0.47603928526,0.424712396178,0.292418007144,0.398292531017,1.0,0.216115,0.83647025,0.480828863605,0.551270835338,0.551270835338
2015-01-03 18:00:00,0.284037600255,0.551451522778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820625954565,0.999935848088,0.441467273325,0.2416964961,0.476062473209,0.424870683881,0.286423056576,0.398408168065,1.0,0.216115,0.863725208333,0.480902694186,0.551451522778,0.551451522778
2015-01-03 19:00:00,0.284073566796,0.551632210218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823444523851,0.999935848088,0.440335495466,0.23592478118,0.476085661158,0.425028971584,0.280428106008,0.398523805112,1.0,0.216115,0.890980166667,0.480976524768,0.551632210218,0.551632210218
2015-01-03 20:00:00,0.284109533338,0.551812897658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826263093136,0.999935848088,0.439203717608,0.230153066261,0.476108849107,0.425187259287,0.27443315544,0.39863944216,1.0,0.216115,0.918235125,0.481050355349,0.551812897658,0.551812897658
2015-01-03 21:00:00,0.284145499879,0.551993585097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829081662421,0.999935848088,0.43807193975,0.224381351342,0.476132037056,0.42534554699,0.268438204872,0.398755079207,1.0,0.216115,0.945490083333,0.48112418593,0.551993585097,0.551993585097
2015-01-03 22:00:00,0.284181466421,0.552174272537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.831900231706,0.999935848088,0.436940161892,0.218609636422,0.476155225006,0.425503834693,0.262443254304,0.398870716255,1.0,0.216115,0.972745041667,0.481198016511,0.552174272537,0.552174272537
2015-01-03 23:00:00,0.284217432963,0.552354959977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834718800991,0.999935848088,0.435808384033,0.212837921503,0.476178412955,0.425662122397,0.256448303736,0.398986353303,1.0,0.216115,1.0,0.481271847092,0.552354959977,0.552354959977
2015-01-04 00:00:00,0.284301834882,0.55183146176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837282007341,0.997846519048,0.435328045647,0.212837921503,0.476198873314,0.425804455596,0.262479054212,0.399103178643,0.998190691588,0.216115,1.0,0.481341246535,0.55183146176,0.55183146176
2015-01-04 01:00:00,0.2843862368,0.551307963543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839845213691,0.995757190007,0.43484770726,0.212837921503,0.476219333674,0.425946788795,0.268509804688,0.399220003984,0.996381383177,0.216115,1.0,0.481410645978,0.551307963543,0.551307963543
2015-01-04 02:00:00,0.284470638719,0.550784465326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84240842004,0.993667860967,0.434367368874,0.212837921503,0.476239794034,0.426089121994,0.274540555165,0.399336829324,0.994572074765,0.216115,1.0,0.48148004542,0.550784465326,0.550784465326
2015-01-04 03:00:00,0.284555040638,0.550260967109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84497162639,0.991578531926,0.433887030487,0.212837921503,0.476260254394,0.426231455193,0.280571305641,0.399453654665,0.992762766354,0.216115,1.0,0.481549444863,0.550260967109,0.550260967109
2015-01-04 04:00:00,0.284639442557,0.549737468892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84753483274,0.989489202886,0.433406692101,0.212837921503,0.476280714754,0.426373788392,0.286602056117,0.399570480005,0.990953457942,0.216115,1.0,0.481618844306,0.549737468892,0.549737468892
2015-01-04 05:00:00,0.284723844476,0.549213970675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850098039089,0.987399873845,0.432926353714,0.212837921503,0.476301175113,0.426516121591,0.292632806593,0.399687305346,0.989144149531,0.216115,1.0,0.481688243748,0.549213970675,0.549213970675
2015-01-04 06:00:00,0.284808246395,0.548690472458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852661245439,0.985310544805,0.432446015327,0.212837921503,0.476321635473,0.42665845479,0.29866355707,0.399804130687,0.987334841119,0.216115,1.0,0.481757643191,0.548690472458,0.548690472458
2015-01-04 07:00:00,0.284892648314,0.548166974241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855224451788,0.983221215764,0.431965676941,0.212837921503,0.476342095833,0.42680078799,0.304694307546,0.399920956027,0.985525532708,0.216115,1.0,0.481827042634,0.548166974241,0.548166974241
2015-01-04 08:00:00,0.284977050233,0.547643476024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857787658138,0.981131886724,0.431485338554,0.212837921503,0.476362556193,0.426943121189,0.310725058022,0.400037781368,0.983716224296,0.216115,1.0,0.481896442076,0.547643476024,0.547643476024
2015-01-04 09:00:00,0.285061452152,0.547119977807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860350864488,0.979042557683,0.431005000168,0.212837921503,0.476383016552,0.427085454388,0.316755808498,0.400154606708,0.981906915885,0.216115,1.0,0.481965841519,0.547119977807,0.547119977807
2015-01-04 10:00:00,0.285145854071,0.54659647959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862914070837,0.976953228643,0.430524661781,0.212837921503,0.476403476912,0.427227787587,0.322786558974,0.400271432049,0.980097607473,0.216115,1.0,0.482035240962,0.54659647959,0.54659647959
2015-01-04 11:00:00,0.28523025599,0.546072981373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865477277187,0.974863899602,0.430044323394,0.212837921503,0.476423937272,0.427370120786,0.328817309451,0.400388257389,0.978288299061,0.216115,1.0,0.482104640404,0.546072981373,0.546072981373
2015-01-04 12:00:00,0.285314657908,0.545549483156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868040483536,0.972774570562,0.429563985008,0.212837921503,0.476444397632,0.427512453985,0.334848059927,0.40050508273,0.97647899065,0.216115,1.0,0.482174039847,0.545549483156,0.545549483156
