,DE_P2HT_OTH,DE_STUR_BIO_CHP,DE_COMC_GAS_CHP
2016-02-19 18:00:00,81886.33157239722,30872.470080874595,2779.1315114722515
2016-02-19 19:00:00,79332.15993893376,29909.50610604073,2692.445751639537
2016-02-19 20:00:00,71804.07512451516,27071.296496004084,2436.950880553641
2016-02-19 21:00:00,56911.44782956716,21456.53537824165,1931.5115842846499
2016-02-19 22:00:00,46827.47889651347,17654.716158791973,1589.272833513655
2016-02-19 23:00:00,41726.841812858824,15731.693564730524,1416.1628531839606
2016-02-20 00:00:00,43391.80552096131,16359.41178432973,1472.669879665594
2016-02-20 01:00:00,44494.64597148122,16775.20045331599,1510.099064601744
2016-02-20 02:00:00,47933.31619608372,18071.634688291782,1626.8037281914796
2016-02-20 03:00:00,55275.596369382125,20839.792946488353,1875.992595293567
2016-02-20 04:00:00,74912.6638322889,28243.28466584463,2542.4529425961055
2016-02-20 05:00:00,88716.1505580899,33447.42219125418,3010.9280127480297
2016-02-20 06:00:00,86201.79420486648,32499.46922038604,2925.593539483273
2016-02-20 07:00:00,84254.69856474047,31765.382703868374,2859.5112673211574
2016-02-20 08:00:00,80994.12679798591,30536.09446512639,2748.8510683794957
2016-02-20 09:00:00,77309.7149512567,29147.011668039533,2623.806205972466
2016-02-20 10:00:00,73992.63117383886,27896.417488184892,2511.2280519020887
2016-02-20 11:00:00,72061.37602155028,27168.30309152456,2445.683388374537
2016-02-20 12:00:00,71830.19052338228,27081.142423336452,2437.837208302518
2016-02-20 13:00:00,72425.70724181132,27305.661848243235,2458.048386969515
2016-02-20 14:00:00,73807.68277530446,27826.688953634402,2504.9511078444734
2016-02-20 15:00:00,76841.77837811295,28970.592019281,2607.9249563081758
2016-02-20 16:00:00,78597.0756790181,29632.367462931485,2667.497805003135
2016-02-20 17:00:00,78716.09339844534,29677.239066183887,2671.5371347439154
2016-02-20 18:00:00,77840.58535445729,29347.158387582607,2641.8233602119176
2016-02-20 19:00:00,75438.82490126754,28441.655890294984,2560.310267241497
2016-02-20 20:00:00,68267.36512383772,25737.899681370745,2316.9188554148463
2016-02-20 21:00:00,53950.56096784519,20340.23319085463,1831.022359510421
2016-02-20 22:00:00,44257.03865391968,16685.618655455986,1502.0349350832805
2016-02-20 23:00:00,36195.514708543065,13646.293874007511,1228.4357299793562
2016-02-21 00:00:00,37687.94553560535,14208.964409755221,1279.0871813331682
2016-02-21 01:00:00,38588.284614581826,14548.406789754483,1309.6436937247533
2016-02-21 02:00:00,41666.90483185231,15709.09635445953,1414.128658350474
2016-02-21 03:00:00,48195.326427340784,18170.416778904975,1635.6960656064346
2016-02-21 04:00:00,65309.04698987317,24622.565945852475,2216.5168104191944
2016-02-21 05:00:00,77338.82719917415,29157.987455885443,2624.7942434630168
2016-02-21 06:00:00,75192.65515784793,28348.845919539122,2551.9555384611062
2016-02-21 07:00:00,73533.68514784609,27723.38742096701,2495.6519314628213
2016-02-21 08:00:00,70593.77622947641,26614.99425717483,2395.874674880312
2016-02-21 09:00:00,67264.70505585725,25359.880635266,2282.889681843237
2016-02-21 10:00:00,64365.89578160632,24266.98270137393,2184.507301717976
2016-02-21 11:00:00,62660.68867197089,23624.0920691642,2126.634458705287
2016-02-21 12:00:00,62509.133734282994,23566.953408907546,2121.490851769186
2016-02-21 13:00:00,63109.35978693397,23793.24832890706,2141.861860030243
2016-02-21 14:00:00,64338.067897567584,24256.4911394624,2183.562854116715
2016-02-21 15:00:00,66988.99494322727,25255.933468019433,2273.5323856091995
2016-02-21 16:00:00,68637.26192090652,25877.356750471725,2329.4727435300765
2016-02-21 17:00:00,68746.43285059695,25918.515954893886,2333.177884119641
2016-02-21 18:00:00,68013.91731843872,25642.345763653404,2308.3171172618177
2016-02-21 19:00:00,65915.2667406248,24851.120586879082,2237.0912381636
2016-02-21 20:00:00,59637.296101484986,22484.224219637425,2024.0238593189933
2016-02-21 21:00:00,46993.58995816011,17717.342712971582,1594.9104591950322
2016-02-21 22:00:00,38468.838773861695,14503.373777857294,1305.589834020877
2016-02-21 23:00:00,25678.287027070844,9681.129106027518,871.4926565548737
2016-02-22 00:00:00,27323.129034406847,10301.261119321465,927.3167747709798
2016-02-22 01:00:00,27862.98998475841,10504.79742040519,945.639058235454
2016-02-22 02:00:00,31119.708659876833,11732.63298134404,1056.1684875092485
2016-02-22 03:00:00,38823.75132567886,14637.181544390525,1317.6351734277357
2016-02-22 04:00:00,52810.47396484264,19910.401969771392,1792.3290677848897
2016-02-22 05:00:00,64464.36367897417,24304.106689676275,2187.849193230132
2016-02-22 06:00:00,62784.84384691296,23670.90057615411,2130.8481480032233
2016-02-22 07:00:00,60720.871093824244,22892.74949960801,2060.799195915809
2016-02-22 08:00:00,56115.570346059176,21156.47670757183,1904.5003828885697
2016-02-22 09:00:00,52589.13525641142,19826.95370041351,1784.817076864086
2016-02-22 10:00:00,49925.36457196462,18822.669112512693,1694.4116464787105
2016-02-22 11:00:00,48535.25473390632,18298.57524287046,1647.2328563049218
2016-02-22 12:00:00,47978.26893183861,18088.582595995027,1628.3293743165946
2016-02-22 13:00:00,48733.04677122783,18373.146036764738,1653.9456992554274
2016-02-22 14:00:00,49912.52093317751,18817.82685316891,1693.9757475858207
2016-02-22 15:00:00,52040.28375890889,19620.027817789138,1766.1896641745889
2016-02-22 16:00:00,54327.735826893346,20482.434206917085,1843.8232569982888
2016-02-22 17:00:00,55584.27182156569,20956.168579383964,1886.4686986860222
2016-02-22 18:00:00,55732.829910203276,21012.177379127064,1891.510595880449
2016-02-22 19:00:00,54082.42232605953,20389.94705345081,1835.497588144091
2016-02-22 20:00:00,48630.72578222385,18334.56937065926,1650.4730380754042
2016-02-22 21:00:00,37034.2043213414,13962.493409156608,1256.8999276850695
2016-02-22 22:00:00,28915.7402440086,10901.701277950691,981.3682374893334
2016-02-22 23:00:00,22099.62113968884,8331.914244204478,750.0366950326377
2016-02-23 00:00:00,23359.582104704416,8806.939885829697,792.7983764251417
2016-02-23 01:00:00,23935.40524365989,9024.034513076016,812.3411767897077
2016-02-23 02:00:00,26935.251143036097,10155.024887139187,914.1526282057034
2016-02-23 03:00:00,33962.86216605028,12804.547791413042,1152.6619724319867
2016-02-23 04:00:00,47304.83413810109,17834.686797735947,1605.473742366065
2016-02-23 05:00:00,56047.070939194586,21130.651324404982,1902.1755887931565
2016-02-23 06:00:00,53830.687005832144,20295.03877031264,1826.9539698434478
2016-02-23 07:00:00,51541.52245267609,19431.986746605526,1749.2622571673628
2016-02-23 08:00:00,47928.178740568874,18069.697784554268,1626.6293686343238
2016-02-23 09:00:00,44324.25369690556,16710.959812688452,1504.3161392894042
2016-02-23 10:00:00,43000.50265924733,16211.884282989111,1459.389493395547
2016-02-23 11:00:00,41745.67914974659,15738.795545101406,1416.8021715601992
2016-02-23 12:00:00,40110.683932147374,15122.375930637689,1361.3122424953085
2016-02-23 13:00:00,39743.7839841289,14984.048722050258,1348.8600641217524
2016-02-23 14:00:00,41406.17896447396,15610.798489780713,1405.279910824808
2016-02-23 15:00:00,43846.04221273213,16530.666356454894,1488.0861705108018
2016-02-23 16:00:00,46639.10552763584,17583.69635508314,1582.8796497512692
2016-02-23 17:00:00,48133.248839869746,18147.012525410024,1633.5892209574668
2016-02-23 18:00:00,48075.02434403485,18125.060949718198,1631.6131459763653
2016-02-23 19:00:00,47031.26463193564,17731.54667371335,1596.1890959475093
2016-02-23 20:00:00,42210.190752547096,15913.923924701594,1432.5671815197186
2016-02-23 21:00:00,32870.72474785295,12392.794338546604,1115.5960365732449
2016-02-23 22:00:00,25223.194092714213,9509.551716612768,856.0473057834732
2016-02-23 23:00:00,22244.32613669029,8386.470366144446,754.9478225591979
2016-02-24 00:00:00,24552.756148027023,9256.785778867237,833.2933835746178
2016-02-24 01:00:00,23526.54940893686,8869.88925729889,798.465062032711
2016-02-24 02:00:00,26384.687160361944,9947.45336993564,895.4670956638207
2016-02-24 03:00:00,33734.24539563971,12718.355575093687,1144.9029721385455
2016-02-24 04:00:00,47846.40757362427,18038.868733398846,1623.8541456829246
2016-02-24 05:00:00,53164.95839536689,20044.04832765983,1804.359877228652
2016-02-24 06:00:00,49963.46736703305,18837.034481899256,1695.7048131942845
2016-02-24 07:00:00,47373.33354496569,17860.512180902795,1607.7985364614779
2016-02-24 08:00:00,44654.76333502721,16835.5672864685,1515.5332707997723
2016-02-24 09:00:00,41697.72956494137,15720.717776884609,1415.1748156934098
2016-02-24 10:00:00,40271.65753827916,15183.065581079785,1366.7755086195293
2016-02-24 11:00:00,39154.26096380051,14761.78901817057,1328.8523049381038
2016-02-24 12:00:00,38592.13770621796,14549.859467557619,1309.7744633926204
2016-02-24 13:00:00,39611.06638332876,14934.01204216449,1344.3557755618897
2016-02-24 14:00:00,40408.22823071544,15234.55493876869,1371.4105668472591
2016-02-24 15:00:00,43045.88351629512,16228.99359933715,1460.9296694837583
2016-02-24 16:00:00,45606.90509044503,17194.540112487695,1547.847908726014
2016-02-24 17:00:00,46608.28079454679,17572.07493265806,1581.8334924083335
2016-02-24 18:00:00,46930.65612810326,17693.61564218704,1592.7745546198712
2016-02-24 19:00:00,46265.35563893091,17442.786608179023,1570.1949919681717
2016-02-24 20:00:00,41404.46647930234,15610.15285520154,1405.2217909724227
2016-02-24 21:00:00,32653.667252350777,12310.96015563665,1108.2293452834044
2016-02-24 22:00:00,25028.827025735933,9436.272191876835,849.4507025377386
2016-02-24 23:00:00,22874.52067984453,8624.063891279451,776.3359282369979
2016-02-25 00:00:00,24434.166549892696,9212.075584259632,829.268583796934
2016-02-25 01:00:00,24947.912101377136,9405.765958010994,846.7045395125319
2016-02-25 02:00:00,28074.05378215993,10584.37188228804,952.8023300419453
2016-02-25 03:00:00,34925.706953790694,13167.555833552056,1185.3398594356365
2016-02-25 04:00:00,47090.77349164925,17753.982475339548,1598.2087608178995
2016-02-25 05:00:00,56227.310003507046,21198.604363862753,1908.2927032567122
2016-02-25 06:00:00,54753.71651333252,20643.035808485925,1858.280570279139
2016-02-25 07:00:00,52725.70594884771,19878.443058102417,1789.452135091816
2016-02-25 08:00:00,49087.10308045919,18506.630986008386,1665.9619787360934
2016-02-25 09:00:00,46016.61716775387,17349.00818555441,1561.7530834092033
2016-02-25 10:00:00,43387.952429325174,16357.959106526596,1472.539109997727
2016-02-25 11:00:00,42572.38136634362,16050.475638196307,1444.8595302992153
2016-02-25 12:00:00,42045.79217607208,15851.943005101162,1426.9876756907277
2016-02-25 13:00:00,42481.19153095515,16016.095596855439,1441.7646481596967
2016-02-25 14:00:00,43633.265930158996,16450.446259992874,1480.8647788519252
2016-02-25 15:00:00,46015.76092516806,17348.685368264818,1561.7240234830106
2016-02-25 16:00:00,48065.17755429806,18121.348550887968,1631.2789568251499
2016-02-25 17:00:00,49508.80255396933,18665.6185011293,1680.2739923859801
2016-02-25 18:00:00,49646.65761028432,18717.592084752578,1684.9526405029987
2016-02-25 19:00:00,48081.018042135496,18127.320670745303,1631.8165654597144
2016-02-25 20:00:00,43181.16984485268,16279.998731091673,1465.521137822199
2016-02-25 21:00:00,32925.95239463753,12413.616053724876,1117.4704018126718
2016-02-25 22:00:00,25594.803374954623,9649.654420292922,868.6593137510891
2016-02-25 23:00:00,21350.836998400275,8049.610524461866,724.6237895771537
2016-02-26 00:00:00,22623.21348091006,8529.317016786075,767.8068398994512
2016-02-26 01:00:00,23091.1500540538,8705.73666554461,783.6880895637418
2016-02-26 02:00:00,25979.684417275046,9794.760791961651,881.7217505746912
2016-02-26 03:00:00,32326.154463279454,12187.482542370159,1097.113923514711
2016-02-26 04:00:00,43760.84607544429,16498.54603614113,1485.1947078546323
2016-02-26 05:00:00,52408.89619209897,19759.000660955742,1778.6999624005305
2016-02-26 06:00:00,51050.46732971554,19246.851031028178,1732.5963894958702
2016-02-26 07:00:00,49648.79821674884,18718.399127976547,1685.0252903184808
2016-02-26 08:00:00,45847.50925705691,17285.251770861247,1556.0137479861523
2016-02-26 09:00:00,42803.99498580453,16137.797715029214,1452.7202403343308
2016-02-26 10:00:00,40627.85445397504,15317.357573547397,1378.8644379156772
2016-02-26 11:00:00,39618.77256660103,14936.917397770761,1344.6173148976236
2016-02-26 12:00:00,39445.81156426793,14871.70830527447,1338.7472098067058
2016-02-26 13:00:00,39963.4102073885,15066.851356828969,1356.3139351901707
2016-02-26 14:00:00,40992.18567423608,15454.716330266074,1391.2294365106557
2016-02-26 15:00:00,42908.884702565934,16177.342833003448,1456.280081292932
2016-02-26 16:00:00,44932.1859328288,16940.160088294233,1524.948686886195
2016-02-26 17:00:00,45653.99843266445,17212.295063414902,1549.4462046666104
2016-02-26 18:00:00,45880.4745966105,17297.680236510296,1557.1325551445698
2016-02-26 19:00:00,44521.61761293416,16785.36919793794,1511.0144522768132
2016-02-26 20:00:00,39992.09433401305,15077.665736030083,1357.2874427176246
2016-02-26 21:00:00,30284.44401742172,11417.724715353283,1027.8205295083055
2016-02-26 22:00:00,23644.71088577828,8914.438043261704,802.4753318472985
2016-02-26 23:00:00,23420.375328296745,8829.859913390274,794.8616311848207
2016-02-27 00:00:00,24847.303597544764,9367.834926484687,843.2899981848941
2016-02-27 01:00:00,25370.467817473087,9565.076290421492,861.0456130886113
2016-02-27 02:00:00,28536.852899788828,10758.854627309061,968.50922014908
2016-02-27 03:00:00,35520.795550926836,13391.913849814053,1205.5365081395375
2016-02-27 04:00:00,48147.37684253558,18152.339010688185,1634.0687097396458
2016-02-27 05:00:00,57675.64433740025,21744.649809196802,1957.447568411602
2016-02-27 06:00:00,56199.05399817541,21187.95139330643,1907.3337256923546
2016-02-27 07:00:00,54555.92447601101,20568.46501459165,1851.5677273286335
2016-02-27 08:00:00,50364.188897190914,18988.11297342532,1709.304858652451
2016-02-27 09:00:00,47020.561599613044,17727.51145759353,1595.825846870101
2016-02-27 10:00:00,44615.37617608007,16820.71769114756,1514.19651419491
2016-02-27 11:00:00,43529.6605772763,16411.385367953015,1477.348527782613
2016-02-27 12:00:00,43250.95361559599,16306.308340192898,1467.8895218069008
2016-02-27 13:00:00,43825.92051196566,16523.080150149635,1487.4032622452746
2016-02-27 14:00:00,44946.31393549463,16945.486573572398,1525.4281756683743
2016-02-27 15:00:00,47008.14608211884,17722.83060689454,1595.4044779403073
2016-02-27 16:00:00,49238.229896854195,18563.608237620243,1671.0910557090983
2016-02-27 17:00:00,50034.53550165507,18863.828316934858,1698.1167870682752
2016-02-27 18:00:00,50311.958099456664,18968.421118760594,1707.5322031546982
2016-02-27 19:00:00,48827.23345566665,18408.655938619155,1657.14229113662
2016-02-27 20:00:00,43885.85749297217,16545.677360420625,1489.4374570787606
2016-02-27 21:00:00,33212.3655395901,12521.598437091261,1127.1909471241174
2016-02-27 22:00:00,25937.728530570486,9778.942744771954,880.2978141912505
2016-02-27 23:00:00,26646.2692703261,10046.074051904043,904.3449031156794
2016-02-28 00:00:00,28285.973822147258,10664.269161460477,959.9946617746294
2016-02-28 01:00:00,28890.052966434374,10892.01675926312,980.4964397035533
2016-02-28 02:00:00,32461.012670544114,12238.326265479891,1101.6908618900554
2016-02-28 03:00:00,40439.909206390315,15246.499178483355,1372.4857841163875
2016-02-28 04:00:00,54842.76574225648,20676.608806602828,1861.3028026031757
2016-02-28 05:00:00,65654.96899453936,24752.98413084506,2228.2570206010305
2016-02-28 06:00:00,64006.273895567225,24131.39943974798,2172.3021327170577
2016-02-28 07:00:00,62022.78794554439,23383.59318842292,2104.984813691753
2016-02-28 08:00:00,57276.20717112111,21594.05554360512,1943.8911128427249
2016-02-28 09:00:00,53495.03991219565,20168.494392795084,1815.5624787759239
2016-02-28 10:00:00,50756.77612278361,19136.12470070032,1722.6288348117869
2016-02-28 11:00:00,49477.97782088026,18653.997078704215,1679.2278350430443
2016-02-28 12:00:00,49140.618242072145,18526.807066607485,1667.7782241231348
2016-02-28 13:00:00,49730.141262400546,18749.066770487178,1687.7859833067837
2016-02-28 14:00:00,50971.26489052836,19216.990431741513,1729.908346323049
2016-02-28 15:00:00,53270.27623342121,20083.75485427886,1807.9342481503497
2016-02-28 16:00:00,55789.34192086656,21033.483320239717,1893.428551009165
2016-02-28 17:00:00,56692.24972760046,21373.894152107736,1924.0722431793283
2016-02-28 18:00:00,57030.89367028729,21501.56839013884,1935.5654439885263
2016-02-28 19:00:00,55376.20487321449,20877.72397801466,1879.4071366212047
2016-02-28 20:00:00,49752.83169092443,18757.621428661194,1688.556071350889
2016-02-28 21:00:00,37752.59185083381,14233.337115118935,1281.281205760714
2016-02-28 22:00:00,29476.15101641954,11112.985193984472,1000.3879591824316
2016-02-28 23:00:00,25599.940830469463,9651.591324030434,868.833673308245
2016-02-29 00:00:00,27231.939199018358,10266.881077980597,924.2218926314611
2016-02-29 01:00:00,27772.656391955727,10470.740196353909,942.573236022128
2016-02-29 02:00:00,31004.115910792832,11689.052647249982,1052.2453974732389
2016-02-29 03:00:00,38644.36850395221,14569.551322222342,1311.5471188903728
2016-02-29 04:00:00,52559.16676590816,19815.655095278016,1783.7999794473428
2016-02-29 05:00:00,64150.12264998286,24185.63274439836,2177.184200317425
2016-02-29 06:00:00,62475.3121521436,23554.202125968914,2120.3429846845756
2016-02-29 07:00:00,60433.17358499296,22784.282890307244,2051.035060715074
2016-02-29 08:00:00,55872.397451689874,21064.796597329514,1896.2473638498532
2016-02-29 09:00:00,52374.218367373775,19745.92656072753,1777.523035389728
2016-02-29 10:00:00,49726.288170764405,18747.61409268404,1687.6552136389166
2016-02-29 11:00:00,48340.45954563514,18225.13430948974,1640.6217230960913
2016-02-29 12:00:00,47790.32368425389,18017.72420093099,1621.9507205173052
2016-02-29 13:00:00,48541.24843200698,18300.83496389756,1647.4362757882707
2016-02-29 14:00:00,49713.01641068439,18742.610424695467,1687.2047847829306
2016-02-29 15:00:00,51832.64493185059,19541.74462506463,1759.142632072868
2016-02-29 16:00:00,54097.40657131116,20395.59635601856,1836.0061368524623
2016-02-29 17:00:00,55335.96147168155,20862.55156540414,1878.04132009015
2016-02-29 18:00:00,55472.960285410736,20914.202331737837,1882.6909082809761
2016-02-29 19:00:00,53828.11827807473,20294.070318443886,1826.86679006487
2016-02-29 20:00:00,48405.962103449405,18249.829832143037,1642.84480744983
2016-02-29 21:00:00,36878.79629201736,13903.902071096823,1251.6255510811013
2016-02-29 22:00:00,28810.422405954294,10861.994751331662,977.7938665676357
2016-02-29 23:00:00,23851.065348957865,8992.237010051835,809.4787740597304
2016-03-01 00:00:00,25200.07554289741,9500.835649793957,855.2626877762714
2016-03-01 01:00:00,25792.167290983227,9724.063805542404,875.357626738498
2016-03-01 02:00:00,29037.75481248615,10947.70274171664,985.5092769717878
2016-03-01 03:00:00,36609.50799878094,13802.376033522149,1242.4862042935085
2016-03-01 04:00:00,50948.14634071156,19208.2743649227,1729.123728315847
2016-03-01 05:00:00,60432.317342407165,22783.96007301766,2051.0060007888815
2016-03-01 06:00:00,58080.218959194244,21897.180978526,1971.1783835376355
2016-03-01 07:00:00,55546.169026497264,20941.8032099974,1885.1755319704484
2016-03-01 08:00:00,51638.27786487232,19468.4651003287,1752.5460288271338
2016-03-01 09:00:00,47792.4642907184,18018.531244154954,1622.023370332787
2016-03-01 10:00:00,46313.73334502904,17461.025785040612,1571.8368777980575
2016-03-01 11:00:00,44963.01066591787,16951.78151071932,1525.9948442291313
2016-03-01 12:00:00,43172.60741899461,16276.770558195814,1465.2305385602722
2016-03-01 13:00:00,42829.25414208585,16147.320825071989,1453.5775081570143
2016-03-01 14:00:00,44595.68259660649,16813.29289348709,1513.5281358924785
2016-03-01 15:00:00,47190.52575289581,17791.590689576267,1601.5942422193443
2016-03-01 16:00:00,50160.40316176875,18911.282458503938,1702.3885962185966
2016-03-01 17:00:00,51771.85170825828,19518.82459750405,1757.079377313189
2016-03-01 18:00:00,51711.91472725175,19496.22738723306,1755.0451824797026
2016-03-01 19:00:00,50591.093182429875,19073.6595551655,1717.0057390935062
2016-03-01 20:00:00,45432.23160294033,17128.68538541223,1541.9196837827105
2016-03-01 21:00:00,35393.64352693444,13343.97548231059,1201.2211090999272
2016-03-01 22:00:00,27158.73045793183,10239.280199721028,921.7372689419884
2016-03-01 23:00:00,23338.60416135214,8799.03086223485,792.0864082334215
2016-03-02 00:00:00,25777.183045731595,9718.414502974654,874.8490780301263
2016-03-02 01:00:00,24712.017268987198,9316.829794730162,838.6985298464532
2016-03-02 02:00:00,27741.831658866664,10459.118773928825,941.5270786791921
2016-03-02 03:00:00,35465.56790414226,13371.09213463578,1203.6621429001107
2016-03-02 04:00:00,50236.60875190562,18940.01319727706,1704.974929649744
2016-03-02 05:00:00,55744.817306404584,21016.69682118126,1891.917434847146
2016-03-02 06:00:00,52427.73352898673,19766.10264132663,1779.3392807767693
2016-03-02 07:00:00,49661.213734243036,18723.079978675534,1685.446659248274
2016-03-02 08:00:00,46803.075982817965,17645.515866038786,1588.4446256171645
2016-03-02 09:00:00,43709.89964158875,16479.33840741078,1483.4656422461683
2016-03-02 10:00:00,42204.62517573935,15911.82561231929,1432.3782919994667
2016-03-02 11:00:00,41036.28216740517,15471.341420679728,1392.7260227095774
2016-03-02 12:00:00,40436.484236047094,15245.207909325016,1372.3695444116172
2016-03-02 13:00:00,41499.08128503406,15645.824165700755,1408.4329128167124
2016-03-02 14:00:00,42327.92410809563,15958.311302019618,1436.5629213712102
2016-03-02 15:00:00,45084.59711310253,16997.621565840473,1530.1213537484891
2016-03-02 16:00:00,47767.205134437085,18009.008134112177,1621.1661025101034
2016-03-02 17:00:00,48823.80848532342,18407.364669460814,1657.0260514318497
2016-03-02 18:00:00,49170.586732575415,18538.105671742986,1668.7953215398786
2016-03-02 19:00:00,48477.886480657224,18276.94648446823,1645.2858412500136
2016-03-02 20:00:00,43405.50540233422,16364.576860963101,1473.1348384846767
2016-03-02 21:00:00,34239.856642558974,12908.979184593987,1162.0628585553134
2016-03-02 22:00:00,26250.685195683087,9896.932464115494,890.9192172146692
2016-03-02 23:00:00,24793.360314638903,9347.497437240792,841.4592228347561
2016-03-03 00:00:00,26494.286211345287,9988.773983002598,899.1867662164817
2016-03-03 01:00:00,27058.121954099457,10201.349168194718,918.3227276143504
2016-03-03 02:00:00,30425.295922787038,11470.828159490115,1032.6008873669987
2016-03-03 03:00:00,37837.359866828745,14265.296026787908,1284.1581384537878
2016-03-03 04:00:00,51046.186116786506,19245.23694458025,1732.4510898649069
2016-03-03 05:00:00,60931.07864863996,22972.001144201276,2067.9334077961075
2016-03-03 06:00:00,59353.02356299694,22377.048879495003,2014.3759638230292
2016-03-03 07:00:00,57076.70264862797,21518.839115131672,1937.120150039834
2016-03-03 08:00:00,53149.54602882237,20038.23761644729,1803.8367985571842
2016-03-03 09:00:00,49838.027828212274,18789.741748974964,1691.4475340070592
2016-03-03 10:00:00,46991.021230402686,17716.37426110283,1594.8232794164542
2016-03-03 11:00:00,46098.38833469848,17379.83723670983,1564.5283063606025
2016-03-03 12:00:00,45496.44979687588,17152.89668213115,1544.0991782471604
2016-03-03 13:00:00,45956.680186747355,17326.410975283416,1559.7188885757168
2016-03-03 14:00:00,47189.2413890171,17791.106463641896,1601.5506523300558
2016-03-03 15:00:00,49736.991203087004,18751.649308803866,1688.0184627163253
2016-03-03 16:00:00,51945.66895317717,19584.35650728993,1762.9785423302994
2016-03-03 17:00:00,53496.75239736727,20169.14002737426,1815.6205986283094
2016-03-03 18:00:00,53659.86660996358,20230.636721040315,1821.1565145680117
2016-03-03 19:00:00,51982.059263073985,19598.07624209732,1764.213589193488
2016-03-03 20:00:00,46692.620689248804,17603.87243568224,1584.6958951383108
2016-03-03 21:00:00,35640.66951293987,13437.108270356039,1209.6048978065103
2016-03-03 22:00:00,27718.713109049866,10450.402707110015,940.7424606719902
2016-03-03 23:00:00,35137.198872485125,13247.291704079702,1192.5176612052244
2016-03-04 00:00:00,36601.37369421577,13799.309269271085,1242.2101349946784
2016-03-04 01:00:00,37473.8848891535,14128.260087358818,1271.822199785002
2016-03-04 02:00:00,40508.83673454781,15272.485970294996,1374.825108174897
2016-03-04 03:00:00,46947.3528585265,17699.91057933396,1593.341223180628
2016-03-04 04:00:00,63623.53345971131,23987.10011130321,2159.312345708937
2016-03-04 05:00:00,75363.9036750094,28413.40937745624,2557.767523699639
2016-03-04 06:00:00,73276.81237210387,27626.54223409133,2486.933953605022
2016-03-04 07:00:00,71652.94830812015,27014.319244392227,2431.8218035806367
2016-03-04 08:00:00,68718.60496655821,25908.024392982355,2332.2334365183797
2016-03-04 09:00:00,65441.33646938041,24672.441217093456,2221.0065690159613
2016-03-04 10:00:00,62607.60163165085,23604.07739720989,2124.832743281342
2016-03-04 11:00:00,60952.05659199224,22979.910167796126,2068.645375987828
2016-03-04 12:00:00,60811.20468662692,22926.806723659294,2063.865018129135
2016-03-04 13:00:00,61402.44019212693,23149.71206211815,2083.9308971651685
2016-03-04 14:00:00,62610.170359408265,23605.045849078648,2124.91992305992
2016-03-04 15:00:00,65204.15727311176,24583.02082787824,2212.956969460594
2016-03-04 16:00:00,66847.71491656905,25202.668615237813,2268.7374977874106
2016-03-04 17:00:00,66979.5762747834,25252.382477833995,2273.212726421081
2016-03-04 18:00:00,66291.58535708715,24992.99878565196,2249.8630757252754
2016-03-04 19:00:00,64248.590547350715,24222.756732700702,2180.526091829581
2016-03-04 20:00:00,58118.32175426268,21911.54634791256,1972.4715502532088
2016-03-04 21:00:00,45735.769599609055,17243.124114570324,1552.2214276180096
2016-03-04 22:00:00,37386.97626669405,14095.49413246588,1268.8726172764468
2016-03-04 23:00:00,41699.442050112986,15721.36341146378,1415.232935545795
2016-03-05 00:00:00,43362.265151750944,16348.274587839025,1471.6673122119469
2016-03-05 01:00:00,44464.24935968507,16763.7404395357,1509.0674372219048
2016-03-05 02:00:00,47899.92273523724,18059.044813997945,1625.6703910699662
2016-03-05 03:00:00,55234.92484655627,20824.459125233036,1874.6122487994157
2016-03-05 04:00:00,74854.0112151611,28221.171681508014,2540.462337651908
2016-03-05 05:00:00,88644.65430217498,33420.466947573776,3008.5015089109415
2016-03-05 06:00:00,86132.01043412319,32473.159611284816,2923.2251554985714
2016-03-05 07:00:00,84190.05224951201,31741.00999850467,2857.317242893612
2016-03-05 08:00:00,80932.0492105149,30512.690211631434,2746.7442237305277
2016-03-05 09:00:00,77251.06233412889,29124.89868370292,2621.8156010282687
2016-03-05 10:00:00,73936.97540576138,27875.43436436183,2509.3391566995656
2016-03-05 11:00:00,72007.43273864442,27147.96560228067,2443.852613024399
2016-03-05 12:00:00,71776.24724047643,27060.804934092554,2436.00643295238
2016-03-05 13:00:00,72371.33583761255,27285.162950354552,2456.203081656281
2016-03-05 14:00:00,73752.02700722698,27805.70582981134,2503.0622126419503
2016-03-05 15:00:00,76783.55388227807,28948.640443589175,2605.9488813270746
2016-03-05 16:00:00,78537.13869801161,29609.770252660495,2665.4636101696487
2016-03-05 17:00:00,78654.8720535601,29654.157629978512,2669.4593500211395
2016-03-05 18:00:00,77779.79213086495,29324.238360022027,2639.760105452238
2016-03-05 19:00:00,75379.31604155393,28419.220088668786,2558.290602371107
2016-03-05 20:00:00,68213.42184093184,25717.56219212685,2315.0880800647083
2016-03-05 21:00:00,53911.17380889805,20325.38359553369,1829.6856029055584
2016-03-05 22:00:00,44226.64204212351,16674.158641675698,1501.003307703441
2016-03-05 23:00:00,43354.98708977159,16345.530640877552,1471.4203028393097
2016-03-06 00:00:00,44988.269822199196,16961.304620762094,1526.8521120518149
2016-03-06 01:00:00,46067.99172290231,17368.37722292954,1563.496678980763
2016-03-06 02:00:00,49515.65249465579,18668.201039445983,1680.5064717955213
2016-03-06 03:00:00,56777.4458648883,21406.014472421502,1926.9637058354983
2016-03-06 04:00:00,76437.63187761186,28818.222258596586,2594.208671145238
