,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_GTUR_GAS_CHP,SE_ICEN_GAS_CHP
2016-03-31 06:00:00,11358.778975260218,5500.304503662889,1326.055247337633,427.55886598368056
2016-03-31 07:00:00,10989.19010568095,5321.337087510313,1282.9084213512647,413.64707156443205
2016-03-31 08:00:00,10597.717684613435,5131.772916453966,1237.2068490893876,398.9115524756227
2016-03-31 09:00:00,10360.038000393874,5016.6803840268985,1209.459465930391,389.96498731456
2016-03-31 10:00:00,10067.649437453692,4875.095964340402,1175.3252170826222,378.95911047959527
2016-03-31 11:00:00,9931.485117082384,4809.160600494717,1159.4290180350129,373.8337125356616
2016-03-31 12:00:00,10019.627199465598,4851.841974412683,1169.7189683113672,377.1514924547258
2016-03-31 13:00:00,10206.853139976149,4942.503099700501,1191.57624200183,384.19891462763457
2016-03-31 14:00:00,10612.306718938931,5138.837419723146,1238.9100132730598,399.46070225532986
2016-03-31 15:00:00,10904.08740544888,5280.127485106758,1272.9732969465085,410.44369784947344
2016-03-31 16:00:00,10872.477831076969,5264.821061356867,1269.283107881885,409.25387332677457
2016-03-31 17:00:00,10724.763858531309,5193.292965756414,1252.0385705222018,403.69373180723943
2016-03-31 18:00:00,10414.139002684258,5042.877916983442,1215.7753664448426,392.00141774764074
2016-03-31 19:00:00,9581.348293270445,4639.612522034382,1118.5530776268745,360.6541178226894
2016-03-31 20:00:00,8003.301080395806,3875.4687517513426,934.3274850929721,301.25441665102954
2016-03-31 21:00:00,6776.606444193562,3281.4617685344047,791.1197633158479,255.08007267398432
2016-03-31 22:00:00,6455.03981260239,3125.7483423095478,753.5791861007344,242.97589627960522
2016-03-31 23:00:00,6622.81370734561,3206.9901299051253,773.1655742129676,249.2911187462378
2016-04-01 00:00:00,6778.430073484249,3282.344831443052,791.332658838807,255.1487163964477
2016-04-01 01:00:00,7216.101103249173,3494.279929518471,842.4275843489801,271.62320978766303
2016-04-01 02:00:00,8104.816444244058,3924.6259203327245,946.1786692043595,305.0755838681586
2016-04-01 03:00:00,10539.361547311446,5103.514903377243,1230.394192354698,396.71495335679407
2016-04-01 04:00:00,12440.799021067944,6024.2551627937855,1452.3732576266723,468.28747464529624
2016-04-01 05:00:00,12068.778645767761,5844.11032942968,1408.9425709430252,454.28415526276325
2016-04-01 06:00:00,12001.304362012334,5811.437001809718,1401.06543659354,451.7443375316175
2016-04-01 07:00:00,11654.20692035154,5643.360694863796,1360.544322057,438.6791490227509
2016-04-01 08:00:00,11153.316741842795,5400.812749288595,1302.0690184175796,419.82500658613776
2016-04-01 09:00:00,10676.741620543213,5170.038975828694,1246.4323217509466,401.88611378236993
2016-04-01 10:00:00,10450.003712067775,5060.244820853512,1219.9623117297042,393.3514109560876
2016-04-01 11:00:00,10302.28973952211,4988.716725253058,1202.7177743700206,387.7912694365524
2016-04-01 12:00:00,10334.507190324253,5004.317503305831,1206.478928608964,389.00397520007243
2016-04-01 13:00:00,10390.431821905326,5031.398099171024,1213.007724646375,391.1090493556166
2016-04-01 14:00:00,10766.099455786883,5213.309058352425,1256.8642023759403,405.2496561830764
2016-04-01 15:00:00,11037.212343669045,5344.591077438032,1288.5146701225196,415.4546895893015
2016-04-01 16:00:00,11060.31164801775,5355.776540947569,1291.211346746668,416.3241767405046
2016-04-01 17:00:00,10882.811730390864,5269.825084505871,1270.48951584532,409.6428544207339
2016-04-01 18:00:00,10394.0790804867,5033.164224988319,1213.433515692293,391.24633680054336
2016-04-01 19:00:00,9496.853469468608,4598.697273933711,1108.6889183964383,357.473625348552
2016-04-01 20:00:00,7914.551121582363,3832.4930235304946,923.9665696422983,297.9137554911443
2016-04-01 21:00:00,6703.661272566074,3246.1392521885014,782.6039423974858,252.3343237754484
2016-04-01 22:00:00,6147.454338906485,2976.80506505099,717.670807894974,231.39798842411227
2016-04-01 23:00:00,6323.738503672912,3062.1678128869225,738.2507084476827,238.03354826224066
2016-04-02 00:00:00,6472.060352648803,3133.990262790259,755.5662109816858,243.61657102259696
2016-04-02 01:00:00,6907.90775312304,3345.04229795703,806.4482409688998,260.0224206913489
2016-04-02 02:00:00,7759.542631873952,3757.4326762954497,905.8704501907785,292.0790390817554
2016-04-02 03:00:00,10201.990128534315,4940.148265277441,1191.0085206072727,384.01586470106554
2016-04-02 04:00:00,12060.268375744552,5839.989369189324,1407.9490585025496,453.96381789126735
2016-04-02 05:00:00,11710.131551932616,5670.441290728989,1367.073118094411,440.78422317829506
2016-04-02 06:00:00,11687.03224758391,5659.255827219453,1364.376441470263,439.91473602709203
2016-04-02 07:00:00,11217.143767016845,5431.71995109126,1309.5203617211464,422.22753687235667
2016-04-02 08:00:00,10730.23474640337,5195.942154482356,1252.677257091079,403.8996629746296
2016-04-02 09:00:00,10313.231515266234,4994.015102704943,1203.995147507775,388.2031317713328
2016-04-02 10:00:00,10050.62889740728,4866.854043859692,1173.338192201671,378.3184357366036
2016-04-02 11:00:00,9901.091295570932,4794.442885350591,1155.8807593190286,372.68965049460496
2016-04-02 12:00:00,9999.56727726804,4842.12828241756,1167.3771175588176,376.39641150762844
2016-04-02 13:00:00,10126.613451185913,4903.648331720008,1182.2088389916319,381.17859083924515
2016-04-02 14:00:00,10468.240004974645,5069.075449939987,1222.0912669592947,394.03784818072154
2016-04-02 15:00:00,10666.407721229318,5165.034952679691,1245.225913787512,401.4971326884107
2016-04-02 16:00:00,10622.640618252824,5143.841442872149,1240.1164212364947,399.8496833492892
2016-04-02 17:00:00,10481.613286439684,5075.551244603403,1223.6525007943276,394.54123547878646
2016-04-02 18:00:00,10098.043258965146,4889.813679484529,1178.8734757986065,380.10317252065187
2016-04-02 19:00:00,9146.716645656668,4429.149195473376,1067.8129779882997,344.2940306355797
2016-04-02 20:00:00,7529.765341247368,3646.1667498058546,879.0456142979375,283.42993005136736
2016-04-02 21:00:00,6381.486764544674,3090.131471660762,744.9924000080526,240.2072661402482
2016-04-02 22:00:00,5743.824389234391,2781.3538079369923,670.5499321467032,216.20484451888032
2016-04-02 23:00:00,5934.089711896085,2873.486704739223,692.7620317087645,223.36667289589477
2016-04-03 00:00:00,6078.764302290601,2943.543028825264,709.6517431968496,228.81240821132428
2016-04-03 01:00:00,6517.651084915982,3156.066835506448,760.8885990556621,245.33266408418189
2016-04-03 02:00:00,7398.46403231789,3582.5862203832285,863.7171366448855,278.48758203400274
2016-04-03 03:00:00,9846.382416850316,4767.9509980911635,1149.493893630257,370.63033882070306
2016-04-03 04:00:00,11652.991167491084,5642.771986258032,1360.4023917083607,438.6333865411087
2016-04-03 05:00:00,11335.679670911515,5489.119040153352,1323.358570713485,426.6893788324775
2016-04-03 06:00:00,11195.86809195883,5421.4175504903715,1307.0365806199575,421.42669344361707
2016-04-03 07:00:00,10749.6867921707,5205.3614921745975,1254.948142669309,404.6318626809059
2016-04-03 08:00:00,10273.111670871116,4974.587718714696,1199.3114460026757,386.692969877138
2016-04-03 09:00:00,9852.461181152607,4770.894541119988,1150.2035453734538,370.85915122891436
2016-04-03 10:00:00,9597.153080456403,4647.265733909327,1120.398172159186,361.24903008403874
2016-04-03 11:00:00,9490.166828736088,4595.4593766020025,1107.9083014789217,357.2219316995195
2016-04-03 12:00:00,9568.582888235635,4633.431081673848,1117.062808966161,360.1736117654455
2016-04-03 13:00:00,9710.825972909235,4702.30998854836,1133.6686597569671,365.5278221175906
2016-04-03 14:00:00,10064.61005530255,4873.62419282599,1174.9703912110238,378.8447042754896
2016-04-03 15:00:00,10270.6801651502,4973.410301503167,1199.0275853053972,386.6014449138535
2016-04-03 16:00:00,10246.972984371267,4961.930483690748,1196.2599435069292,385.7090765218293
2016-04-03 17:00:00,10121.142563313851,4900.999142994066,1181.5701524227545,380.97265967185496
2016-04-03 18:00:00,9784.379020966951,4737.926859197145,1142.255445849649,368.29645225694753
2016-04-03 19:00:00,8864.054105600155,4292.274444633,1034.814171929646,333.6542536537531
2016-04-03 20:00:00,7186.923034598178,3480.15092298011,839.0212559816354,270.5249102282487
2016-04-03 21:00:00,6012.505771395633,2911.4584098110686,701.9165391960039,226.31835296182084
2016-04-03 22:00:00,5498.242311421849,2662.4346695724516,641.8800017215505,206.9608232271428
2016-04-03 23:00:00,5705.528174129959,2762.8094868553926,666.0791261645629,214.76332634714896
2016-04-04 00:00:00,5839.86886521058,2827.861787792431,681.7624296892134,219.82008056861923
2016-04-04 01:00:00,6272.676883533672,3037.4420514447906,732.2896338048292,236.11152403326557
2016-04-04 02:00:00,7165.039483109931,3469.554168076339,836.4665097061267,269.70118555868794
2016-04-04 03:00:00,9611.13423835167,4654.035882875625,1122.030371168539,361.7752986229248
2016-04-04 04:00:00,11377.015268167088,5509.135132749365,1328.1842025672238,428.24530320831457
2016-04-04 05:00:00,11083.410952366452,5366.962004457105,1293.908023370816,417.1936638917076
2016-04-04 06:00:00,10880.380224669949,5268.64766729434,1270.205655148041,409.5513294574493
2016-04-04 07:00:00,10458.513982090979,5064.365781093867,1220.9558241701795,393.6717483275834
2016-04-04 08:00:00,9980.11523150071,4832.708944725318,1165.1062319805876,375.66421180135217
2016-04-04 09:00:00,9561.896247503115,4630.19318434214,1116.2821920486442,359.92191811641305
2016-04-04 10:00:00,9302.333011795306,4504.503897011302,1085.980062614139,350.1516282857895
2016-04-04 11:00:00,9220.877570144612,4465.060420425043,1076.4707292553012,347.0855420157578
2016-04-04 12:00:00,9295.646371062789,4501.265999679594,1085.1994456966224,349.8999346367571
2016-04-04 13:00:00,9443.360343608449,4572.794095280048,1102.4439830563058,355.46007615629225
2016-04-04 14:00:00,9800.183808152908,4745.580071072091,1144.1005403819609,368.89136451829705
2016-04-04 15:00:00,10011.11692944239,4847.721014172327,1168.7254558708914,376.8311550832299
2016-04-04 16:00:00,9992.272760105292,4838.596030782969,1166.5255354669814,376.1218366177749
2016-04-04 17:00:00,9874.952609071082,4781.785650326642,1152.829256823282,371.70575713929634
2016-04-04 18:00:00,9566.759258944949,4632.5480187652,1116.8499134432018,360.10496804298214
2016-04-04 19:00:00,8671.965153647772,4199.258484922122,1012.3891768446256,326.4237815542752
2016-04-04 20:00:00,6962.616631843654,3371.5341852164574,812.8351066576714,262.0817323652508
2016-04-04 21:00:00,5783.944233629507,2800.781191927239,675.2336336518024,217.71500641307506
2016-04-04 22:00:00,5335.331428120461,2583.5477163999344,622.8613350038748,200.82865068707932
2016-04-04 23:00:00,5530.459762223989,2678.0354476252255,645.6411559604937,208.17352899066285
2016-04-05 00:00:00,5681.820993351025,2751.3296690429743,663.3114843660953,213.8709579551248
2016-04-05 01:00:00,6054.44924508144,2931.7688567099635,706.8131362240623,227.897158578479
2016-04-05 02:00:00,6941.340956785638,3361.2317846155697,810.3513255564826,261.28088893651125
2016-04-05 03:00:00,9347.315867632258,4526.286115424608,1091.2314855137956,351.84484010655336
2016-04-05 04:00:00,11254.83210569105,5449.9699178699775,1313.9202025289671,423.64617380326695
2016-04-05 05:00:00,10938.128485541709,5296.6113260681805,1276.947346708411,411.7250473354569
2016-04-05 06:00:00,10693.762160589626,5178.280896309405,1248.4193466318977,402.52678852536167
2016-04-05 07:00:00,10272.503794440889,4974.293364411814,1199.240480828356,386.6700886363169
2016-04-05 08:00:00,9837.264270396881,4763.535683547926,1148.4294160154618,370.28712020838617
2016-04-05 09:00:00,9432.418567864326,4567.495717828162,1101.1666099185516,355.04821382151187
2016-04-05 10:00:00,9149.148151377585,4430.326612684905,1068.0968386855782,344.3855555988642
2016-04-05 11:00:00,9035.47525892475,4375.282358045873,1054.8263510877973,340.1067635653124
2016-04-05 12:00:00,9123.009464877736,4417.669377660956,1065.045336189832,343.4016622435555
2016-04-05 13:00:00,9260.99741453973,4484.48780441529,1081.1544307604004,348.5957039099526
2016-04-05 14:00:00,9618.428755514418,4657.568134510216,1122.8819532603752,362.04987351277845
2016-04-05 15:00:00,9810.5177074668,4750.584094221094,1145.3069483453955,369.28034561225627
2016-04-05 16:00:00,9834.832764675964,4762.358266336396,1148.1455553181831,370.1955952451016
2016-04-05 17:00:00,9716.296860781298,4704.959177274302,1134.3073463258445,365.73375328498076
2016-04-05 18:00:00,9392.906599899437,4548.362688140798,1096.553873587772,353.56093316813826
2016-04-05 19:00:00,8526.074810392798,4128.6134522303155,995.3575350079012,320.93228375720344
2016-04-05 20:00:00,6856.846132983798,3320.316536514898,800.4871663260463,258.1003964623738
2016-04-05 21:00:00,5659.329565432549,2740.438559836321,660.685772916267,213.0243520447429
2016-04-05 22:00:00,5351.1362153064165,2591.2009282748804,624.7064295361868,201.42356294842878
2016-04-05 23:00:00,5427.728645515278,2628.2895704380785,633.648041500467,204.30659929189144
2016-04-06 00:00:00,5636.230261083845,2729.253096326785,657.9890962921189,212.15486489353987
2016-04-06 01:00:00,6006.4270070933435,2908.5148667822436,701.2068874528071,226.08954055360954
2016-04-06 02:00:00,6913.98651742533,3347.9858409858557,807.1578927120968,260.25123309956024
2016-04-06 03:00:00,9467.67540081761,4584.56826739535,1105.2825900290934,356.3753257891376
2016-04-06 04:00:00,11258.479364272425,5451.736043687271,1314.3459935748851,423.7834612481937
2016-04-06 05:00:00,10726.587487821995,5194.176028665061,1252.2514660451607,403.7623755297028
2016-04-06 06:00:00,10437.238307032962,5054.0633804929785,1218.4720430689906,392.8709048988438
2016-04-06 07:00:00,10020.235075895827,4852.1363287155655,1169.7899334856868,377.17437369554693
2016-04-06 08:00:00,9550.346595328763,4624.600452587372,1114.9338537365704,359.48717454081157
2016-04-06 09:00:00,9307.803899667368,4507.1530857372445,1086.618749183016,350.35755945317976
2016-04-06 10:00:00,8965.569469448408,4341.431613214382,1046.6653560410334,337.47542087088215
2016-04-06 11:00:00,8800.834956856334,4261.661597133217,1027.4337938003987,331.2746046083553
2016-04-06 12:00:00,8761.930865321672,4242.822921748735,1022.8920226439388,329.8102051958028
2016-04-06 13:00:00,8912.07634358825,4315.52843456072,1040.420420700901,335.4618716786225
2016-04-06 14:00:00,9343.668609050883,4524.519989607313,1090.8056944678774,351.7075526616265
2016-04-06 15:00:00,9698.668444304654,4696.422902490709,1132.2493562705736,365.0701973011679
2016-04-06 16:00:00,9747.906435153209,4720.265601024194,1137.997535390468,366.9235778076797
2016-04-06 17:00:00,9630.586284119001,4663.4552205678665,1124.3012567467688,362.50749832920104
2016-04-06 18:00:00,9320.56930470218,4513.334526097778,1088.1090178437294,350.8380655104235
2016-04-06 19:00:00,8563.763149066997,4146.863419009032,999.7573758157217,322.35092068811366
2016-04-06 20:00:00,6900.613235960291,3341.51004632244,805.5966588770635,259.7478458014953
2016-04-06 21:00:00,5700.057286257897,2760.16029812945,665.4404395956858,214.55739517975877
2016-04-06 22:00:00,5419.8262519223,2624.4629645006053,632.7254942343111,204.0091431612167
2016-04-06 23:00:00,5571.7953594795645,2698.0515402212372,650.4667878142324,209.72945336649985
2016-04-07 00:00:00,5588.208023095749,2705.999106399065,652.3828475208638,210.3472468686704
2016-04-07 01:00:00,6050.194110069836,2929.7083765897855,706.3163800038244,227.73698989273106
2016-04-07 02:00:00,7209.414462516654,3491.0420321867628,841.6469674314634,271.37151613863057
2016-04-07 03:00:00,9801.399561013364,4746.168779677856,1144.2424707306002,368.93712699993927
2016-04-07 04:00:00,10837.220998123683,5247.74851178968,1265.1671277713433,407.9267613591489
2016-04-07 05:00:00,10240.894220068976,4958.986940661923,1195.5502917637325,385.480264113618
2016-04-07 06:00:00,10039.079245232928,4861.2613121049235,1171.989853889597,377.88369216100205
2016-04-07 07:00:00,9664.627364211827,4679.939061529288,1128.275306508671,363.7888478151845
2016-04-07 08:00:00,9240.329615911944,4474.479758117284,1078.741614833531,347.81774172203404
2016-04-07 09:00:00,9016.631089587649,4366.157374656514,1052.6264306838868,339.3974450998573
2016-04-07 10:00:00,8743.086695984572,4233.697938359377,1020.6921022400287,329.1008867303477
2016-04-07 11:00:00,8657.376119322274,4192.193981652941,1010.6860126609531,325.87463177456806
2016-04-07 12:00:00,8810.560979739996,4266.371265979338,1028.5692365895138,331.6407044614934
2016-04-07 13:00:00,8998.394796680777,4357.326745570039,1050.4974754542964,338.71100787522334
2016-04-07 14:00:00,9298.685753213933,4502.737771194006,1085.5542715682207,350.01434084086276
2016-04-07 15:00:00,9712.041725769694,4702.898697154124,1133.8105901056065,365.5735845992328
2016-04-07 16:00:00,9782.555391676266,4737.043796288497,1142.04255032669,368.22780853448415
2016-04-07 17:00:00,9677.392769246637,4686.12050188982,1129.7655751693844,364.2693538724282
2016-04-07 18:00:00,9436.0658264457,4569.261843645458,1101.5924009644696,355.1855012664387
2016-04-07 19:00:00,8634.884691403799,4181.302872446288,1008.0603012111249,325.02802586418613
2016-04-07 20:00:00,6946.8118446577,3363.8809733415114,810.9900121253596,261.4868201039014
2016-04-07 21:00:00,5838.653112350123,2827.273079186666,681.620499340574,219.77431808697696
2016-04-07 22:00:00,5876.341451024324,2845.523045965383,686.0203401483946,221.1929550178872
2016-04-07 23:00:00,6036.212952174566,2922.938227623487,704.6841809944715,227.21072135384497
2016-04-08 00:00:00,6180.279666138854,2992.700197406646,721.502927308237,232.6335754284534
2016-04-08 01:00:00,6619.1664487642365,3205.2240040878305,772.7397831670496,249.15383130131104
2016-04-08 02:00:00,7487.213991131334,3625.5619486040787,874.0780520955598,281.82824319388817
2016-04-08 03:00:00,9878.599867652456,4783.551776143936,1153.2550478692,371.84304458422304
2016-04-08 04:00:00,11715.602439804676,5673.090479454932,1367.7118046632884,440.9901543456853
2016-04-08 05:00:00,11339.326929492887,5490.885165970648,1323.7843617594033,426.82666627740434
2016-04-08 06:00:00,11196.475968389059,5421.711904793254,1307.1075457942773,421.4495746844382
2016-04-08 07:00:00,10830.534357391163,5244.510614457973,1264.3865108538268,407.6750677101165
2016-04-08 08:00:00,10364.293135405476,5018.740864147076,1209.9562221506285,390.1251560003079
2016-04-08 09:00:00,9924.798476349864,4805.922703163008,1158.6484011174962,373.5820188866291
2016-04-08 10:00:00,9671.921881374576,4683.471313163877,1129.1268886005073,364.063422705038
2016-04-08 11:00:00,9578.3089111193,4638.1407505199695,1118.198251755276,360.53971161858374
2016-04-08 12:00:00,9613.565744072588,4655.213300087155,1122.3142318658176,361.86682358620936
2016-04-08 13:00:00,9713.257478630152,4703.487405759889,1133.9525204542458,365.61934708087506
2016-04-08 14:00:00,10068.257313883922,4875.390318643285,1175.396182256942,378.9819917204164
2016-04-08 15:00:00,10354.56711252181,5014.031195300955,1208.8207793615136,389.75905614716976
2016-04-08 16:00:00,10377.058540440285,5024.922304507609,1211.4464908113418,390.6056620575517
2016-04-08 17:00:00,10231.168197185312,4954.277271815802,1194.4148489746176,385.1141642604799
2016-04-08 18:00:00,9792.28141455993,4741.753465134618,1143.177993115805,368.59390838762226
2016-04-08 19:00:00,8950.98043512291,4334.367109945202,1044.9621918573612,336.926271091175
2016-04-08 20:00:00,7346.794535748421,3557.5661046382143,857.6850968277124,276.54267656420654
2016-04-08 21:00:00,6154.748856069234,2980.3373166855795,718.5223899868101,231.6725633139658
2016-04-08 22:00:00,6056.272874372125,2932.6519196186105,707.0260317470212,227.96580230094236
2016-04-08 23:00:00,6229.517656987408,3016.54289594013,727.2511064281314,234.4869559349651
2016-04-09 00:00:00,6372.368618091237,3085.7161571175247,743.9279223932575,239.8640475279313
2016-04-09 01:00:00,6803.353007123641,3294.413357861236,794.242230985914,256.08684727011416
2016-04-09 02:00:00,7642.830357269973,3700.916650142005,892.245136721399,287.68584084409804
2016-04-09 03:00:00,10071.296696035068,4876.862090157698,1175.7510081285402,379.096397924522
2016-04-09 04:00:00,11963.616023338134,5793.187035031003,1396.6655957857197,450.32570060070736
2016-04-09 05:00:00,11597.67441234024,5615.985744695722,1353.9445608452693,436.5511936263856
2016-04-09 06:00:00,11528.984375724354,5582.7237084699955,1345.925496147145,433.9656134135976
2016-04-09 07:00:00,11062.135277308436,5356.659603856216,1291.4242422696268,416.3928204629679
2016-04-09 08:00:00,10578.873515276333,5122.647933064608,1235.0069286854773,398.2022340101677
2016-04-09 09:00:00,10163.693913429885,4921.603944195841,1186.5377146251324,382.57434652933415
2016-04-09 10:00:00,9897.444036989556,4792.676759533296,1155.4549682731106,372.55236304967826
2016-04-09 11:00:00,9761.887593048476,4727.035749990491,1139.6297343998208,367.44984634656566
2016-04-09 12:00:00,9849.42179900146,4769.422769605576,1149.8487195018554,370.7447450248087
2016-04-09 13:00:00,9991.057007244834,4838.007322177204,1166.3836051183418,376.07607413613255
2016-04-09 14:00:00,10338.762325335854,5006.377983426009,1206.9756848292018,389.1641438858203
2016-04-09 15:00:00,10542.400929462588,5104.986674891656,1230.7490182262961,396.8293595608997
2016-04-09 16:00:00,10493.162938614038,5081.143976358171,1225.0008391064018,394.975979054388
2016-04-09 17:00:00,10363.077382545018,5018.152155541311,1209.8142918019892,390.07939351866565
2016-04-09 18:00:00,9998.959400837812,4841.833928114677,1167.3061523844979,376.3735302668073
2016-04-09 19:00:00,9070.124215447806,4392.060553310176,1058.8713660240192,341.4109942921169
2016-04-09 20:00:00,7459.859551771026,3612.3160049743647,870.884619251174,280.79858735693716
2016-04-09 21:00:00,6300.031322893979,3050.687995074504,735.483066649215,237.14117987021652
2016-04-09 22:00:00,5930.44245331471,2871.720578921928,692.3362406628464,223.22938545096798
2016-04-09 23:00:00,6100.039977348619,2953.845429426153,712.1355242980386,229.61325164006394
2016-04-10 00:00:00,6245.322444173364,3024.196107815076,729.0962009604432,235.08186819631453
2016-04-10 01:00:00,6678.738338926685,3234.070725770318,779.6943702503786,251.396192901782
2016-04-10 02:00:00,7516.392059782329,3639.6909551424387,877.4843804629044,282.92654275330244
2016-04-10 03:00:00,9913.248824175513,4800.32997140824,1157.3000628054222,373.1472753110276
2016-04-10 04:00:00,11738.09386772315,5683.981588661585,1370.3375161131166,441.8367602560672
2016-04-10 05:00:00,11397.683066794878,5519.143179047371,1330.597018494093,429.02326539623306
2016-04-10 06:00:00,11336.89542377197,5489.707748759118,1323.5005010621244,426.7351413141198
2016-04-10 07:00:00,10877.94871894903,5267.470250082811,1269.9217944507623,409.4598044941648
2016-04-10 08:00:00,10406.84448552151,5039.345665348852,1214.9237843530063,391.7268428577872
2016-04-10 09:00:00,9996.527895116895,4840.656510903147,1167.0222916872192,376.2820053035228
2016-04-10 10:00:00,9744.259176571833,4718.499475206898,1137.5717443445496,366.78629036275277
2016-04-10 11:00:00,9609.918485491213,4653.447174269861,1121.8884408198996,361.7295361412826
2016-04-10 12:00:00,9698.060567874427,4696.128548187827,1132.1783910962538,365.04731606034676
2016-04-10 13:00:00,9831.185506094589,4760.592140519099,1147.7197642722647,370.05830780017476
2016-04-10 14:00:00,10169.164801301948,4924.2531329217845,1187.1764011940095,382.78027769672434
2016-04-10 15:00:00,10370.371899707767,5021.684407175901,1210.6658738938252,390.35396840851917
2016-04-10 16:00:00,10332.075684603335,5003.140086094301,1206.195067911685,388.9124502367879
2016-04-10 17:00:00,10198.950746383172,4938.676493763029,1190.6536947356742,383.9014584969599
2016-04-10 18:00:00,9835.440641106194,4762.652620639277,1148.2165204925025,370.2184764859226
2016-04-10 19:00:00,8910.252714297563,4314.645371652072,1040.207525177942,335.39322795615914
2016-04-10 20:00:00,7311.537702795135,3540.493555071028,853.5691167171707,275.21556459658086
2016-04-10 21:00:00,6171.7693961156465,2988.57923716629,720.5094148677612,232.3132380569575
2016-04-10 22:00:00,5574.834741630711,2699.52331173565,650.8216136858308,209.84385957060553
2016-04-10 23:00:00,5772.394581455156,2795.188460172471,673.8852953397284,217.28026283747351
2016-04-11 00:00:00,5907.951025396235,2860.829469715274,689.710529213018,222.38277954058606
2016-04-11 01:00:00,6335.896032277493,3068.0548989445724,739.6700119340762,238.49117307866328
2016-04-11 02:00:00,7209.414462516654,3491.0420321867628,841.6469674314634,271.37151613863057
2016-04-11 03:00:00,9626.331149107396,4661.3947404476885,1123.804500526531,362.3473296434531
2016-04-11 04:00:00,11394.643684643732,5517.671407532958,1330.2421926224945,428.9088591921274
2016-04-11 05:00:00,11090.097593098973,5370.199901788812,1294.6886402883324,417.44535754074
2016-04-11 06:00:00,10927.186709797586,5291.312948616295,1275.6699735706568,411.3131850006765
2016-04-11 07:00:00,10500.457455776783,5084.676227992762,1225.852421198238,395.2505539442416
2016-04-11 08:00:00,10025.705963767889,4854.785517441508,1170.428620054564,377.3803048629371
2016-04-11 09:00:00,9612.349991212128,4654.624591481391,1122.1723015171783,361.82106110456715
2016-04-11 10:00:00,9355.218261225235,4530.112721362081,1092.1540327799514,352.14229623722804
2016-04-11 11:00:00,9260.99741453973,4484.48780441529,1081.1544307604004,348.5957039099526
2016-04-11 12:00:00,9340.02135046951,4522.753863790019,1090.3799034219594,351.57026521669974
2016-04-11 13:00:00,9482.26443514311,4591.63277066453,1106.9857542127656,356.92447556884474
2016-04-11 14:00:00,9833.009135385277,4761.475203427747,1147.9326597952238,370.12695152263814
2016-04-11 15:00:00,10039.079245232928,4861.2613121049235,1171.989853889597,377.88369216100205
2016-04-11 16:00:00,10014.764188023766,4849.487139989623,1169.15124691681,376.9684425281568
2016-04-11 17:00:00,9893.796778408183,4790.910633716,1155.0291772271923,372.4150756047514
2016-04-11 18:00:00,9573.445899677467,4635.785916096908,1117.6305303607185,360.3566616920146
2016-04-11 19:00:00,8677.436041519835,4201.907673648065,1013.0278634135028,326.62971272166544
2016-04-11 20:00:00,7006.383734820147,3392.7276950240002,817.9445992086889,263.7291817043724
2016-04-11 21:00:00,5846.555505943101,2831.099685124139,682.54304660673,220.0717742176517
2016-04-11 22:00:00,5154.184251912201,2495.8301341409415,601.7137130566088,194.01004092238185
2016-04-11 23:00:00,5349.920462445958,2590.6122196691153,624.5644991875473,201.3778004667865
2016-04-12 00:00:00,5497.026558561391,2661.8459609666866,641.7380713729111,206.91506074550057
2016-04-12 01:00:00,5860.536663838369,2837.869834090437,684.1752456160826,220.59804275653772
2016-04-12 02:00:00,6732.839341217072,3260.2682587268628,786.0102707648307,253.4326233348628
2016-04-12 03:00:00,9087.14475549422,4400.302473790887,1060.8583909049705,342.05166903510866
2016-04-12 04:00:00,10939.344238402167,5297.200034673945,1277.0892770570504,411.7708098170992
2016-04-12 05:00:00,10637.229652578322,5150.905946141329,1241.819585420167,400.39883312899633
2016-04-12 06:00:00,10383.745181172804,5028.160201839316,1212.2271077288585,390.85735570658414
2016-04-12 07:00:00,9975.252220058877,4830.354110302259,1164.5385105860303,375.4811618747832
2016-04-12 08:00:00,9550.954471758992,4624.894806890255,1115.00481891089,359.5100557816327
2016-04-12 09:00:00,9155.834792110105,4433.564510016613,1068.8774556030949,344.63724924789665
2016-04-12 10:00:00,8878.643139925653,4299.338947902181,1036.5173361133184,334.20340343346027
2016-04-12 11:00:00,8774.696270356484,4249.004362109268,1024.3822913046522,330.2907112530466
2016-04-12 12:00:00,8858.583217728094,4289.625255907057,1034.1754853607688,333.4483224863629
2016-04-12 13:00:00,8994.747538099404,4355.560619752743,1050.0716844083781,338.5737204302965
2016-04-12 14:00:00,9345.49223834157,4525.4030525159615,1091.0185899908367,351.77619638409
2016-04-12 15:00:00,9536.973313863724,4618.124657923958,1113.3726199015373,358.9837872427467
2016-04-12 16:00:00,9561.288371072887,4629.898830039259,1116.211226874325,359.899036875592
2016-04-12 17:00:00,9448.83123148051,4575.443284005991,1103.082669625183,355.6660073236825
2016-04-12 18:00:00,9137.598499203232,4424.733880930137,1066.7485003735044,343.9508120232627
2016-04-12 19:00:00,8294.473890475525,4016.464462832073,968.3198035921013,312.214531004352
2016-04-12 20:00:00,6651.383899566376,3220.824782140604,776.5009374059928,250.36653706483102
2016-04-12 21:00:00,5476.358759933602,2651.8379146686802,639.3252554460418,206.13709855758202
2016-04-12 22:00:00,4796.145034507284,2322.4554497431336,559.9152253823144,180.53299007873488
