,ES_IND,ES_DHN,ES_DEC
2050-03-17 13:00:00,8187.991,671.9900000000007,2193.381000000001
2050-03-17 14:00:00,8187.9890000000005,590.665,2193.38
2050-03-17 15:00:00,6983.698,1120.7429999999986,2193.3800000000006
2050-03-17 16:00:00,6263.503,1375.8279999999995,2342.6259999999997
2050-03-17 17:00:00,6263.503,2338.9450000000024,3982.5269999999996
2050-03-17 18:00:00,6263.503000000001,3743.4890000000005,6374.049
2050-03-17 19:00:00,6263.504,4799.537,8172.185999999999
2050-03-17 20:00:00,6263.503,5940.070999999998,10114.173000000003
2050-03-17 21:00:00,6696.83,7037.747,12053.284
2050-03-17 22:00:00,7968.3820000000005,7618.702,13995.452
2050-03-17 23:00:00,9770.272,8266.412,15937.53
2050-03-18 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-18 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-18 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-18 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-18 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-18 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-18 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-18 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-18 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-18 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-18 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-18 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-18 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-18 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-18 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-18 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-18 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-18 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-18 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-18 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-18 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-18 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-18 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-18 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-19 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-19 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-19 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-19 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-19 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-19 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-19 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-19 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-19 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-19 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-19 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-19 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-19 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-19 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-19 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-19 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-19 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-19 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-19 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-19 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-19 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-19 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-19 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-19 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-20 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-20 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-20 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-20 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-20 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-20 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-20 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-20 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-20 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-20 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-20 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-20 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-20 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-20 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-20 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-20 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-20 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-20 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-20 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-20 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-20 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-20 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-20 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-20 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-21 00:00:00,9770.273000000001,10136.89,19672.35
2050-03-21 01:00:00,9770.273000000001,10418.958999999999,20120.536000000004
2050-03-21 02:00:00,9770.273000000001,10776.311000000002,20718.147
2050-03-21 03:00:00,9770.273000000001,10751.088000000003,20718.145999999997
2050-03-21 04:00:00,9639.061000000002,11114.478,21315.668000000005
2050-03-21 05:00:00,9554.694,10947.030999999999,21016.907
2050-03-21 06:00:00,9554.693,11034.788,21166.332000000002
2050-03-21 07:00:00,9531.903,10949.196000000002,21016.907
2050-03-21 08:00:00,9153.348,10809.696,20718.147
2050-03-21 09:00:00,8501.039,10696.150000000001,20419.297
2050-03-21 10:00:00,8058.086999999999,10562.768,20120.536
2050-03-21 11:00:00,9626.579,10238.298,19821.774999999998
2050-03-21 12:00:00,9770.273,10136.890000000003,19672.35
2050-03-21 13:00:00,9770.273000000001,8645.327,17132.661
2050-03-21 14:00:00,9770.272,7943.424000000002,15937.529999999999
2050-03-21 15:00:00,9770.272,7767.9619999999995,15638.769999999999
2050-03-21 16:00:00,9770.273000000001,8294.402000000002,16535.141
2050-03-21 17:00:00,9770.273000000001,8469.864000000001,16833.902
2050-03-21 18:00:00,9770.273000000001,8645.327000000001,17132.662
2050-03-21 19:00:00,9770.273000000001,8820.843,17431.512
2050-03-21 20:00:00,9770.273000000001,9084.063,17879.698
2050-03-21 21:00:00,9770.273000000001,9259.525,18178.459000000003
2050-03-21 22:00:00,9770.273000000001,9434.988000000001,18477.218999999997
2050-03-21 23:00:00,9770.271000000002,9610.45,18775.979
2050-03-22 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-22 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-22 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-22 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-22 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-22 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-22 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-22 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-22 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-22 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-22 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-22 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-22 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-22 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-22 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-22 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-22 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-22 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-22 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-22 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-22 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-22 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-22 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-22 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-23 00:00:00,9770.273,11773.993,21913.279000000002
2050-03-23 01:00:00,9509.026,12148.190999999999,22510.799000000003
2050-03-23 02:00:00,8187.991,13468.338000000002,22809.649999999998
2050-03-23 03:00:00,8187.990000000001,13731.557999999999,23257.835999999996
2050-03-23 04:00:00,8187.990000000002,13907.019999999999,23556.596
2050-03-23 05:00:00,8187.99,13907.021,23556.595999999998
2050-03-23 06:00:00,7446.6990000000005,13531.373,22361.463
2050-03-23 07:00:00,6821.838000000001,12928.876,20867.482
2050-03-23 08:00:00,6263.514000000001,11611.584,19074.829
2050-03-23 09:00:00,6699.286,10626.699,17730.272
2050-03-23 10:00:00,7923.577,9545.244,16086.955000000002
2050-03-23 11:00:00,8918.019,7850.909000000001,14891.822
2050-03-23 12:00:00,9016.681,7281.447,14144.787
2050-03-23 13:00:00,9016.681,6930.523000000001,13547.266
2050-03-23 14:00:00,9016.681,6755.06,13248.507
2050-03-23 15:00:00,9016.68,6667.302000000001,13099.081
2050-03-23 16:00:00,9016.68,7018.280000000002,13696.692000000001
2050-03-23 17:00:00,8925.996000000001,7664.823,14592.973
2050-03-23 18:00:00,8460.332,8896.019,15638.769999999999
2050-03-23 19:00:00,8204.87,9936.406,16833.901
2050-03-23 20:00:00,9770.273000000001,9227.86,17580.846999999998
2050-03-23 21:00:00,9770.272,9666.542,18327.794
2050-03-23 22:00:00,9770.274,10105.277999999998,19074.828999999998
2050-03-23 23:00:00,9770.273000000001,10543.961,19821.774999999998
2050-03-24 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-24 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-24 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-24 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-24 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-24 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-24 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-24 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-24 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-24 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-24 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-24 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-24 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-24 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-24 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-24 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-24 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-24 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-24 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-24 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-24 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-24 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-24 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-24 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-25 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-25 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-25 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-25 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-25 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-25 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-25 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-25 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-25 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-25 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-25 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-25 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-25 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-25 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-25 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-25 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-25 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-25 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-25 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-25 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-25 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-25 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-25 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-25 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-26 00:00:00,9770.273000000001,10136.89,19672.35
2050-03-26 01:00:00,9770.273000000001,10418.958999999999,20120.536000000004
2050-03-26 02:00:00,9770.273000000001,10776.311000000002,20718.147
2050-03-26 03:00:00,9770.273000000001,10751.088000000003,20718.145999999997
2050-03-26 04:00:00,9639.061000000002,11114.478,21315.668000000005
2050-03-26 05:00:00,9554.694,10947.030999999999,21016.907
2050-03-26 06:00:00,9554.693,11034.788,21166.332000000002
2050-03-26 07:00:00,9531.903,10949.196000000002,21016.907
2050-03-26 08:00:00,9153.348,10809.696,20718.147
2050-03-26 09:00:00,8501.039,10696.150000000001,20419.297
2050-03-26 10:00:00,8058.086999999999,10562.768,20120.536
2050-03-26 11:00:00,9626.579,10238.298,19821.774999999998
2050-03-26 12:00:00,9770.273,10136.890000000003,19672.35
2050-03-26 13:00:00,9770.273000000001,8645.327,17132.661
2050-03-26 14:00:00,9770.272,7943.424000000002,15937.529999999999
2050-03-26 15:00:00,9770.272,7767.9619999999995,15638.769999999999
2050-03-26 16:00:00,9770.273000000001,8294.402000000002,16535.141
2050-03-26 17:00:00,9770.273000000001,8469.864000000001,16833.902
2050-03-26 18:00:00,9770.273000000001,8645.327000000001,17132.662
2050-03-26 19:00:00,9770.273000000001,8820.843,17431.512
2050-03-26 20:00:00,9770.273000000001,9084.063,17879.698
2050-03-26 21:00:00,9770.273000000001,9259.525,18178.459000000003
2050-03-26 22:00:00,9770.273000000001,9434.988000000001,18477.218999999997
2050-03-26 23:00:00,9770.271000000002,9610.45,18775.979
2050-03-27 00:00:00,9695.005000000001,8587.261999999999,14742.399000000001
2050-03-27 01:00:00,8187.989,8984.911999999998,16236.289999999999
2050-03-27 02:00:00,8187.989999999999,9364.529000000002,17132.661
2050-03-27 03:00:00,8187.99,9890.968,18029.033
2050-03-27 04:00:00,8187.99,10241.946999999998,18626.643
2050-03-27 05:00:00,8187.99,10329.650999999998,18775.979
2050-03-27 06:00:00,7843.727999999999,9867.036000000002,17730.272
2050-03-27 07:00:00,7686.351,8707.964,15638.77
2050-03-27 08:00:00,6923.482,7464.424999999998,12949.655
2050-03-27 09:00:00,7095.491,5723.4310000000005,10114.174
2050-03-27 10:00:00,7997.692000000001,3832.0120000000015,7569.81
2050-03-27 11:00:00,8187.990000000001,2433.4700000000003,5331.129999999999
2050-03-27 12:00:00,8362.283,1304.3989999999994,3541.9840000000004
2050-03-27 13:00:00,8187.991,671.9900000000007,2193.381000000001
2050-03-27 14:00:00,8187.9890000000005,590.665,2193.38
2050-03-27 15:00:00,6983.698,1120.7429999999986,2193.3800000000006
2050-03-27 16:00:00,6263.503,1375.8279999999995,2342.6259999999997
2050-03-27 17:00:00,6263.503,2338.9450000000024,3982.5269999999996
2050-03-27 18:00:00,6263.503000000001,3743.4890000000005,6374.049
2050-03-27 19:00:00,6263.504,4799.537,8172.185999999999
2050-03-27 20:00:00,6263.503,5940.070999999998,10114.173000000003
2050-03-27 21:00:00,6696.83,7037.747,12053.284
2050-03-27 22:00:00,7968.3820000000005,7618.702,13995.452
2050-03-27 23:00:00,9770.272,8266.412,15937.53
2050-03-28 00:00:00,6263.504,9272.431,15788.194000000001
2050-03-28 01:00:00,6263.503999999999,9711.114,16535.141
2050-03-28 02:00:00,6263.503999999999,10149.797,17282.086
2050-03-28 03:00:00,6263.503000000001,10325.259,17580.847
2050-03-28 04:00:00,6263.503000000001,10500.775,17879.698
2050-03-28 05:00:00,6263.504000000001,10676.237,18178.458
2050-03-28 06:00:00,6263.503,10763.942000000003,18327.793
2050-03-28 07:00:00,6263.503000000001,10676.236999999997,18178.458
2050-03-28 08:00:00,6263.504000000001,9535.599,16236.29
2050-03-28 09:00:00,6263.503999999999,8219.551,13995.452000000003
2050-03-28 10:00:00,6263.503000000001,7517.648000000001,12800.320999999998
2050-03-28 11:00:00,6263.504000000001,6552.579000000001,11157.094000000001
2050-03-28 12:00:00,6263.503000000001,5322.281999999998,9062.264
2050-03-28 13:00:00,6263.504000000001,4709.772999999998,8019.344000000003
2050-03-28 14:00:00,6263.504000000001,4445.762,7569.8099999999995
2050-03-28 15:00:00,6263.503000000001,4709.7739999999985,8019.345000000002
2050-03-28 16:00:00,6263.503999999999,5412.045999999999,9215.105000000001
2050-03-28 17:00:00,6263.502999999999,6288.567000000001,10707.559000000001
2050-03-28 18:00:00,6263.504,6903.450999999999,11754.524000000001
2050-03-28 19:00:00,6263.503000000001,7517.648,12800.32
2050-03-28 20:00:00,6263.503999999999,8131.793000000001,13846.025999999998
2050-03-28 21:00:00,6263.503,8658.234,14742.398000000001
2050-03-28 22:00:00,6263.504000000001,9272.431,15788.194000000005
2050-03-28 23:00:00,6263.504,9886.577000000001,16833.900999999998
2050-03-29 00:00:00,9770.273000000001,10136.89,19672.35
2050-03-29 01:00:00,9770.273000000001,10418.958999999999,20120.536000000004
2050-03-29 02:00:00,9770.273000000001,10776.311000000002,20718.147
2050-03-29 03:00:00,9770.273000000001,10751.088000000003,20718.145999999997
2050-03-29 04:00:00,9639.061000000002,11114.478,21315.668000000005
2050-03-29 05:00:00,9554.694,10947.030999999999,21016.907
2050-03-29 06:00:00,9554.693,11034.788,21166.332000000002
2050-03-29 07:00:00,9531.903,10949.196000000002,21016.907
2050-03-29 08:00:00,9153.348,10809.696,20718.147
2050-03-29 09:00:00,8501.039,10696.150000000001,20419.297
2050-03-29 10:00:00,8058.086999999999,10562.768,20120.536
2050-03-29 11:00:00,9626.579,10238.298,19821.774999999998
2050-03-29 12:00:00,9770.273,10136.890000000003,19672.35
2050-03-29 13:00:00,9770.273000000001,8645.327,17132.661
2050-03-29 14:00:00,9770.272,7943.424000000002,15937.529999999999
2050-03-29 15:00:00,9770.272,7767.9619999999995,15638.769999999999
2050-03-29 16:00:00,9770.273000000001,8294.402000000002,16535.141
2050-03-29 17:00:00,9770.273000000001,8469.864000000001,16833.902
2050-03-29 18:00:00,9770.273000000001,8645.327000000001,17132.662
2050-03-29 19:00:00,9770.273000000001,8820.843,17431.512
2050-03-29 20:00:00,9770.273000000001,9084.063,17879.698
2050-03-29 21:00:00,9770.273000000001,9259.525,18178.459000000003
2050-03-29 22:00:00,9770.273000000001,9434.988000000001,18477.218999999997
2050-03-29 23:00:00,9770.271000000002,9610.45,18775.979
2050-03-30 00:00:00,8927.017,7344.808,15489.345
2050-03-30 01:00:00,9554.693000000001,7106.494000000001,15788.195000000002
2050-03-30 02:00:00,9554.694,7194.199,15937.53
2050-03-30 03:00:00,9554.693,7369.662,16236.29
2050-03-30 04:00:00,9554.693,7457.419,16385.716
2050-03-30 05:00:00,9770.273,7481.860999999998,15937.529999999999
2050-03-30 06:00:00,9770.272,6442.988999999999,14144.786999999998
2050-03-30 07:00:00,9770.273000000001,5574.496000000001,11903.949
2050-03-30 08:00:00,9770.272,4169.582,9511.796999999999
2050-03-30 09:00:00,9770.272000000003,2944.565,7425.959000000001
2050-03-30 10:00:00,9770.273000000001,1804.032000000002,5483.972000000002
2050-03-30 11:00:00,9770.273000000001,837.7480000000005,3838.6760000000013
2050-03-30 12:00:00,9770.271999999999,46.76800000000139,2491.870999999999
2050-03-30 13:00:00,9770.273000000003,-128.5360000000005,2193.381000000001
2050-03-30 14:00:00,9770.273000000001,-128.53700000000072,2193.381000000001
2050-03-30 15:00:00,9770.272,-128.53600000000097,2193.3809999999994
2050-03-30 16:00:00,9770.270999999999,-630.4319999999998,2193.3809999999994
2050-03-30 17:00:00,9607.025000000001,-619.7759999999989,2641.1169999999997
2050-03-30 18:00:00,9436.468,344.16999999999916,4135.3690000000015
2050-03-30 19:00:00,9016.68,1599.4790000000003,5780.6630000000005
2050-03-30 20:00:00,9015.187000000002,2652.2260000000006,7569.809999999999
2050-03-30 21:00:00,9015.165,3708.3019999999988,9367.946000000002
2050-03-30 22:00:00,8232.864000000001,5795.399999999999,11157.092999999999
2050-03-30 23:00:00,6425.835000000001,6059.643000000001,12949.655000000002
2050-03-31 00:00:00,7920.268,5250.736,11754.524
2050-03-31 01:00:00,8644.939,5497.825999999999,12352.134
2050-03-31 02:00:00,9015.187,5811.818,12949.654999999999
2050-03-31 03:00:00,9019.404999999999,5983.48,13248.506
2050-03-31 04:00:00,9576.325,5788.338,13547.266000000003
2050-03-31 05:00:00,9770.272,6583.353,13846.027
2050-03-31 06:00:00,9770.273000000001,6451.862,13397.842
2050-03-31 07:00:00,9770.272,4961.618000000002,10860.4
2050-03-31 08:00:00,9770.273000000001,3203.297000000001,7866.503
2050-03-31 09:00:00,9770.273000000001,1624.5050000000015,5178.288
2050-03-31 10:00:00,9770.272,310.2519999999986,2940.5060000000008
2050-03-31 11:00:00,9770.273000000003,-128.53599999999778,2193.3809999999994
2050-03-31 12:00:00,9770.273000000001,-128.5360000000005,2193.379999999999
2050-03-31 13:00:00,9770.272000000003,-128.53599999999915,2193.3799999999997
2050-03-31 14:00:00,9770.270999999999,-128.5369999999948,2193.3800000000006
2050-03-31 15:00:00,9770.273,-532.0290000000005,2193.379999999999
2050-03-31 16:00:00,9770.271,-898.2410000000018,2193.3799999999997
2050-03-31 17:00:00,9255.060000000001,-671.4630000000016,2193.38
2050-03-31 18:00:00,9016.682,543.4299999999976,3982.5270000000005
2050-03-31 19:00:00,9554.694000000001,352.53499999999894,4288.210000000001
2050-03-31 20:00:00,9554.695,526.7830000000004,4584.901999999999
2050-03-31 21:00:00,9630.243,783.6179999999995,5034.437
2050-03-31 22:00:00,9554.694000000001,965.0429999999988,5331.128999999997
2050-03-31 23:00:00,9554.694,1229.0550000000003,5780.663999999997
2050-04-01 00:00:00,6263.504000000001,14361.266000000003,24452.966
2050-04-01 01:00:00,6263.502999999999,14448.971000000001,24602.301000000003
2050-04-01 02:00:00,6263.503000000001,14536.729000000001,24751.727000000003
2050-04-01 03:00:00,6263.503000000001,14624.485999999999,24901.153
2050-04-01 04:00:00,6263.503000000001,14712.190999999999,25050.487999999998
2050-04-01 05:00:00,6263.503999999999,14799.949,25199.913
2050-04-01 06:00:00,6263.502999999999,14712.192000000003,25050.487
2050-04-01 07:00:00,6263.503,14624.486999999997,24901.152
2050-04-01 08:00:00,6263.503,14692.288999999999,23706.021
2050-04-01 09:00:00,6263.503000000001,14165.848000000002,22809.649
2050-04-01 10:00:00,6263.504,13463.946,21614.518
2050-04-01 11:00:00,6263.503000000001,12849.748,20568.722
2050-04-01 12:00:00,6263.503000000001,12235.603000000001,19523.015
2050-04-01 13:00:00,6263.503000000001,11709.162,18626.644
2050-04-01 14:00:00,6263.502999999999,11445.942000000001,18178.458
2050-04-01 15:00:00,6263.503,11445.943000000003,18178.457000000002
2050-04-01 16:00:00,6263.503000000001,11709.162,18626.644
2050-04-01 17:00:00,6263.503000000001,11601.35,19373.59
2050-04-01 18:00:00,6263.5030000000015,11904.579999999998,20269.962
2050-04-01 19:00:00,6263.503999999999,13025.21,20867.482
2050-04-01 20:00:00,6594.652999999999,13256.971000000001,21315.668
2050-04-01 21:00:00,8235.087,13452.108,21913.278000000002
2050-04-01 22:00:00,9770.273000000001,13258.844000000001,22510.799
2050-04-01 23:00:00,9770.271999999999,13609.821,23108.410000000003
2050-04-02 00:00:00,9770.273,11773.993,21913.279000000002
2050-04-02 01:00:00,9509.026,12148.190999999999,22510.799000000003
2050-04-02 02:00:00,8187.991,13468.338000000002,22809.649999999998
2050-04-02 03:00:00,8187.990000000001,13731.557999999999,23257.835999999996
2050-04-02 04:00:00,8187.990000000002,13907.019999999999,23556.596
2050-04-02 05:00:00,8187.99,13907.021,23556.595999999998
2050-04-02 06:00:00,7446.6990000000005,13531.373,22361.463
2050-04-02 07:00:00,6821.838000000001,12928.876,20867.482
2050-04-02 08:00:00,6263.514000000001,11611.584,19074.829
2050-04-02 09:00:00,6699.286,10626.699,17730.272
2050-04-02 10:00:00,7923.577,9545.244,16086.955000000002
2050-04-02 11:00:00,8918.019,7850.909000000001,14891.822
2050-04-02 12:00:00,9016.681,7281.447,14144.787
2050-04-02 13:00:00,9016.681,6930.523000000001,13547.266
2050-04-02 14:00:00,9016.681,6755.06,13248.507
2050-04-02 15:00:00,9016.68,6667.302000000001,13099.081
2050-04-02 16:00:00,9016.68,7018.280000000002,13696.692000000001
2050-04-02 17:00:00,8925.996000000001,7664.823,14592.973
2050-04-02 18:00:00,8460.332,8896.019,15638.769999999999
2050-04-02 19:00:00,8204.87,9936.406,16833.901
2050-04-02 20:00:00,9770.273000000001,9227.86,17580.846999999998
2050-04-02 21:00:00,9770.272,9666.542,18327.794
2050-04-02 22:00:00,9770.274,10105.277999999998,19074.828999999998
2050-04-02 23:00:00,9770.273000000001,10543.961,19821.774999999998
2050-04-03 00:00:00,6263.504000000001,14361.266000000003,24452.966
2050-04-03 01:00:00,6263.502999999999,14448.971000000001,24602.301000000003
2050-04-03 02:00:00,6263.503000000001,14536.729000000001,24751.727000000003
2050-04-03 03:00:00,6263.503000000001,14624.485999999999,24901.153
2050-04-03 04:00:00,6263.503000000001,14712.190999999999,25050.487999999998
2050-04-03 05:00:00,6263.503999999999,14799.949,25199.913
2050-04-03 06:00:00,6263.502999999999,14712.192000000003,25050.487
2050-04-03 07:00:00,6263.503,14624.486999999997,24901.152
2050-04-03 08:00:00,6263.503,14692.288999999999,23706.021
2050-04-03 09:00:00,6263.503000000001,14165.848000000002,22809.649
2050-04-03 10:00:00,6263.504,13463.946,21614.518
2050-04-03 11:00:00,6263.503000000001,12849.748,20568.722
2050-04-03 12:00:00,6263.503000000001,12235.603000000001,19523.015
2050-04-03 13:00:00,6263.503000000001,11709.162,18626.644
2050-04-03 14:00:00,6263.502999999999,11445.942000000001,18178.458
2050-04-03 15:00:00,6263.503,11445.943000000003,18178.457000000002
2050-04-03 16:00:00,6263.503000000001,11709.162,18626.644
2050-04-03 17:00:00,6263.503000000001,11601.35,19373.59
2050-04-03 18:00:00,6263.5030000000015,11904.579999999998,20269.962
2050-04-03 19:00:00,6263.503999999999,13025.21,20867.482
2050-04-03 20:00:00,6594.652999999999,13256.971000000001,21315.668
2050-04-03 21:00:00,8235.087,13452.108,21913.278000000002
2050-04-03 22:00:00,9770.273000000001,13258.844000000001,22510.799
2050-04-03 23:00:00,9770.271999999999,13609.821,23108.410000000003
2050-04-04 00:00:00,6263.504,9272.431,15788.194000000001
