,ES_PHS,ES_BATT_LI,ES_BEV_BATT,ES_TS_DEC_HP_ELEC,ES_TS_DHN_SEASONAL,ES_TS_HIGH_TEMP,ES_GAS_STORAGE,ES_H2_STORAGE,ES_DIESEL_STORAGE,ES_GASOLINE_STORAGE,ES_LFO_STORAGE,ES_AMMONIA_STORAGE,ES_METHANOL_STORAGE,ES_CO2_STORAGE
2050-12-10 16:00:00,0.49821492307692306,0.2692814811093266,0.5592835870419217,0.27242830525999007,0.8677022820128274,0.31311046046003416,0.587356657330358,0.7184053855225516,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.45808587473164203,0.7019816052904214,0.363633210792814
2050-12-10 17:00:00,0.4997049230769231,0.2967728946851416,0.5513549604661,0.30694441863353666,0.8695932772828042,0.3756658267791242,0.5875485265592021,0.7352532799887435,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.45908250562190694,0.7023815921961651,0.3182007352431158
2050-12-10 18:00:00,0.4999215384615385,0.3292618385329077,0.5510899120341454,0.343487869450773,0.8714349069645041,0.4381990305439378,0.5878135534472798,0.7521011744549354,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.46007913727764205,0.7027815788665631,0.2727335784143719
2050-12-10 19:00:00,0.5001527692307692,0.37327404905565986,0.5556157219555592,0.38637947368216596,0.8732271592688615,0.5007100717544748,0.5881243237348878,0.7689490689211272,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.4610757681679069,0.7031815657723067,0.2273011028646737
2050-12-10 20:00:00,0.5007018461538462,0.43337865820026245,0.5649340592383245,0.4360641413834388,0.8749454191888637,0.5631988588299326,0.5884808623011446,0.7857969633873191,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.46207239982364207,0.7035815526780503,0.1818339460359298
2050-12-10 21:00:00,0.5028513846153846,0.5133470658496306,0.5776907024298266,0.4947079764384735,0.876614324186886,0.6256654833511138,0.5888702481555521,0.8026448413657906,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.4630690314793772,0.7039815393484484,0.13640147048623152
2050-12-10 22:00:00,0.5046393846153846,0.6008061415644876,0.5927436847145938,0.5459289268741458,0.8782338770698487,0.6881099453180185,0.5892815841627105,0.8194927358319825,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.46406566236964203,0.704381526254192,0.09093431365748768
2050-12-10 23:00:00,0.5196001538461539,0.7123575359479136,0.6100925493988997,0.6067069477819261,0.8798040809253642,0.7505323363114494,0.5897148702410487,0.8363406302981744,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.46506229402537724,0.7047815131599355,0.04550183810778942
2050-12-11 00:00:00,0.5077447692307693,0.5789053351348032,0.6280134769488408,0.6168855099173208,0.879619315676302,0.6581029457972608,0.5901537000395183,0.8194771054732158,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.46605892491564205,0.7051814998303336,3.46812790455712e-05
2050-12-11 01:00:00,0.5034198461538462,0.4793479233665805,0.6465047236247333,0.6165226697991135,0.8793369675617868,0.5914770875363198,0.5905925297564171,0.8239680966570835,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.46705555657137715,0.7055814867360772,0.42110009017132555
2050-12-11 02:00:00,0.5021015384615384,0.4100402233433689,0.6651846595414695,0.60309205576654,0.8789297920518544,0.5459922912775055,0.5910313595548866,0.8291621901819287,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.468052187461642,0.705981473641821,0.9999306374419089
2050-12-11 03:00:00,0.5004307692307692,0.3596096911300298,0.6817527357199761,0.5845441273955017,0.8784804807383008,0.5125713425901378,0.5914573289700219,0.8326260788348141,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.4690488191173771,0.7063814603122188,0.954463480613165
2050-12-11 04:00:00,0.4995936923076923,0.32690357688291327,0.6944860211032359,0.5583062633781436,0.8779573154215634,0.4890074188692537,0.5918467148244294,0.8360974199372382,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.4700454507731123,0.7067814472179627,0.9090310050634668
2050-12-11 05:00:00,0.5001166153846154,0.3093171863719992,0.6980212125102196,0.5270566210123329,0.8773849313184815,0.4733668830446294,0.5921483003125458,0.839571085808213,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.47104208166337713,0.7071814341237062,0.8635638482347229
2050-12-11 06:00:00,0.5001213846153847,0.2975335313077421,0.6871917255068096,0.4908349228477842,0.8767633166399897,0.4630999424048331,0.592312736601955,0.8430458563564422,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.47203871331911235,0.7075814207941041,0.8181313726850247
2050-12-11 07:00:00,0.4996947692307692,0.28930581643915093,0.6801953935047523,0.4522984674690342,0.876117121760297,0.45732861179346446,0.5925137518025518,0.8465213358766411,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.47303534420937715,0.7079814076998479,0.7726642158562809
2050-12-11 08:00:00,0.49997815384615385,0.2865642652410492,0.6751158715019959,0.4140795650020329,0.8754709661774885,0.45586972960493233,0.5927330555206776,0.8499973924670474,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.4740319758651123,0.7083813946055916,0.7272317403065824
2050-12-11 09:00:00,0.5003875384615385,0.2866832947882885,0.6671640864024675,0.39970388676574486,0.8750465011611819,0.4579910157400841,0.5929249248310925,0.8534739931522212,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.47502860752084747,0.7087813812759894,0.6817645834778387
2050-12-11 10:00:00,0.500874923076923,0.28872246361270343,0.655383065564114,0.4115881561845858,0.8748683316134767,0.46327632703101723,0.5930802167801663,0.8569511049567216,0.4999029828367818,0.49992062232100337,0.49999118025788925,0.47602523841111233,0.7091813681817332,0.6363321079281404
2050-12-11 11:00:00,0.5012461538461539,0.2916698404878014,0.6405395396294736,0.4547455515206545,0.8749857083196092,0.47139826210773766,0.5932062450945506,0.8604287113928284,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.47702187006684743,0.7095813550874768,0.5908649510993966
2050-12-11 12:00:00,0.5012627692307693,0.294843841697545,0.6287638496524395,0.5158460775347072,0.8752754633354524,0.4821221909534834,0.5933615371251955,0.8639067959728216,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4780185009571123,0.7099813417578748,0.5454324755496983
2050-12-11 13:00:00,0.5016323076923077,0.30060921159041665,0.6166073601425284,0.5842858958245162,0.8756390849856207,0.4955060842164241,0.5935131707834532,0.8673853257212607,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.47901513261284745,0.7103813286636184,0.49996531872095445
2050-12-11 14:00:00,0.5031215384615385,0.3109580293893136,0.6006223074790988,0.6521617589019022,0.8760026847418105,0.5114306121105172,0.5936282256120942,0.8708643006381457,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4800117635031123,0.7107813155693621,0.45453284317125614
2050-12-11 15:00:00,0.508092,0.330087122065431,0.5831080283269682,0.7090223664553252,0.8762677607528577,0.5298438483205774,0.5937286485826048,0.874343671260316,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4810083951588474,0.7111813022397601,0.40906568634251234
2050-12-11 16:00:00,0.517804,0.3539107688966609,0.5655972532612499,0.7444993455578693,0.8763357873087748,0.5502276286643883,0.5938290716346863,0.8778234046123311,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4820050268145826,0.7115812891455036,0.363633210792814
2050-12-11 17:00:00,0.4805875384615384,0.2554962028493981,0.5576673728535603,0.7666132564612752,0.8762806753932284,0.5654623699518257,0.5940209408635304,0.8813034512310302,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.48300165770484743,0.7119812760512474,0.3181660539640702
2050-12-11 18:00:00,0.49154815384615386,0.29521794742279417,0.5574010539826931,0.7754742023738266,0.8761024320235189,0.5907293302814947,0.5942859677516081,0.8847838935550145,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.48399828936058265,0.7123812627216453,0.2727335784143719
