,PHOT,WTOF,WTON,HE Lumbardhi,HE Dikance,HE Radavac,HE Burimi,HROR
2010-02-04 08:00:00+00:00,0,0,0,0.414374437,0.087797635,0.199900633,0.332014303,0.36509
2010-02-04 09:00:00+00:00,0,0,0,0.413551005,0.08756575,0.199678846,0.331279772,0.364359
2010-02-04 10:00:00+00:00,0,0,0,0.412727573,0.087333865,0.19945706,0.330545241,0.363627
2010-02-04 11:00:00+00:00,0,0,0,0.41190414,0.08710198,0.199235273,0.32981071,0.362896
2010-02-04 12:00:00+00:00,0,0,0,0.411080708,0.086870095,0.199013486,0.329076179,0.362165
2010-02-04 13:00:00+00:00,0,0,0,0.410257276,0.08663821,0.198791699,0.328341648,0.361433
2010-02-04 14:00:00+00:00,0,0,0,0.409433844,0.086406325,0.198569913,0.327607117,0.360702
2010-02-04 15:00:00+00:00,0,0,0,0.408610412,0.08617444,0.198348126,0.326872586,0.359971
2010-02-04 16:00:00+00:00,0,0,0,0.407786979,0.085942555,0.198126339,0.326138055,0.359239
2010-02-04 17:00:00+00:00,0,0,0,0.406963547,0.08571067,0.197904552,0.325403525,0.358508
2010-02-04 18:00:00+00:00,0,0,0,0.406140115,0.085478785,0.197682765,0.324668994,0.357777
2010-02-04 19:00:00+00:00,0,0,0,0.405316683,0.0852469,0.197460979,0.323934463,0.357045
2010-02-04 20:00:00+00:00,0,0,0,0.404493251,0.085015015,0.197239192,0.323199932,0.356314
2010-02-04 21:00:00+00:00,0,0,0,0.403669818,0.08478313,0.197017405,0.322465401,0.355583
2010-02-04 22:00:00+00:00,0,0,0,0.402846386,0.084551245,0.196795618,0.32173087,0.354851
2010-02-04 23:00:00+00:00,0,0,0,0.402022954,0.08431936,0.196573831,0.320996339,0.35412
2010-02-05 00:00:00+00:00,0,0,0,0.403480464,0.084103871,0.197113916,0.320588187,0.355266
2010-02-05 01:00:00+00:00,0,0,0,0.404937974,0.083888382,0.197654,0.320180035,0.356412
2010-02-05 02:00:00+00:00,0,0,0,0.406395484,0.083672893,0.198194084,0.319771883,0.357558
2010-02-05 03:00:00+00:00,0,0,0,0.407852994,0.083457405,0.198734168,0.319363731,0.358705
2010-02-05 04:00:00+00:00,0,0,0,0.409310504,0.083241916,0.199274253,0.318955579,0.359851
2010-02-05 05:00:00+00:00,0,0,0,0.410768013,0.083026427,0.199814337,0.318547427,0.360997
2010-02-05 06:00:00+00:00,0,0,0,0.412225523,0.082810938,0.200354421,0.318139275,0.362143
2010-02-05 07:00:00+00:00,0,0,0,0.413683033,0.082595449,0.200894505,0.317731123,0.363289
2010-02-05 08:00:00+00:00,0,0,0,0.415140543,0.08237996,0.201434589,0.317322971,0.364435
2010-02-05 09:00:00+00:00,0,0,0,0.416598053,0.082164471,0.201974674,0.316914819,0.365581
2010-02-05 10:00:00+00:00,0,0,0,0.418055563,0.081948982,0.202514758,0.316506667,0.366727
2010-02-05 11:00:00+00:00,0,0,0,0.419513073,0.081733493,0.203054842,0.316098515,0.367873
2010-02-05 12:00:00+00:00,0,0,0,0.420970583,0.081518005,0.203594926,0.315690362,0.36902
2010-02-05 13:00:00+00:00,0,0,0,0.422428093,0.081302516,0.204135011,0.31528221,0.370166
2010-02-05 14:00:00+00:00,0,0,0,0.423885603,0.081087027,0.204675095,0.314874058,0.371312
2010-02-05 15:00:00+00:00,0,0,0,0.425343113,0.080871538,0.205215179,0.314465906,0.372458
2010-02-05 16:00:00+00:00,0,0,0,0.426800622,0.080656049,0.205755263,0.314057754,0.373604
2010-02-05 17:00:00+00:00,0,0,0,0.428258132,0.08044056,0.206295348,0.313649602,0.37475
2010-02-05 18:00:00+00:00,0,0,0,0.429715642,0.080225071,0.206835432,0.31324145,0.375896
2010-02-05 19:00:00+00:00,0,0,0,0.431173152,0.080009582,0.207375516,0.312833298,0.377042
2010-02-05 20:00:00+00:00,0,0,0,0.432630662,0.079794094,0.2079156,0.312425146,0.378188
2010-02-05 21:00:00+00:00,0,0,0,0.434088172,0.079578605,0.208455685,0.312016994,0.379335
2010-02-05 22:00:00+00:00,0,0,0,0.435545682,0.079363116,0.208995769,0.311608842,0.380481
2010-02-05 23:00:00+00:00,0,0,0,0.437003192,0.079147627,0.209535853,0.31120069,0.381627
2010-02-06 00:00:00+00:00,0,0,0,0.443050166,0.078961569,0.211036077,0.312097648,0.386564
2010-02-06 01:00:00+00:00,0,0,0,0.44909714,0.078775511,0.2125363,0.312994607,0.391501
2010-02-06 02:00:00+00:00,0,0,0,0.455144113,0.078589453,0.214036524,0.313891565,0.396438
2010-02-06 03:00:00+00:00,0,0,0,0.461191087,0.078403395,0.215536747,0.314788524,0.401375
2010-02-06 04:00:00+00:00,0,0,0,0.467238061,0.078217337,0.217036971,0.315685482,0.406312
2010-02-06 05:00:00+00:00,0,0,0,0.473285035,0.078031278,0.218537194,0.31658244,0.41125
2010-02-06 06:00:00+00:00,0,0,0,0.479332009,0.07784522,0.220037418,0.317479399,0.416187
2010-02-06 07:00:00+00:00,0,0,0,0.485378983,0.077659162,0.221537641,0.318376357,0.421124
2010-02-06 08:00:00+00:00,0,0,0,0.491425957,0.077473104,0.223037865,0.319273316,0.426061
2010-02-06 09:00:00+00:00,0,0,0,0.497472931,0.077287046,0.224538089,0.320170274,0.430998
2010-02-06 10:00:00+00:00,0,0,0,0.503519905,0.077100988,0.226038312,0.321067232,0.435935
2010-02-06 11:00:00+00:00,0,0,0,0.509566878,0.07691493,0.227538536,0.321964191,0.440872
2010-02-06 12:00:00+00:00,0,0,0,0.515613852,0.076728872,0.229038759,0.322861149,0.445809
2010-02-06 13:00:00+00:00,0,0,0,0.521660826,0.076542814,0.230538983,0.323758108,0.450747
2010-02-06 14:00:00+00:00,0,0,0,0.5277078,0.076356756,0.232039206,0.324655066,0.455684
2010-02-06 15:00:00+00:00,0,0,0,0.533754774,0.076170698,0.23353943,0.325552024,0.460621
2010-02-06 16:00:00+00:00,0,0,0,0.539801748,0.07598464,0.235039654,0.326448983,0.465558
2010-02-06 17:00:00+00:00,0,0,0,0.545848722,0.075798582,0.236539877,0.327345941,0.470495
2010-02-06 18:00:00+00:00,0,0,0,0.551895696,0.075612524,0.238040101,0.3282429,0.475432
2010-02-06 19:00:00+00:00,0,0,0,0.55794267,0.075426466,0.239540324,0.329139858,0.480369
2010-02-06 20:00:00+00:00,0,0,0,0.563989643,0.075240408,0.241040548,0.330036816,0.485306
2010-02-06 21:00:00+00:00,0,0,0,0.570036617,0.07505435,0.242540771,0.330933775,0.490244
2010-02-06 22:00:00+00:00,0,0,0,0.576083591,0.074868291,0.244040995,0.331830733,0.495181
2010-02-06 23:00:00+00:00,0,0,0,0.582130565,0.074682233,0.245541218,0.332727692,0.500118
2010-02-07 00:00:00+00:00,0,0,0,0.581171297,0.074522552,0.245348758,0.332652928,0.499315
2010-02-07 01:00:00+00:00,0,0,0,0.580212029,0.07436287,0.245156297,0.332578165,0.498513
2010-02-07 02:00:00+00:00,0,0,0,0.57925276,0.074203188,0.244963836,0.332503402,0.497711
2010-02-07 03:00:00+00:00,0,0,0,0.578293492,0.074043506,0.244771375,0.332428638,0.496909
2010-02-07 04:00:00+00:00,0,0,0,0.577334224,0.073883824,0.244578914,0.332353875,0.496106
2010-02-07 05:00:00+00:00,0,0,0,0.576374955,0.073724142,0.244386453,0.332279112,0.495304
2010-02-07 06:00:00+00:00,0,0,0,0.575415687,0.07356446,0.244193992,0.332204348,0.494502
2010-02-07 07:00:00+00:00,0,0,0,0.574456419,0.073404778,0.244001532,0.332129585,0.493699
2010-02-07 08:00:00+00:00,0,0,0,0.573497151,0.073245096,0.243809071,0.332054822,0.492897
2010-02-07 09:00:00+00:00,0,0,0,0.572537882,0.073085414,0.24361661,0.331980058,0.492095
2010-02-07 10:00:00+00:00,0,0,0,0.571578614,0.072925732,0.243424149,0.331905295,0.491292
2010-02-07 11:00:00+00:00,0,0,0,0.570619346,0.072766051,0.243231688,0.331830532,0.49049
2010-02-07 12:00:00+00:00,0,0,0,0.569660078,0.072606369,0.243039227,0.331755768,0.489688
2010-02-07 13:00:00+00:00,0,0,0,0.568700809,0.072446687,0.242846766,0.331681005,0.488885
2010-02-07 14:00:00+00:00,0,0,0,0.567741541,0.072287005,0.242654306,0.331606242,0.488083
2010-02-07 15:00:00+00:00,0,0,0,0.566782273,0.072127323,0.242461845,0.331531478,0.487281
2010-02-07 16:00:00+00:00,0,0,0,0.565823005,0.071967641,0.242269384,0.331456715,0.486478
2010-02-07 17:00:00+00:00,0,0,0,0.564863736,0.071807959,0.242076923,0.331381952,0.485676
2010-02-07 18:00:00+00:00,0,0,0,0.563904468,0.071648277,0.241884462,0.331307188,0.484874
2010-02-07 19:00:00+00:00,0,0,0,0.5629452,0.071488595,0.241692001,0.331232425,0.484071
2010-02-07 20:00:00+00:00,0,0,0,0.561985931,0.071328913,0.24149954,0.331157662,0.483269
2010-02-07 21:00:00+00:00,0,0,0,0.561026663,0.071169231,0.24130708,0.331082898,0.482467
2010-02-07 22:00:00+00:00,0,0,0,0.560067395,0.07100955,0.241114619,0.331008135,0.481664
2010-02-07 23:00:00+00:00,0,0,0,0.559108127,0.070849868,0.240922158,0.330933372,0.480862
2010-02-08 00:00:00+00:00,0,0,0,0.556982484,0.070707396,0.240432903,0.330413583,0.479093
2010-02-08 01:00:00+00:00,0,0,0,0.554856842,0.070564925,0.239943648,0.329893794,0.477324
2010-02-08 02:00:00+00:00,0,0,0,0.552731199,0.070422454,0.239454393,0.329374005,0.475555
2010-02-08 03:00:00+00:00,0,0,0,0.550605557,0.070279983,0.238965138,0.328854216,0.473786
2010-02-08 04:00:00+00:00,0,0,0,0.548479914,0.070137512,0.238475883,0.328334427,0.472017
2010-02-08 05:00:00+00:00,0,0,0,0.546354272,0.06999504,0.237986629,0.327814638,0.470248
2010-02-08 06:00:00+00:00,0,0,0,0.544228629,0.069852569,0.237497374,0.327294849,0.468478
2010-02-08 07:00:00+00:00,0,0,0,0.542102987,0.069710098,0.237008119,0.32677506,0.466709
2010-02-08 08:00:00+00:00,0,0,0,0.539977344,0.069567627,0.236518864,0.326255271,0.46494
2010-02-08 09:00:00+00:00,0,0,0,0.537851702,0.069425155,0.236029609,0.325735482,0.463171
2010-02-08 10:00:00+00:00,0,0,0,0.535726059,0.069282684,0.235540354,0.325215694,0.461402
2010-02-08 11:00:00+00:00,0,0,0,0.533600417,0.069140213,0.235051099,0.324695905,0.459633
2010-02-08 12:00:00+00:00,0,0,0,0.531474775,0.068997742,0.234561844,0.324176116,0.457864
2010-02-08 13:00:00+00:00,0,0,0,0.529349132,0.06885527,0.23407259,0.323656327,0.456095
2010-02-08 14:00:00+00:00,0,0,0,0.52722349,0.068712799,0.233583335,0.323136538,0.454326
2010-02-08 15:00:00+00:00,0,0,0,0.525097847,0.068570328,0.23309408,0.322616749,0.452557
2010-02-08 16:00:00+00:00,0,0,0,0.522972205,0.068427857,0.232604825,0.32209696,0.450788
2010-02-08 17:00:00+00:00,0,0,0,0.520846562,0.068285385,0.23211557,0.321577171,0.449018
2010-02-08 18:00:00+00:00,0,0,0,0.51872092,0.068142914,0.231626315,0.321057382,0.447249
2010-02-08 19:00:00+00:00,0,0,0,0.516595277,0.068000443,0.23113706,0.320537593,0.44548
2010-02-08 20:00:00+00:00,0,0,0,0.514469635,0.067857972,0.230647805,0.320017804,0.443711
2010-02-08 21:00:00+00:00,0,0,0,0.512343992,0.067715501,0.230158551,0.319498015,0.441942
2010-02-08 22:00:00+00:00,0,0,0,0.51021835,0.067573029,0.229669296,0.318978226,0.440173
2010-02-08 23:00:00+00:00,0,0,0,0.508092707,0.067430558,0.229180041,0.318458437,0.438404
2010-02-09 00:00:00+00:00,0,0,0,0.506098064,0.067300002,0.228661268,0.317825792,0.436736
2010-02-09 01:00:00+00:00,0,0,0,0.504103421,0.067169446,0.228142495,0.317193146,0.435069
2010-02-09 02:00:00+00:00,0,0,0,0.502108778,0.06703889,0.227623722,0.316560501,0.433401
2010-02-09 03:00:00+00:00,0,0,0,0.500114135,0.066908334,0.22710495,0.315927856,0.431734
2010-02-09 04:00:00+00:00,0,0,0,0.498119491,0.066777778,0.226586177,0.31529521,0.430066
2010-02-09 05:00:00+00:00,0,0,0,0.496124848,0.066647222,0.226067404,0.314662565,0.428398
2010-02-09 06:00:00+00:00,0,0,0,0.494130205,0.066516666,0.225548631,0.314029919,0.426731
2010-02-09 07:00:00+00:00,0,0,0,0.492135562,0.06638611,0.225029858,0.313397274,0.425063
2010-02-09 08:00:00+00:00,0,0,0,0.490140919,0.066255554,0.224511086,0.312764628,0.423396
2010-02-09 09:00:00+00:00,0,0,0,0.488146276,0.066124998,0.223992313,0.312131983,0.421728
2010-02-09 10:00:00+00:00,0,0,0,0.486151632,0.065994442,0.22347354,0.311499337,0.42006
2010-02-09 11:00:00+00:00,0,0,0,0.484156989,0.065863886,0.222954767,0.310866692,0.418393
2010-02-09 12:00:00+00:00,0,0,0,0.482162346,0.06573333,0.222435994,0.310234046,0.416725
2010-02-09 13:00:00+00:00,0,0,0,0.480167703,0.065602774,0.221917222,0.309601401,0.415058
2010-02-09 14:00:00+00:00,0,0,0,0.47817306,0.065472217,0.221398449,0.308968755,0.41339
2010-02-09 15:00:00+00:00,0,0,0,0.476178416,0.065341661,0.220879676,0.30833611,0.411723
2010-02-09 16:00:00+00:00,0,0,0,0.474183773,0.065211105,0.220360903,0.307703464,0.410055
2010-02-09 17:00:00+00:00,0,0,0,0.47218913,0.065080549,0.21984213,0.307070819,0.408387
2010-02-09 18:00:00+00:00,0,0,0,0.470194487,0.064949993,0.219323358,0.306438174,0.40672
2010-02-09 19:00:00+00:00,0,0,0,0.468199844,0.064819437,0.218804585,0.305805528,0.405052
2010-02-09 20:00:00+00:00,0,0,0,0.466205201,0.064688881,0.218285812,0.305172883,0.403385
2010-02-09 21:00:00+00:00,0,0,0,0.464210557,0.064558325,0.217767039,0.304540237,0.401717
2010-02-09 22:00:00+00:00,0,0,0,0.462215914,0.064427769,0.217248267,0.303907592,0.400049
2010-02-09 23:00:00+00:00,0,0,0,0.460221271,0.064297213,0.216729494,0.303274946,0.398382
2010-02-10 00:00:00+00:00,0,0,0,0.459856334,0.064175924,0.216509004,0.302605224,0.398037
2010-02-10 01:00:00+00:00,0,0,0,0.459491397,0.064054635,0.216288515,0.301935501,0.397692
2010-02-10 02:00:00+00:00,0,0,0,0.459126461,0.063933346,0.216068025,0.301265779,0.397348
2010-02-10 03:00:00+00:00,0,0,0,0.458761524,0.063812057,0.215847536,0.300596056,0.397003
2010-02-10 04:00:00+00:00,0,0,0,0.458396587,0.063690768,0.215627047,0.299926334,0.396658
2010-02-10 05:00:00+00:00,0,0,0,0.45803165,0.063569479,0.215406557,0.299256611,0.396314
2010-02-10 06:00:00+00:00,0,0,0,0.457666713,0.06344819,0.215186068,0.298586889,0.395969
2010-02-10 07:00:00+00:00,0,0,0,0.457301776,0.063326901,0.214965578,0.297917167,0.395624
2010-02-10 08:00:00+00:00,0,0,0,0.45693684,0.063205612,0.214745089,0.297247444,0.39528
2010-02-10 09:00:00+00:00,0,0,0,0.456571903,0.063084322,0.214524599,0.296577722,0.394935
2010-02-10 10:00:00+00:00,0,0,0,0.456206966,0.062963033,0.21430411,0.295907999,0.39459
2010-02-10 11:00:00+00:00,0,0,0,0.455842029,0.062841744,0.21408362,0.295238277,0.394245
2010-02-10 12:00:00+00:00,0,0,0,0.455477092,0.062720455,0.213863131,0.294568554,0.393901
2010-02-10 13:00:00+00:00,0,0,0,0.455112155,0.062599166,0.213642642,0.293898832,0.393556
2010-02-10 14:00:00+00:00,0,0,0,0.454747219,0.062477877,0.213422152,0.293229109,0.393211
2010-02-10 15:00:00+00:00,0,0,0,0.454382282,0.062356588,0.213201663,0.292559387,0.392867
2010-02-10 16:00:00+00:00,0,0,0,0.454017345,0.062235299,0.212981173,0.291889664,0.392522
2010-02-10 17:00:00+00:00,0,0,0,0.453652408,0.06211401,0.212760684,0.291219942,0.392177
2010-02-10 18:00:00+00:00,0,0,0,0.453287471,0.061992721,0.212540194,0.290550219,0.391833
2010-02-10 19:00:00+00:00,0,0,0,0.452922535,0.061871432,0.212319705,0.289880497,0.391488
2010-02-10 20:00:00+00:00,0,0,0,0.452557598,0.061750143,0.212099215,0.289210775,0.391143
2010-02-10 21:00:00+00:00,0,0,0,0.452192661,0.061628854,0.211878726,0.288541052,0.390799
2010-02-10 22:00:00+00:00,0,0,0,0.451827724,0.061507565,0.211658237,0.28787133,0.390454
2010-02-10 23:00:00+00:00,0,0,0,0.451462787,0.061386275,0.211437747,0.287201607,0.390109
2010-02-11 00:00:00+00:00,0,0,0,0.453379539,0.061272828,0.211339803,0.287398267,0.391649
2010-02-11 01:00:00+00:00,0,0,0,0.455296291,0.06115938,0.211241859,0.287594928,0.393188
2010-02-11 02:00:00+00:00,0,0,0,0.457213043,0.061045933,0.211143916,0.287791588,0.394728
2010-02-11 03:00:00+00:00,0,0,0,0.459129795,0.060932485,0.211045972,0.287988248,0.396268
2010-02-11 04:00:00+00:00,0,0,0,0.461046547,0.060819038,0.210948028,0.288184908,0.397807
2010-02-11 05:00:00+00:00,0,0,0,0.462963299,0.06070559,0.210850084,0.288381569,0.399347
2010-02-11 06:00:00+00:00,0,0,0,0.464880051,0.060592142,0.21075214,0.288578229,0.400887
2010-02-11 07:00:00+00:00,0,0,0,0.466796803,0.060478695,0.210654196,0.288774889,0.402426
2010-02-11 08:00:00+00:00,0,0,0,0.468713555,0.060365247,0.210556252,0.288971549,0.403966
2010-02-11 09:00:00+00:00,0,0,0,0.470630307,0.0602518,0.210458309,0.28916821,0.405506
2010-02-11 10:00:00+00:00,0,0,0,0.472547059,0.060138352,0.210360365,0.28936487,0.407045
2010-02-11 11:00:00+00:00,0,0,0,0.474463812,0.060024904,0.210262421,0.28956153,0.408585
2010-02-11 12:00:00+00:00,0,0,0,0.476380564,0.059911457,0.210164477,0.28975819,0.410125
2010-02-11 13:00:00+00:00,0,0,0,0.478297316,0.059798009,0.210066533,0.289954851,0.411664
2010-02-11 14:00:00+00:00,0,0,0,0.480214068,0.059684562,0.209968589,0.290151511,0.413204
2010-02-11 15:00:00+00:00,0,0,0,0.48213082,0.059571114,0.209870645,0.290348171,0.414744
2010-02-11 16:00:00+00:00,0,0,0,0.484047572,0.059457667,0.209772701,0.290544831,0.416283
2010-02-11 17:00:00+00:00,0,0,0,0.485964324,0.059344219,0.209674758,0.290741492,0.417823
2010-02-11 18:00:00+00:00,0,0,0,0.487881076,0.059230771,0.209576814,0.290938152,0.419363
2010-02-11 19:00:00+00:00,0,0,0,0.489797828,0.059117324,0.20947887,0.291134812,0.420902
2010-02-11 20:00:00+00:00,0,0,0,0.49171458,0.059003876,0.209380926,0.291331472,0.422442
2010-02-11 21:00:00+00:00,0,0,0,0.493631332,0.058890429,0.209282982,0.291528133,0.423982
2010-02-11 22:00:00+00:00,0,0,0,0.495548084,0.058776981,0.209185038,0.291724793,0.425521
2010-02-11 23:00:00+00:00,0,0,0,0.497464836,0.058663533,0.209087094,0.291921453,0.427061
2010-02-12 00:00:00+00:00,0,0,0,0.500949405,0.058557011,0.20871969,0.293142353,0.429906
2010-02-12 01:00:00+00:00,0,0,0,0.504433975,0.058450489,0.208352285,0.294363253,0.43275
2010-02-12 02:00:00+00:00,0,0,0,0.507918545,0.058343966,0.20798488,0.295584153,0.435595
2010-02-12 03:00:00+00:00,0,0,0,0.511403114,0.058237444,0.207617475,0.296805053,0.438439
2010-02-12 04:00:00+00:00,0,0,0,0.514887684,0.058130921,0.20725007,0.298025952,0.441283
2010-02-12 05:00:00+00:00,0,0,0,0.518372254,0.058024399,0.206882665,0.299246852,0.444128
2010-02-12 06:00:00+00:00,0,0,0,0.521856823,0.057917876,0.20651526,0.300467752,0.446972
2010-02-12 07:00:00+00:00,0,0,0,0.525341393,0.057811354,0.206147855,0.301688652,0.449817
2010-02-12 08:00:00+00:00,0,0,0,0.528825963,0.057704832,0.205780451,0.302909552,0.452661
2010-02-12 09:00:00+00:00,0,0,0,0.532310532,0.057598309,0.205413046,0.304130452,0.455506
2010-02-12 10:00:00+00:00,0,0,0,0.535795102,0.057491787,0.205045641,0.305351352,0.45835
2010-02-12 11:00:00+00:00,0,0,0,0.539279672,0.057385264,0.204678236,0.306572252,0.461195
2010-02-12 12:00:00+00:00,0,0,0,0.542764241,0.057278742,0.204310831,0.307793151,0.464039
2010-02-12 13:00:00+00:00,0,0,0,0.546248811,0.057172219,0.203943426,0.309014051,0.466884
2010-02-12 14:00:00+00:00,0,0,0,0.54973338,0.057065697,0.203576021,0.310234951,0.469728
2010-02-12 15:00:00+00:00,0,0,0,0.55321795,0.056959175,0.203208617,0.311455851,0.472573
2010-02-12 16:00:00+00:00,0,0,0,0.55670252,0.056852652,0.202841212,0.312676751,0.475417
2010-02-12 17:00:00+00:00,0,0,0,0.560187089,0.05674613,0.202473807,0.313897651,0.478261
2010-02-12 18:00:00+00:00,0,0,0,0.563671659,0.056639607,0.202106402,0.315118551,0.481106
2010-02-12 19:00:00+00:00,0,0,0,0.567156229,0.056533085,0.201738997,0.316339451,0.48395
2010-02-12 20:00:00+00:00,0,0,0,0.570640798,0.056426562,0.201371592,0.31756035,0.486795
2010-02-12 21:00:00+00:00,0,0,0,0.574125368,0.05632004,0.201004187,0.31878125,0.489639
2010-02-12 22:00:00+00:00,0,0,0,0.577609938,0.056213518,0.200636782,0.32000215,0.492484
2010-02-12 23:00:00+00:00,0,0,0,0.581094507,0.056106995,0.200269378,0.32122305,0.495328
2010-02-13 00:00:00+00:00,0,0,0,0.579451476,0.05600699,0.199846573,0.321216956,0.493978
2010-02-13 01:00:00+00:00,0,0,0,0.577808445,0.055906986,0.199423769,0.321210861,0.492628
2010-02-13 02:00:00+00:00,0,0,0,0.576165413,0.055806981,0.199000965,0.321204767,0.491278
2010-02-13 03:00:00+00:00,0,0,0,0.574522382,0.055706976,0.198578161,0.321198672,0.489929
2010-02-13 04:00:00+00:00,0,0,0,0.572879351,0.055606972,0.198155357,0.321192578,0.488579
2010-02-13 05:00:00+00:00,0,0,0,0.57123632,0.055506967,0.197732553,0.321186484,0.487229
2010-02-13 06:00:00+00:00,0,0,0,0.569593288,0.055406962,0.197309749,0.321180389,0.485879
2010-02-13 07:00:00+00:00,0,0,0,0.567950257,0.055306958,0.196886945,0.321174295,0.484529
2010-02-13 08:00:00+00:00,0,0,0,0.566307226,0.055206953,0.19646414,0.3211682,0.483179
2010-02-13 09:00:00+00:00,0,0,0,0.564664194,0.055106948,0.196041336,0.321162106,0.481829
2010-02-13 10:00:00+00:00,0,0,0,0.563021163,0.055006944,0.195618532,0.321156012,0.480479
2010-02-13 11:00:00+00:00,0,0,0,0.561378132,0.054906939,0.195195728,0.321149917,0.479129
2010-02-13 12:00:00+00:00,0,0,0,0.5597351,0.054806934,0.194772924,0.321143823,0.477779
2010-02-13 13:00:00+00:00,0,0,0,0.558092069,0.05470693,0.19435012,0.321137728,0.47643
2010-02-13 14:00:00+00:00,0,0,0,0.556449038,0.054606925,0.193927316,0.321131634,0.47508
2010-02-13 15:00:00+00:00,0,0,0,0.554806006,0.05450692,0.193504512,0.32112554,0.47373
2010-02-13 16:00:00+00:00,0,0,0,0.553162975,0.054406915,0.193081707,0.321119445,0.47238
2010-02-13 17:00:00+00:00,0,0,0,0.551519944,0.054306911,0.192658903,0.321113351,0.47103
2010-02-13 18:00:00+00:00,0,0,0,0.549876913,0.054206906,0.192236099,0.321107256,0.46968
2010-02-13 19:00:00+00:00,0,0,0,0.548233881,0.054106901,0.191813295,0.321101162,0.46833
2010-02-13 20:00:00+00:00,0,0,0,0.54659085,0.054006897,0.191390491,0.321095067,0.46698
2010-02-13 21:00:00+00:00,0,0,0,0.544947819,0.053906892,0.190967687,0.321088973,0.46563
2010-02-13 22:00:00+00:00,0,0,0,0.543304787,0.053806887,0.190544883,0.321082879,0.46428
2010-02-13 23:00:00+00:00,0,0,0,0.541661756,0.053706883,0.190122079,0.321076784,0.46293
2010-02-14 00:00:00+00:00,0,0,0,0.540369743,0.053612784,0.189727923,0.320683057,0.461848
2010-02-14 01:00:00+00:00,0,0,0,0.53907773,0.053518686,0.189333768,0.32028933,0.460766
2010-02-14 02:00:00+00:00,0,0,0,0.537785718,0.053424588,0.188939613,0.319895602,0.459684
2010-02-14 03:00:00+00:00,0,0,0,0.536493705,0.053330489,0.188545457,0.319501875,0.458602
2010-02-14 04:00:00+00:00,0,0,0,0.535201692,0.053236391,0.188151302,0.319108147,0.45752
2010-02-14 05:00:00+00:00,0,0,0,0.533909679,0.053142293,0.187757147,0.31871442,0.456438
2010-02-14 06:00:00+00:00,0,0,0,0.532617666,0.053048194,0.187362992,0.318320693,0.455356
2010-02-14 07:00:00+00:00,0,0,0,0.531325653,0.052954096,0.186968836,0.317926965,0.454273
2010-02-14 08:00:00+00:00,0,0,0,0.53003364,0.052859998,0.186574681,0.317533238,0.453191
2010-02-14 09:00:00+00:00,0,0,0,0.528741628,0.052765899,0.186180526,0.317139511,0.452109
2010-02-14 10:00:00+00:00,0,0,0,0.527449615,0.052671801,0.18578637,0.316745783,0.451027
2010-02-14 11:00:00+00:00,0,0,0,0.526157602,0.052577703,0.185392215,0.316352056,0.449945
2010-02-14 12:00:00+00:00,0,0,0,0.524865589,0.052483604,0.18499806,0.315958329,0.448863
2010-02-14 13:00:00+00:00,0,0,0,0.523573576,0.052389506,0.184603904,0.315564601,0.447781
2010-02-14 14:00:00+00:00,0,0,0,0.522281563,0.052295408,0.184209749,0.315170874,0.446699
2010-02-14 15:00:00+00:00,0,0,0,0.520989551,0.052201309,0.183815594,0.314777147,0.445616
2010-02-14 16:00:00+00:00,0,0,0,0.519697538,0.052107211,0.183421439,0.314383419,0.444534
2010-02-14 17:00:00+00:00,0,0,0,0.518405525,0.052013113,0.183027283,0.313989692,0.443452
2010-02-14 18:00:00+00:00,0,0,0,0.517113512,0.051919014,0.182633128,0.313595964,0.44237
2010-02-14 19:00:00+00:00,0,0,0,0.515821499,0.051824916,0.182238973,0.313202237,0.441288
2010-02-14 20:00:00+00:00,0,0,0,0.514529486,0.051730818,0.181844817,0.31280851,0.440206
2010-02-14 21:00:00+00:00,0,0,0,0.513237473,0.05163672,0.181450662,0.312414782,0.439124
2010-02-14 22:00:00+00:00,0,0,0,0.511945461,0.051542621,0.181056507,0.312021055,0.438042
2010-02-14 23:00:00+00:00,0,0,0,0.510653448,0.051448523,0.180662352,0.311627328,0.436959
2010-02-15 00:00:00+00:00,0,0,0,0.508941493,0.051362063,0.180289816,0.310986454,0.435529
2010-02-15 01:00:00+00:00,0,0,0,0.507229539,0.051275602,0.179917281,0.31034558,0.434098
2010-02-15 02:00:00+00:00,0,0,0,0.505517584,0.051189142,0.179544746,0.309704706,0.432668
2010-02-15 03:00:00+00:00,0,0,0,0.50380563,0.051102682,0.179172211,0.309063832,0.431237
2010-02-15 04:00:00+00:00,0,0,0,0.502093675,0.051016221,0.178799675,0.308422957,0.429807
2010-02-15 05:00:00+00:00,0,0,0,0.500381721,0.050929761,0.17842714,0.307782083,0.428376
2010-02-15 06:00:00+00:00,0,0,0,0.498669767,0.050843301,0.178054605,0.307141209,0.426946
2010-02-15 07:00:00+00:00,0,0,0,0.496957812,0.05075684,0.17768207,0.306500335,0.425515
2010-02-15 08:00:00+00:00,0,0,0,0.495245858,0.05067038,0.177309535,0.305859461,0.424085
2010-02-15 09:00:00+00:00,0,0,0,0.493533903,0.05058392,0.176936999,0.305218587,0.422654
2010-02-15 10:00:00+00:00,0,0,0,0.491821949,0.05049746,0.176564464,0.304577713,0.421223
2010-02-15 11:00:00+00:00,0,0,0,0.490109994,0.050410999,0.176191929,0.303936839,0.419793
