year,month,day,hour,min,Vertical load [kW],index
2014,1,28,23,0,12044160,2685
2014,1,28,23,15,11947260,2686
2014,1,28,23,30,11740200,2687
2014,1,28,23,45,11486220,2688
2014,1,29,0,0,11302620,2689
2014,1,29,0,15,11098620,2690
2014,1,29,0,30,10938480,2691
2014,1,29,0,45,10746720,2692
2014,1,29,1,0,10720200,2693
2014,1,29,1,15,10628400,2694
2014,1,29,1,30,10456020,2695
2014,1,29,1,45,10412160,2696
2014,1,29,2,0,10351980,2697
2014,1,29,2,15,10235700,2698
2014,1,29,2,30,10164300,2699
2014,1,29,2,45,10186740,2700
2014,1,29,3,0,10064340,2701
2014,1,29,3,15,10000080,2702
2014,1,29,3,30,9929700,2703
2014,1,29,3,45,9952140,2704
2014,1,29,4,0,10006200,2705
2014,1,29,4,15,9969480,2706
2014,1,29,4,30,10051080,2707
2014,1,29,4,45,10119420,2708
2014,1,29,5,0,10208160,2709
2014,1,29,5,15,10269360,2710
2014,1,29,5,30,10457040,2711
2014,1,29,5,45,10733460,2712
2014,1,29,6,0,11078220,2713
2014,1,29,6,15,11518860,2714
2014,1,29,6,30,11786100,2715
2014,1,29,6,45,12083940,2716
2014,1,29,7,0,12350160,2717
2014,1,29,7,15,12542940,2718
2014,1,29,7,30,12727560,2719
2014,1,29,7,45,12947880,2720
2014,1,29,8,0,12885660,2721
2014,1,29,8,15,12745920,2722
2014,1,29,8,30,12646980,2723
2014,1,29,8,45,12617400,2724
2014,1,29,9,0,12642900,2725
2014,1,29,9,15,12632700,2726
2014,1,29,9,30,12654120,2727
2014,1,29,9,45,12675540,2728
2014,1,29,10,0,12650040,2729
2014,1,29,10,15,12620460,2730
2014,1,29,10,30,12655140,2731
2014,1,29,10,45,12685740,2732
2014,1,29,11,0,12678600,2733
2014,1,29,11,15,12771420,2734
2014,1,29,11,30,12788760,2735
2014,1,29,11,45,12767340,2736
2014,1,29,12,0,12481740,2737
2014,1,29,12,15,12421560,2738
2014,1,29,12,30,12479700,2739
2014,1,29,12,45,12524580,2740
2014,1,29,13,0,12649020,2741
2014,1,29,13,15,12564360,2742
2014,1,29,13,30,12632700,2743
2014,1,29,13,45,12523560,2744
2014,1,29,14,0,12432780,2745
2014,1,29,14,15,12479700,2746
2014,1,29,14,30,12505200,2747
2014,1,29,14,45,12514380,2748
2014,1,29,15,0,12558240,2749
2014,1,29,15,15,12577620,2750
2014,1,29,15,30,12537840,2751
2014,1,29,15,45,12535800,2752
2014,1,29,16,0,12505200,2753
2014,1,29,16,15,12523560,2754
2014,1,29,16,30,12451140,2755
2014,1,29,16,45,12520500,2756
2014,1,29,17,0,12625560,2757
2014,1,29,17,15,12795900,2758
2014,1,29,17,30,13227360,2759
2014,1,29,17,45,13632300,2760
2014,1,29,18,0,13677180,2761
2014,1,29,18,15,13633320,2762
2014,1,29,18,30,13594560,2763
2014,1,29,18,45,13604760,2764
2014,1,29,19,0,13383420,2765
2014,1,29,19,15,13268160,2766
2014,1,29,19,30,13132500,2767
2014,1,29,19,45,12904020,2768
2014,1,29,20,0,12821400,2769
2014,1,29,20,15,12595980,2770
2014,1,29,20,30,12432780,2771
2014,1,29,20,45,12230820,2772
2014,1,29,21,0,11908500,2773
2014,1,29,21,15,11873820,2774
2014,1,29,21,30,11745300,2775
2014,1,29,21,45,11641260,2776
2014,1,29,22,0,11739180,2777
2014,1,29,22,15,12038040,2778
2014,1,29,22,30,12054360,2779
2014,1,29,22,45,12036000,2780
2014,1,29,23,0,12110460,2781
2014,1,29,23,15,12025800,2782
2014,1,29,23,30,11797320,2783
2014,1,29,23,45,11641260,2784
2014,1,30,0,0,11332200,2785
2014,1,30,0,15,11243460,2786
2014,1,30,0,30,11140440,2787
2014,1,30,0,45,11016000,2788
2014,1,30,1,0,10959900,2789
2014,1,30,1,15,10776300,2790
2014,1,30,1,30,10620240,2791
2014,1,30,1,45,10475400,2792
2014,1,30,2,0,10430520,2793
2014,1,30,2,15,10399920,2794
2014,1,30,2,30,10312200,2795
2014,1,30,2,45,10139820,2796
2014,1,30,3,0,10181640,2797
2014,1,30,3,15,10115340,2798
2014,1,30,3,30,10071480,2799
2014,1,30,3,45,9931740,2800
2014,1,30,4,0,9933780,2801
2014,1,30,4,15,9938880,2802
2014,1,30,4,30,10000080,2803
2014,1,30,4,45,10083720,2804
2014,1,30,5,0,10198980,2805
2014,1,30,5,15,10283640,2806
2014,1,30,5,30,10429500,2807
2014,1,30,5,45,10741620,2808
2014,1,30,6,0,11105760,2809
2014,1,30,6,15,11462760,2810
2014,1,30,6,30,11851380,2811
2014,1,30,6,45,12138000,2812
2014,1,30,7,0,12411360,2813
2014,1,30,7,15,12649020,2814
2014,1,30,7,30,12832620,2815
2014,1,30,7,45,13051920,2816
2014,1,30,8,0,13071300,2817
2014,1,30,8,15,12924420,2818
2014,1,30,8,30,12922380,2819
2014,1,30,8,45,12951960,2820
2014,1,30,9,0,12981540,2821
2014,1,30,9,15,12962160,2822
2014,1,30,9,30,12935640,2823
2014,1,30,9,45,12926460,2824
2014,1,30,10,0,12878520,2825
2014,1,30,10,15,12820380,2826
2014,1,30,10,30,12856080,2827
2014,1,30,10,45,12906060,2828
2014,1,30,11,0,12934620,2829
2014,1,30,11,15,13017240,2830
2014,1,30,11,30,13041720,2831
2014,1,30,11,45,12951960,2832
2014,1,30,12,0,12761220,2833
2014,1,30,12,15,12657180,2834
2014,1,30,12,30,12602100,2835
2014,1,30,12,45,12701040,2836
2014,1,30,13,0,12765300,2837
2014,1,30,13,15,12674520,2838
2014,1,30,13,30,12678600,2839
2014,1,30,13,45,12684720,2840
2014,1,30,14,0,12733680,2841
2014,1,30,14,15,12617400,2842
2014,1,30,14,30,12643920,2843
2014,1,30,14,45,12572520,2844
2014,1,30,15,0,12584760,2845
2014,1,30,15,15,12556200,2846
2014,1,30,15,30,12628620,2847
2014,1,30,15,45,12560280,2848
2014,1,30,16,0,12601080,2849
2014,1,30,16,15,12565380,2850
2014,1,30,16,30,12506220,2851
2014,1,30,16,45,12597000,2852
2014,1,30,17,0,12728580,2853
2014,1,30,17,15,12838740,2854
2014,1,30,17,30,13177380,2855
2014,1,30,17,45,13526220,2856
2014,1,30,18,0,13600680,2857
2014,1,30,18,15,13553760,2858
2014,1,30,18,30,13558860,2859
2014,1,30,18,45,13535400,2860
2014,1,30,19,0,13341600,2861
2014,1,30,19,15,13195740,2862
2014,1,30,19,30,13005000,2863
2014,1,30,19,45,12846900,2864
2014,1,30,20,0,12630660,2865
2014,1,30,20,15,12467460,2866
2014,1,30,20,30,12348120,2867
2014,1,30,20,45,12078840,2868
2014,1,30,21,0,12020700,2869
2014,1,30,21,15,11897280,2870
2014,1,30,21,30,11663700,2871
2014,1,30,21,45,11537220,2872
2014,1,30,22,0,11787120,2873
2014,1,30,22,15,12037020,2874
2014,1,30,22,30,12185940,2875
2014,1,30,22,45,12107400,2876
2014,1,30,23,0,12164520,2877
2014,1,30,23,15,12080880,2878
2014,1,30,23,30,11844240,2879
2014,1,30,23,45,11677980,2880
2014,1,31,0,0,11484180,2881
2014,1,31,0,15,11283240,2882
2014,1,31,0,30,11036400,2883
2014,1,31,0,45,10953780,2884
2014,1,31,1,0,10930320,2885
2014,1,31,1,15,10728360,2886
2014,1,31,1,30,10631460,2887
2014,1,31,1,45,10523340,2888
2014,1,31,2,0,10418280,2889
2014,1,31,2,15,10364220,2890
2014,1,31,2,30,10280580,2891
2014,1,31,2,45,10282620,2892
2014,1,31,3,0,10228560,2893
2014,1,31,3,15,10169400,2894
2014,1,31,3,30,10039860,2895
2014,1,31,3,45,10106160,2896
2014,1,31,4,0,10127580,2897
2014,1,31,4,15,10078620,2898
2014,1,31,4,30,10203060,2899
2014,1,31,4,45,10215300,2900
2014,1,31,5,0,10366260,2901
2014,1,31,5,15,10449900,2902
2014,1,31,5,30,10654920,2903
2014,1,31,5,45,10899720,2904
2014,1,31,6,0,11169000,2905
2014,1,31,6,15,11592300,2906
2014,1,31,6,30,11995200,2907
2014,1,31,6,45,12298140,2908
2014,1,31,7,0,12382800,2909
2014,1,31,7,15,12655140,2910
2014,1,31,7,30,13015200,2911
2014,1,31,7,45,13167180,2912
2014,1,31,8,0,13061100,2913
2014,1,31,8,15,12885660,2914
2014,1,31,8,30,12916260,2915
2014,1,31,8,45,12913200,2916
2014,1,31,9,0,12935640,2917
2014,1,31,9,15,12891780,2918
2014,1,31,9,30,12809160,2919
2014,1,31,9,45,12763260,2920
2014,1,31,10,0,12689820,2921
2014,1,31,10,15,12642900,2922
2014,1,31,10,30,12621480,2923
2014,1,31,10,45,12555180,2924
2014,1,31,11,0,12574560,2925
2014,1,31,11,15,12628620,2926
2014,1,31,11,30,12638820,2927
2014,1,31,11,45,12595980,2928
2014,1,31,12,0,12365460,2929
2014,1,31,12,15,12199200,2930
2014,1,31,12,30,12234900,2931
2014,1,31,12,45,12173700,2932
2014,1,31,13,0,12275700,2933
2014,1,31,13,15,12213480,2934
2014,1,31,13,30,12253260,2935
2014,1,31,13,45,12178800,2936
2014,1,31,14,0,12197160,2937
2014,1,31,14,15,12120660,2938
2014,1,31,14,30,12065580,2939
2014,1,31,14,45,12057420,2940
2014,1,31,15,0,12046200,2941
2014,1,31,15,15,11949300,2942
2014,1,31,15,30,11906460,2943
2014,1,31,15,45,11924820,2944
2014,1,31,16,0,11855460,2945
2014,1,31,16,15,11905440,2946
2014,1,31,16,30,11967660,2947
2014,1,31,16,45,12008460,2948
2014,1,31,17,0,12029880,2949
2014,1,31,17,15,12193080,2950
2014,1,31,17,30,12546000,2951
2014,1,31,17,45,12843840,2952
2014,1,31,18,0,12867300,2953
2014,1,31,18,15,12883620,2954
2014,1,31,18,30,12897900,2955
2014,1,31,18,45,12746940,2956
2014,1,31,19,0,12623520,2957
2014,1,31,19,15,12495000,2958
2014,1,31,19,30,12346080,2959
2014,1,31,19,45,12242040,2960
2014,1,31,20,0,12013560,2961
2014,1,31,20,15,11830980,2962
2014,1,31,20,30,11693280,2963
2014,1,31,20,45,11497440,2964
2014,1,31,21,0,11336280,2965
2014,1,31,21,15,11258760,2966
2014,1,31,21,30,11165940,2967
2014,1,31,21,45,11055780,2968
2014,1,31,22,0,11353620,2969
2014,1,31,22,15,11532120,2970
2014,1,31,22,30,11620860,2971
2014,1,31,22,45,11578020,2972
2014,1,31,23,0,11768760,2973
2014,1,31,23,15,11653500,2974
2014,1,31,23,30,11418900,2975
2014,1,31,23,45,11180220,2976
2014,2,1,0,0,11089440,2977
2014,2,1,0,15,10907880,2978
2014,2,1,0,30,10600860,2979
2014,2,1,0,45,10474380,2980
2014,2,1,1,0,10415220,2981
2014,2,1,1,15,10237740,2982
2014,2,1,1,30,10115340,2983
2014,2,1,1,45,9996000,2984
2014,2,1,2,0,9908280,2985
2014,2,1,2,15,9847080,2986
2014,2,1,2,30,9744060,2987
2014,2,1,2,45,9592080,2988
2014,2,1,3,0,9502320,2989
2014,2,1,3,15,9295260,2990
2014,2,1,3,30,9226920,2991
2014,2,1,3,45,9203460,2992
2014,2,1,4,0,9258540,2993
2014,2,1,4,15,9231000,2994
2014,2,1,4,30,9217740,2995
2014,2,1,4,45,9206520,2996
2014,2,1,5,0,9028020,2997
2014,2,1,5,15,9168780,2998
2014,2,1,5,30,9191220,2999
2014,2,1,5,45,9188160,3000
2014,2,1,6,0,9288120,3001
2014,2,1,6,15,9460500,3002
2014,2,1,6,30,9450300,3003
2014,2,1,6,45,9586980,3004
2014,2,1,7,0,9608400,3005
2014,2,1,7,15,9661440,3006
2014,2,1,7,30,9932760,3007
2014,2,1,7,45,10022520,3008
2014,2,1,8,0,10277520,3009
2014,2,1,8,15,10360140,3010
2014,2,1,8,30,10487640,3011
2014,2,1,8,45,10641660,3012
2014,2,1,9,0,10871160,3013
2014,2,1,9,15,11106780,3014
2014,2,1,9,30,11267940,3015
2014,2,1,9,45,11288340,3016
2014,2,1,10,0,11356680,3017
2014,2,1,10,15,11379120,3018
2014,2,1,10,30,11400540,3019
2014,2,1,10,45,11354640,3020
2014,2,1,11,0,11407680,3021
2014,2,1,11,15,11476020,3022
2014,2,1,11,30,11582100,3023
2014,2,1,11,45,11558640,3024
2014,2,1,12,0,11636160,3025
2014,2,1,12,15,11553540,3026
2014,2,1,12,30,11557620,3027
2014,2,1,12,45,11453580,3028
2014,2,1,13,0,11432160,3029
2014,2,1,13,15,11362800,3030
2014,2,1,13,30,11331180,3031
2014,2,1,13,45,11260800,3032
2014,2,1,14,0,11205720,3033
2014,2,1,14,15,11058840,3034
2014,2,1,14,30,11090460,3035
2014,2,1,14,45,11007840,3036
2014,2,1,15,0,11027220,3037
2014,2,1,15,15,11052720,3038
2014,2,1,15,30,10930320,3039
2014,2,1,15,45,10927260,3040
2014,2,1,16,0,11004780,3041
2014,2,1,16,15,10896660,3042
2014,2,1,16,30,10933380,3043
2014,2,1,16,45,10959900,3044
2014,2,1,17,0,10897680,3045
2014,2,1,17,15,11000700,3046
2014,2,1,17,30,11243460,3047
2014,2,1,17,45,11765700,3048
2014,2,1,18,0,12008460,3049
2014,2,1,18,15,11957460,3050
2014,2,1,18,30,11991120,3051
2014,2,1,18,45,11911560,3052
2014,2,1,19,0,11813640,3053
2014,2,1,19,15,11675940,3054
2014,2,1,19,30,11589240,3055
2014,2,1,19,45,11510700,3056
2014,2,1,20,0,11244480,3057
2014,2,1,20,15,11049660,3058
2014,2,1,20,30,10987440,3059
2014,2,1,20,45,10883400,3060
2014,2,1,21,0,10783440,3061
2014,2,1,21,15,10509060,3062
2014,2,1,21,30,10541700,3063
2014,2,1,21,45,10396860,3064
2014,2,1,22,0,10539660,3065
2014,2,1,22,15,10719180,3066
2014,2,1,22,30,10736520,3067
2014,2,1,22,45,10720200,3068
2014,2,1,23,0,10982340,3069
2014,2,1,23,15,10873200,3070
2014,2,1,23,30,10852800,3071
2014,2,1,23,45,10680420,3072
2014,2,2,0,0,10480500,3073
2014,2,2,0,15,10450920,3074
2014,2,2,0,30,10243860,3075
2014,2,2,0,45,9985800,3076
2014,2,2,1,0,10004160,3077
2014,2,2,1,15,9788940,3078
2014,2,2,1,30,9892980,3079
2014,2,2,1,45,9700200,3080
2014,2,2,2,0,9679800,3081
2014,2,2,2,15,9603300,3082
2014,2,2,2,30,9557400,3083
2014,2,2,2,45,9386040,3084
2014,2,2,3,0,9346260,3085
2014,2,2,3,15,9270780,3086
2014,2,2,3,30,9272820,3087
2014,2,2,3,45,9272820,3088
2014,2,2,4,0,9110640,3089
2014,2,2,4,15,9084120,3090
2014,2,2,4,30,9063720,3091
2014,2,2,4,45,9116760,3092
2014,2,2,5,0,9119820,3093
2014,2,2,5,15,9115740,3094
2014,2,2,5,30,9183060,3095
2014,2,2,5,45,9140220,3096
2014,2,2,6,0,9078000,3097
2014,2,2,6,15,9136140,3098
2014,2,2,6,30,9199380,3099
2014,2,2,6,45,9252420,3100
2014,2,2,7,0,9140220,3101
2014,2,2,7,15,9192240,3102
2014,2,2,7,30,9356460,3103
2014,2,2,7,45,9340140,3104
2014,2,2,8,0,9409500,3105
2014,2,2,8,15,9502320,3106
2014,2,2,8,30,9612480,3107
2014,2,2,8,45,9735900,3108
2014,2,2,9,0,9855240,3109
2014,2,2,9,15,9952140,3110
2014,2,2,9,30,9986820,3111
2014,2,2,9,45,10102080,3112
2014,2,2,10,0,10299960,3113
2014,2,2,10,15,10271400,3114
2014,2,2,10,30,10385640,3115
2014,2,2,10,45,10418280,3116
2014,2,2,11,0,10494780,3117
2014,2,2,11,15,10467240,3118
2014,2,2,11,30,10623300,3119
2014,2,2,11,45,10785480,3120
2014,2,2,12,0,10775280,3121
2014,2,2,12,15,10739580,3122
2014,2,2,12,30,10766100,3123
2014,2,2,12,45,10631460,3124
2014,2,2,13,0,10541700,3125
2014,2,2,13,15,10431540,3126
2014,2,2,13,30,10363200,3127
2014,2,2,13,45,10298940,3128
2014,2,2,14,0,10207140,3129
2014,2,2,14,15,10125540,3130
2014,2,2,14,30,10057200,3131
2014,2,2,14,45,10061280,3132
2014,2,2,15,0,10178580,3133
2014,2,2,15,15,10091880,3134
2014,2,2,15,30,9969480,3135
2014,2,2,15,45,9972540,3136
2014,2,2,16,0,9924600,3137
2014,2,2,16,15,10061280,3138
2014,2,2,16,30,10035780,3139
2014,2,2,16,45,10063320,3140
2014,2,2,17,0,10178580,3141
2014,2,2,17,15,10252020,3142
2014,2,2,17,30,10615140,3143
2014,2,2,17,45,11056800,3144
2014,2,2,18,0,11366880,3145
2014,2,2,18,15,11527020,3146
2014,2,2,18,30,11557620,3147
2014,2,2,18,45,11739180,3148
2014,2,2,19,0,11713680,3149
2014,2,2,19,15,11606580,3150
2014,2,2,19,30,11513760,3151
2014,2,2,19,45,11503560,3152
2014,2,2,20,0,11363820,3153
2014,2,2,20,15,11360760,3154
2014,2,2,20,30,11193480,3155
2014,2,2,20,45,11056800,3156
2014,2,2,21,0,10896660,3157
2014,2,2,21,15,10740600,3158
2014,2,2,21,30,10610040,3159
2014,2,2,21,45,10609020,3160
2014,2,2,22,0,10626360,3161
2014,2,2,22,15,10875240,3162
2014,2,2,22,30,10884420,3163
2014,2,2,22,45,10831380,3164
2014,2,2,23,0,11080260,3165
2014,2,2,23,15,10934400,3166
2014,2,2,23,30,10810980,3167
2014,2,2,23,45,10544760,3168
2014,2,3,0,0,10359120,3169
2014,2,3,0,15,10204080,3170
2014,2,3,0,30,10115340,3171
2014,2,3,0,45,9884820,3172
2014,2,3,1,0,9958260,3173
2014,2,3,1,15,9883800,3174
2014,2,3,1,30,9753240,3175
2014,2,3,1,45,9566580,3176
2014,2,3,2,0,9509460,3177
2014,2,3,2,15,9416640,3178
2014,2,3,2,30,9298320,3179
2014,2,3,2,45,9202440,3180
2014,2,3,3,0,9231000,3181
2014,2,3,3,15,9289140,3182
2014,2,3,3,30,9248340,3183
2014,2,3,3,45,9327900,3184
2014,2,3,4,0,9242220,3185
2014,2,3,4,15,9261600,3186
2014,2,3,4,30,9421740,3187
2014,2,3,4,45,9514560,3188
2014,2,3,5,0,9698160,3189
2014,2,3,5,15,9777720,3190
2014,2,3,5,30,9993960,3191
2014,2,3,5,45,10265280,3192
2014,2,3,6,0,10738560,3193
2014,2,3,6,15,11053740,3194
2014,2,3,6,30,11439300,3195
2014,2,3,6,45,11692260,3196
2014,2,3,7,0,12007440,3197
2014,2,3,7,15,12200220,3198
2014,2,3,7,30,12421560,3199
2014,2,3,7,45,12532740,3200
2014,2,3,8,0,12519480,3201
2014,2,3,8,15,12473580,3202
2014,2,3,8,30,12439920,3203
2014,2,3,8,45,12442980,3204
2014,2,3,9,0,12452160,3205
2014,2,3,9,15,12485820,3206
2014,2,3,9,30,12453180,3207
2014,2,3,9,45,12463380,3208
2014,2,3,10,0,12455220,3209
2014,2,3,10,15,12475620,3210
2014,2,3,10,30,12479700,3211
2014,2,3,10,45,12503160,3212
2014,2,3,11,0,12483780,3213
2014,2,3,11,15,12482760,3214
2014,2,3,11,30,12554160,3215
2014,2,3,11,45,12551100,3216
2014,2,3,12,0,12367500,3217
2014,2,3,12,15,12193080,3218
2014,2,3,12,30,12222660,3219
2014,2,3,12,45,12179820,3220
2014,2,3,13,0,12191040,3221
2014,2,3,13,15,12141060,3222
2014,2,3,13,30,12265500,3223
2014,2,3,13,45,12166560,3224
2014,2,3,14,0,12144120,3225
2014,2,3,14,15,12183900,3226
2014,2,3,14,30,12049260,3227
2014,2,3,14,45,12091080,3228
2014,2,3,15,0,12197160,3229
2014,2,3,15,15,12190020,3230
2014,2,3,15,30,12078840,3231
2014,2,3,15,45,12009480,3232
2014,2,3,16,0,12095160,3233
2014,2,3,16,15,12105360,3234
2014,2,3,16,30,12052320,3235
2014,2,3,16,45,12068640,3236
2014,2,3,17,0,12157380,3237
2014,2,3,17,15,12501120,3238
2014,2,3,17,30,12724500,3239
2014,2,3,17,45,13210020,3240
2014,2,3,18,0,13379340,3241
2014,2,3,18,15,13436460,3242
2014,2,3,18,30,13351800,3243
2014,2,3,18,45,13291620,3244
2014,2,3,19,0,13199820,3245
2014,2,3,19,15,12946860,3246
2014,2,3,19,30,12812220,3247
2014,2,3,19,45,12719400,3248
2014,2,3,20,0,12497040,3249
2014,2,3,20,15,12302220,3250
2014,2,3,20,30,12064560,3251
2014,2,3,20,45,11821800,3252
2014,2,3,21,0,11793240,3253
2014,2,3,21,15,11568840,3254
2014,2,3,21,30,11635140,3255
2014,2,3,21,45,11408700,3256
2014,2,3,22,0,11606580,3257
2014,2,3,22,15,11894220,3258
2014,2,3,22,30,11886060,3259
2014,2,3,22,45,11714700,3260
2014,2,3,23,0,11908500,3261
2014,2,3,23,15,11718780,3262
2014,2,3,23,30,11586180,3263
2014,2,3,23,45,11419920,3264
2014,2,4,0,0,11202660,3265
2014,2,4,0,15,11079240,3266
2014,2,4,0,30,10854840,3267
2014,2,4,0,45,10724280,3268
2014,2,4,1,0,10652880,3269
2014,2,4,1,15,10506000,3270
2014,2,4,1,30,10402980,3271
2014,2,4,1,45,10271400,3272
2014,2,4,2,0,10220400,3273
2014,2,4,2,15,10072500,3274
2014,2,4,2,30,10116360,3275
2014,2,4,2,45,10055160,3276
2014,2,4,3,0,9925620,3277
2014,2,4,3,15,9912360,3278
2014,2,4,3,30,9799140,3279
2014,2,4,3,45,9835860,3280
2014,2,4,4,0,9808320,3281
2014,2,4,4,15,9898080,3282
2014,2,4,4,30,9888900,3283
2014,2,4,4,45,9913380,3284
2014,2,4,5,0,10041900,3285
2014,2,4,5,15,10167360,3286
2014,2,4,5,30,10357080,3287
2014,2,4,5,45,10523340,3288
2014,2,4,6,0,10946640,3289
2014,2,4,6,15,11251620,3290
2014,2,4,6,30,11660640,3291
2014,2,4,6,45,11927880,3292
2014,2,4,7,0,12166560,3293
2014,2,4,7,15,12423600,3294
2014,2,4,7,30,12512340,3295
2014,2,4,7,45,12718380,3296
2014,2,4,8,0,12709200,3297
2014,2,4,8,15,12592920,3298
2014,2,4,8,30,12603120,3299
2014,2,4,8,45,12522540,3300
2014,2,4,9,0,12607200,3301
2014,2,4,9,15,12658200,3302
2014,2,4,9,30,12598020,3303
2014,2,4,9,45,12558240,3304
2014,2,4,10,0,12414420,3305
2014,2,4,10,15,12379740,3306
2014,2,4,10,30,12504180,3307
2014,2,4,10,45,12359340,3308
2014,2,4,11,0,12513360,3309
2014,2,4,11,15,12420540,3310
2014,2,4,11,30,12487860,3311
2014,2,4,11,45,12497040,3312
2014,2,4,12,0,12168600,3313
2014,2,4,12,15,12127800,3314
2014,2,4,12,30,12158400,3315
2014,2,4,12,45,12126780,3316
2014,2,4,13,0,12126780,3317
2014,2,4,13,15,12243060,3318
2014,2,4,13,30,12199200,3319
2014,2,4,13,45,12194100,3320
2014,2,4,14,0,12099240,3321
2014,2,4,14,15,12090060,3322
2014,2,4,14,30,12114540,3323
2014,2,4,14,45,12088020,3324
2014,2,4,15,0,12170640,3325
2014,2,4,15,15,12196140,3326
2014,2,4,15,30,12229800,3327
2014,2,4,15,45,12160440,3328
2014,2,4,16,0,12170640,3329
2014,2,4,16,15,12179820,3330
2014,2,4,16,30,12157380,3331
2014,2,4,16,45,12209400,3332
2014,2,4,17,0,12202260,3333
2014,2,4,17,15,12295080,3334
2014,2,4,17,30,12610260,3335
2014,2,4,17,45,12940740,3336
2014,2,4,18,0,13194720,3337
2014,2,4,18,15,13288560,3338
2014,2,4,18,30,13307940,3339
2014,2,4,18,45,13275300,3340
2014,2,4,19,0,13103940,3341
2014,2,4,19,15,12958080,3342
2014,2,4,19,30,12710220,3343
2014,2,4,19,45,12600060,3344
2014,2,4,20,0,12580680,3345
2014,2,4,20,15,12287940,3346
2014,2,4,20,30,12195120,3347
2014,2,4,20,45,11894220,3348
2014,2,4,21,0,11699400,3349
2014,2,4,21,15,11607600,3350
2014,2,4,21,30,11529060,3351
2014,2,4,21,45,11373000,3352
2014,2,4,22,0,11561700,3353
2014,2,4,22,15,11783040,3354
2014,2,4,22,30,11864640,3355
2014,2,4,22,45,11855460,3356
2014,2,4,23,0,11885040,3357
2014,2,4,23,15,11825880,3358
2014,2,4,23,30,11565780,3359
2014,2,4,23,45,11300580,3360
2014,2,5,0,0,11103720,3361
2014,2,5,0,15,11029260,3362
2014,2,5,0,30,10840560,3363
2014,2,5,0,45,10712040,3364
2014,2,5,1,0,10688580,3365
2014,2,5,1,15,10324440,3366
2014,2,5,1,30,10296900,3367
2014,2,5,1,45,10158180,3368
2014,2,5,2,0,10122480,3369
2014,2,5,2,15,10033740,3370
2014,2,5,2,30,9797100,3371
2014,2,5,2,45,9767520,3372
2014,2,5,3,0,9713460,3373
2014,2,5,3,15,9651240,3374
2014,2,5,3,30,9728760,3375
2014,2,5,3,45,9761400,3376
2014,2,5,4,0,9608400,3377
2014,2,5,4,15,9777720,3378
2014,2,5,4,30,9923580,3379
2014,2,5,4,45,9921540,3380
2014,2,5,5,0,10007220,3381
2014,2,5,5,15,10021500,3382
2014,2,5,5,30,10180620,3383
2014,2,5,5,45,10475400,3384
2014,2,5,6,0,10853820,3385
2014,2,5,6,15,11303640,3386
2014,2,5,6,30,11601480,3387
2014,2,5,6,45,11832000,3388
2014,2,5,7,0,11993160,3389
2014,2,5,7,15,12397080,3390
2014,2,5,7,30,12686760,3391
2014,2,5,7,45,12812220,3392
2014,2,5,8,0,12666360,3393
2014,2,5,8,15,12597000,3394
2014,2,5,8,30,12711240,3395
2014,2,5,8,45,12704100,3396
2014,2,5,9,0,12638820,3397
2014,2,5,9,15,12612300,3398
2014,2,5,9,30,12640860,3399
2014,2,5,9,45,12657180,3400
2014,2,5,10,0,12560280,3401
2014,2,5,10,15,12552120,3402
2014,2,5,10,30,12579660,3403
2014,2,5,10,45,12611280,3404
2014,2,5,11,0,12582720,3405
2014,2,5,11,15,12499080,3406
2014,2,5,11,30,12713280,3407
2014,2,5,11,45,12679620,3408
2014,2,5,12,0,12480720,3409
2014,2,5,12,15,12396060,3410
2014,2,5,12,30,12485820,3411
2014,2,5,12,45,12622500,3412
2014,2,5,13,0,12622500,3413
2014,2,5,13,15,12668400,3414
2014,2,5,13,30,12626580,3415
2014,2,5,13,45,12561300,3416
2014,2,5,14,0,12467460,3417
2014,2,5,14,15,12438900,3418
2014,2,5,14,30,12468480,3419
2014,2,5,14,45,12353220,3420
2014,2,5,15,0,12450120,3421
2014,2,5,15,15,12358320,3422
2014,2,5,15,30,12439920,3423
2014,2,5,15,45,12455220,3424
2014,2,5,16,0,12379740,3425
2014,2,5,16,15,12365460,3426
2014,2,5,16,30,12358320,3427
2014,2,5,16,45,12373620,3428
2014,2,5,17,0,12383820,3429
2014,2,5,17,15,12650040,3430
2014,2,5,17,30,12878520,3431
2014,2,5,17,45,13245720,3432
2014,2,5,18,0,13284480,3433
2014,2,5,18,15,13246740,3434
2014,2,5,18,30,13242660,3435
2014,2,5,18,45,13222260,3436
2014,2,5,19,0,13030500,3437
2014,2,5,19,15,12975420,3438
2014,2,5,19,30,12740820,3439
2014,2,5,19,45,12593940,3440
2014,2,5,20,0,12422580,3441
2014,2,5,20,15,12245100,3442
2014,2,5,20,30,12029880,3443
2014,2,5,20,45,12018660,3444
2014,2,5,21,0,11767740,3445
2014,2,5,21,15,11610660,3446
2014,2,5,21,30,11483160,3447
2014,2,5,21,45,11257740,3448
2014,2,5,22,0,11478060,3449
2014,2,5,22,15,11795280,3450
2014,2,5,22,30,11741220,3451
2014,2,5,22,45,11636160,3452
2014,2,5,23,0,11804460,3453
2014,2,5,23,15,11625960,3454
2014,2,5,23,30,11406660,3455
2014,2,5,23,45,11235300,3456
2014,2,6,0,0,11091480,3457
2014,2,6,0,15,10807920,3458
2014,2,6,0,30,10712040,3459
2014,2,6,0,45,10482540,3460
