Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity
535250.0,393670.0,1562200.0,324060.0,219960.0,740950.0,211190.0,173710.0,821250.0
524050.0,402760.0,1562200.0,321170.0,238190.0,740950.0,202880.0,164570.0,821250.0
512920.0,384600.0,1562200.0,318290.0,227200.0,740950.0,194630.0,157400.0,821250.0
517360.0,371840.0,1562200.0,321780.0,215850.0,740950.0,195580.0,155990.0,821250.0
521750.0,386460.0,1562200.0,325310.0,229050.0,740950.0,196440.0,157410.0,821250.0
526160.0,439120.0,1562200.0,328790.0,267110.0,740950.0,197370.0,172000.0,821250.0
530580.0,462220.0,1562200.0,332280.0,278200.0,740950.0,198300.0,184020.0,821250.0
536890.0,469180.0,1562200.0,338360.0,263110.0,740950.0,198530.0,206070.0,821250.0
543130.0,486380.0,1562200.0,344370.0,262430.0,740950.0,198760.0,223950.0,821250.0
549390.0,488060.0,1562200.0,350410.0,263340.0,740950.0,198980.0,224720.0,821250.0
555630.0,494230.0,1562200.0,356460.0,266110.0,740950.0,199170.0,228120.0,821250.0
557020.0,510170.0,1562200.0,356560.0,286120.0,740950.0,200460.0,224050.0,821250.0
558330.0,504750.0,1562200.0,356630.0,277060.0,740950.0,201700.0,227700.0,821250.0
559690.0,521410.0,1562200.0,356720.0,278860.0,740950.0,202970.0,242550.0,821250.0
560980.0,574410.0,1562200.0,356800.0,332560.0,740950.0,204180.0,241850.0,821250.0
551100.0,577700.0,1562200.0,348190.0,331080.0,740950.0,202910.0,246610.0,821250.0
541270.0,550600.0,1562200.0,339600.0,308260.0,740950.0,201670.0,242340.0,821250.0
531440.0,556710.0,1562200.0,331020.0,319590.0,740950.0,200420.0,237110.0,821250.0
521540.0,553630.0,1562200.0,322440.0,316660.0,740950.0,199100.0,236970.0,821250.0
515260.0,585140.0,1562200.0,316810.0,359250.0,740950.0,198450.0,225880.0,821250.0
508930.0,584860.0,1562200.0,311200.0,365310.0,740950.0,197730.0,219550.0,821250.0
502690.0,505480.0,1562200.0,305580.0,282570.0,740950.0,197110.0,222910.0,821250.0
507520.0,499470.0,1562200.0,313380.0,274510.0,740950.0,194140.0,224970.0,821250.0
502880.0,531760.0,1562200.0,309710.0,305590.0,740950.0,193170.0,226180.0,821250.0
498340.0,497530.0,1562200.0,306070.0,261600.0,740950.0,192270.0,235930.0,821250.0
493760.0,443470.0,1562200.0,302420.0,211540.0,740950.0,191340.0,231930.0,821250.0
489180.0,436250.0,1562200.0,298760.0,206030.0,740950.0,190420.0,230220.0,821250.0
484800.0,426900.0,1562200.0,299660.0,203860.0,740950.0,185140.0,223040.0,821250.0
480440.0,413800.0,1562200.0,300570.0,192310.0,740950.0,179870.0,221490.0,821250.0
476090.0,432910.0,1562200.0,301480.0,212520.0,740950.0,174610.0,220390.0,821250.0
471710.0,465350.0,1562200.0,302400.0,239190.0,740950.0,169310.0,226160.0,821250.0
468100.0,492920.0,1562200.0,303140.0,265680.0,740950.0,164960.0,227240.0,821250.0
464500.0,460090.0,1562200.0,303910.0,242760.0,740950.0,160590.0,217330.0,821250.0
460910.0,424240.0,1562200.0,304680.0,210460.0,740950.0,156230.0,213780.0,821250.0
457340.0,397150.0,1562200.0,305450.0,190000.0,740950.0,151890.0,207150.0,821250.0
446610.0,404540.0,1562200.0,299620.0,205360.0,740950.0,146990.0,199190.0,821250.0
435870.0,397720.0,1562200.0,293750.0,204600.0,740950.0,142120.0,193120.0,821250.0
425110.0,373950.0,1562200.0,287920.0,186830.0,740950.0,137190.0,187120.0,821250.0
414320.0,363350.0,1562200.0,282100.0,183110.0,740950.0,132220.0,180230.0,821250.0
406470.0,388520.0,1562200.0,276120.0,212100.0,740950.0,130350.0,176430.0,821250.0
398580.0,371820.0,1562200.0,270170.0,200970.0,740950.0,128410.0,170850.0,821250.0
390740.0,343680.0,1562200.0,264230.0,177260.0,740950.0,126510.0,166420.0,821250.0
382800.0,328860.0,1562200.0,258260.0,173020.0,740950.0,124540.0,155840.0,821250.0
378710.0,336210.0,1562200.0,256000.0,186230.0,740950.0,122710.0,149980.0,821250.0
374700.0,319260.0,1562200.0,253690.0,187810.0,740950.0,121010.0,131450.0,821250.0
370580.0,315430.0,1562200.0,251410.0,195690.0,740950.0,119170.0,119740.0,821250.0
366580.0,330760.0,1562200.0,249120.0,210720.0,740950.0,117460.0,120040.0,821250.0
364730.0,330210.0,1562200.0,249100.0,210910.0,740950.0,115630.0,119300.0,821250.0
362900.0,324960.0,1562200.0,249050.0,208640.0,740950.0,113850.0,116320.0,821250.0
361110.0,310510.0,1562200.0,249060.0,199290.0,740950.0,112050.0,111210.0,821250.0
359230.0,298990.0,1562200.0,249010.0,193240.0,740950.0,110220.0,105750.0,821250.0
355760.0,277300.0,1562200.0,247520.0,180190.0,740950.0,108240.0,97110.0,821250.0
352210.0,270910.0,1562200.0,245990.0,176140.0,740950.0,106220.0,94760.0,821250.0
348620.0,256510.0,1562200.0,244470.0,168510.0,740950.0,104150.0,88000.0,821250.0
345120.0,264130.0,1562200.0,242990.0,182760.0,740950.0,102130.0,81370.0,821250.0
340500.0,287160.0,1562200.0,240590.0,209360.0,740950.0,99910.0,77800.0,821250.0
335880.0,308480.0,1562200.0,238220.0,237630.0,740950.0,97660.0,70850.0,821250.0
331260.0,277580.0,1562200.0,235840.0,212330.0,740950.0,95420.0,65250.0,821250.0
326630.0,241710.0,1562200.0,233450.0,180130.0,740950.0,93180.0,61580.0,821250.0
321950.0,236510.0,1562200.0,231330.0,174290.0,740950.0,90620.0,62220.0,821250.0
317180.0,233630.0,1562200.0,229200.0,171350.0,740950.0,87980.0,62280.0,821250.0
312420.0,218730.0,1562200.0,227090.0,155220.0,740950.0,85330.0,63510.0,821250.0
307650.0,214250.0,1562200.0,224930.0,146970.0,740950.0,82720.0,67280.0,821250.0
304400.0,241920.0,1562200.0,217830.0,174780.0,740950.0,86570.0,67140.0,821250.0
301090.0,225910.0,1562200.0,210720.0,160780.0,740950.0,90370.0,65130.0,821250.0
297800.0,223770.0,1562200.0,203610.0,157680.0,740950.0,94190.0,66100.0,821250.0
294510.0,205780.0,1562200.0,196500.0,137800.0,740950.0,98010.0,67980.0,821250.0
292820.0,214140.0,1562200.0,191070.0,139650.0,740950.0,101750.0,74480.0,821250.0
291130.0,217060.0,1562200.0,185620.0,146000.0,740950.0,105510.0,71050.0,821250.0
289400.0,226140.0,1562200.0,180180.0,147870.0,740950.0,109220.0,78260.0,821250.0
287630.0,226000.0,1562200.0,174740.0,147660.0,740950.0,112890.0,78340.0,821250.0
284080.0,239800.0,1562200.0,167100.0,161540.0,740950.0,116980.0,78260.0,821250.0
280420.0,260170.0,1562200.0,159450.0,180840.0,740950.0,120970.0,79330.0,821250.0
276830.0,266570.0,1562200.0,151800.0,184490.0,740950.0,125030.0,82090.0,821250.0
273240.0,284440.0,1562200.0,144160.0,200190.0,740950.0,129080.0,84260.0,821250.0
273560.0,287090.0,1562200.0,146190.0,196560.0,740950.0,127370.0,90530.0,821250.0
273890.0,295880.0,1562200.0,148230.0,196970.0,740950.0,125660.0,98910.0,821250.0
274300.0,282420.0,1562200.0,150240.0,180920.0,740950.0,124060.0,101500.0,821250.0
274600.0,272010.0,1562200.0,152290.0,175380.0,740950.0,122310.0,96640.0,821250.0
269820.0,250220.0,1562200.0,149290.0,163000.0,740950.0,120530.0,87220.0,821250.0
265030.0,264190.0,1562200.0,146260.0,171210.0,740950.0,118770.0,92980.0,821250.0
260240.0,244960.0,1562200.0,143290.0,154350.0,740950.0,116950.0,90610.0,821250.0
255420.0,234030.0,1562200.0,140260.0,150560.0,740950.0,115160.0,83470.0,821250.0
252250.0,250910.0,1562200.0,138650.0,166790.0,740950.0,113600.0,84120.0,821250.0
249020.0,264540.0,1562200.0,137070.0,172440.0,740950.0,111950.0,92100.0,821250.0
245890.0,246870.0,1562200.0,135480.0,156390.0,740950.0,110410.0,90480.0,821250.0
242650.0,247450.0,1562200.0,133890.0,162770.0,740950.0,108760.0,84680.0,821250.0
235540.0,251330.0,1562200.0,131480.0,172200.0,740950.0,104060.0,79130.0,821250.0
228420.0,250530.0,1562200.0,129100.0,174900.0,740950.0,99320.0,75630.0,821250.0
221280.0,235810.0,1562200.0,126720.0,168240.0,740950.0,94560.0,67580.0,821250.0
214210.0,212310.0,1562200.0,124340.0,155090.0,740950.0,89870.0,57220.0,821250.0
208810.0,198090.0,1562200.0,123520.0,141940.0,740950.0,85290.0,56150.0,821250.0
203560.0,193770.0,1562200.0,122710.0,135910.0,740950.0,80850.0,57860.0,821250.0
198130.0,190460.0,1562200.0,121890.0,128500.0,740950.0,76240.0,61970.0,821250.0
192860.0,201520.0,1562200.0,121110.0,139150.0,740950.0,71750.0,62370.0,821250.0
187220.0,199750.0,1562200.0,119580.0,141140.0,740950.0,67640.0,58610.0,821250.0
181530.0,210310.0,1562200.0,118060.0,149360.0,740950.0,63470.0,60950.0,821250.0
175860.0,235760.0,1562200.0,116520.0,176420.0,740950.0,59340.0,59340.0,821250.0
170210.0,283930.0,1562200.0,115010.0,222270.0,740950.0,55200.0,61660.0,821250.0
181880.0,330970.0,1562200.0,124650.0,270800.0,740950.0,57230.0,60160.0,821250.0
193440.0,334190.0,1562200.0,134260.0,273930.0,740950.0,59180.0,60260.0,821250.0
205050.0,288330.0,1562200.0,143920.0,282330.0,740950.0,61130.0,6000.0,821250.0
216690.0,279670.0,1562200.0,153540.0,274270.0,740950.0,63150.0,5410.0,821250.0
225330.0,292130.0,1562200.0,160090.0,235160.0,740950.0,65240.0,56970.0,821250.0
233900.0,324230.0,1562200.0,166610.0,267560.0,740950.0,67290.0,56670.0,821250.0
242560.0,359070.0,1562200.0,173160.0,306950.0,740950.0,69400.0,52120.0,821250.0
251110.0,406980.0,1562200.0,179690.0,354610.0,740950.0,71420.0,52370.0,821250.0
260060.0,421670.0,1562200.0,186650.0,368130.0,740950.0,73410.0,53540.0,821250.0
268950.0,394360.0,1562200.0,193590.0,340520.0,740950.0,75360.0,53840.0,821250.0
277780.0,394690.0,1562200.0,200530.0,338860.0,740950.0,77250.0,55830.0,821250.0
286720.0,362760.0,1562200.0,207490.0,305690.0,740950.0,79230.0,57070.0,821250.0
290760.0,356030.0,1562200.0,208070.0,294480.0,740950.0,82690.0,61560.0,821250.0
294950.0,334010.0,1562200.0,208680.0,276140.0,740950.0,86270.0,57870.0,821250.0
299120.0,292340.0,1562200.0,209290.0,238870.0,740950.0,89830.0,53470.0,821250.0
303300.0,280270.0,1562200.0,209900.0,230030.0,740950.0,93400.0,50240.0,821250.0
308850.0,299100.0,1562200.0,212120.0,252930.0,740950.0,96730.0,46170.0,821250.0
314450.0,346590.0,1562200.0,214350.0,303740.0,740950.0,100100.0,42860.0,821250.0
320000.0,361470.0,1562200.0,216570.0,316920.0,740950.0,103430.0,44550.0,821250.0
283420.0,344780.0,1562200.0,212940.0,294850.0,740950.0,70480.0,49930.0,821250.0
286950.0,355480.0,1562200.0,212610.0,296390.0,740950.0,74340.0,59090.0,821250.0
290410.0,327140.0,1562200.0,212270.0,265360.0,740950.0,78140.0,61780.0,821250.0
293900.0,346540.0,1562200.0,211910.0,283380.0,740950.0,81990.0,63160.0,821250.0
297370.0,328460.0,1562200.0,211590.0,255640.0,740950.0,85780.0,72820.0,821250.0
300690.0,340690.0,1562200.0,213070.0,268760.0,740950.0,87620.0,71930.0,821250.0
304000.0,352930.0,1562200.0,214520.0,281320.0,740950.0,89480.0,71610.0,821250.0
307280.0,402840.0,1562200.0,216000.0,332310.0,740950.0,91280.0,70530.0,821250.0
310590.0,358500.0,1562200.0,217460.0,282040.0,740950.0,93130.0,76460.0,821250.0
317830.0,356680.0,1562200.0,223020.0,284930.0,740950.0,94810.0,71750.0,821250.0
325110.0,377700.0,1562200.0,228540.0,311230.0,740950.0,96570.0,66470.0,821250.0
332320.0,363300.0,1562200.0,234090.0,294200.0,740950.0,98230.0,69100.0,821250.0
339590.0,340250.0,1562200.0,239610.0,264950.0,740950.0,99980.0,75300.0,821250.0
342930.0,301660.0,1562200.0,240570.0,221090.0,740950.0,102360.0,80570.0,821250.0
346190.0,324220.0,1562200.0,241480.0,243810.0,740950.0,104710.0,80420.0,821250.0
349510.0,320710.0,1562200.0,242410.0,237600.0,740950.0,107100.0,83100.0,821250.0
352870.0,363580.0,1562200.0,243360.0,275190.0,740950.0,109510.0,88390.0,821250.0
363870.0,380350.0,1562200.0,249610.0,288650.0,740950.0,114260.0,91690.0,821250.0
374840.0,367770.0,1562200.0,255830.0,272930.0,740950.0,119010.0,94840.0,821250.0
385880.0,475890.0,1562200.0,262040.0,369130.0,740950.0,123840.0,106760.0,821250.0
396860.0,479450.0,1562200.0,268250.0,365470.0,740950.0,128610.0,113980.0,821250.0
404260.0,417690.0,1562200.0,272070.0,290770.0,740950.0,132190.0,126920.0,821250.0
411550.0,399130.0,1562200.0,275830.0,268940.0,740950.0,135720.0,130200.0,821250.0
418840.0,374230.0,1562200.0,279610.0,233400.0,740950.0,139230.0,140830.0,821250.0
426200.0,366730.0,1562200.0,283410.0,222460.0,740950.0,142790.0,144270.0,821250.0
433090.0,351340.0,1562200.0,286000.0,209680.0,740950.0,147090.0,141660.0,821250.0
439990.0,333710.0,1562200.0,288610.0,190240.0,740950.0,151380.0,143480.0,821250.0
446840.0,347940.0,1562200.0,291220.0,191010.0,740950.0,155620.0,156940.0,821250.0
453730.0,345050.0,1562200.0,293810.0,183850.0,740950.0,159920.0,161190.0,821250.0
462100.0,351880.0,1562200.0,297010.0,180260.0,740950.0,165090.0,171620.0,821250.0
470390.0,337780.0,1562200.0,300200.0,167880.0,740950.0,170190.0,169900.0,821250.0
478760.0,337390.0,1562200.0,303390.0,184790.0,740950.0,175370.0,152610.0,821250.0
487040.0,331270.0,1562200.0,306560.0,184740.0,740950.0,180480.0,146540.0,821250.0
491780.0,320380.0,1562200.0,308830.0,174310.0,740950.0,182950.0,146070.0,821250.0
496520.0,301830.0,1562200.0,311110.0,164150.0,740950.0,185410.0,137680.0,821250.0
501260.0,273530.0,1562200.0,313380.0,140000.0,740950.0,187880.0,133530.0,821250.0
505930.0,262540.0,1562200.0,315630.0,126930.0,740950.0,190300.0,135600.0,821250.0
510760.0,254090.0,1562200.0,318100.0,121040.0,740950.0,192660.0,133050.0,821250.0
515490.0,244100.0,1562200.0,320560.0,121490.0,740950.0,194930.0,122610.0,821250.0
520300.0,263690.0,1562200.0,323060.0,134840.0,740950.0,197240.0,128850.0,821250.0
524970.0,285780.0,1562200.0,325500.0,149950.0,740950.0,199470.0,135830.0,821250.0
543260.0,314040.0,1562200.0,334750.0,166490.0,740950.0,208510.0,147550.0,821250.0
561580.0,370650.0,1562200.0,343990.0,200480.0,740950.0,217590.0,170170.0,821250.0
579860.0,407900.0,1562200.0,353250.0,227200.0,740950.0,226610.0,180710.0,821250.0
598230.0,459110.0,1562200.0,362540.0,276300.0,740950.0,235690.0,182820.0,821250.0
616890.0,504470.0,1562200.0,371940.0,313180.0,740950.0,244950.0,191290.0,821250.0
635620.0,500790.0,1562200.0,381370.0,294700.0,740950.0,254250.0,206080.0,821250.0
654340.0,527040.0,1562200.0,390820.0,316660.0,740950.0,263520.0,210380.0,821250.0
673010.0,553620.0,1562200.0,400250.0,348280.0,740950.0,272760.0,205340.0,821250.0
694090.0,608340.0,1562200.0,412220.0,400370.0,740950.0,281870.0,207970.0,821250.0
715120.0,619420.0,1562200.0,424180.0,394830.0,740950.0,290940.0,224580.0,821250.0
736080.0,656170.0,1562200.0,436130.0,410100.0,740950.0,299950.0,246070.0,821250.0
757160.0,743100.0,1562200.0,448090.0,472820.0,740950.0,309070.0,270270.0,821250.0
786010.0,818230.0,1562200.0,459920.0,538340.0,740950.0,326090.0,279890.0,821250.0
814880.0,864370.0,1562200.0,471750.0,578520.0,740950.0,343130.0,285850.0,821250.0
843790.0,839480.0,1562200.0,483540.0,562730.0,740950.0,360250.0,276750.0,821250.0
872580.0,876920.0,1562200.0,495340.0,587350.0,740950.0,377240.0,289560.0,821250.0
905600.0,968920.0,1562200.0,512530.0,644280.0,740950.0,393070.0,324630.0,821250.0
938540.0,989460.0,1562200.0,529670.0,653730.0,740950.0,408870.0,335730.0,821250.0
971560.0,993990.0,1562200.0,546840.0,665900.0,740950.0,424720.0,328090.0,821250.0
1004530.0,1009790.0,1562200.0,564010.0,668250.0,740950.0,440520.0,341540.0,821250.0
1038960.0,1036610.0,1562200.0,583010.0,676730.0,740950.0,455950.0,359880.0,821250.0
1073370.0,1068450.0,1562200.0,602020.0,677030.0,740950.0,471350.0,391420.0,821250.0
1107890.0,1118740.0,1562200.0,621030.0,689150.0,740950.0,486860.0,429590.0,821250.0
1142300.0,1178020.0,1562200.0,640040.0,702150.0,740950.0,502260.0,475870.0,821250.0
1149380.0,1212910.0,1562200.0,640820.0,712160.0,740950.0,508560.0,500750.0,821250.0
1156520.0,1213220.0,1562200.0,641570.0,709620.0,740950.0,514950.0,503600.0,821250.0
1163610.0,1214980.0,1562200.0,642320.0,707460.0,740950.0,521290.0,507530.0,821250.0
1170670.0,1282180.0,1562200.0,643060.0,714340.0,740950.0,527610.0,567840.0,821250.0
1176730.0,1304620.0,1562200.0,642840.0,715960.0,740950.0,533890.0,588670.0,821250.0
1182750.0,1287290.0,1562200.0,642610.0,713630.0,740950.0,540140.0,573670.0,821250.0
1188820.0,1264530.0,1562200.0,642390.0,710840.0,740950.0,546430.0,553690.0,821250.0
1194890.0,1268730.0,1562200.0,642150.0,710750.0,740950.0,552740.0,557970.0,821250.0
1201000.0,1278330.0,1562200.0,642660.0,715270.0,740950.0,558340.0,563070.0,821250.0
1207160.0,1280200.0,1562200.0,643170.0,727000.0,740950.0,563990.0,553210.0,821250.0
1213290.0,1256810.0,1562200.0,643630.0,723030.0,740950.0,569660.0,533780.0,821250.0
1219480.0,1251890.0,1562200.0,644140.0,722780.0,740950.0,575340.0,529110.0,821250.0
1223080.0,1267270.0,1562200.0,645830.0,727010.0,740950.0,577250.0,540260.0,821250.0
1226580.0,1282200.0,1562200.0,647500.0,722710.0,740950.0,579080.0,559490.0,821250.0
1230180.0,1287460.0,1562200.0,649170.0,722180.0,740950.0,581010.0,565280.0,821250.0
1233780.0,1306120.0,1562200.0,650830.0,723870.0,740950.0,582950.0,582250.0,821250.0
1234820.0,1317880.0,1562200.0,650440.0,726360.0,740950.0,584380.0,591520.0,821250.0
1235840.0,1329100.0,1562200.0,650010.0,734730.0,740950.0,585830.0,594370.0,821250.0
1236830.0,1321180.0,1562200.0,649610.0,733270.0,740950.0,587220.0,587910.0,821250.0
1237810.0,1327720.0,1562200.0,649190.0,727040.0,740950.0,588620.0,600680.0,821250.0
1238440.0,1331390.0,1562200.0,649060.0,725980.0,740950.0,589380.0,605410.0,821250.0
1239040.0,1316750.0,1562200.0,648950.0,720420.0,740950.0,590090.0,596340.0,821250.0
1239650.0,1297120.0,1562200.0,648840.0,714230.0,740950.0,590810.0,582880.0,821250.0
1240160.0,1292150.0,1562200.0,648710.0,722110.0,740950.0,591450.0,570040.0,821250.0
1235330.0,1318500.0,1562200.0,648360.0,734910.0,740950.0,586970.0,583590.0,821250.0
1230540.0,1325480.0,1562200.0,648000.0,729140.0,740950.0,582540.0,596340.0,821250.0
1225730.0,1305280.0,1562200.0,647640.0,721830.0,740950.0,578090.0,583450.0,821250.0
1220880.0,1309150.0,1562200.0,647310.0,727120.0,740950.0,573570.0,582030.0,821250.0
1214500.0,1282950.0,1562200.0,645100.0,714050.0,740950.0,569400.0,568910.0,821250.0
1208120.0,1261900.0,1562200.0,642880.0,710200.0,740950.0,565240.0,551700.0,821250.0
1201670.0,1265260.0,1562200.0,640640.0,708320.0,740950.0,561030.0,556940.0,821250.0
1194180.0,1248890.0,1562200.0,632650.0,709580.0,740950.0,561530.0,539310.0,821250.0
1183770.0,1205270.0,1562200.0,628760.0,703460.0,740950.0,555010.0,501810.0,821250.0
1173490.0,1204180.0,1562200.0,624890.0,700820.0,740950.0,548600.0,503360.0,821250.0
1163100.0,1208060.0,1562200.0,621020.0,701050.0,740950.0,542080.0,507010.0,821250.0
1152670.0,1211540.0,1562200.0,617130.0,702230.0,740950.0,535540.0,509310.0,821250.0
1123490.0,1195010.0,1562200.0,605380.0,700030.0,740950.0,518110.0,494980.0,821250.0
1094360.0,1193440.0,1562200.0,593650.0,699200.0,740950.0,500710.0,494240.0,821250.0
1065240.0,1148530.0,1562200.0,581940.0,672090.0,740950.0,483300.0,476430.0,821250.0
1036110.0,1103720.0,1562200.0,570220.0,646640.0,740950.0,465890.0,457090.0,821250.0
1005920.0,1028830.0,1562200.0,557230.0,600890.0,740950.0,448690.0,427940.0,821250.0
975700.0,977240.0,1562200.0,544200.0,570510.0,740950.0,431500.0,406740.0,821250.0
945470.0,985740.0,1562200.0,531210.0,602760.0,740950.0,414260.0,382980.0,821250.0
915260.0,1010640.0,1562200.0,518210.0,635080.0,740950.0,397050.0,375570.0,821250.0
887740.0,998680.0,1562200.0,507950.0,639550.0,740950.0,379790.0,359130.0,821250.0
860150.0,990440.0,1562200.0,497690.0,640340.0,740950.0,362460.0,350100.0,821250.0
832720.0,956950.0,1562200.0,487450.0,615730.0,740950.0,345270.0,341220.0,821250.0
805230.0,933090.0,1562200.0,477220.0,605270.0,740950.0,328010.0,327830.0,821250.0
789640.0,911780.0,1562200.0,469540.0,581500.0,740950.0,320100.0,330280.0,821250.0
774190.0,903520.0,1562200.0,461900.0,575680.0,740950.0,312290.0,327840.0,821250.0
758710.0,888890.0,1562200.0,454250.0,576670.0,740950.0,304460.0,312220.0,821250.0
743320.0,872680.0,1562200.0,446620.0,578870.0,740950.0,296700.0,293800.0,821250.0
727290.0,856330.0,1562200.0,438020.0,575640.0,740950.0,289270.0,280690.0,821250.0
711360.0,837240.0,1562200.0,429460.0,560350.0,740950.0,281900.0,276890.0,821250.0
695390.0,843050.0,1562200.0,420870.0,567160.0,740950.0,274520.0,275890.0,821250.0
679520.0,847410.0,1562200.0,412300.0,579690.0,740950.0,267220.0,267710.0,821250.0
659730.0,785590.0,1562200.0,400070.0,534870.0,740950.0,259660.0,250720.0,821250.0
639970.0,716410.0,1562200.0,387850.0,472390.0,740950.0,252120.0,244030.0,821250.0
620260.0,685130.0,1562200.0,375610.0,442530.0,740950.0,244650.0,242600.0,821250.0
600520.0,658980.0,1562200.0,363390.0,416050.0,740950.0,237130.0,242930.0,821250.0
596950.0,586680.0,1562200.0,365430.0,345490.0,740950.0,231520.0,241190.0,821250.0
593310.0,525630.0,1562200.0,367460.0,290360.0,740950.0,225850.0,235270.0,821250.0
589740.0,507540.0,1562200.0,369510.0,283600.0,740950.0,220230.0,223940.0,821250.0
586110.0,513310.0,1562200.0,371510.0,299560.0,740950.0,214600.0,213740.0,821250.0
588310.0,601690.0,1562200.0,378870.0,396200.0,740950.0,209440.0,205490.0,821250.0
590500.0,632220.0,1562200.0,386160.0,430810.0,740950.0,204340.0,201420.0,821250.0
592550.0,644170.0,1562200.0,393470.0,441030.0,740950.0,199080.0,203140.0,821250.0
594770.0,689080.0,1562200.0,400840.0,481970.0,740950.0,193930.0,207110.0,821250.0
598740.0,757820.0,1562200.0,409250.0,541880.0,740950.0,189490.0,215950.0,821250.0
602730.0,806050.0,1562200.0,417670.0,583380.0,740950.0,185060.0,222670.0,821250.0
606720.0,858770.0,1562200.0,426070.0,617150.0,740950.0,180650.0,241620.0,821250.0
610740.0,864440.0,1562200.0,434520.0,621320.0,740950.0,176220.0,243120.0,821250.0
627650.0,845180.0,1562200.0,443030.0,604030.0,740950.0,184620.0,241150.0,821250.0
644490.0,855770.0,1562200.0,451600.0,611390.0,740950.0,192890.0,244390.0,821250.0
661450.0,870720.0,1562200.0,460140.0,625610.0,740950.0,201310.0,245110.0,821250.0
678410.0,873460.0,1562200.0,468680.0,628780.0,740950.0,209730.0,244680.0,821250.0
695190.0,884010.0,1562200.0,477760.0,632620.0,740950.0,217430.0,251390.0,821250.0
712150.0,903970.0,1562200.0,486840.0,639020.0,740950.0,225310.0,264950.0,821250.0
728980.0,931950.0,1562200.0,495920.0,641870.0,740950.0,233060.0,290080.0,821250.0
745810.0,949990.0,1562200.0,505000.0,646320.0,740950.0,240810.0,303670.0,821250.0
762660.0,955060.0,1562200.0,514400.0,653460.0,740950.0,248260.0,301600.0,821250.0
779500.0,956680.0,1562200.0,523780.0,654570.0,740950.0,255720.0,302120.0,821250.0
796210.0,968730.0,1562200.0,533150.0,658660.0,740950.0,263060.0,310070.0,821250.0
813030.0,971640.0,1562200.0,542530.0,655760.0,740950.0,270500.0,315880.0,821250.0
820200.0,975680.0,1562200.0,547250.0,655950.0,740950.0,272950.0,319730.0,821250.0
827330.0,977870.0,1562200.0,551950.0,658180.0,740950.0,275380.0,319690.0,821250.0
834520.0,987270.0,1562200.0,556650.0,659420.0,740950.0,277870.0,327850.0,821250.0
841700.0,975560.0,1562200.0,561350.0,658690.0,740950.0,280350.0,316870.0,821250.0
847620.0,981410.0,1562200.0,565090.0,660790.0,740950.0,282530.0,320620.0,821250.0
853600.0,1006210.0,1562200.0,568800.0,665380.0,740950.0,284800.0,340830.0,821250.0
859570.0,1022430.0,1562200.0,572530.0,667000.0,740950.0,287040.0,355430.0,821250.0
865560.0,1046700.0,1562200.0,576270.0,674650.0,740950.0,289290.0,372050.0,821250.0
870740.0,1069380.0,1562200.0,579080.0,676920.0,740950.0,291660.0,392460.0,821250.0
875910.0,1087950.0,1562200.0,581930.0,682670.0,740950.0,293980.0,405270.0,821250.0
881120.0,1094740.0,1562200.0,584760.0,685090.0,740950.0,296360.0,409650.0,821250.0
886310.0,1072020.0,1562200.0,587590.0,677400.0,740950.0,298720.0,394620.0,821250.0
884410.0,1057230.0,1562200.0,587370.0,674930.0,740950.0,297040.0,382300.0,821250.0
882400.0,1050810.0,1562200.0,587180.0,674880.0,740950.0,295220.0,375930.0,821250.0
880540.0,1014130.0,1562200.0,586970.0,671790.0,740950.0,293570.0,342340.0,821250.0
878540.0,1002510.0,1562200.0,586770.0,672650.0,740950.0,291770.0,329850.0,821250.0
876740.0,999120.0,1562200.0,586630.0,667110.0,740950.0,290110.0,332020.0,821250.0
874950.0,974030.0,1562200.0,586520.0,661920.0,740950.0,288430.0,312120.0,821250.0
873100.0,954270.0,1562200.0,586370.0,658080.0,740950.0,286730.0,296190.0,821250.0
871230.0,942780.0,1562200.0,586220.0,655620.0,740950.0,285010.0,287150.0,821250.0
868950.0,928650.0,1562200.0,585570.0,650950.0,740950.0,283380.0,277700.0,821250.0
866600.0,933170.0,1562200.0,584860.0,653320.0,740950.0,281740.0,279840.0,821250.0
864240.0,933960.0,1562200.0,584200.0,648920.0,740950.0,280040.0,285040.0,821250.0
861880.0,945990.0,1562200.0,583520.0,648280.0,740950.0,278360.0,297710.0,821250.0
863590.0,939280.0,1562200.0,581430.0,639160.0,740950.0,282160.0,300120.0,821250.0
865320.0,932870.0,1562200.0,579320.0,627060.0,740950.0,286000.0,305820.0,821250.0
867000.0,942140.0,1562200.0,577250.0,629610.0,740950.0,289750.0,312530.0,821250.0
868700.0,952750.0,1562200.0,575160.0,628060.0,740950.0,293540.0,324690.0,821250.0
869200.0,954310.0,1562200.0,571920.0,621470.0,740950.0,297280.0,332840.0,821250.0
869660.0,976780.0,1562200.0,568650.0,615170.0,740950.0,301010.0,361610.0,821250.0
870110.0,976930.0,1562200.0,565430.0,608100.0,740950.0,304680.0,368820.0,821250.0
870610.0,971880.0,1562200.0,562180.0,612930.0,740950.0,308430.0,358950.0,821250.0
872430.0,0.0,1562200.0,560130.0,0.0,740950.0,312300.0,0.0,821250.0
