year,month,day,hour,min,Vertical load [kW],index
2014,1,2,1,15,8189000,102
2014,1,2,1,30,8114000,103
2014,1,2,1,45,7991000,104
2014,1,2,2,0,7905000,105
2014,1,2,2,15,7865000,106
2014,1,2,2,30,7787000,107
2014,1,2,2,45,7718000,108
2014,1,2,3,0,7671000,109
2014,1,2,3,15,7616000,110
2014,1,2,3,30,7600000,111
2014,1,2,3,45,7558000,112
2014,1,2,4,0,7613000,113
2014,1,2,4,15,7663000,114
2014,1,2,4,30,7687000,115
2014,1,2,4,45,7766000,116
2014,1,2,5,0,7912000,117
2014,1,2,5,15,8031000,118
2014,1,2,5,30,8152000,119
2014,1,2,5,45,8335000,120
2014,1,2,6,0,8680000,121
2014,1,2,6,15,8769000,122
2014,1,2,6,30,8920000,123
2014,1,2,6,45,9097000,124
2014,1,2,7,0,9188000,125
2014,1,2,7,15,9338000,126
2014,1,2,7,30,9503000,127
2014,1,2,7,45,9768000,128
2014,1,2,8,0,9933000,129
2014,1,2,8,15,10141000,130
2014,1,2,8,30,10242000,131
2014,1,2,8,45,10272000,132
2014,1,2,9,0,10471000,133
2014,1,2,9,15,10496000,134
2014,1,2,9,30,10654000,135
2014,1,2,9,45,10761000,136
2014,1,2,10,0,10740000,137
2014,1,2,10,15,10823000,138
2014,1,2,10,30,10795000,139
2014,1,2,10,45,10825000,140
2014,1,2,11,0,10897000,141
2014,1,2,11,15,10920000,142
2014,1,2,11,30,10912000,143
2014,1,2,11,45,10959000,144
2014,1,2,12,0,10923000,145
2014,1,2,12,15,10959000,146
2014,1,2,12,30,10940000,147
2014,1,2,12,45,10925000,148
2014,1,2,13,0,10956000,149
2014,1,2,13,15,10988000,150
2014,1,2,13,30,10980000,151
2014,1,2,13,45,10901000,152
2014,1,2,14,0,10857000,153
2014,1,2,14,15,10806000,154
2014,1,2,14,30,10864000,155
2014,1,2,14,45,10824000,156
2014,1,2,15,0,10863000,157
2014,1,2,15,15,10933000,158
2014,1,2,15,30,10889000,159
2014,1,2,15,45,10908000,160
2014,1,2,16,0,10984000,161
2014,1,2,16,15,10889000,162
2014,1,2,16,30,10946000,163
2014,1,2,16,45,11124000,164
2014,1,2,17,0,11453000,165
2014,1,2,17,15,11655000,166
2014,1,2,17,30,11937000,167
2014,1,2,17,45,11940000,168
2014,1,2,18,0,11906000,169
2014,1,2,18,15,11784000,170
2014,1,2,18,30,11850000,171
2014,1,2,18,45,11730000,172
2014,1,2,19,0,11603000,173
2014,1,2,19,15,11405000,174
2014,1,2,19,30,11333000,175
2014,1,2,19,45,11255000,176
2014,1,2,20,0,11035000,177
2014,1,2,20,15,10909000,178
2014,1,2,20,30,10708000,179
2014,1,2,20,45,10648000,180
2014,1,2,21,0,10462000,181
2014,1,2,21,15,10362000,182
2014,1,2,21,30,10262000,183
2014,1,2,21,45,10168000,184
2014,1,2,22,0,10366000,185
2014,1,2,22,15,10579000,186
2014,1,2,22,30,10750000,187
2014,1,2,22,45,10681000,188
2014,1,2,23,0,10847000,189
2014,1,2,23,15,10704000,190
2014,1,2,23,30,10467000,191
2014,1,2,23,45,10169000,192
2014,1,3,0,0,10132000,193
2014,1,3,0,15,9846000,194
2014,1,3,0,30,9710000,195
2014,1,3,0,45,9435000,196
2014,1,3,1,0,9321000,197
2014,1,3,1,15,9083000,198
2014,1,3,1,30,9029000,199
2014,1,3,1,45,8879000,200
2014,1,3,2,0,8874000,201
2014,1,3,2,15,8849000,202
2014,1,3,2,30,8749000,203
2014,1,3,2,45,8634000,204
2014,1,3,3,0,8548000,205
2014,1,3,3,15,8503000,206
2014,1,3,3,30,8549000,207
2014,1,3,3,45,8488000,208
2014,1,3,4,0,8451000,209
2014,1,3,4,15,8456000,210
2014,1,3,4,30,8608000,211
2014,1,3,4,45,8671000,212
2014,1,3,5,0,8750000,213
2014,1,3,5,15,8833000,214
2014,1,3,5,30,8936000,215
2014,1,3,5,45,9038000,216
2014,1,3,6,0,9351000,217
2014,1,3,6,15,9522000,218
2014,1,3,6,30,9719000,219
2014,1,3,6,45,9905000,220
2014,1,3,7,0,9877000,221
2014,1,3,7,15,10161000,222
2014,1,3,7,30,10360000,223
2014,1,3,7,45,10561000,224
2014,1,3,8,0,10650000,225
2014,1,3,8,15,10848000,226
2014,1,3,8,30,10934000,227
2014,1,3,8,45,10853000,228
2014,1,3,9,0,11014000,229
2014,1,3,9,15,11019000,230
2014,1,3,9,30,11055000,231
2014,1,3,9,45,11097000,232
2014,1,3,10,0,11058000,233
2014,1,3,10,15,10993000,234
2014,1,3,10,30,11027000,235
2014,1,3,10,45,11087000,236
2014,1,3,11,0,11059000,237
2014,1,3,11,15,11160000,238
2014,1,3,11,30,11150000,239
2014,1,3,11,45,11168000,240
2014,1,3,12,0,11265000,241
2014,1,3,12,15,11166000,242
2014,1,3,12,30,11219000,243
2014,1,3,12,45,11093000,244
2014,1,3,13,0,11063000,245
2014,1,3,13,15,11104000,246
2014,1,3,13,30,10989000,247
2014,1,3,13,45,10960000,248
2014,1,3,14,0,10860000,249
2014,1,3,14,15,10915000,250
2014,1,3,14,30,10885000,251
2014,1,3,14,45,10725000,252
2014,1,3,15,0,10804000,253
2014,1,3,15,15,10876000,254
2014,1,3,15,30,10837000,255
2014,1,3,15,45,10873000,256
2014,1,3,16,0,10945000,257
2014,1,3,16,15,10967000,258
2014,1,3,16,30,11096000,259
2014,1,3,16,45,11426000,260
2014,1,3,17,0,11678000,261
2014,1,3,17,15,11701000,262
2014,1,3,17,30,11892000,263
2014,1,3,17,45,12020000,264
2014,1,3,18,0,12020000,265
2014,1,3,18,15,11913000,266
2014,1,3,18,30,11797000,267
2014,1,3,18,45,11744000,268
2014,1,3,19,0,11720000,269
2014,1,3,19,15,11582000,270
2014,1,3,19,30,11407000,271
2014,1,3,19,45,11265000,272
2014,1,3,20,0,11212000,273
2014,1,3,20,15,10906000,274
2014,1,3,20,30,10859000,275
2014,1,3,20,45,10746000,276
2014,1,3,21,0,10576000,277
2014,1,3,21,15,10546000,278
2014,1,3,21,30,10352000,279
2014,1,3,21,45,10204000,280
2014,1,3,22,0,10391000,281
2014,1,3,22,15,10772000,282
2014,1,3,22,30,10804000,283
2014,1,3,22,45,10745000,284
2014,1,3,23,0,10927000,285
2014,1,3,23,15,10729000,286
2014,1,3,23,30,10595000,287
2014,1,3,23,45,10490000,288
2014,1,4,0,0,10233000,289
2014,1,4,0,15,10080000,290
2014,1,4,0,30,9818000,291
2014,1,4,0,45,9585000,292
2014,1,4,1,0,9539000,293
2014,1,4,1,15,9329000,294
2014,1,4,1,30,9243000,295
2014,1,4,1,45,9061000,296
2014,1,4,2,0,9042000,297
2014,1,4,2,15,8920000,298
2014,1,4,2,30,8814000,299
2014,1,4,2,45,8738000,300
2014,1,4,3,0,8681000,301
2014,1,4,3,15,8704000,302
2014,1,4,3,30,8722000,303
2014,1,4,3,45,8562000,304
2014,1,4,4,0,8599000,305
2014,1,4,4,15,8636000,306
2014,1,4,4,30,8625000,307
2014,1,4,4,45,8598000,308
2014,1,4,5,0,8574000,309
2014,1,4,5,15,8533000,310
2014,1,4,5,30,8656000,311
2014,1,4,5,45,8759000,312
2014,1,4,6,0,8877000,313
2014,1,4,6,15,8874000,314
2014,1,4,6,30,9007000,315
2014,1,4,6,45,9044000,316
2014,1,4,7,0,9006000,317
2014,1,4,7,15,9009000,318
2014,1,4,7,30,9274000,319
2014,1,4,7,45,9401000,320
2014,1,4,8,0,9595000,321
2014,1,4,8,15,9698000,322
2014,1,4,8,30,9791000,323
2014,1,4,8,45,9991000,324
2014,1,4,9,0,10101000,325
2014,1,4,9,15,10145000,326
2014,1,4,9,30,10293000,327
2014,1,4,9,45,10282000,328
2014,1,4,10,0,10398000,329
2014,1,4,10,15,10394000,330
2014,1,4,10,30,10454000,331
2014,1,4,10,45,10528000,332
2014,1,4,11,0,10617000,333
2014,1,4,11,15,10696000,334
2014,1,4,11,30,10747000,335
2014,1,4,11,45,10900000,336
2014,1,4,12,0,10854000,337
2014,1,4,12,15,10911000,338
2014,1,4,12,30,10744000,339
2014,1,4,12,45,10691000,340
2014,1,4,13,0,10781000,341
2014,1,4,13,15,10700000,342
2014,1,4,13,30,10659000,343
2014,1,4,13,45,10689000,344
2014,1,4,14,0,10455000,345
2014,1,4,14,15,10524000,346
2014,1,4,14,30,10449000,347
2014,1,4,14,45,10446000,348
2014,1,4,15,0,10461000,349
2014,1,4,15,15,10374000,350
2014,1,4,15,30,10401000,351
2014,1,4,15,45,10414000,352
2014,1,4,16,0,10513000,353
2014,1,4,16,15,10445000,354
2014,1,4,16,30,10550000,355
2014,1,4,16,45,10738000,356
2014,1,4,17,0,11043000,357
2014,1,4,17,15,11163000,358
2014,1,4,17,30,11374000,359
2014,1,4,17,45,11503000,360
2014,1,4,18,0,11475000,361
2014,1,4,18,15,11480000,362
2014,1,4,18,30,11379000,363
2014,1,4,18,45,11422000,364
2014,1,4,19,0,11229000,365
2014,1,4,19,15,11163000,366
2014,1,4,19,30,11051000,367
2014,1,4,19,45,10905000,368
2014,1,4,20,0,10755000,369
2014,1,4,20,15,10686000,370
2014,1,4,20,30,10557000,371
2014,1,4,20,45,10393000,372
2014,1,4,21,0,10312000,373
2014,1,4,21,15,10129000,374
2014,1,4,21,30,10131000,375
2014,1,4,21,45,9931000,376
2014,1,4,22,0,10192000,377
2014,1,4,22,15,10292000,378
2014,1,4,22,30,10378000,379
2014,1,4,22,45,10362000,380
2014,1,4,23,0,10550000,381
2014,1,4,23,15,10499000,382
2014,1,4,23,30,10332000,383
2014,1,4,23,45,10121000,384
2014,1,5,0,0,9936000,385
2014,1,5,0,15,9748000,386
2014,1,5,0,30,9700000,387
2014,1,5,0,45,9532000,388
2014,1,5,1,0,9463000,389
2014,1,5,1,15,9191000,390
2014,1,5,1,30,9131000,391
2014,1,5,1,45,8971000,392
2014,1,5,2,0,8894000,393
2014,1,5,2,15,8808000,394
2014,1,5,2,30,8666000,395
2014,1,5,2,45,8541000,396
2014,1,5,3,0,8529000,397
2014,1,5,3,15,8590000,398
2014,1,5,3,30,8528000,399
2014,1,5,3,45,8506000,400
2014,1,5,4,0,8500000,401
2014,1,5,4,15,8431000,402
2014,1,5,4,30,8565000,403
2014,1,5,4,45,8502000,404
2014,1,5,5,0,8495000,405
2014,1,5,5,15,8550000,406
2014,1,5,5,30,8567000,407
2014,1,5,5,45,8510000,408
2014,1,5,6,0,8714000,409
2014,1,5,6,15,8699000,410
2014,1,5,6,30,8812000,411
2014,1,5,6,45,8789000,412
2014,1,5,7,0,8729000,413
2014,1,5,7,15,8830000,414
2014,1,5,7,30,8857000,415
2014,1,5,7,45,8950000,416
2014,1,5,8,0,9094000,417
2014,1,5,8,15,9192000,418
2014,1,5,8,30,9301000,419
2014,1,5,8,45,9408000,420
2014,1,5,9,0,9528000,421
2014,1,5,9,15,9558000,422
2014,1,5,9,30,9523000,423
2014,1,5,9,45,9751000,424
2014,1,5,10,0,9937000,425
2014,1,5,10,15,10009000,426
2014,1,5,10,30,10023000,427
2014,1,5,10,45,10115000,428
2014,1,5,11,0,10219000,429
2014,1,5,11,15,10369000,430
2014,1,5,11,30,10442000,431
2014,1,5,11,45,10568000,432
2014,1,5,12,0,10613000,433
2014,1,5,12,15,10604000,434
2014,1,5,12,30,10717000,435
2014,1,5,12,45,10659000,436
2014,1,5,13,0,10632000,437
2014,1,5,13,15,10270000,438
2014,1,5,13,30,10303000,439
2014,1,5,13,45,10322000,440
2014,1,5,14,0,10163000,441
2014,1,5,14,15,10058000,442
2014,1,5,14,30,10034000,443
2014,1,5,14,45,9968000,444
2014,1,5,15,0,10068000,445
2014,1,5,15,15,9979000,446
2014,1,5,15,30,10005000,447
2014,1,5,15,45,9983000,448
2014,1,5,16,0,10003000,449
2014,1,5,16,15,9990000,450
2014,1,5,16,30,10128000,451
2014,1,5,16,45,10358000,452
2014,1,5,17,0,10595000,453
2014,1,5,17,15,10871000,454
2014,1,5,17,30,11020000,455
2014,1,5,17,45,11073000,456
2014,1,5,18,0,11141000,457
2014,1,5,18,15,11126000,458
2014,1,5,18,30,11171000,459
2014,1,5,18,45,11094000,460
2014,1,5,19,0,11002000,461
2014,1,5,19,15,10851000,462
2014,1,5,19,30,10972000,463
2014,1,5,19,45,10866000,464
2014,1,5,20,0,10812000,465
2014,1,5,20,15,10523000,466
2014,1,5,20,30,10387000,467
2014,1,5,20,45,10254000,468
2014,1,5,21,0,10080000,469
2014,1,5,21,15,9959000,470
2014,1,5,21,30,9840000,471
2014,1,5,21,45,9709000,472
2014,1,5,22,0,9801000,473
2014,1,5,22,15,9970000,474
2014,1,5,22,30,10031000,475
2014,1,5,22,45,9896000,476
2014,1,5,23,0,10050000,477
2014,1,5,23,15,9867000,478
2014,1,5,23,30,9668000,479
2014,1,5,23,45,9378000,480
2014,1,6,0,0,9205000,481
2014,1,6,0,15,9083000,482
2014,1,6,0,30,9039000,483
2014,1,6,0,45,8891000,484
2014,1,6,1,0,8783000,485
2014,1,6,1,15,8690000,486
2014,1,6,1,30,8549000,487
2014,1,6,1,45,8345000,488
2014,1,6,2,0,8293000,489
2014,1,6,2,15,8313000,490
2014,1,6,2,30,8250000,491
2014,1,6,2,45,8178000,492
2014,1,6,3,0,8073000,493
2014,1,6,3,15,7970000,494
2014,1,6,3,30,7967000,495
2014,1,6,3,45,8001000,496
2014,1,6,4,0,8022000,497
2014,1,6,4,15,8096000,498
2014,1,6,4,30,8094000,499
2014,1,6,4,45,8175000,500
2014,1,6,5,0,8427000,501
2014,1,6,5,15,8519000,502
2014,1,6,5,30,8744000,503
2014,1,6,5,45,9006000,504
2014,1,6,6,0,9418000,505
2014,1,6,6,15,9692000,506
2014,1,6,6,30,10039000,507
2014,1,6,6,45,10410000,508
2014,1,6,7,0,10731000,509
2014,1,6,7,15,10945000,510
2014,1,6,7,30,11199000,511
2014,1,6,7,45,11290000,512
2014,1,6,8,0,11528000,513
2014,1,6,8,15,11653000,514
2014,1,6,8,30,11591000,515
2014,1,6,8,45,11628000,516
2014,1,6,9,0,11646000,517
2014,1,6,9,15,11656000,518
2014,1,6,9,30,11668000,519
2014,1,6,9,45,11679000,520
2014,1,6,10,0,11638000,521
2014,1,6,10,15,11688000,522
2014,1,6,10,30,11715000,523
2014,1,6,10,45,11712000,524
2014,1,6,11,0,11704000,525
2014,1,6,11,15,11714000,526
2014,1,6,11,30,11756000,527
2014,1,6,11,45,11734000,528
2014,1,6,12,0,11545000,529
2014,1,6,12,15,11390000,530
2014,1,6,12,30,11475000,531
2014,1,6,12,45,11411000,532
2014,1,6,13,0,11473000,533
2014,1,6,13,15,11494000,534
2014,1,6,13,30,11600000,535
2014,1,6,13,45,11572000,536
2014,1,6,14,0,11499000,537
2014,1,6,14,15,11460000,538
2014,1,6,14,30,11586000,539
2014,1,6,14,45,11503000,540
2014,1,6,15,0,11569000,541
2014,1,6,15,15,11453000,542
2014,1,6,15,30,11410000,543
2014,1,6,15,45,11504000,544
2014,1,6,16,0,11493000,545
2014,1,6,16,15,11566000,546
2014,1,6,16,30,11572000,547
2014,1,6,16,45,11783000,548
2014,1,6,17,0,12050000,549
2014,1,6,17,15,12241000,550
2014,1,6,17,30,12498000,551
2014,1,6,17,45,12514000,552
2014,1,6,18,0,12605000,553
2014,1,6,18,15,12506000,554
2014,1,6,18,30,12367000,555
2014,1,6,18,45,12204000,556
2014,1,6,19,0,12001000,557
2014,1,6,19,15,11816000,558
2014,1,6,19,30,11925000,559
2014,1,6,19,45,11883000,560
2014,1,6,20,0,11742000,561
2014,1,6,20,15,11548000,562
2014,1,6,20,30,11521000,563
2014,1,6,20,45,11400000,564
2014,1,6,21,0,11190000,565
2014,1,6,21,15,11103000,566
2014,1,6,21,30,10963000,567
2014,1,6,21,45,10673000,568
2014,1,6,22,0,10922000,569
2014,1,6,22,15,11070000,570
2014,1,6,22,30,11182000,571
2014,1,6,22,45,10967000,572
2014,1,6,23,0,11075000,573
2014,1,6,23,15,10883000,574
2014,1,6,23,30,10667000,575
2014,1,6,23,45,10506000,576
2014,1,7,0,0,10354000,577
2014,1,7,0,15,10127000,578
2014,1,7,0,30,9908000,579
2014,1,7,0,45,9858000,580
2014,1,7,1,0,9811000,581
2014,1,7,1,15,9591000,582
2014,1,7,1,30,9399000,583
2014,1,7,1,45,9208000,584
2014,1,7,2,0,9164000,585
2014,1,7,2,15,9084000,586
2014,1,7,2,30,9130000,587
2014,1,7,2,45,9033000,588
2014,1,7,3,0,8962000,589
2014,1,7,3,15,8794000,590
2014,1,7,3,30,8961000,591
2014,1,7,3,45,8973000,592
2014,1,7,4,0,8979000,593
2014,1,7,4,15,9075000,594
2014,1,7,4,30,9063000,595
2014,1,7,4,45,9175000,596
2014,1,7,5,0,9310000,597
2014,1,7,5,15,9502000,598
2014,1,7,5,30,9652000,599
2014,1,7,5,45,9796000,600
2014,1,7,6,0,10133000,601
2014,1,7,6,15,10560000,602
2014,1,7,6,30,10869000,603
2014,1,7,6,45,11199000,604
2014,1,7,7,0,11386000,605
2014,1,7,7,15,11576000,606
2014,1,7,7,30,11825000,607
2014,1,7,7,45,12114000,608
2014,1,7,8,0,12279000,609
2014,1,7,8,15,12293000,610
2014,1,7,8,30,12219000,611
2014,1,7,8,45,12101000,612
2014,1,7,9,0,12028000,613
2014,1,7,9,15,11983000,614
2014,1,7,9,30,11957000,615
2014,1,7,9,45,11993000,616
2014,1,7,10,0,11943000,617
2014,1,7,10,15,11809000,618
2014,1,7,10,30,11891000,619
2014,1,7,10,45,11897000,620
2014,1,7,11,0,11960000,621
2014,1,7,11,15,12030000,622
2014,1,7,11,30,12082000,623
2014,1,7,11,45,12152000,624
2014,1,7,12,0,11897000,625
2014,1,7,12,15,11694000,626
2014,1,7,12,30,11623000,627
2014,1,7,12,45,11666000,628
2014,1,7,13,0,11729000,629
2014,1,7,13,15,11826000,630
2014,1,7,13,30,11862000,631
2014,1,7,13,45,11863000,632
2014,1,7,14,0,11796000,633
2014,1,7,14,15,11835000,634
2014,1,7,14,30,11825000,635
2014,1,7,14,45,11805000,636
2014,1,7,15,0,11830000,637
2014,1,7,15,15,11844000,638
2014,1,7,15,30,11868000,639
2014,1,7,15,45,11834000,640
2014,1,7,16,0,11929000,641
2014,1,7,16,15,11854000,642
2014,1,7,16,30,11929000,643
2014,1,7,16,45,12165000,644
2014,1,7,17,0,12473000,645
2014,1,7,17,15,12758000,646
2014,1,7,17,30,12988000,647
2014,1,7,17,45,13047000,648
2014,1,7,18,0,13099000,649
2014,1,7,18,15,12969000,650
2014,1,7,18,30,12939000,651
2014,1,7,18,45,12819000,652
2014,1,7,19,0,12676000,653
2014,1,7,19,15,12473000,654
2014,1,7,19,30,12317000,655
2014,1,7,19,45,12187000,656
2014,1,7,20,0,12032000,657
2014,1,7,20,15,11900000,658
2014,1,7,20,30,11740000,659
2014,1,7,20,45,11438000,660
2014,1,7,21,0,11415000,661
2014,1,7,21,15,11380000,662
2014,1,7,21,30,11248000,663
2014,1,7,21,45,10982000,664
2014,1,7,22,0,11143000,665
2014,1,7,22,15,11279000,666
2014,1,7,22,30,11366000,667
2014,1,7,22,45,11289000,668
2014,1,7,23,0,11333000,669
2014,1,7,23,15,11253000,670
2014,1,7,23,30,11064000,671
2014,1,7,23,45,10733000,672
2014,1,8,0,0,10549000,673
2014,1,8,0,15,10476000,674
2014,1,8,0,30,10316000,675
2014,1,8,0,45,10175000,676
2014,1,8,1,0,10017000,677
2014,1,8,1,15,9821000,678
2014,1,8,1,30,9563000,679
2014,1,8,1,45,9478000,680
2014,1,8,2,0,9357000,681
2014,1,8,2,15,9222000,682
2014,1,8,2,30,9107000,683
2014,1,8,2,45,9182000,684
2014,1,8,3,0,9091000,685
2014,1,8,3,15,9013000,686
2014,1,8,3,30,9029000,687
2014,1,8,3,45,9118000,688
2014,1,8,4,0,9289000,689
2014,1,8,4,15,9271000,690
2014,1,8,4,30,9339000,691
2014,1,8,4,45,9462000,692
2014,1,8,5,0,9565000,693
2014,1,8,5,15,9728000,694
2014,1,8,5,30,9931000,695
2014,1,8,5,45,10107000,696
2014,1,8,6,0,10406000,697
2014,1,8,6,15,10684000,698
2014,1,8,6,30,11095000,699
2014,1,8,6,45,11408000,700
2014,1,8,7,0,11596000,701
2014,1,8,7,15,11924000,702
2014,1,8,7,30,12124000,703
2014,1,8,7,45,12257000,704
2014,1,8,8,0,12300000,705
2014,1,8,8,15,12416000,706
2014,1,8,8,30,12401000,707
2014,1,8,8,45,12326000,708
2014,1,8,9,0,12346000,709
2014,1,8,9,15,12295000,710
2014,1,8,9,30,12313000,711
2014,1,8,9,45,12253000,712
2014,1,8,10,0,12252000,713
2014,1,8,10,15,12091000,714
2014,1,8,10,30,12132000,715
2014,1,8,10,45,12117000,716
2014,1,8,11,0,12120000,717
2014,1,8,11,15,12147000,718
2014,1,8,11,30,12154000,719
2014,1,8,11,45,12141000,720
2014,1,8,12,0,11967000,721
2014,1,8,12,15,11917000,722
2014,1,8,12,30,12005000,723
2014,1,8,12,45,12040000,724
2014,1,8,13,0,12062000,725
2014,1,8,13,15,12062000,726
2014,1,8,13,30,12090000,727
2014,1,8,13,45,12067000,728
2014,1,8,14,0,12125000,729
2014,1,8,14,15,12067000,730
2014,1,8,14,30,12052000,731
2014,1,8,14,45,12058000,732
2014,1,8,15,0,12049000,733
2014,1,8,15,15,12109000,734
2014,1,8,15,30,12135000,735
2014,1,8,15,45,12121000,736
2014,1,8,16,0,11933000,737
2014,1,8,16,15,11923000,738
2014,1,8,16,30,12076000,739
2014,1,8,16,45,12183000,740
2014,1,8,17,0,12478000,741
2014,1,8,17,15,12814000,742
2014,1,8,17,30,13052000,743
2014,1,8,17,45,13149000,744
2014,1,8,18,0,13090000,745
2014,1,8,18,15,13066000,746
2014,1,8,18,30,13009000,747
2014,1,8,18,45,12977000,748
2014,1,8,19,0,12734000,749
2014,1,8,19,15,12541000,750
2014,1,8,19,30,12366000,751
2014,1,8,19,45,12297000,752
2014,1,8,20,0,12170000,753
2014,1,8,20,15,12009000,754
2014,1,8,20,30,11828000,755
2014,1,8,20,45,11546000,756
2014,1,8,21,0,11401000,757
2014,1,8,21,15,11380000,758
2014,1,8,21,30,11255000,759
2014,1,8,21,45,11041000,760
2014,1,8,22,0,11231000,761
2014,1,8,22,15,11485000,762
2014,1,8,22,30,11578000,763
2014,1,8,22,45,11364000,764
2014,1,8,23,0,11530000,765
2014,1,8,23,15,11325000,766
2014,1,8,23,30,11029000,767
2014,1,8,23,45,10706000,768
2014,1,9,0,0,10587000,769
2014,1,9,0,15,10418000,770
2014,1,9,0,30,10144000,771
2014,1,9,0,45,9975000,772
2014,1,9,1,0,9831000,773
2014,1,9,1,15,9672000,774
2014,1,9,1,30,9533000,775
2014,1,9,1,45,9367000,776
2014,1,9,2,0,9384000,777
2014,1,9,2,15,9261000,778
2014,1,9,2,30,9180000,779
2014,1,9,2,45,9226000,780
2014,1,9,3,0,9174000,781
2014,1,9,3,15,9160000,782
2014,1,9,3,30,9129000,783
2014,1,9,3,45,9276000,784
2014,1,9,4,0,9298000,785
2014,1,9,4,15,9322000,786
2014,1,9,4,30,9277000,787
2014,1,9,4,45,9319000,788
2014,1,9,5,0,9558000,789
2014,1,9,5,15,9619000,790
2014,1,9,5,30,9805000,791
2014,1,9,5,45,9948000,792
2014,1,9,6,0,10284000,793
2014,1,9,6,15,10599000,794
2014,1,9,6,30,10940000,795
2014,1,9,6,45,11233000,796
2014,1,9,7,0,11483000,797
2014,1,9,7,15,11739000,798
2014,1,9,7,30,11993000,799
2014,1,9,7,45,12029000,800
2014,1,9,8,0,12300000,801
2014,1,9,8,15,12323000,802
2014,1,9,8,30,12290000,803
2014,1,9,8,45,12208000,804
2014,1,9,9,0,12265000,805
2014,1,9,9,15,12306000,806
2014,1,9,9,30,12360000,807
2014,1,9,9,45,12335000,808
2014,1,9,10,0,12263000,809
2014,1,9,10,15,12293000,810
2014,1,9,10,30,12280000,811
2014,1,9,10,45,12327000,812
2014,1,9,11,0,12362000,813
2014,1,9,11,15,12356000,814
2014,1,9,11,30,12478000,815
2014,1,9,11,45,12475000,816
2014,1,9,12,0,12334000,817
2014,1,9,12,15,12235000,818
2014,1,9,12,30,12190000,819
2014,1,9,12,45,12275000,820
