 Day,Month,Year,Power exchange
3,1,2014,1003783
3,1,2014,1081588
3,1,2014,1202939
3,1,2014,1202595
3,1,2014,1158968
3,1,2014,1180021
3,1,2014,1246180
3,1,2014,1226504
3,1,2014,1197063
3,1,2014,1155939
3,1,2014,1206843
3,1,2014,1212680
3,1,2014,1204646
3,1,2014,1231637
3,1,2014,1163660
3,1,2014,1130884
3,1,2014,1133094
3,1,2014,1082074
3,1,2014,1069606
3,1,2014,1246403
3,1,2014,1251516
3,1,2014,1100795
3,1,2014,986818
3,1,2014,862557
3,1,2014,876881
3,1,2014,847054
3,1,2014,507063
3,1,2014,551089
3,1,2014,528987
3,1,2014,507486
3,1,2014,134583
3,1,2014,5963
3,1,2014,14320
3,1,2014,22342
3,1,2014,31470
3,1,2014,5491
3,1,2014,57615
3,1,2014,51322
3,1,2014,131167
3,1,2014,72139
3,1,2014,179825
3,1,2014,166750
3,1,2014,2001
3,1,2014,39537
3,1,2014,-122122
3,1,2014,-97803
3,1,2014,-8488
3,1,2014,-66831
3,1,2014,-8562
3,1,2014,-19823
3,1,2014,217162
3,1,2014,199439
3,1,2014,259240
3,1,2014,388782
3,1,2014,578962
3,1,2014,708448
3,1,2014,728912
3,1,2014,770394
3,1,2014,605920
3,1,2014,677110
3,1,2014,684765
3,1,2014,694901
3,1,2014,292797
3,1,2014,170479
3,1,2014,72076
3,1,2014,30715
3,1,2014,74736
3,1,2014,-3155
3,1,2014,-4148
3,1,2014,-67692
3,1,2014,25333
3,1,2014,117804
3,1,2014,198380
3,1,2014,325800
3,1,2014,422150
3,1,2014,551138
3,1,2014,488589
3,1,2014,476636
3,1,2014,856931
3,1,2014,907970
3,1,2014,912588
3,1,2014,812186
3,1,2014,487038
3,1,2014,307879
3,1,2014,127507
3,1,2014,86979
3,1,2014,-153919
3,1,2014,-134621
3,1,2014,-357303
3,1,2014,-339264
4,1,2014,-25305
4,1,2014,22780
4,1,2014,27089
4,1,2014,32441
4,1,2014,25889
4,1,2014,108799
4,1,2014,60045
4,1,2014,119402
4,1,2014,151071
4,1,2014,281335
4,1,2014,261003
4,1,2014,301253
4,1,2014,594085
4,1,2014,712813
4,1,2014,717137
4,1,2014,764984
4,1,2014,863629
4,1,2014,1000277
4,1,2014,1104643
4,1,2014,1109984
4,1,2014,1066797
4,1,2014,1125008
4,1,2014,1168427
4,1,2014,1174678
4,1,2014,1235821
4,1,2014,1273195
4,1,2014,1390831
4,1,2014,1314447
4,1,2014,1268059
4,1,2014,1380608
4,1,2014,1404518
4,1,2014,1328213
4,1,2014,1101943
4,1,2014,1243688
4,1,2014,1239494
4,1,2014,1118268
4,1,2014,901457
4,1,2014,853733
4,1,2014,840016
4,1,2014,861807
4,1,2014,780203
4,1,2014,735926
4,1,2014,831608
4,1,2014,867474
4,1,2014,840738
4,1,2014,985067
4,1,2014,1088036
4,1,2014,1081248
4,1,2014,1205833
4,1,2014,1150544
4,1,2014,1121446
4,1,2014,1085829
4,1,2014,1083948
4,1,2014,1151789
4,1,2014,1127742
4,1,2014,1091647
4,1,2014,1053450
4,1,2014,1064232
4,1,2014,1067054
4,1,2014,1016611
4,1,2014,983496
4,1,2014,944303
4,1,2014,940559
4,1,2014,957419
4,1,2014,834912
4,1,2014,923595
4,1,2014,966414
4,1,2014,931313
4,1,2014,950204
4,1,2014,867843
4,1,2014,779290
4,1,2014,751419
4,1,2014,624318
4,1,2014,570463
4,1,2014,537640
4,1,2014,530459
4,1,2014,745401
4,1,2014,762773
4,1,2014,728722
4,1,2014,800189
4,1,2014,1045221
4,1,2014,1047858
4,1,2014,1072751
4,1,2014,1150016
4,1,2014,1156921
4,1,2014,1158370
4,1,2014,1055279
4,1,2014,1125811
4,1,2014,981350
4,1,2014,849988
4,1,2014,692551
4,1,2014,701603
4,1,2014,767635
4,1,2014,823828
4,1,2014,733810
4,1,2014,719370
5,1,2014,1034853
5,1,2014,1076649
5,1,2014,1020073
5,1,2014,1091852
5,1,2014,936190
5,1,2014,954890
5,1,2014,899226
5,1,2014,1002392
5,1,2014,1096137
5,1,2014,1034065
5,1,2014,1136649
5,1,2014,1194522
5,1,2014,1534573
5,1,2014,1581346
5,1,2014,1544912
5,1,2014,1542130
5,1,2014,1610849
5,1,2014,1554340
5,1,2014,1485204
5,1,2014,1451872
5,1,2014,1470919
5,1,2014,1439292
5,1,2014,1463517
5,1,2014,1436476
5,1,2014,1325161
5,1,2014,1344578
5,1,2014,1396057
5,1,2014,1415141
5,1,2014,1282969
5,1,2014,1274551
5,1,2014,1289419
5,1,2014,1218476
5,1,2014,1297695
5,1,2014,1468420
5,1,2014,1476314
5,1,2014,1463953
5,1,2014,1054750
5,1,2014,988609
5,1,2014,1019604
5,1,2014,913693
5,1,2014,706563
5,1,2014,707599
5,1,2014,745180
5,1,2014,736087
5,1,2014,756844
5,1,2014,869937
5,1,2014,790893
5,1,2014,696790
5,1,2014,600336
5,1,2014,637142
5,1,2014,597462
5,1,2014,663663
5,1,2014,839416
5,1,2014,911326
5,1,2014,839621
5,1,2014,867894
5,1,2014,1178959
5,1,2014,1153995
5,1,2014,1290039
5,1,2014,1247174
5,1,2014,1178290
5,1,2014,1265891
5,1,2014,1337304
5,1,2014,1311000
5,1,2014,1251098
5,1,2014,1249120
5,1,2014,1317040
5,1,2014,1323981
5,1,2014,1018966
5,1,2014,944451
5,1,2014,967437
5,1,2014,867977
5,1,2014,717379
5,1,2014,497766
5,1,2014,448841
5,1,2014,435826
5,1,2014,505338
5,1,2014,534339
5,1,2014,507722
5,1,2014,497477
5,1,2014,669738
5,1,2014,633579
5,1,2014,591614
5,1,2014,590507
5,1,2014,936795
5,1,2014,1014881
5,1,2014,1071180
5,1,2014,1158849
5,1,2014,1247699
5,1,2014,1143382
5,1,2014,834405
5,1,2014,875431
5,1,2014,979525
5,1,2014,975007
5,1,2014,860865
5,1,2014,935450
6,1,2014,898498
6,1,2014,755976
6,1,2014,752470
6,1,2014,809213
6,1,2014,813748
6,1,2014,763399
6,1,2014,631803
6,1,2014,719206
6,1,2014,663900
6,1,2014,659692
6,1,2014,719781
6,1,2014,752305
6,1,2014,1038634
6,1,2014,1109655
6,1,2014,1111768
6,1,2014,1073559
6,1,2014,1157427
6,1,2014,1089393
6,1,2014,1079153
6,1,2014,992112
6,1,2014,590337
6,1,2014,619494
6,1,2014,618480
6,1,2014,546983
6,1,2014,226585
6,1,2014,265935
6,1,2014,289880
6,1,2014,264441
6,1,2014,36955
6,1,2014,41811
6,1,2014,158056
6,1,2014,47630
6,1,2014,-57979
6,1,2014,-58455
6,1,2014,-20961
6,1,2014,58943
6,1,2014,-48223
6,1,2014,10468
6,1,2014,38719
6,1,2014,106135
6,1,2014,109154
6,1,2014,117757
6,1,2014,97117
6,1,2014,54304
6,1,2014,36066
6,1,2014,-3428
6,1,2014,50627
6,1,2014,26038
6,1,2014,132384
6,1,2014,44965
6,1,2014,-8430
6,1,2014,22511
6,1,2014,18531
6,1,2014,36292
6,1,2014,-14652
6,1,2014,-613
6,1,2014,57729
6,1,2014,91160
6,1,2014,18118
6,1,2014,37697
6,1,2014,-1850
6,1,2014,38605
6,1,2014,85364
6,1,2014,25990
6,1,2014,-136725
6,1,2014,-35191
6,1,2014,-29794
6,1,2014,-152647
6,1,2014,-400476
6,1,2014,-578433
6,1,2014,-631710
6,1,2014,-673973
6,1,2014,-526833
6,1,2014,-587499
6,1,2014,-575974
6,1,2014,-521689
6,1,2014,-350387
6,1,2014,-274459
6,1,2014,-351869
6,1,2014,-305400
6,1,2014,-394933
6,1,2014,-475936
6,1,2014,-571599
6,1,2014,-465811
6,1,2014,-11164
6,1,2014,68208
6,1,2014,42391
6,1,2014,60168
6,1,2014,9171
6,1,2014,-87387
6,1,2014,-165560
6,1,2014,-125577
6,1,2014,-154541
6,1,2014,-135852
6,1,2014,-203080
6,1,2014,-142101
7,1,2014,43600
7,1,2014,102259
7,1,2014,197417
7,1,2014,281220
7,1,2014,284050
7,1,2014,191041
7,1,2014,206338
7,1,2014,299233
7,1,2014,382087
7,1,2014,339520
7,1,2014,332492
7,1,2014,302787
7,1,2014,415940
7,1,2014,443504
7,1,2014,410013
7,1,2014,353653
7,1,2014,481642
7,1,2014,503174
7,1,2014,520614
7,1,2014,531905
7,1,2014,551334
7,1,2014,706554
7,1,2014,732138
7,1,2014,618213
7,1,2014,195906
7,1,2014,203591
7,1,2014,257092
7,1,2014,89745
7,1,2014,-503185
7,1,2014,-526542
7,1,2014,-518892
7,1,2014,-591378
7,1,2014,-617732
7,1,2014,-599186
7,1,2014,-577177
7,1,2014,-547738
7,1,2014,-363835
7,1,2014,-291389
7,1,2014,-352307
7,1,2014,-400218
7,1,2014,-353859
7,1,2014,-285616
7,1,2014,-359397
7,1,2014,-361005
7,1,2014,-461638
7,1,2014,-487639
7,1,2014,-504418
7,1,2014,-474303
7,1,2014,-400927
7,1,2014,-405680
7,1,2014,-366068
7,1,2014,-310928
7,1,2014,-187531
7,1,2014,-138743
7,1,2014,-148538
7,1,2014,-229824
7,1,2014,-353262
7,1,2014,-363610
7,1,2014,-359460
7,1,2014,-375618
7,1,2014,-377095
7,1,2014,-313907
7,1,2014,-123322
7,1,2014,-160634
7,1,2014,-198626
7,1,2014,-3952
7,1,2014,-8860
7,1,2014,-88296
7,1,2014,-183344
7,1,2014,-241758
7,1,2014,-355820
7,1,2014,-425104
7,1,2014,-604747
7,1,2014,-750074
7,1,2014,-821270
7,1,2014,-949457
7,1,2014,-1072966
7,1,2014,-1075309
7,1,2014,-1052221
7,1,2014,-817213
7,1,2014,-721059
7,1,2014,-716570
7,1,2014,-718789
7,1,2014,-612033
7,1,2014,-373382
7,1,2014,-302077
7,1,2014,-334682
7,1,2014,-189286
7,1,2014,-161344
7,1,2014,-191148
7,1,2014,-430616
7,1,2014,-399069
7,1,2014,-308419
7,1,2014,-326810
7,1,2014,-387778
7,1,2014,-317956
8,1,2014,-282949
8,1,2014,-255265
8,1,2014,-221046
8,1,2014,-163625
8,1,2014,-134623
8,1,2014,-187606
8,1,2014,-140964
8,1,2014,-105445
8,1,2014,284760
8,1,2014,458223
8,1,2014,380115
8,1,2014,370847
8,1,2014,548975
8,1,2014,596933
8,1,2014,634440
8,1,2014,588682
8,1,2014,513459
8,1,2014,524201
8,1,2014,562127
8,1,2014,531060
8,1,2014,395906
8,1,2014,418415
8,1,2014,302869
8,1,2014,254232
8,1,2014,-198602
8,1,2014,-349289
8,1,2014,-347768
8,1,2014,-645417
8,1,2014,-934360
8,1,2014,-1088694
8,1,2014,-1126795
8,1,2014,-1113455
8,1,2014,-1004105
8,1,2014,-1237204
8,1,2014,-1217878
8,1,2014,-1186564
8,1,2014,-1081306
8,1,2014,-1170557
8,1,2014,-1238896
8,1,2014,-1142527
8,1,2014,-1152735
8,1,2014,-1201816
8,1,2014,-1203902
8,1,2014,-1192746
8,1,2014,-1063568
8,1,2014,-900064
8,1,2014,-852817
8,1,2014,-887078
8,1,2014,-981571
8,1,2014,-976049
8,1,2014,-1076587
8,1,2014,-1068898
8,1,2014,-860529
8,1,2014,-769908
8,1,2014,-764610
8,1,2014,-824440
8,1,2014,-822422
8,1,2014,-760271
8,1,2014,-825675
8,1,2014,-802103
8,1,2014,-965282
8,1,2014,-934359
8,1,2014,-853833
8,1,2014,-831004
8,1,2014,-898827
8,1,2014,-773750
8,1,2014,-771376
8,1,2014,-668181
8,1,2014,-546974
8,1,2014,-521122
8,1,2014,-624271
8,1,2014,-636253
8,1,2014,-943771
8,1,2014,-1068719
8,1,2014,-1056995
8,1,2014,-1127926
8,1,2014,-1033924
8,1,2014,-1085465
8,1,2014,-1005432
8,1,2014,-901520
8,1,2014,-918697
8,1,2014,-932928
8,1,2014,-1010528
8,1,2014,-832853
8,1,2014,-846526
8,1,2014,-764968
8,1,2014,-761652
8,1,2014,-615924
8,1,2014,-537146
8,1,2014,-538330
8,1,2014,-778173
8,1,2014,-553421
8,1,2014,-205663
8,1,2014,-180845
8,1,2014,-244758
8,1,2014,-106233
9,1,2014,-55649
9,1,2014,-6297
9,1,2014,12370
9,1,2014,115546
9,1,2014,313512
9,1,2014,348419
9,1,2014,305883
9,1,2014,421169
9,1,2014,698779
9,1,2014,903552
9,1,2014,860601
9,1,2014,810497
9,1,2014,846433
9,1,2014,860908
9,1,2014,877109
9,1,2014,800131
9,1,2014,896582
9,1,2014,895396
9,1,2014,909448
9,1,2014,811228
9,1,2014,652851
9,1,2014,593699
9,1,2014,664452
9,1,2014,536352
9,1,2014,-187623
9,1,2014,-179208
9,1,2014,-134877
9,1,2014,-452304
9,1,2014,-775897
9,1,2014,-846565
9,1,2014,-894606
9,1,2014,-982072
9,1,2014,-746577
9,1,2014,-724744
9,1,2014,-718182
9,1,2014,-695289
9,1,2014,-708761
9,1,2014,-698353
9,1,2014,-831866
9,1,2014,-765200
9,1,2014,-833735
9,1,2014,-951209
9,1,2014,-875938
9,1,2014,-900279
9,1,2014,-851030
9,1,2014,-848789
9,1,2014,-876772
9,1,2014,-828816
9,1,2014,-700746
9,1,2014,-688148
9,1,2014,-712704
9,1,2014,-681354
9,1,2014,-673545
9,1,2014,-700277
9,1,2014,-740317
9,1,2014,-707299
9,1,2014,-718661
9,1,2014,-629578
9,1,2014,-655324
9,1,2014,-734629
9,1,2014,-819105
9,1,2014,-805465
9,1,2014,-805414
9,1,2014,-818822
9,1,2014,-986689
9,1,2014,-951914
9,1,2014,-1009665
9,1,2014,-947607
9,1,2014,-918085
9,1,2014,-1073129
9,1,2014,-1087588
9,1,2014,-1202194
9,1,2014,-1272495
9,1,2014,-1359158
9,1,2014,-1322960
9,1,2014,-1372624
9,1,2014,-1324622
9,1,2014,-1217029
9,1,2014,-1183714
9,1,2014,-1030366
9,1,2014,-756525
9,1,2014,-786927
9,1,2014,-777742
9,1,2014,-677541
9,1,2014,-625331
9,1,2014,-636278
9,1,2014,-732681
9,1,2014,-645487
9,1,2014,-736452
9,1,2014,-975298
9,1,2014,-1112698
9,1,2014,-1060809
9,1,2014,-917749
9,1,2014,-754765
9,1,2014,-806011
9,1,2014,-701833
10,1,2014,-736413
10,1,2014,-650812
10,1,2014,-586137
10,1,2014,-690709
10,1,2014,-891533
10,1,2014,-812281
10,1,2014,-907319
10,1,2014,-820931
10,1,2014,-713987
10,1,2014,-568798
10,1,2014,-555368
10,1,2014,-496721
10,1,2014,-305294
10,1,2014,-365722
10,1,2014,-340359
10,1,2014,-309911
10,1,2014,-297633
10,1,2014,-303704
10,1,2014,-239659
10,1,2014,-319900
10,1,2014,-568269
10,1,2014,-750698
10,1,2014,-761262
10,1,2014,-805008
10,1,2014,-1186130
10,1,2014,-1005998
10,1,2014,-1042252
10,1,2014,-1173257
10,1,2014,-1618142
10,1,2014,-1895401
10,1,2014,-1896197
10,1,2014,-1926083
10,1,2014,-1733199
10,1,2014,-1906038
10,1,2014,-1829737
10,1,2014,-1696869
10,1,2014,-1505832
10,1,2014,-1353388
10,1,2014,-1367835
10,1,2014,-1290100
10,1,2014,-1215931
10,1,2014,-1240067
10,1,2014,-1226956
10,1,2014,-1147579
10,1,2014,-1196230
10,1,2014,-1060936
10,1,2014,-1131703
10,1,2014,-1101205
10,1,2014,-880948
10,1,2014,-766498
10,1,2014,-851960
10,1,2014,-839914
10,1,2014,-853123
10,1,2014,-909742
10,1,2014,-982769
10,1,2014,-1037543
10,1,2014,-1030313
10,1,2014,-996744
10,1,2014,-1037724
10,1,2014,-1000387
10,1,2014,-1051240
10,1,2014,-1066295
10,1,2014,-1057380
10,1,2014,-989941
10,1,2014,-1161074
10,1,2014,-1057538
10,1,2014,-1066821
10,1,2014,-1033382
10,1,2014,-1244940
10,1,2014,-1351907
10,1,2014,-1434332
10,1,2014,-1498546
10,1,2014,-1416564
10,1,2014,-1647270
10,1,2014,-1560075
10,1,2014,-1639811
10,1,2014,-1484313
10,1,2014,-1525577
10,1,2014,-1397326
10,1,2014,-1387131
10,1,2014,-1309715
10,1,2014,-1129208
10,1,2014,-1159686
10,1,2014,-1051090
10,1,2014,-790275
10,1,2014,-703352
10,1,2014,-693955
10,1,2014,-663726
10,1,2014,-859642
10,1,2014,-1109598
10,1,2014,-1455543
10,1,2014,-1406190
10,1,2014,-1377513
10,1,2014,-1418868
10,1,2014,-1541050
10,1,2014,-1544864
11,1,2014,-1565352
11,1,2014,-1337558
11,1,2014,-1304523
11,1,2014,-1244688
11,1,2014,-1004091
11,1,2014,-857425
11,1,2014,-881824
11,1,2014,-790572
11,1,2014,-1232893
11,1,2014,-1370624
11,1,2014,-1337782
11,1,2014,-1223201
11,1,2014,-784580
11,1,2014,-610451
11,1,2014,-642240
11,1,2014,-681352
11,1,2014,-351499
11,1,2014,-235970
11,1,2014,-165167
11,1,2014,-273316
11,1,2014,-547990
11,1,2014,-596067
11,1,2014,-560287
11,1,2014,-666817
11,1,2014,-972467
11,1,2014,-1044904
11,1,2014,-921008
11,1,2014,-1002006
11,1,2014,-884285
11,1,2014,-796440
11,1,2014,-762080
11,1,2014,-768793
11,1,2014,-849326
11,1,2014,-892059
11,1,2014,-843592
11,1,2014,-827851
11,1,2014,-737881
11,1,2014,-768253
11,1,2014,-790662
11,1,2014,-842126
11,1,2014,-714699
11,1,2014,-688024
11,1,2014,-713350
11,1,2014,-678878
11,1,2014,-656348
11,1,2014,-629289
11,1,2014,-664585
11,1,2014,-802889
11,1,2014,-899877
11,1,2014,-923047
11,1,2014,-1104206
11,1,2014,-1036185
11,1,2014,-922595
11,1,2014,-863333
11,1,2014,-908117
11,1,2014,-796535
11,1,2014,-559503
11,1,2014,-470406
11,1,2014,-501297
11,1,2014,-438815
11,1,2014,-437923
11,1,2014,-405142
11,1,2014,-443406
11,1,2014,-453818
11,1,2014,-510046
11,1,2014,-342733
11,1,2014,-382002
11,1,2014,-453358
11,1,2014,-473643
11,1,2014,-520321
11,1,2014,-530854
11,1,2014,-741912
11,1,2014,-568506
11,1,2014,-712372
11,1,2014,-772826
11,1,2014,-806993
11,1,2014,-626698
11,1,2014,-579266
11,1,2014,-598116
11,1,2014,-596490
11,1,2014,-317679
11,1,2014,-313194
11,1,2014,-383890
11,1,2014,-393624
11,1,2014,-447567
11,1,2014,-489687
11,1,2014,-485243
11,1,2014,-472925
11,1,2014,-660730
11,1,2014,-829586
11,1,2014,-967948
11,1,2014,-975723
11,1,2014,-824719
11,1,2014,-751946
11,1,2014,-878138
11,1,2014,-866200
12,1,2014,-822051
12,1,2014,-888715
12,1,2014,-938281
12,1,2014,-878281
12,1,2014,-847132
12,1,2014,-825731
12,1,2014,-841171
12,1,2014,-791744
12,1,2014,-501272
12,1,2014,-355638
12,1,2014,-343697
12,1,2014,-350582
12,1,2014,-183487
12,1,2014,-171703
12,1,2014,-134061
12,1,2014,-121088
12,1,2014,-328641
12,1,2014,-344093
12,1,2014,-270437
12,1,2014,-256589
12,1,2014,-288683
12,1,2014,-242618
12,1,2014,-275034
12,1,2014,-269129
12,1,2014,-348298
12,1,2014,-299004
12,1,2014,-297905
12,1,2014,-351061
12,1,2014,-319539
12,1,2014,-191599
12,1,2014,-204611
12,1,2014,-260174
12,1,2014,-336823
12,1,2014,-324447
12,1,2014,-289317
12,1,2014,-280083
12,1,2014,-293447
12,1,2014,-225343
12,1,2014,-233855
12,1,2014,-211379
12,1,2014,-95202
12,1,2014,-148737
12,1,2014,-179453
12,1,2014,-173984
12,1,2014,-149005
12,1,2014,-103340
12,1,2014,-65937
12,1,2014,-84815
12,1,2014,-121642
12,1,2014,-19213
12,1,2014,-128233
12,1,2014,-72852
12,1,2014,-19256
12,1,2014,81763
12,1,2014,125027
12,1,2014,164387
12,1,2014,236025
12,1,2014,308675
12,1,2014,352555
12,1,2014,429365
12,1,2014,980748
12,1,2014,1151911
12,1,2014,1229550
12,1,2014,1170058
12,1,2014,1146777
12,1,2014,1224116
12,1,2014,1292045
12,1,2014,1165491
12,1,2014,749641
12,1,2014,559109
12,1,2014,590306
12,1,2014,556720
12,1,2014,330137
12,1,2014,161173
12,1,2014,110197
12,1,2014,118327
12,1,2014,244810
12,1,2014,196842
12,1,2014,151152
12,1,2014,212730
12,1,2014,325423
12,1,2014,324682
12,1,2014,396010
12,1,2014,428225
12,1,2014,995026
12,1,2014,1045053
12,1,2014,1051454
12,1,2014,986147
12,1,2014,600568
12,1,2014,354159
12,1,2014,197532
12,1,2014,89333
12,1,2014,-261663
12,1,2014,-326460
12,1,2014,-528266
12,1,2014,-427633
13,1,2014,53060
13,1,2014,171765
13,1,2014,111129
13,1,2014,208138
13,1,2014,356950
13,1,2014,381782
13,1,2014,297045
13,1,2014,274027
13,1,2014,596993
13,1,2014,700293
13,1,2014,706918
13,1,2014,788243
13,1,2014,930295
13,1,2014,910224
13,1,2014,865984
13,1,2014,945887
13,1,2014,920451
13,1,2014,844740
13,1,2014,820002
13,1,2014,769854
13,1,2014,504113
13,1,2014,506291
13,1,2014,385631
13,1,2014,203145
13,1,2014,-284308
13,1,2014,-590328
13,1,2014,-647454
13,1,2014,-804592
13,1,2014,-1227896
13,1,2014,-1397089
13,1,2014,-1423732
13,1,2014,-1419964
13,1,2014,-1521072
13,1,2014,-1486639
13,1,2014,-1615750
13,1,2014,-1570203
13,1,2014,-1679527
13,1,2014,-1581315
13,1,2014,-1562924
13,1,2014,-1530725
13,1,2014,-1586232
13,1,2014,-1620677
13,1,2014,-1585238
13,1,2014,-1610302
13,1,2014,-1603545
13,1,2014,-1581821
13,1,2014,-1573526
13,1,2014,-1589166
13,1,2014,-1481501
13,1,2014,-1380911
13,1,2014,-1434317
13,1,2014,-1390144
13,1,2014,-1191701
13,1,2014,-1134128
13,1,2014,-1117514
13,1,2014,-1031375
13,1,2014,-1036082
13,1,2014,-896552
13,1,2014,-864637
13,1,2014,-822702
13,1,2014,-626677
13,1,2014,-489555
13,1,2014,-427477
13,1,2014,-449957
13,1,2014,-531491
13,1,2014,-323117
13,1,2014,-313812
13,1,2014,-330644
13,1,2014,-182473
13,1,2014,-151198
13,1,2014,-269529
13,1,2014,-409220
13,1,2014,-853404
13,1,2014,-1065630
13,1,2014,-1054589
13,1,2014,-1106908
13,1,2014,-1073337
13,1,2014,-1081332
13,1,2014,-1006420
13,1,2014,-1114921
13,1,2014,-1106649
13,1,2014,-1120138
13,1,2014,-1096207
13,1,2014,-1068953
13,1,2014,-743408
13,1,2014,-596644
13,1,2014,-528874
13,1,2014,-560073
13,1,2014,-785311
13,1,2014,-973450
13,1,2014,-1216561
13,1,2014,-1195127
13,1,2014,-1127336
13,1,2014,-1138013
13,1,2014,-1261826
13,1,2014,-1112241
14,1,2014,-667688
14,1,2014,-598760
14,1,2014,-641706
14,1,2014,-618933
14,1,2014,31522
14,1,2014,292185
14,1,2014,241038
14,1,2014,220005
14,1,2014,80365
14,1,2014,141632
14,1,2014,190484
14,1,2014,294836
14,1,2014,658463
14,1,2014,758127
14,1,2014,823957
14,1,2014,855599
14,1,2014,817313
14,1,2014,804893
14,1,2014,769418
14,1,2014,745532
14,1,2014,225943
14,1,2014,206739
14,1,2014,141482
14,1,2014,64034
14,1,2014,-683434
14,1,2014,-830188
14,1,2014,-844998
14,1,2014,-844293
14,1,2014,-1246462
14,1,2014,-1373982
14,1,2014,-1520114
14,1,2014,-1471719
14,1,2014,-1435565
14,1,2014,-1499154
14,1,2014,-1507577
14,1,2014,-1511247
14,1,2014,-1492718
14,1,2014,-1608340
14,1,2014,-1570991
14,1,2014,-1527187
14,1,2014,-1402150
14,1,2014,-1395132
14,1,2014,-1389191
14,1,2014,-1411121
14,1,2014,-1427101
