,WTON,WTOF,PHOT,HROR
2030-01-01 00:00:00,0.08220301497240809,0.08220301497240809,0.0,0.11322836798696445
2030-01-01 01:00:00,0.08184159277028412,0.08184159277028412,0.0,0.11323101281421707
2030-01-01 02:00:00,0.0839120740212115,0.0839120740212115,0.0,0.11323365764146978
2030-01-01 03:00:00,0.0977826626721403,0.0977826626721403,0.0,0.11323630246872245
2030-01-01 04:00:00,0.10145086661909035,0.10145086661909035,0.0,0.11323894729597513
2030-01-01 05:00:00,0.08607338882333407,0.08607338882333407,0.0,0.1132415921232278
2030-01-01 06:00:00,0.07948562747744248,0.07948562747744248,0.0,0.11324423695048047
2030-01-01 07:00:00,0.07370104573685586,0.07370104573685586,0.028,0.11324688177773315
2030-01-01 08:00:00,0.07041365675807443,0.07041365675807443,0.088,0.11324952660498586
2030-01-01 09:00:00,0.06401853356603335,0.06401853356603335,0.1375,0.11325217143223848
2030-01-01 10:00:00,0.06476225313897703,0.06476225313897703,0.178,0.11325481625949115
2030-01-01 11:00:00,0.06588461777611339,0.06588461777611339,0.1983,0.11325746108674382
2030-01-01 12:00:00,0.06322182057133974,0.06322182057133974,0.1809,0.1132601059139965
2030-01-01 13:00:00,0.0712921442551598,0.0712921442551598,0.1265,0.11326275074124915
2030-01-01 14:00:00,0.08287242928911091,0.08287242928911091,0.0442,0.11326539556850185
2030-01-01 15:00:00,0.10436527517717467,0.10436527517717467,0.0005,0.11326804039575455
2030-01-01 16:00:00,0.1291824980392434,0.1291824980392434,0.0,0.1132706852230072
2030-01-01 17:00:00,0.1547937340578123,0.1547937340578123,0.0,0.11327333005025987
2030-01-01 18:00:00,0.17322532237664898,0.17322532237664898,0.0,0.11327597487751255
2030-01-01 19:00:00,0.17635759819681052,0.17635759819681052,0.0,0.11327861970476524
2030-01-01 20:00:00,0.18497450592466455,0.18497450592466455,0.0,0.11328126453201788
2030-01-01 21:00:00,0.18167090378514347,0.18167090378514347,0.0,0.11328390935927055
2030-01-01 22:00:00,0.1636218848700248,0.1636218848700248,0.0,0.1132865541865232
2030-01-01 23:00:00,0.14013221858726604,0.14013221858726604,0.0,0.1132891990137759
2030-01-02 00:00:00,0.1275489115151173,0.1275489115151173,0.0,0.11329184384102856
2030-01-02 01:00:00,0.12454085510185335,0.12454085510185335,0.0,0.11330003989910828
2030-01-02 02:00:00,0.12626141513633443,0.12626141513633443,0.0,0.11330823595718802
2030-01-02 03:00:00,0.1234993054328856,0.1234993054328856,0.0,0.11331643201526767
2030-01-02 04:00:00,0.12766432977453065,0.12766432977453065,0.0,0.1133246280733474
2030-01-02 05:00:00,0.11787015905092314,0.11787015905092314,0.0,0.11333282413142713
2030-01-02 06:00:00,0.10268738191299187,0.10268738191299187,0.0,0.1133410201895068
2030-01-02 07:00:00,0.11071769556339074,0.11071769556339074,0.0452,0.11334921624758652
2030-01-02 08:00:00,0.13477514325888346,0.13477514325888346,0.1387,0.11335741230566625
2030-01-02 09:00:00,0.14695140361909742,0.14695140361909742,0.2188,0.11336560836374596
2030-01-02 10:00:00,0.15902183470291886,0.15902183470291886,0.259,0.11337380442182565
2030-01-02 11:00:00,0.1547431394716203,0.1547431394716203,0.2507,0.11338200047990535
2030-01-02 12:00:00,0.1465715983522579,0.1465715983522579,0.2126,0.11339019653798507
2030-01-02 13:00:00,0.16263355048859934,0.16263355048859934,0.1313,0.11339839259606478
2030-01-02 14:00:00,0.2425173373278597,0.2425173373278597,0.0382,0.11340658865414448
2030-01-02 15:00:00,0.2895221569029231,0.2895221569029231,0.0,0.1134147847122242
2030-01-02 16:00:00,0.23090868668169323,0.23090868668169323,0.0,0.1134229807703039
2030-01-02 17:00:00,0.13222881711616866,0.13222881711616866,0.0,0.11343117682838362
2030-01-02 18:00:00,0.059231251987253326,0.059231251987253326,0.0,0.11343937288646333
2030-01-02 19:00:00,0.08143480395966847,0.08143480395966847,0.0,0.11344756894454305
2030-01-02 20:00:00,0.11096628487850375,0.11096628487850375,0.0,0.11345576500262275
2030-01-02 21:00:00,0.13832627484508256,0.13832627484508256,0.0,0.11346396106070245
2030-01-02 22:00:00,0.19377005165092173,0.19377005165092173,0.0,0.11347215711878215
2030-01-02 23:00:00,0.29246788174694577,0.29246788174694577,0.0,0.11348035317686185
2030-01-03 00:00:00,0.4275670939114092,0.4275670939114092,0.0,0.11348854923494155
2030-01-03 01:00:00,0.5184724504864796,0.5184724504864796,0.0,0.11350787681871108
2030-01-03 02:00:00,0.5274826266366135,0.5274826266366135,0.0,0.11352720440248062
2030-01-03 03:00:00,0.5020252863411222,0.5020252863411222,0.0,0.11354653198625014
2030-01-03 04:00:00,0.47116492400743315,0.47116492400743315,0.0,0.11356585957001968
2030-01-03 05:00:00,0.4459493983480184,0.4459493983480184,0.0,0.11358518715378922
2030-01-03 06:00:00,0.413921734368707,0.413921734368707,0.0,0.11360451473755875
2030-01-03 07:00:00,0.37006402170610553,0.37006402170610553,0.0196,0.11362384232132824
2030-01-03 08:00:00,0.28126460180742896,0.28126460180742896,0.1164,0.1136431699050978
2030-01-03 09:00:00,0.2548853194090174,0.2548853194090174,0.2545,0.11366249748886732
2030-01-03 10:00:00,0.29488966628275876,0.29488966628275876,0.355,0.11368182507263686
2030-01-03 11:00:00,0.23010916644880483,0.23010916644880483,0.3859,0.11370115265640635
2030-01-03 12:00:00,0.16534403470715836,0.16534403470715836,0.3556,0.11372048024017592
2030-01-03 13:00:00,0.11282760674641588,0.11282760674641588,0.2592,0.11373980782394542
