,UK_P2HT_OTH,UK_STUR_BIO_CHP,UK_COMC_GAS_CHP
2016-01-02 05:00:00,33688.40076038357,2083.8729062946873,462.9147799101084
2016-01-02 06:00:00,40471.75789845463,2503.472941757636,556.1253866989739
2016-01-02 07:00:00,39173.6078541602,2423.1729083766622,538.2874119515488
2016-01-02 08:00:00,37349.77559348527,2310.3556018894965,513.2259994034017
2016-01-02 09:00:00,34535.1929098997,2136.2531670910034,474.5506127984371
2016-01-02 10:00:00,32297.525712925242,1997.837156243644,443.80266410929585
2016-01-02 11:00:00,30686.924879759492,1898.2097663012687,421.6712802092111
2016-01-02 12:00:00,29967.85510814226,1853.7300646536087,411.7904898613461
2016-01-02 13:00:00,29568.45207894995,1829.0240788412855,406.30226361192985
2016-01-02 14:00:00,29912.29226577946,1850.293098244306,411.02699677877143
2016-01-02 15:00:00,30677.18334246212,1897.607181281456,421.537421032396
2016-01-02 16:00:00,32086.098273804473,1984.7588295173377,440.89742419768083
2016-01-02 17:00:00,33738.19083990347,2086.9527852848414,463.5989490360519
2016-01-02 18:00:00,34385.461873662294,2126.9912121568445,472.4931476733172
2016-01-02 19:00:00,34713.787760351544,2147.300559120904,477.00469770671265
2016-01-02 20:00:00,33728.449302606095,2086.3502002650284,463.4650898592368
2016-01-02 21:00:00,30220.413482518605,1869.3526392413467,415.26091296395794
2016-01-02 22:00:00,22775.714201259194,1408.8437763222214,312.9627553935388
2016-01-02 23:00:00,17484.97705575235,1081.573156672805,240.26234914110947
2016-01-03 00:00:00,21539.260559848117,1332.3601147333945,295.9725554326089
2016-01-03 01:00:00,22482.746486982618,1390.721589800445,308.93706459450897
2016-01-03 02:00:00,23010.954287106877,1423.3950886525145,316.1952066262573
2016-01-03 03:00:00,24831.17857100499,1535.9892155027126,341.20704170151004
2016-01-03 04:00:00,29058.284162709726,1797.4664781740548,399.2920089446539
2016-01-03 05:00:00,40211.98357052467,2487.4040078959624,552.5558086505731
2016-01-03 06:00:00,47828.783344037685,2958.5585394984464,657.2188116780578
2016-01-03 07:00:00,46205.19379447544,2858.1277028629875,634.9089488755529
2016-01-03 08:00:00,44702.471466936164,2765.1733840659454,614.2599314150121
2016-01-03 09:00:00,42933.48045326867,2655.7484080606887,589.9520964548608
2016-01-03 10:00:00,40952.340405125055,2533.2004694017314,562.7291060885153
2016-01-03 11:00:00,39243.96340130789,2427.524911297532,539.2541726729908
2016-01-03 12:00:00,38239.50266664538,2365.391700365728,525.4518042191744
2016-01-03 13:00:00,37970.708396773414,2348.7648174116352,521.7582824885375
2016-01-03 14:00:00,38313.105392892205,2369.944564959869,526.4631846662213
2016-01-03 15:00:00,39015.93926901381,2413.4199582411743,536.1208763860611
2016-01-03 16:00:00,40634.11685341086,2513.5160254211814,558.3563729792244
2016-01-03 17:00:00,41795.88537554207,2585.379868524777,574.3203192512391
2016-01-03 18:00:00,41953.55396068844,2595.132818660265,576.4868548167268
2016-01-03 19:00:00,41654.45268589131,2576.631226755644,572.3768823137764
2016-01-03 20:00:00,40398.515969885484,2498.942395127192,555.1189639992165
2016-01-03 21:00:00,36465.82128316805,2255.676590832413,501.07951854426017
2016-01-03 22:00:00,28558.218581444547,1766.5337804903334,392.4205712014824
2016-01-03 23:00:00,23073.011487667918,1427.2337784083586,317.0479391600419
2016-01-04 00:00:00,20825.24195571841,1288.1928645774897,286.16117354679625
2016-01-04 01:00:00,21723.988970820537,1343.7869121461404,298.51092204480506
2016-01-04 02:00:00,22289.719729423556,1378.7814792226736,306.28466979465566
2016-01-04 03:00:00,23866.405580887338,1476.310980577553,327.95002544953263
2016-01-04 04:00:00,27944.140934032337,1728.548606278433,383.98248531484614
2016-01-04 05:00:00,38783.58556458758,2399.047189620455,532.9280871316582
2016-01-04 06:00:00,46681.08593133601,2887.5650969790254,641.4482175503316
2016-01-04 07:00:00,45061.82595390595,2787.4020759079276,619.1978477153
2016-01-04 08:00:00,43503.901581681544,2691.0331086652805,597.7902949194743
2016-01-04 09:00:00,41773.15512184819,2583.9738368118806,574.007981172004
2016-01-04 10:00:00,39959.425196148324,2471.7814333082238,549.0853855479612
2016-01-04 11:00:00,38325.37251393334,2370.703375725559,526.6317480740624
2016-01-04 12:00:00,37249.11304141241,2304.128890018098,511.8427879096464
2016-01-04 13:00:00,36905.63365226057,2282.882188578774,507.12301249009425
2016-01-04 14:00:00,37255.96819728834,2304.5529313283364,511.93698510814585
2016-01-04 15:00:00,37913.70236369989,2345.238579147546,520.9749584168051
2016-01-04 16:00:00,39496.88257336192,2443.169803848967,542.7295535228922
2016-01-04 17:00:00,40605.97463455178,2511.7752242528336,557.9696686906476
2016-01-04 18:00:00,40850.23466234147,2526.8844856755463,561.3260636056023
2016-01-04 19:00:00,40577.8324156927,2510.0344230844858,557.582964402071
2016-01-04 20:00:00,39263.80727358032,2428.752399300854,539.5268487739103
2016-01-04 21:00:00,35497.801113951275,2195.7974942339824,487.7778825666778
2016-01-04 22:00:00,27859.714277455096,1723.3262027733888,382.82237244911573
2016-01-04 23:00:00,22413.11253519029,1386.4142228069688,307.98021936764604
2016-01-05 00:00:00,17954.014036736997,1110.5865094786043,246.70742061738866
2016-01-05 01:00:00,18539.227869934766,1146.7862465947633,254.74888672086936
2016-01-05 02:00:00,19075.01242129031,1179.9284226844645,262.1111414456959
2016-01-05 03:00:00,20825.96355107377,1288.237500504883,286.1710890413751
2016-01-05 04:00:00,25119.09511779403,1553.7989505327341,345.1633240384876
2016-01-05 05:00:00,35332.916575251285,2185.598184824559,485.51219205540116
2016-01-05 06:00:00,42284.04463344377,2615.5760734065047,581.0281513338588
2016-01-05 07:00:00,40293.16304800278,2492.4255497277354,553.6713017906984
2016-01-05 08:00:00,38591.28040238387,2387.1517149700776,530.2856078263839
2016-01-05 09:00:00,36575.503777182916,2262.4612517962305,502.58667372025155
2016-01-05 10:00:00,34618.537173443896,2141.4086167049572,475.69585242229897
2016-01-05 11:00:00,33495.01320514682,2071.9104777532193,460.25742736296564
2016-01-05 12:00:00,32447.25674916265,2007.0991111778033,445.8601292344158
2016-01-05 13:00:00,31701.487949397055,1960.9678802165822,435.61246558713185
2016-01-05 14:00:00,31778.69865242068,1965.7439244476907,436.6734235070732
2016-01-05 15:00:00,32592.65821326789,2016.0932505476005,447.8581013920623
2016-01-05 16:00:00,34249.44114917674,2118.577339843163,470.62407694519624
2016-01-05 17:00:00,35860.40278002017,2218.2270477492348,492.76041859257055
2016-01-05 18:00:00,36457.88373425908,2255.185595631084,500.9704481038924
2016-01-05 19:00:00,36284.340051294756,2244.4506550929386,498.5857716576691
2016-01-05 20:00:00,35205.55499503006,2177.7199436396,483.76210726222695
2016-01-05 21:00:00,31948.273560930516,1976.2333673851717,439.00356473311257
2016-01-05 22:00:00,24927.872348623365,1541.9704297734468,342.53571797508147
2016-01-05 23:00:00,19673.57576856226,1216.953924457404,270.3360441988861
2016-01-06 00:00:00,18784.570290757507,1161.9624619085657,258.12015487769224
2016-01-06 01:00:00,19671.41098249617,1216.820016675223,270.3062977151494
2016-01-06 02:00:00,19682.95650818195,1217.5341915135198,270.46494562841167
2016-01-06 03:00:00,21614.66727448334,1337.0245691460193,297.008724616103
2016-01-06 04:00:00,26450.799346112755,1636.174554537507,363.4623692838309
2016-01-06 05:00:00,36912.12801045882,2283.2839119253163,507.2122519413044
2016-01-06 06:00:00,41509.41201946374,2567.659405349543,570.3838679034193
2016-01-06 07:00:00,39233.50026865516,2426.8776903503253,539.1103980015968
2016-01-06 08:00:00,37775.51685314826,2336.690799051683,519.0761412049474
2016-01-06 09:00:00,36149.401719842244,2236.1037366703467,496.7315741714164
2016-01-06 10:00:00,34403.862555224,2128.12942830538,472.7459927850789
2016-01-06 11:00:00,33364.0436481488,2063.8090569312926,458.45776509689694
2016-01-06 12:00:00,32473.234181955646,2008.7060045639703,446.21708703925583
2016-01-06 13:00:00,32153.928237208405,1988.9546066923301,441.82948068809657
2016-01-06 14:00:00,32773.7786474635,2027.296868323379,450.346890531364
2016-01-06 15:00:00,33473.36534448599,2070.5713999314135,459.9599625255989
2016-01-06 16:00:00,34860.63241516751,2156.383970345489,479.022500853517
2016-01-06 17:00:00,36571.89580040611,2262.2380721592626,502.5370962473571
2016-01-06 18:00:00,37077.01254915881,2293.483221334739,509.4779424525809
2016-01-06 19:00:00,36933.0542757643,2284.5783538197284,507.4998012840921
2016-01-06 20:00:00,36005.44344644774,2227.198869155336,494.75343300292764
2016-01-06 21:00:00,32618.635646060884,2017.7001439337685,448.2150591969025
2016-01-06 22:00:00,25570.813810250016,1581.7410410810885,351.37042364487337
2016-01-06 23:00:00,20660.357417018422,1277.9935551680662,283.89548303551965
2016-01-07 00:00:00,16176.36387880518,1000.6259023446249,222.28059972229056
2016-01-07 01:00:00,17211.49241607053,1064.6561401906542,236.50437669570974
2016-01-07 02:00:00,17575.176475172473,1087.1526475969972,241.5017859634709
2016-01-07 03:00:00,19584.458742175175,1211.441387424302,269.11148061839305
2016-01-07 04:00:00,24280.240517186874,1501.9096849377468,333.6365615905267
2016-01-07 05:00:00,33685.51437896212,2083.694362585113,462.87511793179283
2016-01-07 06:00:00,40266.10322217674,2490.7517024504778,553.29947074399
2016-01-07 07:00:00,38899.40161912302,2406.2112559671177,534.5195240115702
2016-01-07 08:00:00,37001.24503684591,2288.796448958418,508.4368155217973
2016-01-07 09:00:00,34707.29340215329,2146.898835774362,476.91545825550253
2016-01-07 10:00:00,32715.690221356937,2023.7036761681989,449.54869321776323
2016-01-07 11:00:00,31040.867401564068,1920.1036886877987,426.53483030015707
2016-01-07 12:00:00,30384.937223540914,1879.529630687073,417.5216457279451
2016-01-07 13:00:00,29944.403259093026,1852.2793970133184,411.4682362875321
2016-01-07 14:00:00,30235.56698498119,1870.289993716611,415.4691383501147
2016-01-07 15:00:00,30983.139773135183,1916.5328144963153,425.7415907338457
2016-01-07 16:00:00,32533.487394128286,2012.4331045013307,447.04503083659324
2016-01-07 17:00:00,34018.16983778354,2104.271525113534,467.4461609326617
2016-01-07 18:00:00,34854.138056969256,2155.9822469989467,478.93326140230687
2016-01-07 19:00:00,34994.12755590929,2164.6416169132935,480.8568673506118
2016-01-07 20:00:00,33894.41623433913,2096.6164635655423,465.74565361238183
2016-01-07 21:00:00,30437.61368448227,1882.7880533868015,418.2454768322042
2016-01-07 22:00:00,23264.955852193947,1439.1069350950395,319.68546071802695
2016-01-07 23:00:00,18033.028728149027,1115.4741435281965,247.79316727377724
2016-01-08 00:00:00,15070.15819903677,932.199025650332,207.08014653285053
2016-01-08 01:00:00,16008.592958683746,990.2480492256275,219.9752472326984
2016-01-08 02:00:00,16335.114856984597,1010.4458063712032,224.46200852964657
2016-01-08 03:00:00,18232.910641584025,1127.8382954162064,250.53975927213008
2016-01-08 04:00:00,22753.344745242994,1407.4600625730216,312.6553750615932
2016-01-08 05:00:00,31672.624135182617,1959.1824431208406,435.2158458039762
2016-01-08 06:00:00,37979.36754103774,2349.3004485403576,521.8772684234841
2016-01-08 07:00:00,36736.419541428426,2272.4150636049894,504.7978290113443
2016-01-08 08:00:00,35125.818708262676,2172.787673662614,482.6664451112594
2016-01-08 09:00:00,32697.289539795234,2022.5654600196638,449.29584810600153
2016-01-08 10:00:00,30686.924879759492,1898.2097663012687,421.6712802092111
2016-01-08 11:00:00,29209.097591980168,1806.795386999304,401.3643473116421
2016-01-08 12:00:00,28503.377334437115,1763.1414500084245,391.6669936134867
2016-01-08 13:00:00,28177.577031491623,1742.9883287902423,387.19014781111736
2016-01-08 14:00:00,28483.172664487007,1761.8916440414055,391.38935976527773
2016-01-08 15:00:00,29174.461014922843,1804.6528624844143,400.8884035718554
2016-01-08 16:00:00,30504.000457175476,1886.894558707007,419.15770233346217
2016-01-08 17:00:00,31952.242335385003,1976.4788649858363,439.0580999532965
2016-01-08 18:00:00,32480.089337831574,2009.1300458742091,446.31128423775533
2016-01-08 19:00:00,32694.042360696105,2022.3645983463928,449.2512283803965
2016-01-08 20:00:00,31758.133184792892,1964.4718005169746,436.39083191157476
2016-01-08 21:00:00,28479.5646877102,1761.6684644044378,391.3397822923833
2016-01-08 22:00:00,21618.996846615508,1337.2923847103807,297.0682175835764
2016-01-08 23:00:00,16735.23948153227,1035.1964281109194,229.96015027364163
2016-01-09 00:00:00,16199.815727854411,1002.0765699849148,222.6028532961045
2016-01-09 01:00:00,17160.98074119526,1061.5316252731066,235.8102920751874
2016-01-09 02:00:00,17527.91197939633,1084.2289943527203,240.8523210685535
2016-01-09 03:00:00,19465.75630621829,1204.0987773680652,267.48038176016547
2016-01-09 04:00:00,24058.349945413367,1488.184137264234,330.5875470075177
2016-01-09 05:00:00,33459.29423505645,2069.7009993472393,459.7666103813105
2016-01-09 06:00:00,40087.86916940258,2479.7266283842737,550.8503435830038
2016-01-09 07:00:00,38765.90647838123,2397.9536093993133,532.6851575144755
2016-01-09 08:00:00,37126.80262867872,2296.563100324893,510.16211157852433
2016-01-09 09:00:00,34705.85021144257,2146.809563919575,476.89562726634483
2016-01-09 10:00:00,32651.46823472981,2019.7310786301741,448.66621420024194
2016-01-09 11:00:00,31104.728590513514,1924.0539682621272,427.41235157038903
2016-01-09 12:00:00,30362.206969847048,1878.1235989741767,417.20930764871
2016-01-09 13:00:00,30018.727580695213,1856.8768975348528,412.4895322291579
2016-01-09 14:00:00,30341.641502219256,1876.8514750434608,416.92671605321163
2016-01-09 15:00:00,31052.77372492752,1920.840181489792,426.69843596070876
2016-01-09 16:00:00,32450.503928261773,2007.299972851074,445.9047489600208
2016-01-09 17:00:00,33897.30261576058,2096.795007275117,465.78531559069745
2016-01-09 18:00:00,34398.81138773647,2127.816976813625,472.6765843230267
2016-01-09 19:00:00,34558.644758948925,2137.7038347312932,474.872866372251
2016-01-09 20:00:00,33558.51359641859,2075.8384393638507,461.129990885908
2016-01-09 21:00:00,30129.131670065435,1863.706194426064,414.0066028997282
2016-01-09 22:00:00,22958.999421520883,1420.1813018801797,315.48129101657713
2016-01-09 23:00:00,17890.15284778755,1106.6362299042762,245.8298993471568
2016-01-10 00:00:00,13947.716623772734,862.7678405896845,191.65659471538544
2016-01-10 01:00:00,14826.619766602433,917.1344001550132,203.7336671124748
2016-01-10 02:00:00,15123.195457655802,935.4797663137568,207.80893538439898
2016-01-10 03:00:00,16912.030343595718,1046.1322303223362,232.38944644546999
2016-01-10 04:00:00,21171.60772629169,1309.6181097263877,290.92061094466396
2016-01-10 05:00:00,29492.323768959362,1824.3149885012676,405.2561789338569
2016-01-10 06:00:00,35382.34585709351,2188.6557458510165,486.19140343405525
2016-01-10 07:00:00,34215.88696515246,2116.5017692193633,470.16300644727784
2016-01-10 08:00:00,32706.309481737248,2023.123409112083,449.4197917882377
2016-01-10 09:00:00,30403.33790510262,1880.6678468356085,417.77449083970686
2016-01-10 10:00:00,28511.675681023764,1763.65476317345,391.7810218011439
2016-01-10 11:00:00,27133.42855228426,1678.400141851794,372.842427155462
2016-01-10 12:00:00,26481.467148715594,1638.0715814517328,363.88377780343393
2016-01-10 13:00:00,26178.036301786295,1619.3021739827502,359.71431233301024
2016-01-10 14:00:00,26467.035241608373,1637.178862903862,363.6854679118561
2016-01-10 15:00:00,27118.275049821677,1677.4627873765291,372.6342017693052
2016-01-10 16:00:00,28368.439002984607,1754.7945315858328,389.812796127234
2016-01-10 17:00:00,29742.717357269627,1839.803655306825,408.6968555527321
2016-01-10 18:00:00,30251.80288047681,1871.2943020829657,415.69223697813976
2016-01-10 19:00:00,30467.559891729747,1884.6404443736333,418.65696985722815
2016-01-10 20:00:00,29597.315893164385,1830.8095159370273,406.69888339508555
2016-01-10 21:00:00,26531.978823590867,1641.1960963692802,364.5778624239563
2016-01-10 22:00:00,20105.089791068134,1243.6462090387392,276.26550995706293
2016-01-10 23:00:00,15525.48486826956,960.364295835654,213.33682361213076
2016-01-11 00:00:00,15894.580892536711,983.1955726974486,218.4085990892336
2016-01-11 01:00:00,16794.410300671876,1038.8565741571897,230.77322082911073
2016-01-11 02:00:00,17156.651169063094,1061.2638097087454,235.75079910771404
2016-01-11 03:00:00,18833.638774922056,1164.9977049713264,258.7944085090569
2016-01-11 04:00:00,23073.011487667918,1427.2337784083586,317.0479391600419
2016-01-11 05:00:00,32161.504988439694,1989.4232839299625,441.933593381175
2016-01-11 06:00:00,39002.58975493964,2412.594193584394,535.9374397363517
2016-01-11 07:00:00,37707.32609206664,2332.472703912994,518.1391269672422
2016-01-11 08:00:00,36127.753859181415,2234.764658848541,496.4341093340497
2016-01-11 09:00:00,33945.64950456976,2099.7856144104835,466.4496537274831
2016-01-11 10:00:00,32084.655083093745,1984.6695576625505,440.877593208523
2016-01-11 11:00:00,30618.373321000196,1893.9693531988823,420.72930822421637
2016-01-11 12:00:00,29799.001794987787,1843.285257643521,409.4702641298856
2016-01-11 13:00:00,29423.050614844706,1820.029939471488,404.3042914542834
2016-01-11 14:00:00,29767.973194707258,1841.3659127655988,409.0438978629933
2016-01-11 15:00:00,30418.852205242885,1881.6275192745695,417.987673973153
2016-01-11 16:00:00,31738.289312520472,1963.2443125136522,436.11815581065525
2016-01-11 17:00:00,33024.533033451444,2042.807853092633,453.79252489752866
2016-01-11 18:00:00,33585.573422244626,2077.5122866411084,461.5018219326164
2016-01-11 19:00:00,33638.24988318598,2080.7707093408367,462.22565303687554
2016-01-11 20:00:00,32613.22368089568,2017.3653744783169,448.1406929875608
2016-01-11 21:00:00,29339.706351300512,1814.8744898575344,403.15905183042145
2016-01-11 22:00:00,22519.547850106035,1392.9980220975156,309.4427548180325
2016-01-11 23:00:00,17622.8017686263,1090.0986188049706,242.15620860567768
2016-01-12 00:00:00,17886.184073333065,1106.390732303612,245.77536412697293
2016-01-12 01:00:00,18497.736137001513,1144.2196807696346,254.1787457825831
2016-01-12 02:00:00,19005.37846949797,1175.6210556909882,261.154296218833
2016-01-12 03:00:00,20788.07979491732,1285.8941143167226,285.65052557598335
2016-01-12 04:00:00,25151.927706462957,1555.82988522914,345.6144790418271
2016-01-12 05:00:00,35327.14381240839,2185.2410974054105,485.43286809877
2016-01-12 06:00:00,42273.220703113366,2614.9065344956025,580.8794189151756
2016-01-12 07:00:00,40302.54378762248,2493.0058167838515,553.800203220224
2016-01-12 08:00:00,38569.271744045356,2385.7903191845744,529.9831852417276
2016-01-12 09:00:00,36514.8897673326,2258.711833895173,501.7537721756247
2016-01-12 10:00:00,34531.22413544521,2136.007669490339,474.49607757825316
2016-01-12 11:00:00,33393.26826004092,2065.6168119907306,458.85934262734196
2016-01-12 12:00:00,32372.932427560467,2002.5016106562687,444.83883329279
2016-01-12 13:00:00,31589.279871638417,1954.0269935068873,434.07060618011434
2016-01-12 14:00:00,31672.624135182617,1959.1824431208406,435.2158458039762
2016-01-12 15:00:00,32491.99566119503,2009.8665386762025,446.474889898307
2016-01-12 16:00:00,34151.30418084764,2112.5068537176417,469.27556968246705
2016-01-12 17:00:00,35768.39937221164,2212.5359670065595,491.496193033762
2016-01-12 18:00:00,36397.63052208644,2251.4584956937238,500.14250430655494
2016-01-12 19:00:00,36241.76592532846,2241.8171353767193,498.00075747751447
2016-01-12 20:00:00,35183.18553901387,2176.3362298904003,483.4547269302813
2016-01-12 21:00:00,31895.236302311485,1972.952626721747,438.2747758815641
2016-01-12 22:00:00,24900.451725119652,1540.2742645324922,342.1589291810836
2016-01-12 23:00:00,19621.981700653945,1213.762455648766,269.6270863364954
2016-01-13 00:00:00,14150.124120951496,875.2882182235719,194.43789094476443
2016-01-13 01:00:00,15493.373874955996,958.3779970666417,212.89558410337014
2016-01-13 02:00:00,15114.897111069151,934.9664531487313,207.69490719674175
2016-01-13 03:00:00,17049.133461114307,1054.6130565271083,234.27339041545926
2016-01-13 04:00:00,21812.384401852254,1349.2548132518486,299.72557013071923
2016-01-13 05:00:00,31032.208257299724,1919.5680575590761,426.4158443652104
2016-01-13 06:00:00,34850.89087787014,2155.781385325676,478.8886416767019
2016-01-13 07:00:00,32917.73692085802,2036.2017358383894,452.32503169985273
2016-01-13 08:00:00,30885.002804806092,1910.462328370795,424.3930834711167
2016-01-13 09:00:00,29071.633676783895,1798.2922428308352,399.4754455943634
2016-01-13 10:00:00,27274.50044425733,1687.12646565723,374.7809063456351
2016-01-13 11:00:00,26279.42044921451,1625.573521781542,361.1074393213444
2016-01-13 12:00:00,25621.686282802966,1584.8878739623326,352.06946601268515
2016-01-13 13:00:00,25203.882572048944,1559.0436720014745,346.3283946515072
2016-01-13 14:00:00,25764.201365486766,1593.7034696225564,354.0277761920162
2016-01-13 15:00:00,26323.437765891533,1628.2963133525477,361.7122844906567
2016-01-13 16:00:00,27900.84521271068,1725.8704506348208,383.3875556401127
2016-01-13 17:00:00,29554.02017184273,1828.1313602934151,406.1039537203521
2016-01-13 18:00:00,30243.865331567835,1870.8033068816367,415.58316653777194
2016-01-13 19:00:00,30495.341312911147,1886.3589275782845,419.0387163985155
2016-01-13 20:00:00,29943.681663737665,1852.2347610859251,411.45832079295326
2016-01-13 21:00:00,26865.35587776765,1661.8178948250945,369.1588209194039
2016-01-13 22:00:00,20895.23670518843,1292.5225495346624,287.1229765209486
2016-01-13 23:00:00,15971.791595560335,987.9716169285571,219.46955700917493
2016-01-14 00:00:00,13568.879062208212,839.3339787080774,186.45096006146767
2016-01-14 01:00:00,14521.74572896241,898.2757208312436,199.5443706528933
2016-01-14 02:00:00,14809.662275751449,916.085455861265,203.50065298987084
2016-01-14 03:00:00,16620.145022352193,1028.0769976916504,228.37862888830853
2016-01-14 04:00:00,20888.74234699018,1292.1208261881209,287.03373706973866
2016-01-14 05:00:00,29017.874822809503,1794.9668662400165,398.736741248236
2016-01-14 06:00:00,34740.84758617758,2148.974406398161,477.376528753421
2016-01-14 07:00:00,33578.357468691014,2077.065927367173,461.40266698682757
2016-01-14 08:00:00,31832.457506395076,1969.0693010385091,437.41212785320056
2016-01-14 09:00:00,29696.53525452652,1836.9469559536383,408.062263899683
2016-01-14 10:00:00,27896.515640578516,1725.6026350704597,383.3280626726393
2016-01-14 11:00:00,26412.193994600944,1633.786532421953,362.93189032386033
2016-01-14 12:00:00,25896.974910873185,1601.916480262967,355.8522271945321
2016-01-14 13:00:00,25469.429662821796,1575.4696932822962,349.9772966565391
2016-01-14 14:00:00,25728.121597718717,1591.4716732528796,353.5320014630716
2016-01-14 15:00:00,26409.668410857175,1633.6303066760759,362.89718609283426
2016-01-14 16:00:00,27807.759411869112,1720.1124160010547,382.10845683943575
2016-01-14 17:00:00,29147.401189096803,1802.9790152071566,400.51657252514696
2016-01-14 18:00:00,29974.710264018187,1854.154105963847,411.88468705984553
2016-01-14 19:00:00,30168.097819254934,1866.1165345053153,414.54203960698834
2016-01-14 20:00:00,29262.856445954563,1810.1207635901224,402.10305165776947
2016-01-14 21:00:00,26220.971225430276,1621.9580116626655,360.3042842604542
2016-01-14 22:00:00,19915.67101028587,1231.9292780979358,273.66269263010406
2016-01-14 23:00:00,15277.977661380737,945.0541727396708,209.93580897157113
2016-01-15 00:00:00,13085.770971794022,809.450225318104,179.81253644090006
2016-01-15 01:00:00,13926.068763111907,861.4287627678783,191.3591298780187
2016-01-15 02:00:00,14199.553402793725,878.3457792500291,195.11710232341844
2016-01-15 03:00:00,15919.836729974344,984.7578301562222,218.75564139949475
2016-01-15 04:00:00,20017.776753069455,1238.2452618241214,275.0657351130172
2016-01-15 05:00:00,27905.535582520526,1726.1605841628784,383.4520063548753
2016-01-15 06:00:00,33499.34277727898,2072.178293317581,460.316920330439
2016-01-15 07:00:00,32390.611513766813,2003.5951908774105,445.0817629099729
2016-01-15 08:00:00,30943.091230912647,1914.055520525974,425.1912807847173
2016-01-15 09:00:00,28707.22802232659,1775.751099497099,394.46812083202343
2016-01-15 10:00:00,26890.97251288296,1663.402470247565,369.5108209769545
2016-01-15 11:00:00,25581.998538258107,1582.4328979556883,351.5241138108462
2016-01-15 12:00:00,24970.807272267346,1544.626267453362,343.12568990252544
2016-01-15 13:00:00,24680.365141734546,1526.6603066774633,339.1347033345218
2016-01-15 14:00:00,24957.81855587085,1543.8228207602783,342.9472110001054
2016-01-15 15:00:00,25583.08093129115,1582.4998518467785,351.5389870527145
2016-01-15 16:00:00,26775.5172560252,1656.260721864599,367.92434184433193
2016-01-15 17:00:00,28107.943079699286,1738.6809617967658,386.2333025842543
2016-01-15 18:00:00,28613.05982845198,1769.9261109722418,393.17414878947807
2016-01-15 19:00:00,28841.444758423742,1784.053381992297,396.3124028236972
2016-01-15 20:00:00,28019.908446345245,1733.2353786547544,385.0236122456297
2016-01-15 21:00:00,25106.46719907521,1553.017821803347,344.98980288335696
2016-01-15 22:00:00,18981.205025093383,1174.125752123305,260.82212715044017
2016-01-15 23:00:00,14609.780362316453,903.7213039732551,200.754060991518
2016-01-16 00:00:00,14880.739418254509,920.4820947095285,204.47732920589164
2016-01-16 01:00:00,15826.750929132777,978.999795522456,217.47654259881782
2016-01-16 02:00:00,16150.386446012184,999.0190089584576,221.92364191745045
2016-01-16 03:00:00,18067.304507528672,1117.5943500793896,248.26415326627455
2016-01-16 04:00:00,22624.900771988738,1399.5148674969719,310.89041702655055
2016-01-16 05:00:00,31510.26518022639,1949.1393594572944,432.9848595237257
2016-01-16 06:00:00,37815.20459769312,2339.145775058328,519.6214934067865
2016-01-16 07:00:00,36576.58617021597,2262.528205687321,502.6015469621199
2016-01-16 08:00:00,34947.94545316619,2161.7849175601073,480.2222756975628
2016-01-16 09:00:00,32467.100621435075,2008.3265991811256,446.1328053353353
