,PHOT,WTOF,WTON
2015-01-10 20:00:00+00:00,0,,0.130812151
2015-01-10 21:00:00+00:00,0,,0.102913825
2015-01-10 22:00:00+00:00,0,,0.110973342
2015-01-10 23:00:00+00:00,0,,0.146931184
2015-01-11 00:00:00+00:00,0,,0.176689399
2015-01-11 01:00:00+00:00,0,,0.19032858
2015-01-11 02:00:00+00:00,0,,0.215127092
2015-01-11 03:00:00+00:00,0,,0.209547427
2015-01-11 04:00:00+00:00,0.009057225,,0.239305642
2015-01-11 05:00:00+00:00,0.091807328,,0.277123373
2015-01-11 06:00:00+00:00,0.314944422,,0.283942963
2015-01-11 07:00:00+00:00,0.485796624,,0.277123373
2015-01-11 08:00:00+00:00,0.571428571,,0.288902666
2015-01-11 09:00:00+00:00,0.605599012,,0.316181029
2015-01-11 10:00:00+00:00,0.565253191,,0.360198388
2015-01-11 11:00:00+00:00,0.460271717,,0.412275263
2015-01-11 12:00:00+00:00,0.2745986,,0.457532548
2015-01-11 13:00:00+00:00,0.093865788,,0.494110353
2015-01-11 14:00:00+00:00,0.009057225,,0.536267824
2015-01-11 15:00:00+00:00,0,,0.554246745
2015-01-11 16:00:00+00:00,0,,0.55982641
2015-01-11 17:00:00+00:00,0,,0.598264104
2015-01-11 18:00:00+00:00,0,,0.603223807
2015-01-11 19:00:00+00:00,0,,0.622442653
2015-01-11 20:00:00+00:00,0,,0.643521389
2015-01-11 21:00:00+00:00,0,,0.612523249
2015-01-11 22:00:00+00:00,0,,0.593924365
2015-01-11 23:00:00+00:00,0,,0.576565406
2015-01-12 00:00:00+00:00,0,,0.580905146
2015-01-12 01:00:00+00:00,0,,0.561686299
2015-01-12 02:00:00+00:00,0,,0.512089275
2015-01-12 03:00:00+00:00,0,,0.464352139
2015-01-12 04:00:00+00:00,0.003705228,,0.493490391
2015-01-12 05:00:00+00:00,0.022643063,,0.504029758
2015-01-12 06:00:00+00:00,0.089337176,,0.457532548
2015-01-12 07:00:00+00:00,0.199258954,,0.438933664
2015-01-12 08:00:00+00:00,0.293948127,,0.461872288
2015-01-12 09:00:00+00:00,0.351173322,,0.422814631
2015-01-12 10:00:00+00:00,0.358995471,,0.45133292
2015-01-12 11:00:00+00:00,0.326471799,,0.513949163
2015-01-12 12:00:00+00:00,0.215314944,,0.530688159
2015-01-12 13:00:00+00:00,0.084396871,,0.539987601
2015-01-12 14:00:00+00:00,0.009880609,,0.527588345
2015-01-12 15:00:00+00:00,0,,0.570365778
2015-01-12 16:00:00+00:00,0,,0.56850589
2015-01-12 17:00:00+00:00,0,,0.53750775
2015-01-12 18:00:00+00:00,0,,0.534407936
2015-01-12 19:00:00+00:00,0,,0.523868568
2015-01-12 20:00:00+00:00,0,,0.520148791
2015-01-12 21:00:00+00:00,0,,0.547427154
2015-01-12 22:00:00+00:00,0,,0.535027898
2015-01-12 23:00:00+00:00,0,,0.515189089
2015-01-13 00:00:00+00:00,0,,0.49783013
2015-01-13 01:00:00+00:00,0,,0.479231246
2015-01-13 02:00:00+00:00,0,,0.484810911
2015-01-13 03:00:00+00:00,0,,0.45133292
2015-01-13 04:00:00+00:00,0.008645533,,0.417854929
2015-01-13 05:00:00+00:00,0.081515027,,0.484810911
2015-01-13 06:00:00+00:00,0.315767806,,0.490390577
2015-01-13 07:00:00+00:00,0.521613833,,0.473651581
2015-01-13 08:00:00+00:00,0.610951009,,0.474271544
2015-01-13 09:00:00+00:00,0.641004529,,0.474271544
2015-01-13 10:00:00+00:00,0.589543022,,0.467451953
2015-01-13 11:00:00+00:00,0.536023055,,0.492250465
2015-01-13 12:00:00+00:00,0.377933306,,0.501549907
2015-01-13 13:00:00+00:00,0.137916838,,0.499690019
2015-01-13 14:00:00+00:00,0.012762454,,0.507129572
2015-01-13 15:00:00+00:00,0,,0.514569126
2015-01-13 16:00:00+00:00,0,,0.515189089
2015-01-13 17:00:00+00:00,0,,0.509609423
2015-01-13 18:00:00+00:00,0,,0.523248605
2015-01-13 19:00:00+00:00,0,,0.519528828
2015-01-13 20:00:00+00:00,0,,0.492250465
2015-01-13 21:00:00+00:00,0,,0.44017359
2015-01-13 22:00:00+00:00,0,,0.419094854
2015-01-13 23:00:00+00:00,0,,0.353378797
2015-01-14 00:00:00+00:00,0,,0.296342219
2015-01-14 01:00:00+00:00,0,,0.211407316
2015-01-14 02:00:00+00:00,0,,0.183508989
2015-01-14 03:00:00+00:00,0,,0.164910105
2015-01-14 04:00:00+00:00,0.005351997,,0.161190329
2015-01-14 05:00:00+00:00,0.095924249,,0.142591445
2015-01-14 06:00:00+00:00,0.346233018,,0.106013639
2015-01-14 07:00:00+00:00,0.536434747,,0.068815871
2015-01-14 08:00:00+00:00,0.63524084,,0.053936764
2015-01-14 09:00:00+00:00,0.666941128,,0.043397396
2015-01-14 10:00:00+00:00,0.641827913,,0.052696838
2015-01-14 11:00:00+00:00,0.561547962,,0.05083695
2015-01-14 12:00:00+00:00,0.400988061,,0.04649721
2015-01-14 13:00:00+00:00,0.150679292,,0.044017359
2015-01-14 14:00:00+00:00,0.006998765,,0.051456913
2015-01-14 15:00:00+00:00,0,,0.060136392
2015-01-14 16:00:00+00:00,0,,0.075635462
2015-01-14 17:00:00+00:00,0,,0.089894606
2015-01-14 18:00:00+00:00,0,,0.118412895
2015-01-14 19:00:00+00:00,0,,0.147551147
2015-01-14 20:00:00+00:00,0,,0.177929324
2015-01-14 21:00:00+00:00,0,,0.193428394
2015-01-14 22:00:00+00:00,0,,0.218846869
2015-01-14 23:00:00+00:00,0,,0.24550527
2015-01-15 00:00:00+00:00,0,,0.243645381
2015-01-15 01:00:00+00:00,0,,0.236205828
2015-01-15 02:00:00+00:00,0,,0.215747055
2015-01-15 03:00:00+00:00,0,,0.203967762
2015-01-15 04:00:00+00:00,0.000823384,,0.182889027
2015-01-15 05:00:00+00:00,0.079868259,,0.172969622
2015-01-15 06:00:00+00:00,0.314944422,,0.177309361
2015-01-15 07:00:00+00:00,0.517496912,,0.151270924
2015-01-15 08:00:00+00:00,0.622890078,,0.156230626
2015-01-15 09:00:00+00:00,0.659530671,,0.159950403
2015-01-15 10:00:00+00:00,0.641827913,,0.201487911
2015-01-15 11:00:00+00:00,0.55701935,,0.200867948
2015-01-15 12:00:00+00:00,0.395224372,,0.172349659
2015-01-15 13:00:00+00:00,0.148620832,,0.16367018
2015-01-15 14:00:00+00:00,0.006998765,,0.148791073
2015-01-15 15:00:00+00:00,0,,0.127092374
2015-01-15 16:00:00+00:00,0,,0.149411035
2015-01-15 17:00:00+00:00,0,,0.190948543
2015-01-15 18:00:00+00:00,0,,0.216367018
2015-01-15 19:00:00+00:00,0,,0.170489771
2015-01-15 20:00:00+00:00,0,,0.135151891
2015-01-15 21:00:00+00:00,0,,0.153130812
2015-01-15 22:00:00+00:00,0,,0.168009919
2015-01-15 23:00:00+00:00,0,,0.166150031
2015-01-16 00:00:00+00:00,0,,0.166769994
2015-01-16 01:00:00+00:00,0,,0.151270924
2015-01-16 02:00:00+00:00,0,,0.146311221
2015-01-16 03:00:00+00:00,0,,0.151890887
2015-01-16 04:00:00+00:00,0.001646768,,0.119652821
2015-01-16 05:00:00+00:00,0.0881021,,0.116553007
2015-01-16 06:00:00+00:00,0.331823796,,0.106013639
2015-01-16 07:00:00+00:00,0.523260601,,0.102293862
2015-01-16 08:00:00+00:00,0.621655002,,0.094234346
2015-01-16 09:00:00+00:00,0.650885138,,0.092374458
2015-01-16 10:00:00+00:00,0.620831618,,0.105393676
2015-01-16 11:00:00+00:00,0.536434747,,0.104773714
2015-01-16 12:00:00+00:00,0.379991766,,0.094854309
2015-01-16 13:00:00+00:00,0.145738987,,0.081215127
2015-01-16 14:00:00+00:00,0.007410457,,0.067575945
2015-01-16 15:00:00+00:00,0,,0.062616243
2015-01-16 16:00:00+00:00,0,,0.057036578
2015-01-16 17:00:00+00:00,0,,0.054556727
2015-01-16 18:00:00+00:00,0,,0.049597024
2015-01-16 19:00:00+00:00,0,,0.035957843
2015-01-16 20:00:00+00:00,0,,0.03099814
2015-01-16 21:00:00+00:00,0,,0.038437694
2015-01-16 22:00:00+00:00,0,,0.032858029
2015-01-16 23:00:00+00:00,0,,0.03099814
2015-01-17 00:00:00+00:00,0,,0.043397396
2015-01-17 01:00:00+00:00,0,,0.055796652
2015-01-17 02:00:00+00:00,0,,0.063856169
2015-01-17 03:00:00+00:00,0,,0.070055797
2015-01-17 04:00:00+00:00,0.000411692,,0.064476131
2015-01-17 05:00:00+00:00,0.077809798,,0.059516429
2015-01-17 06:00:00+00:00,0.3005352,,0.060136392
2015-01-17 07:00:00+00:00,0.489501853,,0.069435834
2015-01-17 08:00:00+00:00,0.587072869,,0.082455053
2015-01-17 09:00:00+00:00,0.618361466,,0.083694978
2015-01-17 10:00:00+00:00,0.593659942,,0.075635462
2015-01-17 11:00:00+00:00,0.519555373,,0.075015499
2015-01-17 12:00:00+00:00,0.36681762,,0.089894606
2015-01-17 13:00:00+00:00,0.140798683,,0.100433974
2015-01-17 14:00:00+00:00,0.007822149,,0.107873528
2015-01-17 15:00:00+00:00,0,,0.125852449
2015-01-17 16:00:00+00:00,0,,0.150650961
2015-01-17 17:00:00+00:00,0,,0.149411035
2015-01-17 18:00:00+00:00,0,,0.147551147
2015-01-17 19:00:00+00:00,0,,0.156230626
2015-01-17 20:00:00+00:00,0,,0.14817111
2015-01-17 21:00:00+00:00,0,,0.134531928
2015-01-17 22:00:00+00:00,0,,0.139491631
2015-01-17 23:00:00+00:00,0,,0.147551147
2015-01-18 00:00:00+00:00,0,,0.145691259
2015-01-18 01:00:00+00:00,0,,0.141351519
2015-01-18 02:00:00+00:00,0,,0.149411035
2015-01-18 03:00:00+00:00,0,,0.150030998
2015-01-18 04:00:00+00:00,0.004528613,,0.165530068
2015-01-18 05:00:00+00:00,0.042404282,,0.192808431
2015-01-18 06:00:00+00:00,0.114038699,,0.249225046
2015-01-18 07:00:00+00:00,0.156854673,,0.280223187
2015-01-18 08:00:00+00:00,0.207081103,,0.271543707
2015-01-18 09:00:00+00:00,0.216138329,,0.317420955
2015-01-18 10:00:00+00:00,0.206669411,,0.32300062
2015-01-18 11:00:00+00:00,0.153561136,,0.304401736
2015-01-18 12:00:00+00:00,0.097571017,,0.295722257
2015-01-18 13:00:00+00:00,0.040345821,,0.332920025
2015-01-18 14:00:00+00:00,0.003705228,,0.309361438
2015-01-18 15:00:00+00:00,0,,0.318040918
2015-01-18 16:00:00+00:00,0,,0.31866088
2015-01-18 17:00:00+00:00,0,,0.32734036
2015-01-18 18:00:00+00:00,0,,0.375077495
2015-01-18 19:00:00+00:00,0,,0.41599504
2015-01-18 20:00:00+00:00,0,,0.440793552
2015-01-18 21:00:00+00:00,0,,0.43149411
2015-01-18 22:00:00+00:00,0,,0.453812771
2015-01-18 23:00:00+00:00,0,,0.451952883
2015-01-19 00:00:00+00:00,0,,0.452572846
2015-01-19 01:00:00+00:00,0,,0.483570986
2015-01-19 02:00:00+00:00,0,,0.476131432
2015-01-19 03:00:00+00:00,0,,0.485430874
2015-01-19 04:00:00+00:00,0.00205846,,0.500929944
2015-01-19 05:00:00+00:00,0.034582133,,0.502789833
2015-01-19 06:00:00+00:00,0.144503911,,0.50216987
2015-01-19 07:00:00+00:00,0.260189378,,0.539987601
2015-01-19 08:00:00+00:00,0.324001647,,0.572845629
2015-01-19 09:00:00+00:00,0.365170852,,0.570985741
2015-01-19 10:00:00+00:00,0.351996706,,0.569125852
2015-01-19 11:00:00+00:00,0.291477974,,0.549287043
2015-01-19 12:00:00+00:00,0.191436805,,0.513949163
2015-01-19 13:00:00+00:00,0.070399341,,0.490390577
2015-01-19 14:00:00+00:00,0.007822149,,0.474271544
2015-01-19 15:00:00+00:00,0,,0.495350279
2015-01-19 16:00:00+00:00,0,,0.476131432
2015-01-19 17:00:00+00:00,0,,0.444513329
2015-01-19 18:00:00+00:00,0,,0.429014259
2015-01-19 19:00:00+00:00,0,,0.429014259
2015-01-19 20:00:00+00:00,0,,0.413515189
2015-01-19 21:00:00+00:00,0,,0.407935524
2015-01-19 22:00:00+00:00,0,,0.406695598
2015-01-19 23:00:00+00:00,0,,0.391196528
2015-01-20 00:00:00+00:00,0,,0.394296342
2015-01-20 01:00:00+00:00,0,,0.35399876
2015-01-20 02:00:00+00:00,0,,0.334779913
2015-01-20 03:00:00+00:00,0,,0.299442033
2015-01-20 04:00:00+00:00,0.001646768,,0.283942963
2015-01-20 05:00:00+00:00,0.053519967,,0.290762554
2015-01-20 06:00:00+00:00,0.206669411,,0.290762554
2015-01-20 07:00:00+00:00,0.333470564,,0.324240546
2015-01-20 08:00:00+00:00,0.419925895,,0.34965902
2015-01-20 09:00:00+00:00,0.417867435,,0.357718537
2015-01-20 10:00:00+00:00,0.352820091,,0.356478611
2015-01-20 11:00:00+00:00,0.263482915,,0.363298202
2015-01-20 12:00:00+00:00,0.125977769,,0.359578425
2015-01-20 13:00:00+00:00,0.040757513,,0.363298202
2015-01-20 14:00:00+00:00,0.003293536,,0.350898946
2015-01-20 15:00:00+00:00,0,,0.335399876
2015-01-20 16:00:00+00:00,0,,0.340359578
2015-01-20 17:00:00+00:00,0,,0.350898946
2015-01-20 18:00:00+00:00,0,,0.353378797
2015-01-20 19:00:00+00:00,0,,0.337879727
2015-01-20 20:00:00+00:00,0,,0.305641662
2015-01-20 21:00:00+00:00,0,,0.288282703
2015-01-20 22:00:00+00:00,0,,0.264724117
2015-01-20 23:00:00+00:00,0,,0.227526348
2015-01-21 00:00:00+00:00,0,,0.184748915
2015-01-21 01:00:00+00:00,0,,0.141351519
2015-01-21 02:00:00+00:00,0,,0.123372598
2015-01-21 03:00:00+00:00,0,,0.133911965
2015-01-21 04:00:00+00:00,0.000411692,,0.153130812
2015-01-21 05:00:00+00:00,0.034582133,,0.145071296
2015-01-21 06:00:00+00:00,0.123095924,,0.154990701
2015-01-21 07:00:00+00:00,0.217373405,,0.163050217
2015-01-21 08:00:00+00:00,0.325648415,,0.181649101
2015-01-21 09:00:00+00:00,0.39687114,,0.19032858
2015-01-21 10:00:00+00:00,0.400164677,,0.169249845
2015-01-21 11:00:00+00:00,0.353643475,,0.183508989
2015-01-21 12:00:00+00:00,0.249485385,,0.172349659
2015-01-21 13:00:00+00:00,0.101276245,,0.175449473
2015-01-21 14:00:00+00:00,0.006998765,,0.191568506
2015-01-21 15:00:00+00:00,0,,0.187228766
2015-01-21 16:00:00+00:00,0,,0.150650961
2015-01-21 17:00:00+00:00,0,,0.137631742
2015-01-21 18:00:00+00:00,0,,0.13267204
2015-01-21 19:00:00+00:00,0,,0.130192188
