,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2015/01/01 09:00,0.019467798,0.001878896,0.009840425,0.066513351,0.026039539,0.083506968,0.002474241,0.239979202,7.882239241,21.4536504,0.011447905,3.845882208,5.569405333,0.392761781,0.685258738,0.700911884,0.225269137,10.41113413,0.020138963,0.207158876,28.34092993
2015/01/01 10:00,0.019464025,0.001878604,0.009812226,0.066156158,0.025917525,0.083447412,0.002465538,0.240002439,7.873877261,21.4463249,0.011459462,3.82930296,5.543372091,0.393064467,0.68525447,0.700585026,0.226614566,10.38585809,0.020029209,0.206080828,28.28117504
2015/01/01 11:00,0.019460252,0.001878312,0.009784026,0.065798964,0.025795511,0.083387857,0.002456836,0.240025677,7.86551528,21.4389994,0.01147102,3.812723712,5.517338848,0.393367154,0.685250202,0.700258167,0.227959995,10.36058205,0.019919456,0.20500278,28.22142015
2015/01/01 12:00,0.019456479,0.00187802,0.009755827,0.06544177,0.025673497,0.083328302,0.002448133,0.240048914,7.857153299,21.4316739,0.011482577,3.796144464,5.491305605,0.39366984,0.685245934,0.699931308,0.229305424,10.33530601,0.019809702,0.203924732,28.16166526
2015/01/01 13:00,0.019452706,0.001877728,0.009727627,0.065084577,0.025551483,0.083268746,0.00243943,0.240072152,7.848791319,21.4243484,0.011494134,3.779565216,5.465272363,0.393972527,0.685241666,0.69960445,0.230650853,10.31002998,0.019699948,0.202846683,28.10191038
2015/01/01 14:00,0.019448933,0.001877436,0.009699428,0.064727383,0.025429469,0.083209191,0.002430727,0.240095389,7.840429338,21.4170229,0.011505691,3.762985968,5.43923912,0.394275213,0.685237398,0.699277591,0.231996282,10.28475394,0.019590194,0.201768635,28.04215549
2015/01/01 15:00,0.01944516,0.001877144,0.009671228,0.064370189,0.025307455,0.083149635,0.002422024,0.240118627,7.832067357,21.4096974,0.011517249,3.74640672,5.413205877,0.3945779,0.68523313,0.698950733,0.233341711,10.2594779,0.01948044,0.200690587,27.9824006
2015/01/01 16:00,0.019441387,0.001876852,0.009643029,0.064012996,0.025185441,0.08309008,0.002413321,0.240141864,7.823705377,21.4023719,0.011528806,3.729827472,5.387172635,0.394880586,0.685228863,0.698623874,0.23468714,10.23420186,0.019370686,0.199612539,27.92264571
2015/01/01 17:00,0.019437614,0.00187656,0.009614829,0.063655802,0.025063427,0.083030525,0.002404619,0.240165101,7.815343396,21.3950464,0.011540363,3.713248224,5.361139392,0.395183273,0.685224595,0.698297016,0.236032569,10.20892583,0.019260932,0.198534491,27.86289083
2015/01/01 18:00,0.019433841,0.001876268,0.00958663,0.063298608,0.024941412,0.082970969,0.002395916,0.240188339,7.806981415,21.3877209,0.011551921,3.696668976,5.335106149,0.395485959,0.685220327,0.697970157,0.237377998,10.18364979,0.019151178,0.197456443,27.80313594
2015/01/01 19:00,0.019430068,0.001875976,0.00955843,0.062941415,0.024819398,0.082911414,0.002387213,0.240211576,7.798619435,21.3803954,0.011563478,3.680089728,5.309072907,0.395788646,0.685216059,0.697643298,0.238723427,10.15837375,0.019041425,0.196378394,27.74338105
2015/01/01 20:00,0.019426295,0.001875684,0.009530231,0.062584221,0.024697384,0.082851858,0.00237851,0.240234814,7.790257454,21.3730699,0.011575035,3.66351048,5.283039664,0.396091332,0.685211791,0.69731644,0.240068856,10.13309771,0.018931671,0.195300346,27.68362616
2015/01/01 21:00,0.019422522,0.001875393,0.009502031,0.062227027,0.02457537,0.082792303,0.002369807,0.240258051,7.781895473,21.3657444,0.011586593,3.646931232,5.257006421,0.396394019,0.685207523,0.696989581,0.241414285,10.10782168,0.018821917,0.194222298,27.62387128
2015/01/01 22:00,0.019418749,0.001875101,0.009473832,0.061869834,0.024453356,0.082732747,0.002361105,0.240281289,7.773533493,21.3584189,0.01159815,3.630351984,5.230973179,0.396696705,0.685203255,0.696662723,0.242759713,10.08254564,0.018712163,0.19314425,27.56411639
2015/01/01 23:00,0.019414976,0.001874809,0.009445632,0.06151264,0.024331342,0.082673192,0.002352402,0.240304526,7.765171512,21.3510934,0.011609707,3.613772736,5.204939936,0.396999392,0.685198987,0.696335864,0.244105142,10.0572696,0.018602409,0.192066202,27.5043615
2015/01/02 00:00,0.01940819,0.001874461,0.009438431,0.061199187,0.024237364,0.082628484,0.002349295,0.240218641,7.758853321,21.3362513,0.011601515,3.60118444,5.183180702,0.397197488,0.684923389,0.695937823,0.243067727,10.03624235,0.018521577,0.191174593,27.45531924
2015/01/02 01:00,0.019401403,0.001874113,0.009431231,0.060885734,0.024143386,0.082583775,0.002346188,0.240132757,7.752535131,21.3214092,0.011593324,3.588596144,5.161421468,0.397395585,0.684647791,0.695539781,0.242030313,10.01521511,0.018440746,0.190282984,27.40627698
2015/01/02 02:00,0.019394617,0.001873765,0.00942403,0.060572281,0.024049408,0.082539067,0.002343081,0.240046872,7.74621694,21.3065671,0.011585132,3.576007848,5.139662234,0.397593682,0.684372193,0.69514174,0.240992898,9.994187858,0.018359914,0.189391375,27.35723471
2015/01/02 03:00,0.01938783,0.001873417,0.00941683,0.060258828,0.02395543,0.082494358,0.002339974,0.239960987,7.739898749,21.291725,0.01157694,3.563419552,5.117903,0.397791779,0.684096595,0.694743699,0.239955483,9.97316061,0.018279083,0.188499766,27.30819245
2015/01/02 04:00,0.019381044,0.001873069,0.009409629,0.059945375,0.023861452,0.08244965,0.002336867,0.239875102,7.733580559,21.2768829,0.011568748,3.550831256,5.096143766,0.397989876,0.683820997,0.694345658,0.238918068,9.952133363,0.018198251,0.187608157,27.25915019
2015/01/02 05:00,0.019374257,0.001872721,0.009402429,0.059631922,0.023767475,0.082404942,0.00233376,0.239789218,7.727262368,21.2620408,0.011560556,3.53824296,5.074384532,0.398187972,0.683545399,0.693947616,0.237880653,9.931106115,0.018117419,0.186716548,27.21010793
2015/01/02 06:00,0.019367471,0.001872373,0.009395228,0.059318469,0.023673497,0.082360233,0.002330653,0.239703333,7.720944177,21.2471987,0.011552364,3.525654664,5.052625298,0.398386069,0.683269801,0.693549575,0.236843238,9.910078868,0.018036588,0.185824939,27.16106566
2015/01/02 07:00,0.019360684,0.001872025,0.009388028,0.059005016,0.023579519,0.082315525,0.002327546,0.239617448,7.714625987,21.2323566,0.011544173,3.513066368,5.030866064,0.398584166,0.682994203,0.693151534,0.235805823,9.88905162,0.017955756,0.18493333,27.1120234
2015/01/02 08:00,0.019353898,0.001871678,0.009380827,0.058691563,0.023485541,0.082270816,0.002324439,0.239531563,7.708307796,21.2175145,0.011535981,3.500478072,5.00910683,0.398782263,0.682718605,0.692753492,0.234768408,9.868024373,0.017874924,0.184041722,27.06298114
2015/01/02 09:00,0.019347111,0.00187133,0.009373627,0.05837811,0.023391563,0.082226108,0.002321332,0.239445679,7.701989605,21.2026724,0.011527789,3.487889776,4.987347596,0.39898036,0.682443007,0.692355451,0.233730993,9.846997125,0.017794093,0.183150113,27.01393888
2015/01/02 10:00,0.019340325,0.001870982,0.009366426,0.058064657,0.023297585,0.082181399,0.002318225,0.239359794,7.695671415,21.1878303,0.011519597,3.47530148,4.965588362,0.399178456,0.682167409,0.69195741,0.232693578,9.825969878,0.017713261,0.182258504,26.96489661
2015/01/02 11:00,0.019333538,0.001870634,0.009359225,0.057751204,0.023203607,0.082136691,0.002315118,0.239273909,7.689353224,21.1729882,0.011511405,3.462713184,4.943829128,0.399376553,0.681891811,0.691559369,0.231656163,9.80494263,0.01763243,0.181366895,26.91585435
2015/01/02 12:00,0.019326752,0.001870286,0.009352025,0.057437751,0.023109629,0.082091983,0.002312011,0.239188024,7.683035033,21.1581461,0.011503214,3.450124888,4.922069894,0.39957465,0.681616213,0.691161327,0.230618748,9.783915383,0.017551598,0.180475286,26.86681209
2015/01/02 13:00,0.019319965,0.001869938,0.009344824,0.057124298,0.023015651,0.082047274,0.002308904,0.23910214,7.676716843,21.143304,0.011495022,3.437536592,4.90031066,0.399772747,0.681340615,0.690763286,0.229581333,9.762888135,0.017470766,0.179583677,26.81776983
2015/01/02 14:00,0.019313179,0.00186959,0.009337624,0.056810845,0.022921673,0.082002566,0.002305797,0.239016255,7.670398652,21.1284619,0.01148683,3.424948296,4.878551426,0.399970843,0.681065016,0.690365245,0.228543918,9.741860888,0.017389935,0.178692068,26.76872756
2015/01/02 15:00,0.019306392,0.001869242,0.009330423,0.056497392,0.022827695,0.081957857,0.00230269,0.23893037,7.664080461,21.1136198,0.011478638,3.41236,4.856792192,0.40016894,0.680789418,0.689967203,0.227506503,9.72083364,0.017309103,0.177800459,26.7196853
2015/01/02 16:00,0.019299606,0.001868894,0.009323223,0.056183939,0.022733717,0.081913149,0.002299583,0.238844485,7.657762271,21.0987777,0.011470446,3.399771704,4.835032958,0.400367037,0.68051382,0.689569162,0.226469089,9.699806393,0.017228271,0.17690885,26.67064304
2015/01/02 17:00,0.019292819,0.001868546,0.009316022,0.055870486,0.02263974,0.081868441,0.002296476,0.238758601,7.65144408,21.0839356,0.011462254,3.387183408,4.813273724,0.400565134,0.680238222,0.689171121,0.225431674,9.678779145,0.01714744,0.176017241,26.62160078
2015/01/02 18:00,0.019286033,0.001868199,0.009308822,0.055557033,0.022545762,0.081823732,0.002293369,0.238672716,7.645125889,21.0690935,0.011454063,3.374595112,4.79151449,0.400763231,0.679962624,0.688773079,0.224394259,9.657751898,0.017066608,0.175125633,26.57255851
2015/01/02 19:00,0.019279246,0.001867851,0.009301621,0.05524358,0.022451784,0.081779024,0.002290262,0.238586831,7.638807699,21.0542514,0.011445871,3.362006816,4.769755256,0.400961327,0.679687026,0.688375038,0.223356844,9.63672465,0.016985777,0.174234024,26.52351625
2015/01/02 20:00,0.01927246,0.001867503,0.00929442,0.054930127,0.022357806,0.081734315,0.002287155,0.238500946,7.632489508,21.0394093,0.011437679,3.34941852,4.747996022,0.401159424,0.679411428,0.687976997,0.222319429,9.615697403,0.016904945,0.173342415,26.47447399
2015/01/02 21:00,0.019265673,0.001867155,0.00928722,0.054616674,0.022263828,0.081689607,0.002284048,0.238415062,7.626171317,21.0245672,0.011429487,3.336830224,4.726236788,0.401357521,0.67913583,0.687578956,0.221282014,9.594670155,0.016824113,0.172450806,26.42543173
2015/01/02 22:00,0.019258887,0.001866807,0.009280019,0.054303221,0.02216985,0.081644898,0.002280941,0.238329177,7.619853127,21.0097251,0.011421295,3.324241928,4.704477554,0.401555618,0.678860232,0.687180914,0.220244599,9.573642908,0.016743282,0.171559197,26.37638946
2015/01/02 23:00,0.0192521,0.001866459,0.009272819,0.053989768,0.022075872,0.08160019,0.002277834,0.238243292,7.613534936,20.994883,0.011413104,3.311653632,4.68271832,0.401753715,0.678584634,0.686782873,0.219207184,9.55261566,0.01666245,0.170667588,26.3273472
2015/01/03 00:00,0.019246555,0.001866437,0.009269987,0.05371371,0.022023695,0.081577683,0.002278122,0.238505467,7.638971342,20.99423008,0.011453646,3.306058616,4.665491031,0.403064475,0.678466662,0.695763027,0.222521341,9.541752115,0.016649955,0.17029421,26.31278073
2015/01/03 01:00,0.01924101,0.001866416,0.009267154,0.053437652,0.021971518,0.081555175,0.00227841,0.238767641,7.664407749,20.99357715,0.011494189,3.3004636,4.648263741,0.404375235,0.678348689,0.704743182,0.225835499,9.53088857,0.01663746,0.169920833,26.29821425
2015/01/03 02:00,0.019235465,0.001866394,0.009264322,0.053161595,0.021919342,0.081532668,0.002278698,0.239029816,7.689844155,20.99292423,0.011534732,3.294868584,4.631036452,0.405685995,0.678230717,0.713723336,0.229149656,9.520025025,0.016624965,0.169547455,26.28364778
2015/01/03 03:00,0.019229919,0.001866372,0.00926149,0.052885537,0.021867165,0.081510161,0.002278987,0.23929199,7.715280561,20.9922713,0.011575275,3.289273568,4.613809163,0.406996755,0.678112744,0.722703491,0.232463814,9.50916148,0.01661247,0.169174078,26.2690813
2015/01/03 04:00,0.019224374,0.001866351,0.009258658,0.052609479,0.021814988,0.081487653,0.002279275,0.239554165,7.740716968,20.99161838,0.011615818,3.283678552,4.596581873,0.408307516,0.677994772,0.731683645,0.235777971,9.498297935,0.016599975,0.1688007,26.25451483
2015/01/03 05:00,0.019218829,0.001866329,0.009255826,0.052333421,0.021762811,0.081465146,0.002279563,0.239816339,7.766153374,20.99096545,0.011656361,3.278083536,4.579354584,0.409618276,0.6778768,0.7406638,0.239092129,9.48743439,0.01658748,0.168427323,26.23994835
2015/01/03 06:00,0.019213284,0.001866308,0.009252993,0.052057363,0.021710634,0.081442639,0.002279852,0.240078514,7.79158978,20.99031253,0.011696904,3.27248852,4.562127295,0.410929036,0.677758827,0.749643954,0.242406286,9.476570845,0.016574985,0.168053945,26.22538188
2015/01/03 07:00,0.019207739,0.001866286,0.009250161,0.051781305,0.021658457,0.081420131,0.00228014,0.240340688,7.817026187,20.9896596,0.011737447,3.266893504,4.544900005,0.412239796,0.677640855,0.758624109,0.245720444,9.4657073,0.01656249,0.167680568,26.2108154
2015/01/03 08:00,0.019202194,0.001866264,0.009247329,0.051505248,0.021606281,0.081397624,0.002280428,0.240602863,7.842462593,20.98900668,0.01177799,3.261298488,4.527672716,0.413550556,0.677522882,0.767604263,0.249034601,9.454843755,0.016549995,0.16730719,26.19624893
2015/01/03 09:00,0.019196648,0.001866243,0.009244497,0.05122919,0.021554104,0.081375117,0.002280716,0.240865037,7.867898999,20.98835375,0.011818533,3.255703472,4.510445427,0.414861317,0.67740491,0.776584418,0.252348759,9.44398021,0.0165375,0.166933813,26.18168245
2015/01/03 10:00,0.019191103,0.001866221,0.009241665,0.050953132,0.021501927,0.081352609,0.002281005,0.241127212,7.893335406,20.98770083,0.011859076,3.250108456,4.493218137,0.416172077,0.677286938,0.785564572,0.255662916,9.433116665,0.016525005,0.166560435,26.16711598
2015/01/03 11:00,0.019185558,0.001866199,0.009238832,0.050677074,0.02144975,0.081330102,0.002281293,0.241389386,7.918771812,20.9870479,0.011899619,3.24451344,4.475990848,0.417482837,0.677168965,0.794544727,0.258977074,9.42225312,0.01651251,0.166187057,26.1525495
2015/01/03 12:00,0.019180013,0.001866178,0.009236,0.050401016,0.021397573,0.081307595,0.002281581,0.241651561,7.944208218,20.98639498,0.011940162,3.238918424,4.458763559,0.418793597,0.677050993,0.803524881,0.262291231,9.411389575,0.016500015,0.16581368,26.13798303
2015/01/03 13:00,0.019174468,0.001866156,0.009233168,0.050124958,0.021345396,0.081285087,0.00228187,0.241913735,7.969644625,20.98574205,0.011980704,3.233323408,4.441536269,0.420104358,0.67693302,0.812505035,0.265605389,9.40052603,0.01648752,0.165440302,26.12341655
2015/01/03 14:00,0.019168923,0.001866134,0.009230336,0.049848901,0.02129322,0.08126258,0.002282158,0.24217591,7.995081031,20.98508913,0.012021247,3.227728392,4.42430898,0.421415118,0.676815048,0.82148519,0.268919546,9.389662485,0.016475025,0.165066925,26.10885008
2015/01/03 15:00,0.019163377,0.001866113,0.009227504,0.049572843,0.021241043,0.081240073,0.002282446,0.242438084,8.020517437,20.9844362,0.01206179,3.222133376,4.407081691,0.422725878,0.676697076,0.830465344,0.272233703,9.37879894,0.01646253,0.164693547,26.0942836
2015/01/03 16:00,0.019157832,0.001866091,0.009224671,0.049296785,0.021188866,0.081217565,0.002282734,0.242700259,8.045953844,20.98378328,0.012102333,3.21653836,4.389854401,0.424036638,0.676579103,0.839445499,0.275547861,9.367935395,0.016450035,0.16432017,26.07971713
2015/01/03 17:00,0.019152287,0.001866069,0.009221839,0.049020727,0.021136689,0.081195058,0.002283023,0.242962433,8.07139025,20.98313035,0.012142876,3.210943344,4.372627112,0.425347398,0.676461131,0.848425653,0.278862018,9.35707185,0.01643754,0.163946792,26.06515065
2015/01/03 18:00,0.019146742,0.001866048,0.009219007,0.048744669,0.021084512,0.081172551,0.002283311,0.243224608,8.096826656,20.98247743,0.012183419,3.205348328,4.355399823,0.426658159,0.676343158,0.857405808,0.282176176,9.346208305,0.016425045,0.163573415,26.05058418
2015/01/03 19:00,0.019141197,0.001866026,0.009216175,0.048468611,0.021032335,0.081150043,0.002283599,0.243486782,8.122263063,20.9818245,0.012223962,3.199753312,4.338172533,0.427968919,0.676225186,0.866385962,0.285490333,9.33534476,0.01641255,0.163200037,26.0360177
2015/01/03 20:00,0.019135652,0.001866005,0.009213343,0.048192554,0.020980159,0.081127536,0.002283888,0.243748957,8.147699469,20.98117158,0.012264505,3.194158296,4.320945244,0.429279679,0.676107214,0.875366117,0.288804491,9.324481215,0.016400055,0.162826659,26.02145123
2015/01/03 21:00,0.019130106,0.001865983,0.00921051,0.047916496,0.020927982,0.081105029,0.002284176,0.244011131,8.173135875,20.98051865,0.012305048,3.18856328,4.303717955,0.430590439,0.675989241,0.884346271,0.292118648,9.31361767,0.01638756,0.162453282,26.00688475
2015/01/03 22:00,0.019124561,0.001865961,0.009207678,0.047640438,0.020875805,0.081082521,0.002284464,0.244273306,8.198572282,20.97986573,0.012345591,3.182968264,4.286490665,0.431901199,0.675871269,0.893326426,0.295432806,9.302754125,0.016375065,0.162079904,25.99231828
2015/01/03 23:00,0.019119016,0.00186594,0.009204846,0.04736438,0.020823628,0.081060014,0.002284752,0.24453548,8.224008688,20.9792128,0.012386134,3.177373248,4.269263376,0.43321196,0.675753296,0.90230658,0.298746963,9.29189058,0.01636257,0.161706527,25.9777518
2015/01/04 00:00,0.019110731,0.001865392,0.009212584,0.047123945,0.020795457,0.081072738,0.002284844,0.244906676,8.26050544,20.97319846,0.012429048,3.173730392,4.256108183,0.43390901,0.675505886,0.91637399,0.301053295,9.284838868,0.016365571,0.161528591,25.96302363
2015/01/04 01:00,0.019102446,0.001864845,0.009220321,0.04688351,0.020767286,0.081085461,0.002284935,0.245277872,8.297002191,20.96718412,0.012471963,3.170087536,4.242952989,0.434606059,0.675258475,0.9304414,0.303359627,9.277787155,0.016368573,0.161350656,25.94829545
2015/01/04 02:00,0.019094161,0.001864298,0.009228059,0.046643076,0.020739115,0.081098185,0.002285027,0.245649069,8.333498943,20.96116978,0.012514878,3.16644468,4.229797796,0.435303109,0.675011064,0.94450881,0.305665959,9.270735443,0.016371574,0.161172721,25.93356728
2015/01/04 03:00,0.019085876,0.001863751,0.009235796,0.046402641,0.020710944,0.081110909,0.002285118,0.246020265,8.369995695,20.95515543,0.012557793,3.162801824,4.216642603,0.436000159,0.674763653,0.95857622,0.307972291,9.26368373,0.016374575,0.160994785,25.9188391
2015/01/04 04:00,0.019077591,0.001863204,0.009243534,0.046162206,0.020682773,0.081123632,0.00228521,0.246391461,8.406492446,20.94914109,0.012600707,3.159158968,4.203487409,0.436697209,0.674516242,0.97264363,0.310278623,9.256632018,0.016377576,0.16081685,25.90411093
2015/01/04 05:00,0.019069306,0.001862657,0.009251271,0.045921771,0.020654603,0.081136356,0.002285301,0.246762657,8.442989198,20.94312675,0.012643622,3.155516112,4.190332216,0.437394259,0.674268832,0.98671104,0.312584955,9.249580305,0.016380578,0.160638915,25.88938275
2015/01/04 06:00,0.01906102,0.001862109,0.009259009,0.045681336,0.020626432,0.08114908,0.002285393,0.247133854,8.47948595,20.93711241,0.012686537,3.151873256,4.177177023,0.438091309,0.674021421,1.00077845,0.314891287,9.242528593,0.016383579,0.160460979,25.87465458
2015/01/04 07:00,0.019052735,0.001861562,0.009266746,0.045440901,0.020598261,0.081161803,0.002285484,0.24750505,8.515982701,20.93109807,0.012729451,3.1482304,4.164021829,0.438788359,0.67377401,1.01484586,0.317197619,9.23547688,0.01638658,0.160283044,25.8599264
2015/01/04 08:00,0.01904445,0.001861015,0.009274484,0.045200467,0.02057009,0.081174527,0.002285576,0.247876246,8.552479453,20.92508373,0.012772366,3.144587544,4.150866636,0.439485409,0.673526599,1.02891327,0.319503951,9.228425168,0.016389581,0.160105109,25.84519823
2015/01/04 09:00,0.019036165,0.001860468,0.009282221,0.044960032,0.020541919,0.081187251,0.002285667,0.248247442,8.588976205,20.91906938,0.012815281,3.140944688,4.137711443,0.440182459,0.673279188,1.04298068,0.321810283,9.221373455,0.016392583,0.159927173,25.83047005
2015/01/04 10:00,0.01902788,0.001859921,0.009289959,0.044719597,0.020513748,0.081199974,0.002285759,0.248618639,8.625472956,20.91305504,0.012858195,3.137301832,4.124556249,0.440879509,0.673031778,1.05704809,0.324116615,9.214321743,0.016395584,0.159749238,25.81574188
2015/01/04 11:00,0.019019595,0.001859374,0.009297696,0.044479162,0.020485577,0.081212698,0.00228585,0.248989835,8.661969708,20.9070407,0.01290111,3.133658976,4.111401056,0.441576559,0.672784367,1.0711155,0.326422947,9.20727003,0.016398585,0.159571303,25.8010137
2015/01/04 12:00,0.01901131,0.001858826,0.009305434,0.044238727,0.020457406,0.081225422,0.002285941,0.249361031,8.69846646,20.90102636,0.012944025,3.13001612,4.098245863,0.442273608,0.672536956,1.08518291,0.328729279,9.200218318,0.016401586,0.159393367,25.78628553
2015/01/04 13:00,0.019003025,0.001858279,0.009313171,0.043998292,0.020429235,0.081238145,0.002286033,0.249732227,8.734963211,20.89501202,0.012986939,3.126373264,4.085090669,0.442970658,0.672289545,1.09925032,0.331035611,9.193166605,0.016404588,0.159215432,25.77155735
2015/01/04 14:00,0.01899474,0.001857732,0.009320909,0.043757858,0.020401064,0.081250869,0.002286124,0.250103424,8.771459963,20.88899768,0.013029854,3.122730408,4.071935476,0.443667708,0.672042134,1.11331773,0.333341943,9.186114893,0.016407589,0.159037497,25.75682918
2015/01/04 15:00,0.018986455,0.001857185,0.009328646,0.043517423,0.020372893,0.081263593,0.002286216,0.25047462,8.807956715,20.88298333,0.013072769,3.119087552,4.058780283,0.444364758,0.671794724,1.12738514,0.335648275,9.17906318,0.01641059,0.158859561,25.742101
2015/01/04 16:00,0.01897817,0.001856638,0.009336384,0.043276988,0.020344722,0.081276316,0.002286307,0.250845816,8.844453466,20.87696899,0.013115683,3.115444696,4.045625089,0.445061808,0.671547313,1.14145255,0.337954607,9.172011468,0.016413591,0.158681626,25.72737283
2015/01/04 17:00,0.018969885,0.001856091,0.009344121,0.043036553,0.020316552,0.08128904,0.002286399,0.251217012,8.880950218,20.87095465,0.013158598,3.11180184,4.032469896,0.445758858,0.671299902,1.15551996,0.340260939,9.164959755,0.016416593,0.158503691,25.71264465
2015/01/04 18:00,0.018961599,0.001855543,0.009351859,0.042796118,0.020288381,0.081301764,0.00228649,0.251588208,8.91744697,20.86494031,0.013201513,3.108158984,4.019314703,0.446455908,0.671052491,1.16958737,0.342567271,9.157908043,0.016419594,0.158325755,25.69791648
2015/01/04 19:00,0.018953314,0.001854996,0.009359596,0.042555683,0.02026021,0.081314487,0.002286582,0.251959405,8.953943721,20.85892597,0.013244428,3.104516128,4.006159509,0.447152958,0.67080508,1.18365478,0.344873603,9.15085633,0.016422595,0.15814782,25.6831883
2015/01/04 20:00,0.018945029,0.001854449,0.009367334,0.042315249,0.020232039,0.081327211,0.002286673,0.252330601,8.990440473,20.85291163,0.013287342,3.100873272,3.993004316,0.447850008,0.67055767,1.19772219,0.347179935,9.143804618,0.016425596,0.157969885,25.66846013
