,[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2014/12/31 23:00,0.363180696,0.563228476,0,0,0,0,0,0,0,0.464966392,0.330847669,0.951159449,0.933240929,0.472197091,0.43215478,0.838036052,0.385364696,0.645520279,0.492024544,1,0.477219888
2015/01/01 00:00,0.389714834,0.563530255,0,0,0,0,0,0,0,0.465040007,0.324259432,0.933042333,0.925820139,0.472242989,0.432496598,0.838251723,0.385347428,0.643824989,0.513190188,1,0.477284907
2015/01/01 01:00,0.416248971,0.563832033,0,0,0,0,0,0,0,0.465113621,0.317671196,0.914925217,0.91839935,0.472288887,0.432838415,0.838467394,0.385330161,0.642129699,0.534355832,1,0.477349926
2015/01/01 02:00,0.442783109,0.564133812,0,0,0,0,0,0,0,0.465187236,0.31108296,0.896808101,0.91097856,0.472334785,0.433180233,0.838683065,0.385312894,0.640434409,0.555521476,1,0.477414945
2015/01/01 03:00,0.469317247,0.564435591,0,0,0,0,0,0,0,0.46526085,0.304494724,0.878690985,0.903557771,0.472380683,0.43352205,0.838898736,0.385295627,0.638739119,0.57668712,1,0.477479963
2015/01/01 04:00,0.495851384,0.56473737,0,0,0,0,0,0,0,0.465334465,0.297906488,0.860573869,0.896136981,0.472426581,0.433863868,0.839114407,0.385278359,0.637043829,0.597852764,1,0.477544982
2015/01/01 05:00,0.522385522,0.565039148,0,0,0,0,0,0,0,0.46540808,0.291318252,0.842456753,0.888716192,0.472472479,0.434205685,0.839330077,0.385261092,0.635348539,0.619018408,1,0.477610001
2015/01/01 06:00,0.54891966,0.565340927,0,0,0,0,0,0,0,0.465481694,0.284730015,0.824339637,0.881295402,0.472518378,0.434547503,0.839545748,0.385243825,0.633653249,0.640184052,1,0.47767502
2015/01/01 07:00,0.575453797,0.565642706,0,0,0,0,0,0,0,0.465555309,0.278141779,0.806222521,0.873874613,0.472564276,0.43488932,0.839761419,0.385226558,0.631957958,0.661349696,1,0.477740039
2015/01/01 08:00,0.601987935,0.565944485,0,0,0,0,0,0,0,0.465628924,0.271553543,0.788105405,0.866453823,0.472610174,0.435231138,0.83997709,0.38520929,0.630262668,0.68251534,1,0.477805058
2015/01/01 09:00,0.628522073,0.566246263,0,0,0,0,0,0,0,0.465702538,0.264965307,0.769988289,0.859033034,0.472656072,0.435572955,0.840192761,0.385192023,0.628567378,0.703680984,1,0.477870076
2015/01/01 10:00,0.65505621,0.566548042,0,0,0,0,0,0,0,0.465776153,0.258377071,0.751871173,0.851612244,0.47270197,0.435914773,0.840408432,0.385174756,0.626872088,0.724846628,1,0.477935095
2015/01/01 11:00,0.681590348,0.566849821,0,0,0,0,0,0,0,0.465849768,0.251788834,0.733754057,0.844191455,0.472747868,0.43625659,0.840624103,0.385157489,0.625176798,0.746012272,1,0.478000114
2015/01/01 12:00,0.708124486,0.5671516,0,0,0,0,0,0,0,0.465923382,0.245200598,0.715636941,0.836770665,0.472793766,0.436598408,0.840839774,0.385140221,0.623481508,0.767177916,1,0.478065133
2015/01/01 13:00,0.734658623,0.567453378,0,0,0,0,0,0,0,0.465996997,0.238612362,0.697519825,0.829349876,0.472839664,0.436940225,0.841055445,0.385122954,0.621786218,0.78834356,1,0.478130152
2015/01/01 14:00,0.761192761,0.567755157,0,0,0,0,0,0,0,0.466070612,0.232024126,0.679402709,0.821929086,0.472885562,0.437282043,0.841271116,0.385105687,0.620090928,0.809509204,1,0.47819517
2015/01/01 15:00,0.787726899,0.568056936,0,0,0,0,0,0,0,0.466144226,0.22543589,0.661285593,0.814508297,0.47293146,0.43762386,0.841486787,0.38508842,0.618395638,0.830674848,1,0.478260189
2015/01/01 16:00,0.814261036,0.568358715,0,0,0,0,0,0,0,0.466217841,0.218847653,0.643168477,0.807087508,0.472977358,0.437965678,0.841702458,0.385071152,0.616700348,0.851840492,1,0.478325208
2015/01/01 17:00,0.840795174,0.568660494,0,0,0,0,0,0,0,0.466291456,0.212259417,0.625051361,0.799666718,0.473023256,0.438307495,0.841918129,0.385053885,0.615005057,0.873006136,1,0.478390227
2015/01/01 18:00,0.867329312,0.568962272,0,0,0,0,0,0,0,0.46636507,0.205671181,0.606934245,0.792245929,0.473069154,0.438649313,0.8421338,0.385036618,0.613309767,0.89417178,1,0.478455246
2015/01/01 19:00,0.893863449,0.569264051,0,0,0,0,0,0,0,0.466438685,0.199082945,0.588817129,0.784825139,0.473115052,0.43899113,0.842349471,0.385019351,0.611614477,0.915337424,1,0.478520264
2015/01/01 20:00,0.920397587,0.56956583,0,0,0,0,0,0,0,0.4665123,0.192494709,0.570700013,0.77740435,0.47316095,0.439332948,0.842565142,0.385002084,0.609919187,0.936503068,1,0.478585283
2015/01/01 21:00,0.946931725,0.569867609,0,0,0,0,0,0,0,0.466585914,0.185906472,0.552582897,0.76998356,0.473206849,0.439674765,0.842780813,0.384984816,0.608223897,0.957668712,1,0.478650302
2015/01/01 22:00,0.973465862,0.570169387,0,0,0,0,0,0,0,0.466659529,0.179318236,0.534465781,0.762562771,0.473252747,0.440016583,0.842996484,0.384967549,0.606528607,0.978834356,1,0.478715321
2015/01/01 23:00,1,0.570471166,0,0,0,0,0,0,0,0.466733144,0.17273,0.516348665,0.755141981,0.473298645,0.4403584,0.843212155,0.384950282,0.604833317,1,1,0.47878034
2015/01/02 00:00,0.968595375,0.570443506,0,0,0,0,0,0,0,0.466944278,0.207199583,0.536500804,0.748120197,0.473339528,0.440697535,0.83851521,0.384877406,0.606166992,1,1,0.478604169
2015/01/02 01:00,0.93719075,0.570415845,0,0,0,0,0,0,0,0.467155413,0.241669167,0.556652943,0.741098413,0.473380412,0.44103667,0.833818266,0.384804531,0.607500667,1,1,0.478427998
2015/01/02 02:00,0.905786125,0.570388185,0,0,0,0,0,0,0,0.467366548,0.27613875,0.576805081,0.734076628,0.473421296,0.441375805,0.829121322,0.384731655,0.608834343,1,1,0.478251827
2015/01/02 03:00,0.8743815,0.570360524,0,0,0,0,0,0,0,0.467577682,0.310608333,0.59695722,0.727054844,0.47346218,0.44171494,0.824424378,0.38465878,0.610168018,1,1,0.478075656
2015/01/02 04:00,0.842976875,0.570332864,0,0,0,0,0,0,0,0.467788817,0.345077917,0.617109359,0.72003306,0.473503064,0.442054075,0.819727434,0.384585905,0.611501693,1,1,0.477899485
2015/01/02 05:00,0.81157225,0.570305203,0,0,0,0,0,0,0,0.467999952,0.3795475,0.637261498,0.713011276,0.473543947,0.44239321,0.815030489,0.384513029,0.612835368,1,1,0.477723314
2015/01/02 06:00,0.780167625,0.570277543,0,0,0,0,0,0,0,0.468211086,0.414017083,0.657413637,0.705989491,0.473584831,0.442732345,0.810333545,0.384440154,0.614169044,1,1,0.477547143
2015/01/02 07:00,0.748763,0.570249883,0,0,0,0,0,0,0,0.468422221,0.448486667,0.677565776,0.698967707,0.473625715,0.44307148,0.805636601,0.384367278,0.615502719,1,1,0.477370972
2015/01/02 08:00,0.717358375,0.570222222,0,0,0,0,0,0,0,0.468633356,0.48295625,0.697717915,0.691945923,0.473666599,0.443410615,0.800939657,0.384294403,0.616836394,1,1,0.477194801
2015/01/02 09:00,0.68595375,0.570194562,0,0,0,0,0,0,0,0.46884449,0.517425833,0.717870054,0.684924138,0.473707482,0.44374975,0.796242713,0.384221527,0.618170069,1,1,0.47701863
2015/01/02 10:00,0.654549125,0.570166901,0,0,0,0,0,0,0,0.469055625,0.551895416,0.738022193,0.677902354,0.473748366,0.444088885,0.791545769,0.384148652,0.619503745,1,1,0.476842459
2015/01/02 11:00,0.6231445,0.570139241,0,0,0,0,0,0,0,0.46926676,0.586365,0.758174332,0.67088057,0.47378925,0.44442802,0.786848824,0.384075777,0.62083742,1,1,0.476666288
2015/01/02 12:00,0.591739875,0.57011158,0,0,0,0,0,0,0,0.469477894,0.620834583,0.778326471,0.663858786,0.473830134,0.444767155,0.78215188,0.384002901,0.622171095,1,1,0.476490117
2015/01/02 13:00,0.56033525,0.57008392,0,0,0,0,0,0,0,0.469689029,0.655304166,0.79847861,0.656837001,0.473871017,0.44510629,0.777454936,0.383930026,0.62350477,1,1,0.476313946
2015/01/02 14:00,0.528930625,0.570056259,0,0,0,0,0,0,0,0.469900164,0.68977375,0.818630749,0.649815217,0.473911901,0.445445425,0.772757992,0.38385715,0.624838446,1,1,0.476137775
2015/01/02 15:00,0.497526,0.570028599,0,0,0,0,0,0,0,0.470111298,0.724243333,0.838782888,0.642793433,0.473952785,0.44578456,0.768061048,0.383784275,0.626172121,1,1,0.475961604
2015/01/02 16:00,0.466121375,0.570000938,0,0,0,0,0,0,0,0.470322433,0.758712916,0.858935027,0.635771649,0.473993669,0.446123695,0.763364103,0.383711399,0.627505796,1,1,0.475785433
2015/01/02 17:00,0.43471675,0.569973278,0,0,0,0,0,0,0,0.470533568,0.7931825,0.879087166,0.628749864,0.474034552,0.44646283,0.758667159,0.383638524,0.628839471,1,1,0.475609262
2015/01/02 18:00,0.403312125,0.569945618,0,0,0,0,0,0,0,0.470744702,0.827652083,0.899239305,0.62172808,0.474075436,0.446801965,0.753970215,0.383565648,0.630173147,1,1,0.475433091
2015/01/02 19:00,0.3719075,0.569917957,0,0,0,0,0,0,0,0.470955837,0.862121666,0.919391444,0.614706296,0.47411632,0.4471411,0.749273271,0.383492773,0.631506822,1,1,0.47525692
2015/01/02 20:00,0.340502875,0.569890297,0,0,0,0,0,0,0,0.471166972,0.89659125,0.939543583,0.607684512,0.474157204,0.447480235,0.744576327,0.383419898,0.632840497,1,1,0.475080749
2015/01/02 21:00,0.30909825,0.569862636,0,0,0,0,0,0,0,0.471378106,0.931060833,0.959695722,0.600662727,0.474198087,0.44781937,0.739879383,0.383347022,0.634174172,1,1,0.474904578
2015/01/02 22:00,0.277693625,0.569834976,0,0,0,0,0,0,0,0.471589241,0.965530416,0.979847861,0.593640943,0.474238971,0.448158505,0.735182438,0.383274147,0.635507848,1,1,0.474728407
2015/01/02 23:00,0.246289,0.569807315,0,0,0,0,0,0,0,0.471800376,1,1,0.586619159,0.474279855,0.44849764,0.730485494,0.383201271,0.636841523,1,1,0.474552236
2015/01/03 00:00,0.253194559,0.570058407,0,0,0,0,0,0,0,0.473646002,0.990268147,0.997000004,0.579722404,0.474314208,0.448815193,0.722786798,0.383110681,0.638115661,1,0.969949833,0.474669688
2015/01/03 01:00,0.260100118,0.570309498,0,0,0,0,0,0,0,0.475491629,0.980536295,0.994000009,0.572825649,0.47434856,0.449132745,0.715088101,0.38302009,0.6393898,1,0.939899667,0.474787139
2015/01/03 02:00,0.267005677,0.57056059,0,0,0,0,0,0,0,0.477337256,0.970804442,0.991000013,0.565928895,0.474382913,0.449450298,0.707389405,0.382929499,0.640663939,1,0.9098495,0.474904591
2015/01/03 03:00,0.273911235,0.570811681,0,0,0,0,0,0,0,0.479182882,0.961072589,0.988000018,0.55903214,0.474417265,0.44976785,0.699690708,0.382838908,0.641938077,1,0.879799333,0.475022043
2015/01/03 04:00,0.280816794,0.571062772,0,0,0,0,0,0,0,0.481028509,0.951340737,0.985000022,0.552135385,0.474451618,0.450085403,0.691992012,0.382748317,0.643212216,1,0.849749167,0.475139494
2015/01/03 05:00,0.287722353,0.571313864,0,0,0,0,0,0,0,0.482874136,0.941608884,0.982000027,0.54523863,0.47448597,0.450402955,0.684293316,0.382657727,0.644486354,1,0.819699,0.475256946
2015/01/03 06:00,0.294627912,0.571564955,0,0,0,0,0,0,0,0.484719762,0.931877032,0.979000031,0.538341876,0.474520323,0.450720508,0.676594619,0.382567136,0.645760493,1,0.789648833,0.475374398
2015/01/03 07:00,0.301533471,0.571816047,0,0,0,0,0,0,0,0.486565389,0.922145179,0.976000036,0.531445121,0.474554675,0.45103806,0.668895923,0.382476545,0.647034632,1,0.759598667,0.475491849
2015/01/03 08:00,0.30843903,0.572067138,0,0,0,0,0,0,0,0.488411016,0.912413327,0.973000041,0.524548366,0.474589028,0.451355613,0.661197226,0.382385954,0.64830877,1,0.7295485,0.475609301
2015/01/03 09:00,0.315344588,0.572318229,0,0,0,0,0,0,0,0.490256642,0.902681474,0.970000045,0.517651612,0.47462338,0.451673165,0.65349853,0.382295364,0.649582909,1,0.699498333,0.475726752
2015/01/03 10:00,0.322250147,0.572569321,0,0,0,0,0,0,0,0.492102269,0.892949621,0.96700005,0.510754857,0.474657733,0.451990718,0.645799833,0.382204773,0.650857048,1,0.669448167,0.475844204
2015/01/03 11:00,0.329155706,0.572820412,0,0,0,0,0,0,0,0.493947896,0.883217769,0.964000054,0.503858102,0.474692085,0.45230827,0.638101137,0.382114182,0.652131186,1,0.639398,0.475961656
2015/01/03 12:00,0.336061265,0.573071504,0,0,0,0,0,0,0,0.495793522,0.873485916,0.961000059,0.496961347,0.474726438,0.452625823,0.63040244,0.382023591,0.653405325,1,0.609347833,0.476079107
2015/01/03 13:00,0.342966824,0.573322595,0,0,0,0,0,0,0,0.497639149,0.863754064,0.958000063,0.490064593,0.47476079,0.452943375,0.622703744,0.381933001,0.654679463,1,0.579297667,0.476196559
2015/01/03 14:00,0.349872383,0.573573686,0,0,0,0,0,0,0,0.499484776,0.854022211,0.955000068,0.483167838,0.474795143,0.453260928,0.615005048,0.38184241,0.655953602,1,0.5492475,0.476314011
2015/01/03 15:00,0.356777942,0.573824778,0,0,0,0,0,0,0,0.501330402,0.844290359,0.952000072,0.476271083,0.474829495,0.45357848,0.607306351,0.381751819,0.657227741,1,0.519197333,0.476431462
2015/01/03 16:00,0.3636835,0.574075869,0,0,0,0,0,0,0,0.503176029,0.834558506,0.949000077,0.469374329,0.474863848,0.453896033,0.599607655,0.381661228,0.658501879,1,0.489147167,0.476548914
2015/01/03 17:00,0.370589059,0.574326961,0,0,0,0,0,0,0,0.505021656,0.824826653,0.946000081,0.462477574,0.474898201,0.454213585,0.591908958,0.381570637,0.659776018,1,0.459097,0.476666366
2015/01/03 18:00,0.377494618,0.574578052,0,0,0,0,0,0,0,0.506867282,0.815094801,0.943000086,0.455580819,0.474932553,0.454531138,0.584210262,0.381480047,0.661050156,1,0.429046833,0.476783817
2015/01/03 19:00,0.384400177,0.574829143,0,0,0,0,0,0,0,0.508712909,0.805362948,0.94000009,0.448684065,0.474966906,0.45484869,0.576511565,0.381389456,0.662324295,1,0.398996667,0.476901269
2015/01/03 20:00,0.391305736,0.575080235,0,0,0,0,0,0,0,0.510558536,0.795631096,0.937000095,0.44178731,0.475001258,0.455166243,0.568812869,0.381298865,0.663598434,1,0.3689465,0.477018721
2015/01/03 21:00,0.398211295,0.575331326,0,0,0,0,0,0,0,0.512404162,0.785899243,0.934000099,0.434890555,0.475035611,0.455483795,0.561114172,0.381208274,0.664872572,1,0.338896333,0.477136172
2015/01/03 22:00,0.405116854,0.575582418,0,0,0,0,0,0,0,0.514249789,0.776167391,0.931000104,0.4279938,0.475069963,0.455801348,0.553415476,0.381117684,0.666146711,1,0.308846167,0.477253624
2015/01/03 23:00,0.412022412,0.575833509,0,0,0,0,0,0,0,0.516095416,0.766435538,0.928000108,0.421097046,0.475104316,0.4561189,0.54571678,0.381027093,0.66742085,1,0.278796,0.477371075
2015/01/04 00:00,0.405116854,0.57598894,0,0,0,0,0,0,0,0.51624479,0.776167391,0.92957538,0.423986038,0.475134627,0.456404445,0.538728736,0.38079051,0.668575731,1,0.280369845,0.477481601
2015/01/04 01:00,0.398211295,0.576144371,0,0,0,0,0,0,0,0.516394165,0.785899243,0.931150652,0.42687503,0.475164939,0.45668999,0.531740692,0.380553927,0.669730612,1,0.281943689,0.477592126
2015/01/04 02:00,0.391305736,0.576299802,0,0,0,0,0,0,0,0.51654354,0.795631096,0.932725924,0.429764022,0.475195251,0.456975535,0.524752648,0.380317344,0.670885493,1,0.283517534,0.477702652
2015/01/04 03:00,0.384400177,0.576455234,0,0,0,0,0,0,0,0.516692914,0.805362948,0.934301195,0.432653014,0.475225562,0.45726108,0.517764604,0.380080762,0.672040374,1,0.285091379,0.477813177
2015/01/04 04:00,0.377494618,0.576610665,0,0,0,0,0,0,0,0.516842289,0.815094801,0.935876467,0.435542007,0.475255874,0.457546625,0.51077656,0.379844179,0.673195255,1,0.286665224,0.477923703
2015/01/04 05:00,0.370589059,0.576766096,0,0,0,0,0,0,0,0.516991664,0.824826653,0.937451739,0.438430999,0.475286186,0.45783217,0.503788516,0.379607596,0.674350137,1,0.288239068,0.478034228
2015/01/04 06:00,0.3636835,0.576921527,0,0,0,0,0,0,0,0.517141038,0.834558506,0.93902701,0.441319991,0.475316497,0.458117715,0.496800472,0.379371013,0.675505018,1,0.289812913,0.478144754
2015/01/04 07:00,0.356777942,0.577076958,0,0,0,0,0,0,0,0.517290413,0.844290359,0.940602282,0.444208983,0.475346809,0.45840326,0.489812428,0.37913443,0.676659899,1,0.291386758,0.478255279
2015/01/04 08:00,0.349872383,0.57723239,0,0,0,0,0,0,0,0.517439788,0.854022211,0.942177554,0.447097975,0.47537712,0.458688805,0.482824384,0.378897848,0.67781478,1,0.292960603,0.478365805
2015/01/04 09:00,0.342966824,0.577387821,0,0,0,0,0,0,0,0.517589162,0.863754064,0.943752825,0.449986967,0.475407432,0.45897435,0.475836341,0.378661265,0.678969661,1,0.294534447,0.47847633
2015/01/04 10:00,0.336061265,0.577543252,0,0,0,0,0,0,0,0.517738537,0.873485916,0.945328097,0.45287596,0.475437744,0.459259895,0.468848297,0.378424682,0.680124543,1,0.296108292,0.478586855
2015/01/04 11:00,0.329155706,0.577698683,0,0,0,0,0,0,0,0.517887911,0.883217769,0.946903369,0.455764952,0.475468055,0.45954544,0.461860253,0.378188099,0.681279424,1,0.297682137,0.478697381
2015/01/04 12:00,0.322250147,0.577854114,0,0,0,0,0,0,0,0.518037286,0.892949621,0.948478641,0.458653944,0.475498367,0.459830985,0.454872209,0.377951516,0.682434305,1,0.299255981,0.478807906
2015/01/04 13:00,0.315344588,0.578009546,0,0,0,0,0,0,0,0.518186661,0.902681474,0.950053912,0.461542936,0.475528679,0.46011653,0.447884165,0.377714934,0.683589186,1,0.300829826,0.478918432
2015/01/04 14:00,0.30843903,0.578164977,0,0,0,0,0,0,0,0.518336035,0.912413327,0.951629184,0.464431928,0.47555899,0.460402075,0.440896121,0.377478351,0.684744067,1,0.302403671,0.479028957
2015/01/04 15:00,0.301533471,0.578320408,0,0,0,0,0,0,0,0.51848541,0.922145179,0.953204456,0.46732092,0.475589302,0.46068762,0.433908077,0.377241768,0.685898949,1,0.303977516,0.479139483
2015/01/04 16:00,0.294627912,0.578475839,0,0,0,0,0,0,0,0.518634785,0.931877032,0.954779727,0.470209913,0.475619614,0.460973165,0.426920033,0.377005185,0.68705383,1,0.30555136,0.479250008
2015/01/04 17:00,0.287722353,0.57863127,0,0,0,0,0,0,0,0.518784159,0.941608884,0.956354999,0.473098905,0.475649925,0.46125871,0.419931989,0.376768602,0.688208711,1,0.307125205,0.479360534
2015/01/04 18:00,0.280816794,0.578786701,0,0,0,0,0,0,0,0.518933534,0.951340737,0.957930271,0.475987897,0.475680237,0.461544255,0.412943945,0.37653202,0.689363592,1,0.30869905,0.479471059
2015/01/04 19:00,0.273911235,0.578942133,0,0,0,0,0,0,0,0.519082909,0.961072589,0.959505542,0.478876889,0.475710548,0.4618298,0.405955901,0.376295437,0.690518473,1,0.310272895,0.479581585
2015/01/04 20:00,0.267005677,0.579097564,0,0,0,0,0,0,0,0.519232283,0.970804442,0.961080814,0.481765881,0.47574086,0.462115345,0.398967858,0.376058854,0.691673354,1,0.311846739,0.47969211
2015/01/04 21:00,0.260100118,0.579252995,0,0,0,0,0,0,0,0.519381658,0.980536295,0.962656086,0.484654874,0.475771172,0.46240089,0.391979814,0.375822271,0.692828236,1,0.313420584,0.479802635
2015/01/04 22:00,0.253194559,0.579408426,0,0,0,0,0,0,0,0.519531033,0.990268147,0.964231358,0.487543866,0.475801483,0.462686435,0.38499177,0.375585688,0.693983117,1,0.314994429,0.479913161
2015/01/04 23:00,0.246289,0.579563857,0,0,0,0,0,0,0,0.519680407,1,0.965806629,0.490432858,0.475831795,0.46297198,0.378003726,0.375349106,0.695137998,1,0.316568273,0.480023686
2015/01/05 00:00,0.246493574,0.578318283,0,0,0,0,0,0,0,0.519684689,0.965530416,0.967231353,0.493062149,0.475858683,0.46322842,0.390705276,0.37571059,0.696172526,1,0.317984232,0.480124707
2015/01/05 01:00,0.246698148,0.577072708,0,0,0,0,0,0,0,0.51968897,0.931060833,0.968656077,0.49569144,0.475885572,0.46348486,0.403406826,0.376072074,0.697207055,1,0.319400191,0.480225727
2015/01/05 02:00,0.246902722,0.575827133,0,0,0,0,0,0,0,0.519693251,0.89659125,0.970080801,0.498320732,0.47591246,0.4637413,0.416108376,0.376433559,0.698241583,1,0.320816149,0.480326747
2015/01/05 03:00,0.247107296,0.574581559,0,0,0,0,0,0,0,0.519697533,0.862121666,0.971505524,0.500950023,0.475939348,0.46399774,0.428809926,0.376795043,0.699276111,1,0.322232108,0.480427768
2015/01/05 04:00,0.24731187,0.573335984,0,0,0,0,0,0,0,0.519701814,0.827652083,0.972930248,0.503579314,0.475966236,0.46425418,0.441511476,0.377156527,0.70031064,1,0.323648066,0.480528788
2015/01/05 05:00,0.247516444,0.572090409,0,0,0,0,0,0,0,0.519706095,0.7931825,0.974354972,0.506208606,0.475993125,0.46451062,0.454213026,0.377518012,0.701345168,1,0.325064025,0.480629809
2015/01/05 06:00,0.247721018,0.570844834,0,0,0,0,0,0,0,0.519710377,0.758712916,0.975779696,0.508837897,0.476020013,0.46476706,0.466914577,0.377879496,0.702379696,1,0.326479983,0.480730829
2015/01/05 07:00,0.247925592,0.56959926,0,0,0,0,0,0,0,0.519714658,0.724243333,0.977204419,0.511467188,0.476046901,0.4650235,0.479616127,0.37824098,0.703414225,1,0.327895942,0.480831849
2015/01/05 08:00,0.248130166,0.568353685,0,0,0,0,0,0,0,0.519718939,0.68977375,0.978629143,0.51409648,0.47607379,0.46527994,0.492317677,0.378602465,0.704448753,1,0.3293119,0.48093287
2015/01/05 09:00,0.24833474,0.56710811,0,0,0,0,0,0,0,0.519723221,0.655304166,0.980053867,0.516725771,0.476100678,0.46553638,0.505019227,0.378963949,0.705483281,1,0.330727859,0.48103389
2015/01/05 10:00,0.248539314,0.565862536,0,0,0,0,0,0,0,0.519727502,0.620834583,0.981478591,0.519355062,0.476127566,0.46579282,0.517720777,0.379325433,0.706517809,1,0.332143817,0.48113491
2015/01/05 11:00,0.248743888,0.564616961,0,0,0,0,0,0,0,0.519731783,0.586365,0.982903314,0.521984354,0.476154454,0.46604926,0.530422327,0.379686918,0.707552338,1,0.333559776,0.481235931
2015/01/05 12:00,0.248948462,0.563371386,0,0,0,0,0,0,0,0.519736065,0.551895416,0.984328038,0.524613645,0.476181343,0.4663057,0.543123877,0.380048402,0.708586866,1,0.334975735,0.481336951
2015/01/05 13:00,0.249153036,0.562125812,0,0,0,0,0,0,0,0.519740346,0.517425833,0.985752762,0.527242936,0.476208231,0.46656214,0.555825427,0.380409887,0.709621394,1,0.336391693,0.481437971
2015/01/05 14:00,0.24935761,0.560880237,0,0,0,0,0,0,0,0.519744627,0.48295625,0.987177486,0.529872227,0.476235119,0.46681858,0.568526977,0.380771371,0.710655923,1,0.337807652,0.481538992
2015/01/05 15:00,0.249562184,0.559634662,0,0,0,0,0,0,0,0.519748909,0.448486667,0.98860221,0.532501519,0.476262007,0.46707502,0.581228527,0.381132855,0.711690451,1,0.33922361,0.481640012
2015/01/05 16:00,0.249766758,0.558389087,0,0,0,0,0,0,0,0.51975319,0.414017083,0.990026933,0.53513081,0.476288896,0.46733146,0.593930078,0.38149434,0.712724979,1,0.340639569,0.481741033
2015/01/05 17:00,0.249971332,0.557143513,0,0,0,0,0,0,0,0.519757471,0.3795475,0.991451657,0.537760101,0.476315784,0.4675879,0.606631628,0.381855824,0.713759508,1,0.342055527,0.481842053
2015/01/05 18:00,0.250175906,0.555897938,0,0,0,0,0,0,0,0.519761753,0.345077917,0.992876381,0.540389393,0.476342672,0.46784434,0.619333178,0.382217308,0.714794036,1,0.343471486,0.481943073
2015/01/05 19:00,0.25038048,0.554652363,0,0,0,0,0,0,0,0.519766034,0.310608333,0.994301105,0.543018684,0.476369561,0.46810078,0.632034728,0.382578793,0.715828564,1,0.344887444,0.482044094
2015/01/05 20:00,0.250585054,0.553406789,0,0,0,0,0,0,0,0.519770315,0.27613875,0.995725828,0.545647975,0.476396449,0.46835722,0.644736278,0.382940277,0.716863093,1,0.346303403,0.482145114
2015/01/05 21:00,0.250789628,0.552161214,0,0,0,0,0,0,0,0.519774597,0.241669167,0.997150552,0.548277267,0.476423337,0.46861366,0.657437828,0.383301761,0.717897621,1,0.347719361,0.482246134
2015/01/05 22:00,0.250994202,0.550915639,0,0,0,0,0,0,0,0.519778878,0.207199583,0.998575276,0.550906558,0.476450225,0.4688701,0.670139378,0.383663246,0.718932149,1,0.34913532,0.482347155
2015/01/05 23:00,0.251198776,0.549670065,0,0,0,0,0,0,0,0.519783159,0.17273,1,0.553535849,0.476477114,0.46912654,0.682840928,0.38402473,0.719966678,1,0.350551279,0.482448175
2015/01/06 00:00,0.250994202,0.548398862,0,0,0,0,0,0,0,0.519631254,0.17273,0.991426405,0.555960183,0.476500066,0.469357834,0.68945273,0.383766503,0.71858043,0.96875,0.377611642,0.482539152
2015/01/06 01:00,0.250789628,0.54712766,0,0,0,0,0,0,0,0.519479349,0.17273,0.982852811,0.558384517,0.476523018,0.469589128,0.696064531,0.383508276,0.717194183,0.9375,0.404672005,0.482630128
2015/01/06 02:00,0.250585054,0.545856458,0,0,0,0,0,0,0,0.519327443,0.17273,0.974279216,0.560808851,0.47654597,0.469820421,0.702676332,0.383250049,0.715807936,0.90625,0.431732369,0.482721105
2015/01/06 03:00,0.25038048,0.544585256,0,0,0,0,0,0,0,0.519175538,0.17273,0.965705622,0.563233185,0.476568922,0.470051715,0.709288133,0.382991822,0.714421688,0.875,0.458792732,0.482812081
2015/01/06 04:00,0.250175906,0.543314053,0,0,0,0,0,0,0,0.519023632,0.17273,0.957132027,0.565657519,0.476591874,0.470283009,0.715899935,0.382733595,0.713035441,0.84375,0.485853095,0.482903057
2015/01/06 05:00,0.249971332,0.542042851,0,0,0,0,0,0,0,0.518871727,0.17273,0.948558433,0.568081853,0.476614827,0.470514303,0.722511736,0.382475368,0.711649194,0.8125,0.512913459,0.482994034
2015/01/06 06:00,0.249766758,0.540771649,0,0,0,0,0,0,0,0.518719822,0.17273,0.939984838,0.570506187,0.476637779,0.470745596,0.729123537,0.382217141,0.710262947,0.78125,0.539973822,0.48308501
2015/01/06 07:00,0.249562184,0.539500447,0,0,0,0,0,0,0,0.518567916,0.17273,0.931411244,0.57293052,0.476660731,0.47097689,0.735735339,0.381958914,0.708876699,0.75,0.567034186,0.483175987
