,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-06-30 09:00:00,376.16565331135695,218.96224592458807,26.84701257873792
2016-06-30 10:00:00,368.5234617090946,214.5138030051269,26.301587943955436
2016-06-30 11:00:00,362.15496870720926,210.80676723890926,25.84706741497003
2016-06-30 12:00:00,309.93332609175,180.4090739559247,22.11999907728971
2016-06-30 13:00:00,300.59286968898493,174.97208816547217,21.453368968111114
2016-06-30 14:00:00,278.93999348257506,162.36816656033224,19.907999169560743
2016-06-30 15:00:00,297.1963400879795,172.99500242348947,21.210958019318902
2016-06-30 16:00:00,337.1055628997939,196.2257598917866,24.05928666762744
2016-06-30 17:00:00,337.1055628997939,196.2257598917866,24.05928666762744
2016-06-30 18:00:00,354.9373433050726,206.60546003719597,25.331944148786572
2016-06-30 19:00:00,372.76912371035144,216.98516018260534,26.604601629945705
2016-06-30 20:00:00,346.87058550268466,201.909881399987,24.75621814540506
2016-06-30 21:00:00,253.89058767515962,147.78715921320955,18.120218422218148
2016-06-30 22:00:00,162.18428844801164,94.40584417967567,11.575122804828313
2016-06-30 23:00:00,122.27506563619725,71.17508671137851,8.726794156519775
2016-07-01 00:00:00,138.4085812409733,80.56624398579652,9.878246163282801
2016-07-01 01:00:00,132.46465443921372,77.10634393732671,9.454027002896423
2016-07-01 02:00:00,149.87186864436677,87.23890836498825,10.69638311545653
2016-07-01 03:00:00,241.57816787151475,140.62022339852214,17.241478732846364
2016-07-01 04:00:00,490.7985273452918,285.68888971650546,35.02838210047521
2016-07-01 05:00:00,628.7825423861393,366.0079979845541,44.87632689515898
2016-07-01 06:00:00,597.7892097769644,347.9670905889616,42.66432698743001
2016-07-01 07:00:00,464.05085673737375,270.1193394983914,33.11939587873651
2016-07-01 08:00:00,447.91734113259764,260.72818222397336,31.967943871973482
2016-07-01 09:00:00,417.7731409236741,243.18154626387656,29.816546701442565
2016-07-01 10:00:00,408.432684520909,237.7445604734241,29.149916592263978
2016-07-01 11:00:00,396.54483091738973,230.82476037648442,28.30147827149121
2016-07-01 12:00:00,333.70903329878837,194.24867414980386,23.816875718835224
2016-07-01 13:00:00,326.91597409677746,190.2945026658384,23.33205382125079
2016-07-01 14:00:00,297.1963400879795,172.99500242348947,21.210958019318902
2016-07-01 15:00:00,317.1509514938867,184.610381157638,22.635122343473164
2016-07-01 16:00:00,355.3619095051983,206.85259575494382,25.3622455173856
2016-07-01 17:00:00,354.5127771049469,206.35832431944812,25.301642780187542
2016-07-01 18:00:00,379.1376167122367,220.69219594882296,27.05912215893111
2016-07-01 19:00:00,400.79049291864663,233.2961175539629,28.604491957481486
2016-07-01 20:00:00,358.3338729060781,208.5825457791787,25.57435509757879
2016-07-01 21:00:00,268.7504046795586,156.436909334384,19.180766323184088
2016-07-01 22:00:00,168.55278144989694,98.1128799458933,12.02964333381372
2016-07-01 23:00:00,133.73835303959075,77.84775109057024,9.544931108693504
2016-07-02 00:00:00,152.84383204524656,88.96885838922313,10.90849269564972
2016-07-02 01:00:00,146.89990524348698,85.50895834075335,10.484273535263341
2016-07-02 02:00:00,168.9773476500226,98.36001566364114,12.059944702412746
2016-07-02 03:00:00,267.90127227930725,155.94263789888834,19.120163585986035
2016-07-02 04:00:00,529.0094853566035,307.9311043138112,37.75550527438764
2016-07-02 05:00:00,689.920075204238,401.5955413402433,49.23972397341887
