,HDAM,HPHS,SCSP
2016-01-01 00:00:00,0.1756184981086008,0.1756184981086008,0.0
2016-01-01 01:00:00,0.17556554828877752,0.17556554828877752,0.0
2016-01-01 02:00:00,0.1755125984689542,0.1755125984689542,0.0
2016-01-01 03:00:00,0.1754596486491309,0.1754596486491309,0.0
2016-01-01 04:00:00,0.17540669882930762,0.17540669882930762,0.0
2016-01-01 05:00:00,0.1753537490094843,0.1753537490094843,0.0
2016-01-01 06:00:00,0.17530079918966104,0.17530079918966104,0.004
2016-01-01 07:00:00,0.17524784936983773,0.17524784936983773,0.07
2016-01-01 08:00:00,0.17519489955001444,0.17519489955001444,0.192
2016-01-01 09:00:00,0.17514194973019115,0.17514194973019115,0.295
2016-01-01 10:00:00,0.17508899991036786,0.17508899991036786,0.358
2016-01-01 11:00:00,0.17503605009054454,0.17503605009054454,0.373
2016-01-01 12:00:00,0.17498310027072128,0.17498310027072128,0.335
2016-01-01 13:00:00,0.17493015045089796,0.17493015045089796,0.248
2016-01-01 14:00:00,0.17487720063107473,0.17487720063107473,0.122
2016-01-01 15:00:00,0.1748242508112514,0.1748242508112514,0.01
2016-01-01 16:00:00,0.17477130099142812,0.17477130099142812,0.0
2016-01-01 17:00:00,0.1747183511716048,0.1747183511716048,0.0
2016-01-01 18:00:00,0.17466540135178152,0.17466540135178152,0.0
2016-01-01 19:00:00,0.17461245153195826,0.17461245153195826,0.0
2016-01-01 20:00:00,0.1745595017121349,0.1745595017121349,0.0
2016-01-01 21:00:00,0.17450655189231165,0.17450655189231165,0.0
2016-01-01 22:00:00,0.17445360207248836,0.17445360207248836,0.0
2016-01-01 23:00:00,0.17440065225266504,0.17440065225266504,0.0
2016-01-02 00:00:00,0.17434770243284176,0.17434770243284176,0.0
2016-01-02 01:00:00,0.174314601498068,0.174314601498068,0.0
2016-01-02 02:00:00,0.17428150056329422,0.17428150056329422,0.0
2016-01-02 03:00:00,0.17424839962852046,0.17424839962852046,0.0
2016-01-02 04:00:00,0.17421529869374672,0.17421529869374672,0.0
2016-01-02 05:00:00,0.17418219775897295,0.17418219775897295,0.0
2016-01-02 06:00:00,0.17414909682419916,0.17414909682419916,0.003
2016-01-02 07:00:00,0.17411599588942542,0.17411599588942542,0.043
2016-01-02 08:00:00,0.17408289495465165,0.17408289495465165,0.106
2016-01-02 09:00:00,0.17404979401987783,0.17404979401987783,0.159
2016-01-02 10:00:00,0.1740166930851041,0.1740166930851041,0.18
2016-01-02 11:00:00,0.17398359215033032,0.17398359215033032,0.17600000000000002
2016-01-02 12:00:00,0.17395049121555656,0.17395049121555656,0.154
2016-01-02 13:00:00,0.17391739028078282,0.17391739028078282,0.11
2016-01-02 14:00:00,0.173884289346009,0.173884289346009,0.055
2016-01-02 15:00:00,0.17385118841123526,0.17385118841123526,0.006
2016-01-02 16:00:00,0.17381808747646152,0.17381808747646152,0.0
2016-01-02 17:00:00,0.17378498654168772,0.17378498654168772,0.0
2016-01-02 18:00:00,0.17375188560691396,0.17375188560691396,0.0
2016-01-02 19:00:00,0.17371878467214025,0.17371878467214025,0.0
2016-01-02 20:00:00,0.17368568373736645,0.17368568373736645,0.0
2016-01-02 21:00:00,0.17365258280259266,0.17365258280259266,0.0
2016-01-02 22:00:00,0.1736194818678189,0.1736194818678189,0.0
2016-01-02 23:00:00,0.17358638093304513,0.17358638093304513,0.0
2016-01-03 00:00:00,0.1735532799982714,0.1735532799982714,0.0
2016-01-03 01:00:00,0.17354211500043096,0.17354211500043096,0.0
2016-01-03 02:00:00,0.17353095000259067,0.17353095000259067,0.0
2016-01-03 03:00:00,0.17351978500475035,0.17351978500475035,0.0
2016-01-03 04:00:00,0.1735086200069099,0.1735086200069099,0.0
2016-01-03 05:00:00,0.17349745500906957,0.17349745500906957,0.0
2016-01-03 06:00:00,0.1734862900112292,0.1734862900112292,0.001
2016-01-03 07:00:00,0.17347512501338888,0.17347512501338888,0.056
2016-01-03 08:00:00,0.1734639600155485,0.1734639600155485,0.18600000000000005
2016-01-03 09:00:00,0.17345279501770816,0.17345279501770816,0.317
2016-01-03 10:00:00,0.1734416300198678,0.1734416300198678,0.399
2016-01-03 11:00:00,0.17343046502202739,0.17343046502202739,0.413
2016-01-03 12:00:00,0.1734193000241871,0.1734193000241871,0.362
2016-01-03 13:00:00,0.17340813502634672,0.17340813502634672,0.267
2016-01-03 14:00:00,0.17339697002850632,0.17339697002850632,0.138
2016-01-03 15:00:00,0.173385805030666,0.173385805030666,0.013
2016-01-03 16:00:00,0.17337464003282563,0.17337464003282563,0.0
2016-01-03 17:00:00,0.17336347503498525,0.17336347503498525,0.0
2016-01-03 18:00:00,0.17335231003714494,0.17335231003714494,0.0
2016-01-03 19:00:00,0.17334114503930453,0.17334114503930453,0.0
2016-01-03 20:00:00,0.1733299800414642,0.1733299800414642,0.0
2016-01-03 21:00:00,0.17331881504362387,0.17331881504362387,0.0
2016-01-03 22:00:00,0.17330765004578347,0.17330765004578347,0.0
2016-01-03 23:00:00,0.17329648504794315,0.17329648504794315,0.0
2016-01-04 00:00:00,0.17328532005010275,0.17328532005010275,0.0
2016-01-04 01:00:00,0.1732878449450392,0.1732878449450392,0.0
2016-01-04 02:00:00,0.17329036983997567,0.17329036983997567,0.0
2016-01-04 03:00:00,0.1732928947349121,0.1732928947349121,0.0
2016-01-04 04:00:00,0.17329541962984854,0.17329541962984854,0.0
2016-01-04 05:00:00,0.173297944524785,0.173297944524785,0.0
2016-01-04 06:00:00,0.1733004694197215,0.1733004694197215,0.0
