,HE Bistrica,HE Kokin Brod,HE Pirot,HE Potpec,RHE Bajina Basta G2,HE Uvac,HE Vrla 1-4
2010-01-03 18:00:00+00:00,0.225519382,0.391767564,0.240577743,0.14795871,0.28195921,0.281096911,1.367811706
2010-01-03 19:00:00+00:00,0.225959505,0.391401307,0.239836049,0.148615054,0.28147939,0.280421063,1.356816582
2010-01-03 20:00:00+00:00,0.226399629,0.39103505,0.239094355,0.149271398,0.28099949,0.279745215,1.345821458
2010-01-03 21:00:00+00:00,0.226839753,0.390668794,0.238352661,0.149927742,0.280519508,0.279069367,1.334826333
2010-01-03 22:00:00+00:00,0.227279876,0.390302537,0.237610968,0.150584086,0.280039445,0.278393519,1.323831209
2010-01-03 23:00:00+00:00,0.22772,0.38993628,0.236869274,0.15124043,0.279559301,0.277717671,1.312836085
2010-01-04 00:00:00+00:00,0.228160124,0.38917652,0.236125786,0.151896774,0.278615429,0.277035508,1.30409246
2010-01-04 01:00:00+00:00,0.228600247,0.388416761,0.235382297,0.152553118,0.277671241,0.276353344,1.295348834
2010-01-04 02:00:00+00:00,0.229040371,0.387657001,0.234638809,0.153209462,0.276726736,0.275671181,1.286605208
2010-01-04 03:00:00+00:00,0.229480495,0.386897241,0.233895321,0.153865806,0.275781911,0.274989018,1.277861583
2010-01-04 04:00:00+00:00,0.229920619,0.386137481,0.233151833,0.154522151,0.274836766,0.274306855,1.269117957
2010-01-04 05:00:00+00:00,0.230360742,0.385377722,0.232408345,0.155178495,0.2738913,0.273624692,1.260374331
2010-01-04 06:00:00+00:00,0.230800866,0.384617962,0.231664856,0.155834839,0.272945511,0.272942529,1.251630706
2010-01-04 07:00:00+00:00,0.23124099,0.383858202,0.230921368,0.156491183,0.271999398,0.272260366,1.24288708
2010-01-04 08:00:00+00:00,0.231681113,0.383098443,0.23017788,0.157147527,0.271052959,0.271578203,1.234143454
2010-01-04 09:00:00+00:00,0.232121237,0.382338683,0.229434392,0.157803871,0.270106194,0.27089604,1.225399829
2010-01-04 10:00:00+00:00,0.232561361,0.381578923,0.228690903,0.158460215,0.269159099,0.270213877,1.216656203
2010-01-04 11:00:00+00:00,0.233001484,0.380819164,0.227947415,0.159116559,0.268211675,0.269531714,1.207912577
2010-01-04 12:00:00+00:00,0.233441608,0.380059404,0.227203927,0.159772903,0.26726392,0.268849551,1.199168952
2010-01-04 13:00:00+00:00,0.233881732,0.379299644,0.226460439,0.160429247,0.266315833,0.268167388,1.190425326
2010-01-04 14:00:00+00:00,0.234321855,0.378539885,0.22571695,0.161085591,0.265367411,0.267485225,1.1816817
2010-01-04 15:00:00+00:00,0.234761979,0.377780125,0.224973462,0.161741935,0.264418654,0.266803061,1.172938075
2010-01-04 16:00:00+00:00,0.235202103,0.377020365,0.224229974,0.16239828,0.26346956,0.266120898,1.164194449
2010-01-04 17:00:00+00:00,0.235642227,0.376260606,0.223486486,0.163054624,0.262520129,0.265438735,1.155450823
2010-01-04 18:00:00+00:00,0.23608235,0.375500846,0.222742998,0.163710968,0.261570358,0.264756572,1.146707198
2010-01-04 19:00:00+00:00,0.236522474,0.374741086,0.221999509,0.164367312,0.260620244,0.264074409,1.137963572
2010-01-04 20:00:00+00:00,0.236962598,0.373981327,0.221256021,0.165023656,0.259669789,0.263392246,1.129219946
2010-01-04 21:00:00+00:00,0.237402721,0.373221567,0.220512533,0.16568,0.258718989,0.262710083,1.120476321
2010-01-04 22:00:00+00:00,0.237842845,0.372461807,0.219769045,0.166336344,0.257767844,0.26202792,1.111732695
2010-01-04 23:00:00+00:00,0.238282969,0.371702048,0.219025556,0.166992688,0.256816351,0.261345757,1.102989069
2010-01-05 00:00:00+00:00,0.238723092,0.370821762,0.220305157,0.167649032,0.256338506,0.260692349,1.099300535
2010-01-05 01:00:00+00:00,0.239163216,0.369941476,0.221584759,0.168305376,0.255860574,0.260038942,1.095612
2010-01-05 02:00:00+00:00,0.23960334,0.369061191,0.22286436,0.16896172,0.255382553,0.259385534,1.091923466
2010-01-05 03:00:00+00:00,0.240043463,0.368180905,0.224143961,0.169618065,0.254904444,0.258732126,1.088234932
2010-01-05 04:00:00+00:00,0.240483587,0.36730062,0.225423562,0.170274409,0.254426245,0.258078719,1.084546397
2010-01-05 05:00:00+00:00,0.240923711,0.366420334,0.226703163,0.170930753,0.253947959,0.257425311,1.080857863
2010-01-05 06:00:00+00:00,0.241363835,0.365540049,0.227982764,0.171587097,0.253469583,0.256771903,1.077169328
2010-01-05 07:00:00+00:00,0.241803958,0.364659763,0.229262365,0.172243441,0.252991118,0.256118496,1.073480794
2010-01-05 08:00:00+00:00,0.242244082,0.363779477,0.230541966,0.172899785,0.252512563,0.255465088,1.069792259
2010-01-05 09:00:00+00:00,0.242684206,0.362899192,0.231821567,0.173556129,0.252033918,0.25481168,1.066103725
2010-01-05 10:00:00+00:00,0.243124329,0.362018906,0.233101168,0.174212473,0.251555183,0.254158273,1.06241519
2010-01-05 11:00:00+00:00,0.243564453,0.361138621,0.234380769,0.174868817,0.251076359,0.253504865,1.058726656
2010-01-05 12:00:00+00:00,0.244004577,0.360258335,0.23566037,0.175525161,0.250597444,0.252851458,1.055038121
2010-01-05 13:00:00+00:00,0.2444447,0.35937805,0.236939971,0.176181505,0.250118438,0.25219805,1.051349587
2010-01-05 14:00:00+00:00,0.244884824,0.358497764,0.238219572,0.176837849,0.249639341,0.251544642,1.047661053
2010-01-05 15:00:00+00:00,0.245324948,0.357617478,0.239499173,0.177494194,0.249160155,0.250891235,1.043972518
2010-01-05 16:00:00+00:00,0.245765072,0.356737193,0.240778774,0.178150538,0.248680876,0.250237827,1.040283984
2010-01-05 17:00:00+00:00,0.246205195,0.355856907,0.242058375,0.178806882,0.248201506,0.249584419,1.036595449
2010-01-05 18:00:00+00:00,0.246645319,0.354976622,0.243337976,0.179463226,0.247722045,0.248931012,1.032906915
2010-01-05 19:00:00+00:00,0.247085443,0.354096336,0.244617577,0.18011957,0.247242491,0.248277604,1.02921838
2010-01-05 20:00:00+00:00,0.247525566,0.353216051,0.245897179,0.180775914,0.246762846,0.247624196,1.025529846
2010-01-05 21:00:00+00:00,0.24796569,0.352335765,0.24717678,0.181432258,0.246283109,0.246970789,1.021841311
2010-01-05 22:00:00+00:00,0.248405814,0.35145548,0.248456381,0.182088602,0.24580328,0.246317381,1.018152777
2010-01-05 23:00:00+00:00,0.248845937,0.350575194,0.249735982,0.182744946,0.245323358,0.245663974,1.014464243
2010-01-06 00:00:00+00:00,0.249286061,0.349745182,0.249900299,0.18340129,0.245486119,0.245053792,1.028799407
2010-01-06 01:00:00+00:00,0.249726185,0.34891517,0.250064616,0.184057634,0.245648871,0.24444361,1.043134572
2010-01-06 02:00:00+00:00,0.250166308,0.348085157,0.250228934,0.184713978,0.245811613,0.243833429,1.057469737
2010-01-06 03:00:00+00:00,0.250606432,0.347255145,0.250393251,0.185370323,0.245974343,0.243223247,1.071804901
2010-01-06 04:00:00+00:00,0.251046556,0.346425133,0.250557569,0.186026667,0.246137063,0.242613066,1.086140066
2010-01-06 05:00:00+00:00,0.25148668,0.345595121,0.250721886,0.186683011,0.246299771,0.242002884,1.100475231
2010-01-06 06:00:00+00:00,0.251926803,0.344765109,0.250886203,0.187339355,0.24646247,0.241392703,1.114810395
2010-01-06 07:00:00+00:00,0.252366927,0.343935097,0.251050521,0.187995699,0.246625158,0.240782521,1.12914556
2010-01-06 08:00:00+00:00,0.252807051,0.343105085,0.251214838,0.188652043,0.246787835,0.24017234,1.143480725
2010-01-06 09:00:00+00:00,0.253247174,0.342275072,0.251379155,0.189308387,0.246950501,0.239562158,1.15781589
2010-01-06 10:00:00+00:00,0.253687298,0.34144506,0.251543473,0.189964731,0.247113158,0.238951977,1.172151054
2010-01-06 11:00:00+00:00,0.254127422,0.340615048,0.25170779,0.190621075,0.247275803,0.238341795,1.186486219
2010-01-06 12:00:00+00:00,0.254567545,0.339785036,0.251872108,0.191277419,0.247438438,0.237731614,1.200821384
2010-01-06 13:00:00+00:00,0.255007669,0.338955024,0.252036425,0.191933763,0.247601061,0.237121432,1.215156548
2010-01-06 14:00:00+00:00,0.255447793,0.338125012,0.252200742,0.192590108,0.247763675,0.236511251,1.229491713
2010-01-06 15:00:00+00:00,0.255887917,0.337295,0.25236506,0.193246452,0.247926279,0.235901069,1.243826878
2010-01-06 16:00:00+00:00,0.25632804,0.336464987,0.252529377,0.193902796,0.248088871,0.235290888,1.258162042
2010-01-06 17:00:00+00:00,0.256768164,0.335634975,0.252693694,0.19455914,0.248251453,0.234680706,1.272497207
2010-01-06 18:00:00+00:00,0.257208288,0.334804963,0.252858012,0.195215484,0.248414024,0.234070525,1.286832372
2010-01-06 19:00:00+00:00,0.257648411,0.333974951,0.253022329,0.195871828,0.248576585,0.233460343,1.301167536
2010-01-06 20:00:00+00:00,0.258088535,0.333144939,0.253186647,0.196528172,0.248739136,0.232850162,1.315502701
2010-01-06 21:00:00+00:00,0.258528659,0.332314927,0.253350964,0.197184516,0.248901676,0.23223998,1.329837866
2010-01-06 22:00:00+00:00,0.258968782,0.331484914,0.253515281,0.19784086,0.249064205,0.231629799,1.344173031
2010-01-06 23:00:00+00:00,0.259408906,0.330654902,0.253679599,0.198497204,0.249226724,0.231019617,1.358508195
2010-01-07 00:00:00+00:00,0.25984903,0.329881164,0.253218414,0.199153548,0.249428913,0.230453703,1.368731931
2010-01-07 01:00:00+00:00,0.260289153,0.329107426,0.25275723,0.199809892,0.249631084,0.229887788,1.378955668
2010-01-07 02:00:00+00:00,0.260729277,0.328333688,0.252296045,0.200466237,0.24983324,0.229321873,1.389179404
2010-01-07 03:00:00+00:00,0.261169401,0.32755995,0.251834861,0.201122581,0.250035379,0.228755959,1.39940314
2010-01-07 04:00:00+00:00,0.261609525,0.326786212,0.251373676,0.201778925,0.250237503,0.228190044,1.409626876
2010-01-07 05:00:00+00:00,0.262049648,0.326012474,0.250912492,0.202435269,0.25043961,0.22762413,1.419850612
2010-01-07 06:00:00+00:00,0.262489772,0.325238736,0.250451307,0.203091613,0.250641701,0.227058215,1.430074349
2010-01-07 07:00:00+00:00,0.262929896,0.324464998,0.249990123,0.203747957,0.250843775,0.226492301,1.440298085
2010-01-07 08:00:00+00:00,0.263370019,0.32369126,0.249528938,0.204404301,0.251045835,0.225926386,1.450521821
2010-01-07 09:00:00+00:00,0.263810143,0.322917522,0.249067754,0.205060645,0.251247878,0.225360471,1.460745557
2010-01-07 10:00:00+00:00,0.264250267,0.322143784,0.248606569,0.205716989,0.251449904,0.224794557,1.470969293
2010-01-07 11:00:00+00:00,0.26469039,0.321370046,0.248145385,0.206373333,0.251651915,0.224228642,1.481193029
2010-01-07 12:00:00+00:00,0.265130514,0.320596308,0.2476842,0.207029677,0.251853909,0.223662728,1.491416766
2010-01-07 13:00:00+00:00,0.265570638,0.31982257,0.247223016,0.207686022,0.252055888,0.223096813,1.501640502
2010-01-07 14:00:00+00:00,0.266010762,0.319048832,0.246761831,0.208342366,0.25225785,0.222530899,1.511864238
2010-01-07 15:00:00+00:00,0.266450885,0.318275094,0.246300647,0.20899871,0.252459796,0.221964984,1.522087974
2010-01-07 16:00:00+00:00,0.266891009,0.317501356,0.245839463,0.209655054,0.252661728,0.221399069,1.53231171
2010-01-07 17:00:00+00:00,0.267331133,0.316727618,0.245378278,0.210311398,0.252863641,0.220833155,1.542535447
2010-01-07 18:00:00+00:00,0.267771256,0.31595388,0.244917094,0.210967742,0.25306554,0.22026724,1.552759183
2010-01-07 19:00:00+00:00,0.26821138,0.315180142,0.244455909,0.211624086,0.253267424,0.219701326,1.562982919
2010-01-07 20:00:00+00:00,0.268651504,0.314406404,0.243994725,0.21228043,0.25346929,0.219135411,1.573206655
2010-01-07 21:00:00+00:00,0.269091627,0.313632665,0.24353354,0.212936774,0.253671141,0.218569496,1.583430391
2010-01-07 22:00:00+00:00,0.269531751,0.312858927,0.243072356,0.213593118,0.253872976,0.218003582,1.593654128
2010-01-07 23:00:00+00:00,0.269971875,0.312085189,0.242611171,0.214249462,0.254074795,0.217437667,1.603877864
2010-01-08 00:00:00+00:00,0.270411998,0.311961664,0.242139539,0.214905806,0.255079346,0.216960656,1.596536037
2010-01-08 01:00:00+00:00,0.270852122,0.311838138,0.241667906,0.215562151,0.256083506,0.216483645,1.58919421
2010-01-08 02:00:00+00:00,0.271292246,0.311714612,0.241196274,0.216218495,0.257087278,0.216006634,1.581852383
2010-01-08 03:00:00+00:00,0.27173237,0.311591086,0.240724641,0.216874839,0.258090661,0.215529623,1.574510556
2010-01-08 04:00:00+00:00,0.272172493,0.311467561,0.240253009,0.217531183,0.259093659,0.215052611,1.567168729
2010-01-08 05:00:00+00:00,0.272612617,0.311344035,0.239781376,0.218187527,0.260096273,0.2145756,1.559826902
2010-01-08 06:00:00+00:00,0.273052741,0.311220509,0.239309744,0.218843871,0.261098504,0.214098589,1.552485075
2010-01-08 07:00:00+00:00,0.273492864,0.311096983,0.238838111,0.219500215,0.262100355,0.213621578,1.545143248
2010-01-08 08:00:00+00:00,0.273932988,0.310973458,0.238366479,0.220156559,0.263101829,0.213144567,1.537801421
2010-01-08 09:00:00+00:00,0.274373112,0.310849932,0.237894847,0.220812903,0.264102924,0.212667556,1.530459594
2010-01-08 10:00:00+00:00,0.274813235,0.310726406,0.237423214,0.221469247,0.265103645,0.212190544,1.523117767
2010-01-08 11:00:00+00:00,0.275253359,0.31060288,0.236951582,0.222125591,0.266103993,0.211713533,1.51577594
2010-01-08 12:00:00+00:00,0.275693483,0.310479355,0.236479949,0.222781935,0.267103968,0.211236522,1.508434113
2010-01-08 13:00:00+00:00,0.276133607,0.310355829,0.236008317,0.22343828,0.268103574,0.210759511,1.501092287
2010-01-08 14:00:00+00:00,0.27657373,0.310232303,0.235536684,0.224094624,0.26910281,0.2102825,1.49375046
2010-01-08 15:00:00+00:00,0.277013854,0.310108777,0.235065052,0.224750968,0.27010168,0.209805488,1.486408633
2010-01-08 16:00:00+00:00,0.277453978,0.309985252,0.234593419,0.225407312,0.271100185,0.209328477,1.479066806
2010-01-08 17:00:00+00:00,0.277894101,0.309861726,0.234121787,0.226063656,0.272098326,0.208851466,1.471724979
2010-01-08 18:00:00+00:00,0.278334225,0.3097382,0.233650154,0.22672,0.273096106,0.208374455,1.464383152
2010-01-08 19:00:00+00:00,0.278774349,0.309614674,0.233178522,0.227376344,0.274093525,0.207897444,1.457041325
2010-01-08 20:00:00+00:00,0.279214472,0.309491149,0.232706889,0.228032688,0.275090585,0.207420433,1.449699498
2010-01-08 21:00:00+00:00,0.279654596,0.309367623,0.232235257,0.228689032,0.276087288,0.206943421,1.442357671
2010-01-08 22:00:00+00:00,0.28009472,0.309244097,0.231763624,0.229345376,0.277083635,0.20646641,1.435015844
2010-01-08 23:00:00+00:00,0.280534843,0.309120571,0.231291992,0.23000172,0.278079628,0.205989399,1.427674017
2010-01-09 00:00:00+00:00,0.280974967,0.308906003,0.230902149,0.230658065,0.279195805,0.205695283,1.428566787
2010-01-09 01:00:00+00:00,0.281415091,0.308691434,0.230512306,0.231314409,0.280311541,0.205401167,1.429459556
2010-01-09 02:00:00+00:00,0.281855215,0.308476865,0.230122463,0.231970753,0.281426838,0.205107051,1.430352326
2010-01-09 03:00:00+00:00,0.282295338,0.308262296,0.229732619,0.232627097,0.282541698,0.204812935,1.431245095
2010-01-09 04:00:00+00:00,0.282735462,0.308047727,0.229342776,0.233283441,0.283656123,0.204518819,1.432137865
2010-01-09 05:00:00+00:00,0.283175586,0.307833158,0.228952933,0.233939785,0.284770115,0.204224702,1.433030635
2010-01-09 06:00:00+00:00,0.283615709,0.30761859,0.22856309,0.234596129,0.285883676,0.203930586,1.433923404
2010-01-09 07:00:00+00:00,0.284055833,0.307404021,0.228173247,0.235252473,0.28699681,0.20363647,1.434816174
2010-01-09 08:00:00+00:00,0.284495957,0.307189452,0.227783404,0.235908817,0.288109515,0.203342354,1.435708943
2010-01-09 09:00:00+00:00,0.28493608,0.306974883,0.227393561,0.236565161,0.289221796,0.203048238,1.436601713
2010-01-09 10:00:00+00:00,0.285376204,0.306760314,0.227003717,0.237221505,0.290333654,0.202754122,1.437494483
2010-01-09 11:00:00+00:00,0.285816328,0.306545746,0.226613874,0.237877849,0.291445091,0.202460006,1.438387252
2010-01-09 12:00:00+00:00,0.286256452,0.306331177,0.226224031,0.238534194,0.29255611,0.20216589,1.439280022
2010-01-09 13:00:00+00:00,0.286696575,0.306116608,0.225834188,0.239190538,0.29366671,0.201871773,1.440172791
2010-01-09 14:00:00+00:00,0.287136699,0.305902039,0.225444345,0.239846882,0.294776896,0.201577657,1.441065561
2010-01-09 15:00:00+00:00,0.287576823,0.30568747,0.225054502,0.240503226,0.295886669,0.201283541,1.441958331
2010-01-09 16:00:00+00:00,0.288016946,0.305472902,0.224664659,0.24115957,0.296996029,0.200989425,1.4428511
2010-01-09 17:00:00+00:00,0.28845707,0.305258333,0.224274815,0.241815914,0.29810498,0.200695309,1.44374387
2010-01-09 18:00:00+00:00,0.288897194,0.305043764,0.223884972,0.242472258,0.299213524,0.200401193,1.444636639
2010-01-09 19:00:00+00:00,0.289337317,0.304829195,0.223495129,0.243128602,0.300321661,0.200107077,1.445529409
2010-01-09 20:00:00+00:00,0.289777441,0.304614626,0.223105286,0.243784946,0.301429394,0.199812961,1.446422179
2010-01-09 21:00:00+00:00,0.290217565,0.304400057,0.222715443,0.24444129,0.302536725,0.199518845,1.447314948
2010-01-09 22:00:00+00:00,0.290657688,0.304185489,0.2223256,0.245097634,0.303643654,0.199224728,1.448207718
2010-01-09 23:00:00+00:00,0.291097812,0.30397092,0.221935757,0.245753978,0.304750185,0.198930612,1.449100487
2010-01-10 00:00:00+00:00,0.291537936,0.303548797,0.221718146,0.246410323,0.304965001,0.19850216,1.44610502
2010-01-10 01:00:00+00:00,0.29197806,0.303126674,0.221500535,0.247066667,0.305179803,0.198073709,1.443109552
2010-01-10 02:00:00+00:00,0.292418183,0.302704552,0.221282924,0.247723011,0.30539459,0.197645257,1.440114084
2010-01-10 03:00:00+00:00,0.292858307,0.302282429,0.221065313,0.248379355,0.305609361,0.197216805,1.437118617
2010-01-10 04:00:00+00:00,0.293298431,0.301860306,0.220847702,0.249035699,0.305824118,0.196788353,1.434123149
2010-01-10 05:00:00+00:00,0.293738554,0.301438183,0.22063009,0.249692043,0.30603886,0.196359901,1.431127681
2010-01-10 06:00:00+00:00,0.294178678,0.301016061,0.220412479,0.250348387,0.306253586,0.19593145,1.428132214
2010-01-10 07:00:00+00:00,0.294618802,0.300593938,0.220194868,0.251004731,0.306468299,0.195502998,1.425136746
2010-01-10 08:00:00+00:00,0.295058925,0.300171815,0.219977257,0.251661075,0.306682995,0.195074546,1.422141278
2010-01-10 09:00:00+00:00,0.295499049,0.299749692,0.219759646,0.252317419,0.306897678,0.194646094,1.419145811
2010-01-10 10:00:00+00:00,0.295939173,0.29932757,0.219542035,0.252973763,0.307112345,0.194217642,1.416150343
2010-01-10 11:00:00+00:00,0.296379297,0.298905447,0.219324424,0.253630108,0.307326998,0.193789191,1.413154875
2010-01-10 12:00:00+00:00,0.29681942,0.298483324,0.219106813,0.254286452,0.307541635,0.193360739,1.410159408
2010-01-10 13:00:00+00:00,0.297259544,0.298061201,0.218889202,0.254942796,0.307756259,0.192932287,1.40716394
2010-01-10 14:00:00+00:00,0.297699668,0.297639079,0.218671591,0.25559914,0.307970866,0.192503835,1.404168472
2010-01-10 15:00:00+00:00,0.298139791,0.297216956,0.21845398,0.256255484,0.30818546,0.192075383,1.401173005
2010-01-10 16:00:00+00:00,0.298579915,0.296794833,0.218236369,0.256911828,0.308400038,0.191646932,1.398177537
2010-01-10 17:00:00+00:00,0.299020039,0.29637271,0.218018758,0.257568172,0.308614601,0.19121848,1.395182069
