,HE Bistrica,HE Kokin Brod,HE Pirot,HE Potpec,RHE Bajina Basta G2,HE Uvac,HE Vrla 1-4,
2010-04-25 05:00:00+00:00,0.414772571,0.272213198,0.366041151,0.329407689,0.192284395,0.205348925,0.921146702,0.385887804
2010-04-25 06:00:00+00:00,0.414772571,0.271197593,0.364339203,0.329296267,0.192010478,0.205885226,0.916166009,0.384809621
2010-04-25 07:00:00+00:00,0.414772571,0.270181987,0.362637254,0.329184844,0.191736523,0.206421527,0.911185315,0.383731432
2010-04-25 08:00:00+00:00,0.414772571,0.269166382,0.360935306,0.329073422,0.191462529,0.206957828,0.906204622,0.382653237
2010-04-25 09:00:00+00:00,0.414772571,0.268150777,0.359233357,0.328962,0.191188496,0.207494129,0.901223929,0.381575037
2010-04-25 10:00:00+00:00,0.414772571,0.267135172,0.357531409,0.328850578,0.190914425,0.208030429,0.896243235,0.380496831
2010-04-25 11:00:00+00:00,0.414772571,0.266119566,0.35582946,0.328739156,0.190640314,0.20856673,0.891262542,0.37941862
2010-04-25 12:00:00+00:00,0.414772571,0.265103961,0.354127511,0.328627733,0.190366165,0.209103031,0.886281849,0.378340403
2010-04-25 13:00:00+00:00,0.414772571,0.264088356,0.352425563,0.328516311,0.190091976,0.209639332,0.881301155,0.377262181
2010-04-25 14:00:00+00:00,0.414772571,0.263072751,0.350723614,0.328404889,0.189817749,0.210175632,0.876320462,0.376183953
2010-04-25 15:00:00+00:00,0.414772571,0.262057145,0.349021666,0.328293467,0.189543481,0.210711933,0.871339768,0.375105719
2010-04-25 16:00:00+00:00,0.414772571,0.26104154,0.347319717,0.328182044,0.189269175,0.211248234,0.866359075,0.374027479
2010-04-25 17:00:00+00:00,0.414772571,0.260025935,0.345617769,0.328070622,0.18899483,0.211784535,0.861378382,0.372949235
2010-04-25 18:00:00+00:00,0.414772571,0.25901033,0.34391582,0.3279592,0.188720445,0.212320836,0.856397688,0.371870984
2010-04-25 19:00:00+00:00,0.414772571,0.257994725,0.342213871,0.327847778,0.188446021,0.212857136,0.851416995,0.370792728
2010-04-25 20:00:00+00:00,0.414772571,0.256979119,0.340511923,0.327736356,0.188171558,0.213393437,0.846436302,0.369714467
2010-04-25 21:00:00+00:00,0.414772571,0.255963514,0.338809974,0.327624933,0.187897054,0.213929738,0.841455608,0.368636199
2010-04-25 22:00:00+00:00,0.414772571,0.254947909,0.337108026,0.327513511,0.187622511,0.214466039,0.836474915,0.367557926
2010-04-25 23:00:00+00:00,0.414772571,0.253932304,0.335406077,0.327402089,0.187347928,0.215002339,0.831494222,0.366479647
2010-04-26 00:00:00+00:00,0.414772571,0.25310519,0.333884169,0.327290667,0.187119823,0.215362489,0.827010811,0.365506531
2010-04-26 01:00:00+00:00,0.414772571,0.252278076,0.33236226,0.327179244,0.18689169,0.215722638,0.8225274,0.364533411
2010-04-26 02:00:00+00:00,0.414772571,0.251450961,0.330840352,0.327067822,0.18666353,0.216082787,0.818043989,0.363560287
2010-04-26 03:00:00+00:00,0.414772571,0.250623847,0.329318444,0.3269564,0.186435341,0.216442937,0.813560579,0.36258716
2010-04-26 04:00:00+00:00,0.414772571,0.249796733,0.327796535,0.326844978,0.186207126,0.216803086,0.809077168,0.361614028
2010-04-26 05:00:00+00:00,0.414772571,0.248969619,0.326274627,0.326733556,0.185978883,0.217163235,0.804593757,0.360640893
2010-04-26 06:00:00+00:00,0.414772571,0.248142505,0.324752718,0.326622133,0.185750613,0.217523385,0.800110346,0.359667753
2010-04-26 07:00:00+00:00,0.414772571,0.247315391,0.32323081,0.326510711,0.185522314,0.217883534,0.795626935,0.358694609
2010-04-26 08:00:00+00:00,0.414772571,0.246488277,0.321708902,0.326399289,0.185293986,0.218243683,0.791143525,0.357721462
2010-04-26 09:00:00+00:00,0.414772571,0.245661163,0.320186993,0.326287867,0.185065633,0.218603832,0.786660114,0.35674831
2010-04-26 10:00:00+00:00,0.414772571,0.244834049,0.318665085,0.326176444,0.18483725,0.218963982,0.782176703,0.355775155
2010-04-26 11:00:00+00:00,0.414772571,0.244006935,0.317143176,0.326065022,0.18460884,0.219324131,0.777693292,0.354801995
2010-04-26 12:00:00+00:00,0.414772571,0.24317982,0.315621268,0.3259536,0.184380403,0.21968428,0.773209881,0.353828832
2010-04-26 13:00:00+00:00,0.414772571,0.242352706,0.31409936,0.325842178,0.184151936,0.22004443,0.768726471,0.352855665
2010-04-26 14:00:00+00:00,0.414772571,0.241525592,0.312577451,0.325730756,0.183923443,0.220404579,0.76424306,0.351882493
2010-04-26 15:00:00+00:00,0.414772571,0.240698478,0.311055543,0.325619333,0.18369492,0.220764728,0.759759649,0.350909317
2010-04-26 16:00:00+00:00,0.414772571,0.239871364,0.309533634,0.325507911,0.18346637,0.221124878,0.755276238,0.349936138
2010-04-26 17:00:00+00:00,0.414772571,0.23904425,0.308011726,0.325396489,0.183237791,0.221485027,0.750792828,0.348962955
2010-04-26 18:00:00+00:00,0.414772571,0.238217136,0.306489818,0.325285067,0.183009185,0.221845176,0.746309417,0.347989767
2010-04-26 19:00:00+00:00,0.414772571,0.237390022,0.304967909,0.325173644,0.18278055,0.222205326,0.741826006,0.347016575
2010-04-26 20:00:00+00:00,0.414772571,0.236562908,0.303446001,0.325062222,0.182551886,0.222565475,0.737342595,0.34604338
2010-04-26 21:00:00+00:00,0.414772571,0.235735794,0.301924092,0.3249508,0.182323195,0.222925624,0.732859184,0.34507018
2010-04-26 22:00:00+00:00,0.414772571,0.23490868,0.300402184,0.324839378,0.182094475,0.223285773,0.728375774,0.344096976
2010-04-26 23:00:00+00:00,0.414772571,0.234081565,0.298880276,0.324727956,0.181865728,0.223645923,0.723892363,0.343123769
2010-04-27 00:00:00+00:00,0.414772571,0.233368625,0.297483743,0.324616533,0.181596391,0.223532924,0.720074614,0.342206486
2010-04-27 01:00:00+00:00,0.414772571,0.232655684,0.29608721,0.324505111,0.181327016,0.223419926,0.716256865,0.341289198
2010-04-27 02:00:00+00:00,0.414772571,0.231942743,0.294690678,0.324393689,0.181057601,0.223306927,0.712439117,0.340371904
2010-04-27 03:00:00+00:00,0.414772571,0.231229802,0.293294145,0.324282267,0.180788146,0.223193928,0.708621368,0.339454604
2010-04-27 04:00:00+00:00,0.414772571,0.230516861,0.291897612,0.324170844,0.180518651,0.22308093,0.704803619,0.338537298
2010-04-27 05:00:00+00:00,0.414772571,0.22980392,0.29050108,0.324059422,0.180249118,0.222967931,0.700985871,0.337619988
2010-04-27 06:00:00+00:00,0.414772571,0.229090979,0.289104547,0.323948,0.179979544,0.222854933,0.697168122,0.336702671
2010-04-27 07:00:00+00:00,0.414772571,0.228378039,0.287708014,0.323836578,0.179709929,0.222741934,0.693350373,0.335785348
2010-04-27 08:00:00+00:00,0.414772571,0.227665098,0.286311482,0.323725156,0.179440275,0.222628935,0.689532625,0.33486802
2010-04-27 09:00:00+00:00,0.414772571,0.226952157,0.284914949,0.323613733,0.179170581,0.222515937,0.685714876,0.333950686
2010-04-27 10:00:00+00:00,0.414772571,0.226239216,0.283518416,0.323502311,0.178900848,0.222402938,0.681897127,0.333033347
2010-04-27 11:00:00+00:00,0.414772571,0.225526275,0.282121884,0.323390889,0.178631073,0.222289939,0.678079378,0.332116001
2010-04-27 12:00:00+00:00,0.414772571,0.224813334,0.280725351,0.323279467,0.178361258,0.222176941,0.67426163,0.33119865
2010-04-27 13:00:00+00:00,0.414772571,0.224100393,0.279328818,0.323168044,0.178091403,0.222063942,0.670443881,0.330281293
2010-04-27 14:00:00+00:00,0.414772571,0.223387453,0.277932286,0.323056622,0.177821508,0.221950944,0.666626132,0.329363931
2010-04-27 15:00:00+00:00,0.414772571,0.222674512,0.276535753,0.3229452,0.177551571,0.221837945,0.662808384,0.328446562
2010-04-27 16:00:00+00:00,0.414772571,0.221961571,0.275139221,0.322833778,0.177281594,0.221724946,0.658990635,0.327529188
2010-04-27 17:00:00+00:00,0.414772571,0.22124863,0.273742688,0.322722356,0.177011576,0.221611948,0.655172886,0.326611808
2010-04-27 18:00:00+00:00,0.414772571,0.220535689,0.272346155,0.322610933,0.176741519,0.221498949,0.651355137,0.325694422
2010-04-27 19:00:00+00:00,0.414772571,0.219822748,0.270949623,0.322499511,0.17647142,0.221385951,0.647537389,0.32477703
2010-04-27 20:00:00+00:00,0.414772571,0.219109807,0.26955309,0.322388089,0.17620128,0.221272952,0.64371964,0.323859633
2010-04-27 21:00:00+00:00,0.414772571,0.218396867,0.268156557,0.322276667,0.175931099,0.221159953,0.639901891,0.322942229
2010-04-27 22:00:00+00:00,0.414772571,0.217683926,0.266760025,0.322165244,0.175660878,0.221046955,0.636084143,0.32202482
2010-04-27 23:00:00+00:00,0.414772571,0.216970985,0.265363492,0.322053822,0.175390614,0.220933956,0.632266394,0.321107405
2010-04-28 00:00:00+00:00,0.414772571,0.216333073,0.264172328,0.3219424,0.175029139,0.220520649,0.628844123,0.320230612
2010-04-28 01:00:00+00:00,0.414772571,0.21569516,0.262981164,0.321830978,0.17466759,0.220107341,0.625421852,0.319353808
2010-04-28 02:00:00+00:00,0.414772571,0.215057248,0.26179,0.321719556,0.174305966,0.219694034,0.621999581,0.318476994
2010-04-28 03:00:00+00:00,0.414772571,0.214419336,0.260598835,0.321608133,0.173944269,0.219280726,0.61857731,0.317600169
2010-04-28 04:00:00+00:00,0.414772571,0.213781424,0.259407671,0.321496711,0.173582498,0.218867419,0.615155039,0.316723333
2010-04-28 05:00:00+00:00,0.414772571,0.213143511,0.258216507,0.321385289,0.173220651,0.218454111,0.611732768,0.315846487
2010-04-28 06:00:00+00:00,0.414772571,0.212505599,0.257025343,0.321273867,0.17285873,0.218040803,0.608310497,0.31496963
2010-04-28 07:00:00+00:00,0.414772571,0.211867687,0.255834179,0.321162444,0.172496734,0.217627496,0.604888226,0.314092762
2010-04-28 08:00:00+00:00,0.414772571,0.211229775,0.254643015,0.321051022,0.172134663,0.217214188,0.601465955,0.313215884
2010-04-28 09:00:00+00:00,0.414772571,0.210591862,0.253451851,0.3209396,0.171772516,0.216800881,0.598043684,0.312338995
2010-04-28 10:00:00+00:00,0.414772571,0.20995395,0.252260687,0.320828178,0.171410294,0.216387573,0.594621413,0.311462095
2010-04-28 11:00:00+00:00,0.414772571,0.209316038,0.251069523,0.320716756,0.171047996,0.215974266,0.591199142,0.310585185
2010-04-28 12:00:00+00:00,0.414772571,0.208678125,0.249878358,0.320605333,0.170685623,0.215560958,0.587776871,0.309708263
2010-04-28 13:00:00+00:00,0.414772571,0.208040213,0.248687194,0.320493911,0.170323173,0.215147651,0.5843546,0.30883133
2010-04-28 14:00:00+00:00,0.414772571,0.207402301,0.24749603,0.320382489,0.169960646,0.214734343,0.580932329,0.307954387
2010-04-28 15:00:00+00:00,0.414772571,0.206764389,0.246304866,0.320271067,0.169598044,0.214321036,0.577510058,0.307077433
2010-04-28 16:00:00+00:00,0.414772571,0.206126476,0.245113702,0.320159644,0.169235364,0.213907728,0.574087787,0.306200467
2010-04-28 17:00:00+00:00,0.414772571,0.205488564,0.243922538,0.320048222,0.168872608,0.213494421,0.570665516,0.305323491
2010-04-28 18:00:00+00:00,0.414772571,0.204850652,0.242731374,0.3199368,0.168509775,0.213081113,0.567243245,0.304446504
2010-04-28 19:00:00+00:00,0.414772571,0.20421274,0.24154021,0.319825378,0.168146864,0.212667806,0.563820974,0.303569506
2010-04-28 20:00:00+00:00,0.414772571,0.203574827,0.240349045,0.319713956,0.167783876,0.212254498,0.560398703,0.302692497
2010-04-28 21:00:00+00:00,0.414772571,0.202936915,0.239157881,0.319602533,0.16742081,0.211841191,0.556976432,0.301815476
2010-04-28 22:00:00+00:00,0.414772571,0.202299003,0.237966717,0.319491111,0.167057666,0.211427883,0.553554161,0.300938445
2010-04-28 23:00:00+00:00,0.414772571,0.201661091,0.236775553,0.319379689,0.166694445,0.211014576,0.55013189,0.300061402
2010-04-29 00:00:00+00:00,0.414772571,0.201132574,0.235711874,0.319268267,0.166313881,0.210500103,0.546780101,0.299211339
2010-04-29 01:00:00+00:00,0.414772571,0.200604057,0.234648195,0.319156844,0.165933231,0.20998563,0.543428313,0.298361263
2010-04-29 02:00:00+00:00,0.414772571,0.200075541,0.233584517,0.319045422,0.165552495,0.209471156,0.540076525,0.297511175
2010-04-29 03:00:00+00:00,0.414772571,0.199547024,0.232520838,0.318934,0.165171671,0.208956683,0.536724736,0.296661075
2010-04-29 04:00:00+00:00,0.414772571,0.199018508,0.231457159,0.318822578,0.164790763,0.20844221,0.533372948,0.295810962
2010-04-29 05:00:00+00:00,0.414772571,0.198489991,0.23039348,0.318711156,0.164409765,0.207927737,0.53002116,0.294960837
2010-04-29 06:00:00+00:00,0.414772571,0.197961474,0.229329801,0.318599733,0.164028681,0.207413264,0.526669372,0.294110699
2010-04-29 07:00:00+00:00,0.414772571,0.197432958,0.228266122,0.318488311,0.163647509,0.206898791,0.523317583,0.293260549
2010-04-29 08:00:00+00:00,0.414772571,0.196904441,0.227202443,0.318376889,0.16326625,0.206384318,0.519965795,0.292410387
2010-04-29 09:00:00+00:00,0.414772571,0.196375925,0.226138765,0.318265467,0.162884901,0.205869845,0.516614007,0.291560212
2010-04-29 10:00:00+00:00,0.414772571,0.195847408,0.225075086,0.318154044,0.162503466,0.205355371,0.513262218,0.290710023
2010-04-29 11:00:00+00:00,0.414772571,0.195318891,0.224011407,0.318042622,0.162121941,0.204840898,0.50991043,0.289859823
2010-04-29 12:00:00+00:00,0.414772571,0.194790375,0.222947728,0.3179312,0.161740328,0.204326425,0.506558642,0.28900961
2010-04-29 13:00:00+00:00,0.414772571,0.194261858,0.221884049,0.317819778,0.161358625,0.203811952,0.503206854,0.288159384
2010-04-29 14:00:00+00:00,0.414772571,0.193733342,0.22082037,0.317708356,0.160976834,0.203297479,0.499855065,0.287309145
2010-04-29 15:00:00+00:00,0.414772571,0.193204825,0.219756691,0.317596933,0.160594953,0.202783006,0.496503277,0.286458894
2010-04-29 16:00:00+00:00,0.414772571,0.192676308,0.218693013,0.317485511,0.160212981,0.202268533,0.493151489,0.285608629
2010-04-29 17:00:00+00:00,0.414772571,0.192147792,0.217629334,0.317374089,0.15983092,0.20175406,0.4897997,0.284758352
2010-04-29 18:00:00+00:00,0.414772571,0.191619275,0.216565655,0.317262667,0.159448768,0.201239587,0.486447912,0.283908062
2010-04-29 19:00:00+00:00,0.414772571,0.191090758,0.215501976,0.317151244,0.159066526,0.200725113,0.483096124,0.283057759
2010-04-29 20:00:00+00:00,0.414772571,0.190562242,0.214438297,0.317039822,0.158684193,0.20021064,0.479744336,0.282207443
2010-04-29 21:00:00+00:00,0.414772571,0.190033725,0.213374618,0.3169284,0.158301769,0.199696167,0.476392547,0.281357114
2010-04-29 22:00:00+00:00,0.414772571,0.189505209,0.212310939,0.316816978,0.157919253,0.199181694,0.473040759,0.280506772
2010-04-29 23:00:00+00:00,0.414772571,0.188976692,0.211247261,0.316705556,0.157536645,0.198667221,0.469688971,0.279656417
2010-04-30 00:00:00+00:00,0.414772571,0.188608199,0.210241626,0.316594133,0.157203018,0.198155445,0.466395916,0.278852987
2010-04-30 01:00:00+00:00,0.414772571,0.188239706,0.209235991,0.316482711,0.15686932,0.197643669,0.463102862,0.278049547
2010-04-30 02:00:00+00:00,0.414772571,0.187871213,0.208230356,0.316371289,0.156535553,0.197131894,0.459809807,0.277246098
2010-04-30 03:00:00+00:00,0.414772571,0.187502719,0.207224722,0.316259867,0.156201714,0.196620118,0.456516753,0.276442638
2010-04-30 04:00:00+00:00,0.414772571,0.187134226,0.206219087,0.316148444,0.155867805,0.196108342,0.453223699,0.275639168
2010-04-30 05:00:00+00:00,0.414772571,0.186765733,0.205213452,0.316037022,0.155533825,0.195596566,0.449930644,0.274835688
2010-04-30 06:00:00+00:00,0.414772571,0.18639724,0.204207817,0.3159256,0.155199775,0.19508479,0.44663759,0.274032198
2010-04-30 07:00:00+00:00,0.414772571,0.186028747,0.203202183,0.315814178,0.154865653,0.194573015,0.443344535,0.273228697
2010-04-30 08:00:00+00:00,0.414772571,0.185660254,0.202196548,0.315702756,0.15453146,0.194061239,0.440051481,0.272425187
2010-04-30 09:00:00+00:00,0.414772571,0.185291761,0.201190913,0.315591333,0.154197195,0.193549463,0.436758426,0.271621666
2010-04-30 10:00:00+00:00,0.414772571,0.184923267,0.200185278,0.315479911,0.153862859,0.193037687,0.433465372,0.270818135
2010-04-30 11:00:00+00:00,0.414772571,0.184554774,0.199179644,0.315368489,0.153528451,0.192525911,0.430172318,0.270014594
2010-04-30 12:00:00+00:00,0.414772571,0.184186281,0.198174009,0.315257067,0.153193971,0.192014136,0.426879263,0.269211043
2010-04-30 13:00:00+00:00,0.414772571,0.183817788,0.197168374,0.315145644,0.152859419,0.19150236,0.423586209,0.268407481
2010-04-30 14:00:00+00:00,0.414772571,0.183449295,0.196162739,0.315034222,0.152524794,0.190990584,0.420293154,0.267603908
2010-04-30 15:00:00+00:00,0.414772571,0.183080802,0.195157105,0.3149228,0.152190096,0.190478808,0.4170001,0.266800326
2010-04-30 16:00:00+00:00,0.414772571,0.182712308,0.19415147,0.314811378,0.151855326,0.189967032,0.413707045,0.265996733
2010-04-30 17:00:00+00:00,0.414772571,0.182343815,0.193145835,0.314699956,0.151520483,0.189455257,0.410413991,0.26519313
2010-04-30 18:00:00+00:00,0.414772571,0.181975322,0.1921402,0.314588533,0.151185566,0.188943481,0.407120937,0.264389516
2010-04-30 19:00:00+00:00,0.414772571,0.181606829,0.191134566,0.314477111,0.150850576,0.188431705,0.403827882,0.263585891
2010-04-30 20:00:00+00:00,0.414772571,0.181238336,0.190128931,0.314365689,0.150515514,0.187919929,0.400534828,0.262782257
2010-04-30 21:00:00+00:00,0.414772571,0.180869843,0.189123296,0.314254267,0.150180376,0.187408153,0.397241773,0.261978611
2010-04-30 22:00:00+00:00,0.414772571,0.180501349,0.188117661,0.314142844,0.149845165,0.186896378,0.393948719,0.261174955
2010-04-30 23:00:00+00:00,0.414772571,0.180132856,0.187112026,0.314031422,0.14950988,0.186384602,0.390655664,0.260371289
2010-05-01 00:00:00+00:00,0.414772571,0.179952498,0.186115046,0.31392,0.149233369,0.185895267,0.387511405,0.259628594
2010-05-01 01:00:00+00:00,0.414801912,0.179772141,0.185118065,0.314360688,0.148956808,0.185405932,0.384367145,0.258968956
2010-05-01 02:00:00+00:00,0.414831254,0.179591783,0.184121084,0.314801376,0.148680195,0.184916598,0.381222885,0.258309311
2010-05-01 03:00:00+00:00,0.414860595,0.179411425,0.183124103,0.315242065,0.148403531,0.184427263,0.378078625,0.257649658
2010-05-01 04:00:00+00:00,0.414889937,0.179231067,0.182127123,0.315682753,0.148126818,0.183937928,0.374934365,0.256989999
2010-05-01 05:00:00+00:00,0.414919278,0.179050709,0.181130142,0.316123441,0.147850053,0.183448593,0.371790105,0.256330332
2010-05-01 06:00:00+00:00,0.41494862,0.178870351,0.180133161,0.316564129,0.147573236,0.182959258,0.368645845,0.255670657
2010-05-01 07:00:00+00:00,0.414977962,0.178689993,0.17913618,0.317004817,0.147296368,0.182469924,0.365501585,0.255010976
2010-05-01 08:00:00+00:00,0.415007303,0.178509636,0.178139199,0.317445505,0.147019449,0.181980589,0.362357325,0.254351287
2010-05-01 09:00:00+00:00,0.415036645,0.178329278,0.177142219,0.317886194,0.146742478,0.181491254,0.359213066,0.253691591
2010-05-01 10:00:00+00:00,0.415065986,0.17814892,0.176145238,0.318326882,0.146465455,0.181001919,0.356068806,0.253031887
2010-05-01 11:00:00+00:00,0.415095328,0.177968562,0.175148257,0.31876757,0.14618838,0.180512585,0.352924546,0.252372175
2010-05-01 12:00:00+00:00,0.41512467,0.177788204,0.174151276,0.319208258,0.145911254,0.18002325,0.349780286,0.251712457
2010-05-01 13:00:00+00:00,0.415154011,0.177607846,0.173154296,0.319648946,0.145634075,0.179533915,0.346636026,0.251052731
2010-05-01 14:00:00+00:00,0.415183353,0.177427489,0.172157315,0.320089634,0.145356844,0.17904458,0.343491766,0.250392997
2010-05-01 15:00:00+00:00,0.415212694,0.177247131,0.171160334,0.320530323,0.145079561,0.178555246,0.340347506,0.249733256
2010-05-01 16:00:00+00:00,0.415242036,0.177066773,0.170163353,0.320971011,0.144802225,0.178065911,0.337203246,0.249073508
2010-05-01 17:00:00+00:00,0.415271377,0.176886415,0.169166372,0.321411699,0.144524838,0.177576576,0.334058987,0.248413752
2010-05-01 18:00:00+00:00,0.415300719,0.176706057,0.168169392,0.321852387,0.144247396,0.177087241,0.330914727,0.247753988
2010-05-01 19:00:00+00:00,0.415330061,0.176525699,0.167172411,0.322293075,0.143969904,0.176597907,0.327770467,0.247094218
2010-05-01 20:00:00+00:00,0.415359402,0.176345341,0.16617543,0.322733763,0.143692358,0.176108572,0.324626207,0.246434439
2010-05-01 21:00:00+00:00,0.415388744,0.176164984,0.165178449,0.323174452,0.143414758,0.175619237,0.321481947,0.245774653
2010-05-01 22:00:00+00:00,0.415418085,0.175984626,0.164181469,0.32361514,0.143137105,0.175129902,0.318337687,0.245114859
2010-05-01 23:00:00+00:00,0.415447427,0.175804268,0.163184488,0.324055828,0.142859399,0.174640567,0.315193427,0.244455058
2010-05-02 00:00:00+00:00,0.415476769,0.175602407,0.162176003,0.324496516,0.14261546,0.174144427,0.312530792,0.243863196
2010-05-02 01:00:00+00:00,0.41550611,0.175400547,0.161167519,0.324937204,0.14237148,0.173648286,0.309868156,0.243271329
2010-05-02 02:00:00+00:00,0.415535452,0.175198686,0.160159034,0.325377892,0.142127458,0.173152145,0.307205521,0.242679455
2010-05-02 03:00:00+00:00,0.415564793,0.174996825,0.15915055,0.325818581,0.141883395,0.172656004,0.304542885,0.242087576
2010-05-02 04:00:00+00:00,0.415594135,0.174794965,0.158142065,0.326259269,0.14163929,0.172159863,0.30188025,0.241495691
2010-05-02 05:00:00+00:00,0.415623476,0.174593104,0.157133581,0.326699957,0.141395144,0.171663722,0.299217614,0.2409038
2010-05-02 06:00:00+00:00,0.415652818,0.174391244,0.156125096,0.327140645,0.141150956,0.171167581,0.296554979,0.240311903
2010-05-02 07:00:00+00:00,0.41568216,0.174189383,0.155116612,0.327581333,0.140906726,0.17067144,0.293892343,0.23972
2010-05-02 08:00:00+00:00,0.415711501,0.173987522,0.154108127,0.328022022,0.140662455,0.170175299,0.291229708,0.239128091
2010-05-02 09:00:00+00:00,0.415740843,0.173785662,0.153099643,0.32846271,0.140418141,0.169679158,0.288567073,0.238536176
2010-05-02 10:00:00+00:00,0.415770184,0.173583801,0.152091158,0.328903398,0.140173785,0.169183017,0.285904437,0.237944254
2010-05-02 11:00:00+00:00,0.415799526,0.173381941,0.151082674,0.329344086,0.139929388,0.168686876,0.283241802,0.237352328
2010-05-02 12:00:00+00:00,0.415828867,0.17318008,0.150074189,0.329784774,0.139684948,0.168190735,0.280579166,0.236760394
2010-05-02 13:00:00+00:00,0.415858209,0.172978219,0.149065704,0.330225462,0.139440465,0.167694594,0.277916531,0.236168455
2010-05-02 14:00:00+00:00,0.415887551,0.172776359,0.14805722,0.330666151,0.13919594,0.167198454,0.275253895,0.23557651
2010-05-02 15:00:00+00:00,0.415916892,0.172574498,0.147048735,0.331106839,0.138951374,0.166702313,0.27259126,0.234984559
2010-05-02 16:00:00+00:00,0.415946234,0.172372638,0.146040251,0.331547527,0.138706764,0.166206172,0.269928624,0.234392601
2010-05-02 17:00:00+00:00,0.415975575,0.172170777,0.145031766,0.331988215,0.138462111,0.165710031,0.267265989,0.233800638
2010-05-02 18:00:00+00:00,0.416004917,0.171968916,0.144023282,0.332428903,0.138217416,0.16521389,0.264603353,0.233208668
2010-05-02 19:00:00+00:00,0.416034259,0.171767056,0.143014797,0.332869591,0.137972678,0.164717749,0.261940718,0.232616693
2010-05-02 20:00:00+00:00,0.4160636,0.171565195,0.142006313,0.33331028,0.137727896,0.164221608,0.259278082,0.232024711
2010-05-02 21:00:00+00:00,0.416092942,0.171363335,0.140997828,0.333750968,0.137483073,0.163725467,0.256615447,0.231432723
2010-05-02 22:00:00+00:00,0.416122283,0.171161474,0.139989344,0.334191656,0.137238205,0.163229326,0.253952811,0.230840728
2010-05-02 23:00:00+00:00,0.416151625,0.170959613,0.138980859,0.334632344,0.136993295,0.162733185,0.251290176,0.230248728
2010-05-03 00:00:00+00:00,0.416180966,0.170740114,0.138082447,0.335073032,0.136798703,0.162326254,0.248940791,0.229734615
2010-05-03 01:00:00+00:00,0.416210308,0.170520614,0.137184035,0.33551372,0.136604084,0.161919323,0.246591407,0.229220499
2010-05-03 02:00:00+00:00,0.41623965,0.170301115,0.136285624,0.335954409,0.136409436,0.161512392,0.244242022,0.228706378
2010-05-03 03:00:00+00:00,0.416268991,0.170081615,0.135387212,0.336395097,0.136214761,0.161105461,0.241892637,0.228192253
2010-05-03 04:00:00+00:00,0.416298333,0.169862116,0.1344888,0.336835785,0.13602006,0.16069853,0.239543252,0.227678125
2010-05-03 05:00:00+00:00,0.416327674,0.169642616,0.133590388,0.337276473,0.13582533,0.160291598,0.237193868,0.227163992
2010-05-03 06:00:00+00:00,0.416357016,0.169423116,0.132691976,0.337717161,0.135630573,0.159884667,0.234844483,0.226649856
2010-05-03 07:00:00+00:00,0.416386357,0.169203617,0.131793564,0.338157849,0.135435788,0.159477736,0.232495098,0.226135716
2010-05-03 08:00:00+00:00,0.416415699,0.168984117,0.130895152,0.338598538,0.135240975,0.159070805,0.230145714,0.225621571
2010-05-03 09:00:00+00:00,0.416445041,0.168764618,0.12999674,0.339039226,0.135046135,0.158663874,0.227796329,0.225107423
2010-05-03 10:00:00+00:00,0.416474382,0.168545118,0.129098328,0.339479914,0.134851266,0.158256943,0.225446944,0.224593271
2010-05-03 11:00:00+00:00,0.416503724,0.168325618,0.128199917,0.339920602,0.134656371,0.157850012,0.223097559,0.224079115
2010-05-03 12:00:00+00:00,0.416533065,0.168106119,0.127301505,0.34036129,0.134461448,0.157443081,0.220748175,0.223564955
2010-05-03 13:00:00+00:00,0.416562407,0.167886619,0.126403093,0.340801978,0.134266495,0.157036149,0.21839879,0.22305079
2010-05-03 14:00:00+00:00,0.416591749,0.16766712,0.125504681,0.341242667,0.134071515,0.156629218,0.216049405,0.222536622
2010-05-03 15:00:00+00:00,0.41662109,0.16744762,0.124606269,0.341683355,0.133876508,0.156222287,0.213700021,0.22202245
2010-05-03 16:00:00+00:00,0.416650432,0.167228121,0.123707857,0.342124043,0.133681471,0.155815356,0.211350636,0.221508274
2010-05-03 17:00:00+00:00,0.416679773,0.167008621,0.122809445,0.342564731,0.133486408,0.155408425,0.209001251,0.220994093
2010-05-03 18:00:00+00:00,0.416709115,0.166789121,0.121911033,0.343005419,0.133291315,0.155001494,0.206651866,0.220479909
2010-05-03 19:00:00+00:00,0.416738456,0.166569622,0.121012621,0.343446108,0.133096194,0.154594563,0.204302482,0.219965721
2010-05-03 20:00:00+00:00,0.416767798,0.166350122,0.12011421,0.343886796,0.132901045,0.154187632,0.201953097,0.219451529
2010-05-03 21:00:00+00:00,0.41679714,0.166130623,0.119215798,0.344327484,0.132705868,0.1537807,0.199603712,0.218937332
2010-05-03 22:00:00+00:00,0.416826481,0.165911123,0.118317386,0.344768172,0.132510663,0.153373769,0.197254328,0.218423132
2010-05-03 23:00:00+00:00,0.416855823,0.165691623,0.117418974,0.34520886,0.132315429,0.152966838,0.194904943,0.217908927
2010-05-04 00:00:00+00:00,0.416885164,0.165526719,0.116724137,0.345649548,0.132194295,0.15264648,0.192731762,0.217479729
2010-05-04 01:00:00+00:00,0.416914506,0.165361815,0.1160293,0.346090237,0.132073151,0.152326123,0.190558581,0.21705053
2010-05-04 02:00:00+00:00,0.416943847,0.165196911,0.115334463,0.346530925,0.131951996,0.152005765,0.1883854,0.21662133
