,HE Bistrica,HE Kokin Brod,HE Pirot,HE Potpec,RHE Bajina Basta G2,HE Uvac,HE Vrla 1-4
2015-01-03 22:00:00+00:00,0.292775172,0.482742611,0.19567962,0.187526882,0.458859813,0.206217421,1.72673636
2015-01-03 23:00:00+00:00,0.29300746,0.482289609,0.195068814,0.187714409,0.458073071,0.205716793,1.712394894
2015-01-04 00:00:00+00:00,0.293239747,0.481349907,0.194456529,0.187901935,0.456526486,0.205211487,1.700990165
2015-01-04 01:00:00+00:00,0.293472035,0.480410204,0.193844245,0.188089462,0.454979383,0.204706181,1.689585435
2015-01-04 02:00:00+00:00,0.293704322,0.479470501,0.193231961,0.188276989,0.45343176,0.204200875,1.678180706
2015-01-04 03:00:00+00:00,0.29393661,0.478530798,0.192619676,0.188464516,0.451883614,0.203695569,1.666775977
2015-01-04 04:00:00+00:00,0.294168898,0.477591096,0.192007392,0.188652043,0.450334943,0.203190263,1.655371248
2015-01-04 05:00:00+00:00,0.294401185,0.476651393,0.191395107,0.18883957,0.448785745,0.202684957,1.643966519
2015-01-04 06:00:00+00:00,0.294633473,0.47571169,0.190782823,0.189027097,0.447236018,0.202179651,1.63256179
2015-01-04 07:00:00+00:00,0.29486576,0.474771987,0.190170538,0.189214624,0.44568576,0.201674345,1.621157061
2015-01-04 08:00:00+00:00,0.295098048,0.473832284,0.189558254,0.189402151,0.444134969,0.201169039,1.609752332
2015-01-04 09:00:00+00:00,0.295330335,0.472892582,0.18894597,0.189589677,0.442583641,0.200663733,1.598347602
2015-01-04 10:00:00+00:00,0.295562623,0.471952879,0.188333685,0.189777204,0.441031776,0.200158427,1.586942873
2015-01-04 11:00:00+00:00,0.29579491,0.471013176,0.187721401,0.189964731,0.439479371,0.199653121,1.575538144
2015-01-04 12:00:00+00:00,0.296027198,0.470073473,0.187109116,0.190152258,0.437926423,0.199147815,1.564133415
2015-01-04 13:00:00+00:00,0.296259485,0.469133771,0.186496832,0.190339785,0.43637293,0.198642509,1.552728686
2015-01-04 14:00:00+00:00,0.296491773,0.468194068,0.185884547,0.190527312,0.43481889,0.198137203,1.541323957
2015-01-04 15:00:00+00:00,0.29672406,0.467254365,0.185272263,0.190714839,0.4332643,0.197631897,1.529919228
2015-01-04 16:00:00+00:00,0.296956348,0.466314662,0.184659979,0.190902366,0.431709159,0.197126591,1.518514499
2015-01-04 17:00:00+00:00,0.297188635,0.46537496,0.184047694,0.191089892,0.430153463,0.196621285,1.50710977
2015-01-04 18:00:00+00:00,0.297420923,0.464435257,0.18343541,0.191277419,0.428597211,0.196115979,1.49570504
2015-01-04 19:00:00+00:00,0.29765321,0.463495554,0.182823125,0.191464946,0.4270404,0.195610673,1.484300311
2015-01-04 20:00:00+00:00,0.297885498,0.462555851,0.182210841,0.191652473,0.425483027,0.195105367,1.472895582
2015-01-04 21:00:00+00:00,0.298117785,0.461616149,0.181598556,0.19184,0.42392509,0.194600061,1.461490853
2015-01-04 22:00:00+00:00,0.298350073,0.460676446,0.180986272,0.192027527,0.422366586,0.194094755,1.450086124
2015-01-04 23:00:00+00:00,0.29858236,0.459736743,0.180373988,0.192215054,0.420807514,0.19358945,1.438681395
2015-01-05 00:00:00+00:00,0.298814648,0.458647969,0.181427777,0.192402581,0.42002454,0.193105444,1.433870263
2015-01-05 01:00:00+00:00,0.299046935,0.457559195,0.182481566,0.192590108,0.419241422,0.192621438,1.429059131
2015-01-05 02:00:00+00:00,0.299279223,0.45647042,0.183535355,0.192777634,0.418458159,0.192137433,1.424247999
2015-01-05 03:00:00+00:00,0.29951151,0.455381646,0.184589144,0.192965161,0.417674751,0.191653427,1.419436867
2015-01-05 04:00:00+00:00,0.299743798,0.454292872,0.185642933,0.193152688,0.416891197,0.191169421,1.414625735
2015-01-05 05:00:00+00:00,0.299976085,0.453204098,0.186696722,0.193340215,0.416107498,0.190685416,1.409814603
2015-01-05 06:00:00+00:00,0.300208373,0.452115323,0.187750511,0.193527742,0.415323653,0.19020141,1.405003472
2015-01-05 07:00:00+00:00,0.30044066,0.451026549,0.1888043,0.193715269,0.414539661,0.189717404,1.40019234
2015-01-05 08:00:00+00:00,0.300672948,0.449937775,0.18985809,0.193902796,0.413755523,0.189233399,1.395381208
2015-01-05 09:00:00+00:00,0.300905235,0.448849001,0.190911879,0.194090323,0.412971238,0.188749393,1.390570076
2015-01-05 10:00:00+00:00,0.301137523,0.447760226,0.191965668,0.194277849,0.412186806,0.188265387,1.385758944
2015-01-05 11:00:00+00:00,0.30136981,0.446671452,0.193019457,0.194465376,0.411402225,0.187781382,1.380947812
2015-01-05 12:00:00+00:00,0.301602098,0.445582678,0.194073246,0.194652903,0.410617497,0.187297376,1.37613668
2015-01-05 13:00:00+00:00,0.301834385,0.444493903,0.195127035,0.19484043,0.409832621,0.18681337,1.371325548
2015-01-05 14:00:00+00:00,0.302066673,0.443405129,0.196180824,0.195027957,0.409047595,0.186329365,1.366514416
2015-01-05 15:00:00+00:00,0.30229896,0.442316355,0.197234613,0.195215484,0.408262421,0.185845359,1.361703285
2015-01-05 16:00:00+00:00,0.302531248,0.441227581,0.198288402,0.195403011,0.407477098,0.185361353,1.356892153
2015-01-05 17:00:00+00:00,0.302763535,0.440138806,0.199342191,0.195590538,0.406691624,0.184877348,1.352081021
2015-01-05 18:00:00+00:00,0.302995823,0.439050032,0.200395981,0.195778065,0.405906001,0.184393342,1.347269889
2015-01-05 19:00:00+00:00,0.30322811,0.437961258,0.20144977,0.195965591,0.405120227,0.183909336,1.342458757
2015-01-05 20:00:00+00:00,0.303460398,0.436872484,0.202503559,0.196153118,0.404334302,0.183425331,1.337647625
2015-01-05 21:00:00+00:00,0.303692685,0.435783709,0.203557348,0.196340645,0.403548227,0.182941325,1.332836493
2015-01-05 22:00:00+00:00,0.303924973,0.434694935,0.204611137,0.196528172,0.402761999,0.182457319,1.328025361
2015-01-05 23:00:00+00:00,0.30415726,0.433606161,0.205664926,0.196715699,0.40197562,0.181973314,1.323214229
2015-01-06 00:00:00+00:00,0.304389548,0.432579567,0.205800246,0.196903226,0.402242315,0.181521327,1.34191227
2015-01-06 01:00:00+00:00,0.304621835,0.431552973,0.205935566,0.197090753,0.402508993,0.181069341,1.360610311
2015-01-06 02:00:00+00:00,0.304854123,0.430526379,0.206070887,0.19727828,0.402775653,0.180617355,1.379308352
2015-01-06 03:00:00+00:00,0.30508641,0.429499785,0.206206207,0.197465806,0.403042295,0.180165368,1.398006393
2015-01-06 04:00:00+00:00,0.305318698,0.428473191,0.206341527,0.197653333,0.40330892,0.179713382,1.416704434
2015-01-06 05:00:00+00:00,0.305550985,0.427446597,0.206476847,0.19784086,0.403575528,0.179261396,1.435402475
2015-01-06 06:00:00+00:00,0.305783273,0.426420003,0.206612167,0.198028387,0.403842118,0.17880941,1.454100516
2015-01-06 07:00:00+00:00,0.30601556,0.425393409,0.206747488,0.198215914,0.404108691,0.178357423,1.472798557
2015-01-06 08:00:00+00:00,0.306247848,0.424366815,0.206882808,0.198403441,0.404375246,0.177905437,1.491496598
2015-01-06 09:00:00+00:00,0.306480135,0.423340221,0.207018128,0.198590968,0.404641784,0.177453451,1.510194638
2015-01-06 10:00:00+00:00,0.306712423,0.422313627,0.207153448,0.198778495,0.404908305,0.177001464,1.528892679
2015-01-06 11:00:00+00:00,0.30694471,0.421287033,0.207288768,0.198966022,0.405174808,0.176549478,1.54759072
2015-01-06 12:00:00+00:00,0.307176998,0.420260439,0.207424089,0.199153548,0.405441294,0.176097492,1.566288761
2015-01-06 13:00:00+00:00,0.307409285,0.419233845,0.207559409,0.199341075,0.405707763,0.175645505,1.584986802
2015-01-06 14:00:00+00:00,0.307641573,0.418207251,0.207694729,0.199528602,0.405974214,0.175193519,1.603684843
2015-01-06 15:00:00+00:00,0.30787386,0.417180657,0.207830049,0.199716129,0.406240648,0.174741533,1.622382884
2015-01-06 16:00:00+00:00,0.308106148,0.416154063,0.207965369,0.199903656,0.406507065,0.174289547,1.641080925
2015-01-06 17:00:00+00:00,0.308338435,0.415127469,0.20810069,0.200091183,0.406773464,0.17383756,1.659778966
2015-01-06 18:00:00+00:00,0.308570723,0.414100875,0.20823601,0.20027871,0.407039847,0.173385574,1.678477007
2015-01-06 19:00:00+00:00,0.30880301,0.413074281,0.20837133,0.200466237,0.407306212,0.172933588,1.697175048
2015-01-06 20:00:00+00:00,0.309035298,0.412047687,0.20850665,0.200653763,0.407572559,0.172481601,1.715873088
2015-01-06 21:00:00+00:00,0.309267585,0.411021093,0.20864197,0.20084129,0.40783889,0.172029615,1.734571129
2015-01-06 22:00:00+00:00,0.309499873,0.409994499,0.208777291,0.201028817,0.408105203,0.171577629,1.75326917
2015-01-06 23:00:00+00:00,0.30973216,0.408967905,0.208912611,0.201216344,0.408371499,0.171125642,1.771967211
2015-01-07 00:00:00+00:00,0.309964448,0.408010914,0.208532812,0.201403871,0.408702796,0.170706446,1.785302519
2015-01-07 01:00:00+00:00,0.310196735,0.407053922,0.208153013,0.201591398,0.409034065,0.17028725,1.798637827
2015-01-07 02:00:00+00:00,0.310429023,0.40609693,0.207773214,0.201778925,0.409365308,0.169868054,1.811973135
2015-01-07 03:00:00+00:00,0.31066131,0.405139938,0.207393415,0.201966452,0.409696524,0.169448858,1.825308443
2015-01-07 04:00:00+00:00,0.310893598,0.404182947,0.207013616,0.202153978,0.410027714,0.169029662,1.838643752
2015-01-07 05:00:00+00:00,0.311125885,0.403225955,0.206633817,0.202341505,0.410358878,0.168610466,1.85197906
2015-01-07 06:00:00+00:00,0.311358173,0.402268963,0.206254018,0.202529032,0.410690015,0.16819127,1.865314368
2015-01-07 07:00:00+00:00,0.31159046,0.401311971,0.205874219,0.202716559,0.411021126,0.167772075,1.878649676
2015-01-07 08:00:00+00:00,0.311822748,0.400354979,0.20549442,0.202904086,0.41135221,0.167352879,1.891984984
2015-01-07 09:00:00+00:00,0.312055035,0.399397988,0.205114621,0.203091613,0.411683268,0.166933683,1.905320292
2015-01-07 10:00:00+00:00,0.312287323,0.398440996,0.204734822,0.20327914,0.4120143,0.166514487,1.9186556
2015-01-07 11:00:00+00:00,0.31251961,0.397484004,0.204355023,0.203466667,0.412345305,0.166095291,1.931990908
2015-01-07 12:00:00+00:00,0.312751898,0.396527012,0.203975224,0.203654194,0.412676284,0.165676095,1.945326216
2015-01-07 13:00:00+00:00,0.312984185,0.395570021,0.203595425,0.20384172,0.413007237,0.165256899,1.958661524
2015-01-07 14:00:00+00:00,0.313216473,0.394613029,0.203215626,0.204029247,0.413338163,0.164837703,1.971996832
2015-01-07 15:00:00+00:00,0.313448761,0.393656037,0.202835827,0.204216774,0.413669064,0.164418507,1.98533214
2015-01-07 16:00:00+00:00,0.313681048,0.392699045,0.202456028,0.204404301,0.413999938,0.163999311,1.998667448
2015-01-07 17:00:00+00:00,0.313913336,0.391742053,0.202076229,0.204591828,0.414330786,0.163580115,2.012002756
2015-01-07 18:00:00+00:00,0.314145623,0.390785062,0.20169643,0.204779355,0.414661608,0.163160919,2.025338065
2015-01-07 19:00:00+00:00,0.314377911,0.38982807,0.201316631,0.204966882,0.414992404,0.162741723,2.038673373
2015-01-07 20:00:00+00:00,0.314610198,0.388871078,0.200936832,0.205154409,0.415323174,0.162322527,2.052008681
2015-01-07 21:00:00+00:00,0.314842486,0.387914086,0.200557033,0.205341935,0.415653917,0.161903331,2.065343989
2015-01-07 22:00:00+00:00,0.315074773,0.386957094,0.200177234,0.205529462,0.415984635,0.161484135,2.078679297
2015-01-07 23:00:00+00:00,0.315307061,0.386000103,0.199797435,0.205716989,0.416315327,0.161064939,2.092014605
2015-01-08 00:00:00+00:00,0.315539348,0.385847321,0.199409032,0.205904516,0.417961338,0.160711597,2.082438309
2015-01-08 01:00:00+00:00,0.315771636,0.385694539,0.199020629,0.206092043,0.419606709,0.160358256,2.072862013
2015-01-08 02:00:00+00:00,0.316003923,0.385541757,0.198632225,0.20627957,0.421251442,0.160004914,2.063285717
2015-01-08 03:00:00+00:00,0.316236211,0.385388975,0.198243822,0.206467097,0.42289554,0.159651572,2.053709421
2015-01-08 04:00:00+00:00,0.316468498,0.385236193,0.197855419,0.206654624,0.424539006,0.159298231,2.044133125
2015-01-08 05:00:00+00:00,0.316700786,0.385083412,0.197467016,0.206842151,0.426181843,0.158944889,2.034556829
2015-01-08 06:00:00+00:00,0.316933073,0.38493063,0.197078613,0.207029677,0.427824054,0.158591547,2.024980533
2015-01-08 07:00:00+00:00,0.317165361,0.384777848,0.196690209,0.207217204,0.429465642,0.158238206,2.015404237
2015-01-08 08:00:00+00:00,0.317397648,0.384625066,0.196301806,0.207404731,0.43110661,0.157884864,2.005827941
2015-01-08 09:00:00+00:00,0.317629936,0.384472284,0.195913403,0.207592258,0.43274696,0.157531523,1.996251645
2015-01-08 10:00:00+00:00,0.317862223,0.384319502,0.195525,0.207779785,0.434386695,0.157178181,1.986675349
2015-01-08 11:00:00+00:00,0.318094511,0.38416672,0.195136597,0.207967312,0.436025818,0.156824839,1.977099053
2015-01-08 12:00:00+00:00,0.318326798,0.384013939,0.194748193,0.208154839,0.437664332,0.156471498,1.967522757
2015-01-08 13:00:00+00:00,0.318559086,0.383861157,0.19435979,0.208342366,0.43930224,0.156118156,1.957946461
2015-01-08 14:00:00+00:00,0.318791373,0.383708375,0.193971387,0.208529892,0.440939544,0.155764815,1.948370165
2015-01-08 15:00:00+00:00,0.319023661,0.383555593,0.193582984,0.208717419,0.442576247,0.155411473,1.938793869
2015-01-08 16:00:00+00:00,0.319255948,0.383402811,0.193194581,0.208904946,0.444212351,0.155058131,1.929217573
2015-01-08 17:00:00+00:00,0.319488236,0.383250029,0.192806177,0.209092473,0.44584786,0.15470479,1.919641277
2015-01-08 18:00:00+00:00,0.319720523,0.383097248,0.192417774,0.20928,0.447482775,0.154351448,1.910064981
2015-01-08 19:00:00+00:00,0.319952811,0.382944466,0.192029371,0.209467527,0.4491171,0.153998107,1.900488685
2015-01-08 20:00:00+00:00,0.320185098,0.382791684,0.191640968,0.209655054,0.450750837,0.153644765,1.890912389
2015-01-08 21:00:00+00:00,0.320417386,0.382638902,0.191252565,0.209842581,0.452383989,0.153291423,1.881336093
2015-01-08 22:00:00+00:00,0.320649673,0.38248612,0.190864161,0.210030108,0.454016558,0.152938082,1.871759797
2015-01-08 23:00:00+00:00,0.320881961,0.382333338,0.190475758,0.210217634,0.455648546,0.15258474,1.8621835
2015-01-09 00:00:00+00:00,0.321114248,0.382067951,0.190154711,0.210405161,0.457477463,0.152366876,1.863347983
2015-01-09 01:00:00+00:00,0.321346536,0.381802563,0.189833664,0.210592688,0.459305657,0.152149012,1.864512465
2015-01-09 02:00:00+00:00,0.321578823,0.381537175,0.189512616,0.210780215,0.461133131,0.151931149,1.865676947
2015-01-09 03:00:00+00:00,0.321811111,0.381271787,0.189191569,0.210967742,0.46295989,0.151713285,1.866841429
2015-01-09 04:00:00+00:00,0.322043398,0.3810064,0.188870522,0.211155269,0.464785936,0.151495421,1.868005911
2015-01-09 05:00:00+00:00,0.322275686,0.380741012,0.188549474,0.211342796,0.466611273,0.151277557,1.869170393
2015-01-09 06:00:00+00:00,0.322507973,0.380475624,0.188228427,0.211530323,0.468435904,0.151059694,1.870334875
2015-01-09 07:00:00+00:00,0.322740261,0.380210236,0.18790738,0.211717849,0.470259832,0.15084183,1.871499357
2015-01-09 08:00:00+00:00,0.322972548,0.379944849,0.187586333,0.211905376,0.472083061,0.150623966,1.872663839
2015-01-09 09:00:00+00:00,0.323204836,0.379679461,0.187265285,0.212092903,0.473905593,0.150406102,1.873828321
2015-01-09 10:00:00+00:00,0.323437123,0.379414073,0.186944238,0.21228043,0.475727433,0.150188238,1.874992803
2015-01-09 11:00:00+00:00,0.323669411,0.379148685,0.186623191,0.212467957,0.477548583,0.149970375,1.876157286
2015-01-09 12:00:00+00:00,0.323901698,0.378883298,0.186302143,0.212655484,0.479369046,0.149752511,1.877321768
2015-01-09 13:00:00+00:00,0.324133986,0.37861791,0.185981096,0.212843011,0.481188826,0.149534647,1.87848625
2015-01-09 14:00:00+00:00,0.324366273,0.378352522,0.185660049,0.213030538,0.483007926,0.149316783,1.879650732
2015-01-09 15:00:00+00:00,0.324598561,0.378087134,0.185339001,0.213218065,0.484826348,0.149098919,1.880815214
2015-01-09 16:00:00+00:00,0.324830848,0.377821747,0.185017954,0.213405591,0.486644095,0.148881056,1.881979696
2015-01-09 17:00:00+00:00,0.325063136,0.377556359,0.184696907,0.213593118,0.488461172,0.148663192,1.883144178
2015-01-09 18:00:00+00:00,0.325295423,0.377290971,0.18437586,0.213780645,0.49027758,0.148445328,1.88430866
2015-01-09 19:00:00+00:00,0.325527711,0.377025583,0.184054812,0.213968172,0.492093323,0.148227464,1.885473142
2015-01-09 20:00:00+00:00,0.325759998,0.376760196,0.183733765,0.214155699,0.493908404,0.1480096,1.886637624
2015-01-09 21:00:00+00:00,0.325992286,0.376494808,0.183412718,0.214343226,0.495722825,0.147791737,1.887802106
2015-01-09 22:00:00+00:00,0.326224573,0.37622942,0.18309167,0.214530753,0.49753659,0.147573873,1.888966588
2015-01-09 23:00:00+00:00,0.326456861,0.375964032,0.182770623,0.21471828,0.4993497,0.147356009,1.890131071
2015-01-10 00:00:00+00:00,0.326689148,0.375441933,0.182591414,0.214905806,0.499701689,0.147038637,1.886223939
2015-01-10 01:00:00+00:00,0.326921436,0.374919834,0.182412205,0.215093333,0.500053653,0.146721266,1.882316807
2015-01-10 02:00:00+00:00,0.327153723,0.374397735,0.182232996,0.21528086,0.500405592,0.146403894,1.878409675
2015-01-10 03:00:00+00:00,0.327386011,0.373875636,0.182053787,0.215468387,0.500757507,0.146086522,1.874502544
2015-01-10 04:00:00+00:00,0.327618298,0.373353536,0.181874578,0.215655914,0.501109397,0.145769151,1.870595412
2015-01-10 05:00:00+00:00,0.327850586,0.372831437,0.181695369,0.215843441,0.501461263,0.145451779,1.86668828
2015-01-10 06:00:00+00:00,0.328082873,0.372309338,0.18151616,0.216030968,0.501813105,0.145134407,1.862781148
2015-01-10 07:00:00+00:00,0.328315161,0.371787239,0.18133695,0.216218495,0.502164922,0.144817035,1.858874017
2015-01-10 08:00:00+00:00,0.328547448,0.37126514,0.181157741,0.216406022,0.502516715,0.144499664,1.854966885
2015-01-10 09:00:00+00:00,0.328779736,0.37074304,0.180978532,0.216593548,0.502868483,0.144182292,1.851059753
2015-01-10 10:00:00+00:00,0.329012023,0.370220941,0.180799323,0.216781075,0.503220227,0.14386492,1.847152621
2015-01-10 11:00:00+00:00,0.329244311,0.369698842,0.180620114,0.216968602,0.503571947,0.143547549,1.84324549
2015-01-10 12:00:00+00:00,0.329476598,0.369176743,0.180440905,0.217156129,0.503923643,0.143230177,1.839338358
2015-01-10 13:00:00+00:00,0.329708886,0.368654644,0.180261696,0.217343656,0.504275314,0.142912805,1.835431226
2015-01-10 14:00:00+00:00,0.329941173,0.368132545,0.180082487,0.217531183,0.504626961,0.142595434,1.831524094
2015-01-10 15:00:00+00:00,0.330173461,0.367610445,0.179903278,0.21771871,0.504978584,0.142278062,1.827616963
2015-01-10 16:00:00+00:00,0.330405748,0.367088346,0.179724069,0.217906237,0.505330182,0.14196069,1.823709831
2015-01-10 17:00:00+00:00,0.330638036,0.366566247,0.17954486,0.218093763,0.505681757,0.141643318,1.819802699
