,PHOT,HROR,WTOF,WTON,BEVS
1/1/2016 0:00,0.0,0.13080634444259062,0,0.079552,0.0473178827931
1/1/2016 1:00,0.0,0.1308094000618419,0,0.045854,0.0621013539853
1/1/2016 2:00,0.0,0.13081245568109318,0,0.025805,0.0620443571341
1/1/2016 3:00,0.0,0.13081551014510087,0,0.014606,0.06630373809159999
1/1/2016 4:00,0.0,0.13081856576435216,0,0.007373999999999999,0.070558914827
1/1/2016 5:00,0.0,0.13082162138360343,0,0.004599,0.0672115591225
1/1/2016 6:00,0.0,0.1308246770028547,0,0.005437,0.0656323843219
1/1/2016 7:00,0.012018586100280736,0.13082773262210595,0,0.006744,0.06498523415509999
1/1/2016 8:00,0.058375989629935,0.13083078824135722,0,0.00554,0.0707688593325
1/1/2016 9:00,0.12877056536015072,0.1308338427053649,0,0.006670999999999999,0.08787071034779999
1/1/2016 10:00,0.21204219762638155,0.13083689832461617,0,0.013125,0.0990429508967
1/1/2016 11:00,0.2644088942061762,0.13083995394386747,0,0.023441,0.124575814118
1/1/2016 12:00,0.25410724897736414,0.13084300956311873,0,0.03069,0.175027999043
1/1/2016 13:00,0.19143890716875742,0.13084606518237,0,0.028264,0.222498624401
1/1/2016 14:00,0.08327163226623081,0.13084912080162128,0,0.033283999999999994,0.254710456498
1/1/2016 15:00,0.0017169408714686764,0.13085217526562895,0,0.045083,0.266540267148
1/1/2016 16:00,0.0,0.13085523088488024,0,0.06387000000000001,0.289300079267
1/1/2016 17:00,0.0,0.1308582865041315,0,0.076659,0.302155142463
1/1/2016 18:00,0.0,0.13086134212338277,0,0.07610800000000001,0.320629178505
1/1/2016 19:00,0.0,0.13086439774263403,0,0.067107,0.35327390321
1/1/2016 20:00,0.0,0.13086745336188532,0,0.048542,0.380395027825
1/1/2016 21:00,0.0,0.13087050782589302,0,0.026645,0.382444084956
1/1/2016 22:00,0.0,0.13087356344514428,0,0.009193000000000002,0.414676389317
1/1/2016 23:00,0.0,0.13087661906439554,0,0.003743,0.424925654657
1/2/2016 0:00,0.0,0.13087967468364683,0,0.012285,0.42239515962
1/2/2016 1:00,0.0,0.13088914305997326,0,0.037758,0.41788664563
1/2/2016 2:00,0.0,0.1308986114362997,0,0.079389,0.409747883773
1/2/2016 3:00,0.0,0.1309080798126261,0,0.115516,0.393684596119
1/2/2016 4:00,0.0,0.13091754818895254,0,0.13665,0.373880242642
1/2/2016 5:00,0.0,0.13092701656527897,0,0.15084,0.35117312108300003
1/2/2016 6:00,0.0,0.1309364849416054,0,0.17419,0.325563438819
1/2/2016 7:00,0.024037172200561473,0.13094595331793182,0,0.194831,0.317124372241
1/2/2016 8:00,0.07897928008755911,0.13095542169425825,0,0.243143,0.307279174098
1/2/2016 9:00,0.1261951540529477,0.1309648900705847,0,0.308629,0.31174579165
1/2/2016 10:00,0.14765691494630617,0.1309743584469111,0,0.350254,0.303492784798
1/2/2016 11:00,0.1322044471030881,0.13098382682323753,0,0.36717,0.286187726436
1/2/2016 12:00,0.10044104098091758,0.13099329635480755,0,0.385772,0.278346332596
1/2/2016 13:00,0.05236669657979463,0.13100276473113398,0,0.401631,0.235401719197
1/2/2016 14:00,0.012877056536015072,0.1310122331074604,0,0.398719,0.248890154221
1/2/2016 15:00,0.0,0.13102170148378683,0,0.393606,0.316638085059
1/2/2016 16:00,0.0,0.13103116986011326,0,0.419316,0.368709823465
1/2/2016 17:00,0.0,0.1310406382364397,0,0.4329310000000001,0.352598230832
1/2/2016 18:00,0.0,0.13105010661276612,0,0.440959,0.381325743744
1/2/2016 19:00,0.0,0.13105957498909254,0,0.417417,0.419056912153
1/2/2016 20:00,0.0,0.131069043365419,0,0.3819010000000001,0.472726207268
1/2/2016 21:00,0.0,0.13107851174174542,0,0.343524,0.532906342937
1/2/2016 22:00,0.0,0.13108798011807185,0,0.318875,0.546209851039
1/2/2016 23:00,0.0,0.13109744849439828,0,0.29651900000000003,0.5631794017890001
1/3/2016 0:00,0.0,0.1311069168707247,0,0.281878,0.557312381558
1/3/2016 1:00,0.0,0.13112924541850865,0,0.282915,0.572098940354
1/3/2016 2:00,0.0,0.13115157281104903,0,0.28179,0.564190661179
1/3/2016 3:00,0.0,0.13117390135883297,0,0.247854,0.548786645219
1/3/2016 4:00,0.0,0.13119622990661692,0,0.215294,0.52293451273
1/3/2016 5:00,0.0,0.1312185572991573,0,0.18731,0.486651329996
1/3/2016 6:00,0.0,0.13124088584694124,0,0.165266,0.449835716461
1/3/2016 7:00,0.01030164522881206,0.13126321323948162,0,0.17866600000000002,0.418696564162
1/3/2016 8:00,0.048074344401122945,0.13128554178726556,0,0.19705,0.381083585904
1/3/2016 9:00,0.09357327749504286,0.13130786917980594,0,0.199207,0.339117096561
1/3/2016 10:00,0.12276127231001038,0.1313301977275899,0,0.188067,0.33035665389
1/3/2016 11:00,0.12877056536015072,0.13135252627537383,0,0.16985799999999998,0.32362989910900003
1/3/2016 12:00,0.11589350882413567,0.1313748536679142,0,0.154381,0.353047995259
1/3/2016 13:00,0.08842245488063684,0.13139718221569816,0,0.154253,0.377262821481
1/3/2016 14:00,0.03691422873657654,0.13141950960823853,0,0.160302,0.400828311315
1/3/2016 15:00,0.0008584704357343382,0.13144183815602248,0,0.168463,0.428597953744
1/3/2016 16:00,0.0,0.13146416670380642,0,0.21153400000000008,0.452411879948
1/3/2016 17:00,0.0,0.1314864940963468,0,0.273222,0.498614343857
1/3/2016 18:00,0.0,0.13150882264413075,0,0.322817,0.497490465217
