,FI_P2HT_OTH,FI_STUR_BIO_CHP,FI_ICEN_GAS_CHP
2016-02-20 06:00:00,10430.822386861084,3176.7112729439255,387.1616863900409
2016-02-20 07:00:00,9955.366151972034,3031.910879921603,369.5141384904454
2016-02-20 08:00:00,9532.611090106831,2903.1606509451294,353.8227043339377
2016-02-20 09:00:00,9190.05346545183,2798.834584647119,341.10796500386766
2016-02-20 10:00:00,8838.330419401376,2691.71718547157,328.0530319793476
2016-02-20 11:00:00,8708.296003353407,2652.1151502714893,323.2265339393378
2016-02-20 12:00:00,8744.957688935214,2663.280481781644,324.58730871713794
2016-02-20 13:00:00,8966.6463189377,2730.7958457571126,332.8157437016481
2016-02-20 14:00:00,9332.117497081328,2842.1002442489694,346.3809672678432
2016-02-20 15:00:00,9530.319734757968,2902.4628177257446,353.73765591032515
2016-02-20 16:00:00,9412.887773128745,2866.6988652322793,349.3789242001841
2016-02-20 17:00:00,9379.090281733017,2856.4058252463556,348.1244599518996
2016-02-20 18:00:00,9145.372036149003,2785.226836869117,339.4495207434237
2016-02-20 19:00:00,8558.785066840104,2606.581532706639,317.6771242986216
2016-02-20 20:00:00,7507.625800549255,2286.450543313915,278.6611599663834
2016-02-20 21:00:00,6364.812320303889,1938.4062251458038,236.24325868964488
2016-02-20 22:00:00,5664.803261226276,1725.2181766237834,210.26096527602363
2016-02-20 23:00:00,5653.346484481961,1721.7290105268598,209.83572315796107
2016-02-21 00:00:00,5700.31926913365,1736.034591524246,211.5792158420175
2016-02-21 01:00:00,5915.133833089547,1801.4564558415602,219.55250555569017
2016-02-21 02:00:00,6316.693857977767,1923.7517275387256,234.45724179378223
2016-02-21 03:00:00,8435.624716838724,2569.072997164712,313.10577152944927
2016-02-21 04:00:00,11000.797029890728,3350.2972862658653,408.3174817636524
2016-02-21 05:00:00,9968.541445227997,3035.9234209330652,370.0031669262174
2016-02-21 06:00:00,9593.904845688914,2921.827689563669,356.0977496655722
2016-02-21 07:00:00,9208.384308242734,2804.4172504021967,341.78835239276776
2016-02-21 08:00:00,8755.268788005096,2666.420731268875,324.97002662339423
2016-02-21 09:00:00,8557.639389165673,2606.2326160969465,317.6346000868154
2016-02-21 10:00:00,8272.938487069458,2519.526838588399,307.0673334529612
2016-02-21 11:00:00,8113.116451486272,2470.852971536318,301.13520590598876
2016-02-21 12:00:00,7987.664746136028,2432.6466027750066,296.47880471320394
2016-02-21 13:00:00,8221.955830557261,2504.0000494570904,305.1750060275829
2016-02-21 14:00:00,8596.019591259126,2617.92132252164,319.05916118232494
2016-02-21 15:00:00,8884.157526378633,2705.673849859264,329.75400045159785
2016-02-21 16:00:00,8722.616974283801,2656.4766078926436,323.75808658691597
2016-02-21 17:00:00,8750.686077307371,2665.0250648301053,324.79992977616917
2016-02-21 18:00:00,8613.777595212812,2623.329529971871,319.71828646532185
2016-02-21 19:00:00,8059.269600787995,2454.4538908807776,299.13656795109483
2016-02-21 20:00:00,7088.307771707346,2158.7470641665177,263.0972984452944
2016-02-21 21:00:00,5946.067130299195,1810.8772043032536,220.70065927445904
2016-02-21 22:00:00,5477.484961456734,1668.1703109390855,203.30825664570108
2016-02-21 23:00:00,5503.835547968658,1676.1953929620095,204.28631351724493
2016-02-22 00:00:00,5546.798460759837,1689.2797658254724,205.88097145997946
2016-02-22 01:00:00,5777.652512157773,1759.5864626784792,214.44960013893967
2016-02-22 02:00:00,6351.6370270479265,1934.3936841343423,235.75423025387298
2016-02-22 03:00:00,8524.987575444376,2596.288492720715,316.4226600503372
2016-02-22 04:00:00,10098.003022438748,3075.3509978282996,374.80840286032407
2016-02-22 05:00:00,9355.603889407172,2849.2530347476622,347.2527136098714
2016-02-22 06:00:00,9049.135111496762,2755.917841654961,335.8774869516984
2016-02-22 07:00:00,8720.898457772153,2655.953232978105,323.69430026920656
2016-02-22 08:00:00,8393.807481721975,2556.3375409109417,311.55363779852104
2016-02-22 09:00:00,8251.743450092477,2513.071881309091,306.2806355345455
2016-02-22 10:00:00,7974.489452880068,2428.634061763544,295.989776277432
2016-02-22 11:00:00,7858.203168925276,2393.2190258797714,291.6735687790972
2016-02-22 12:00:00,7857.63033008806,2393.044567574925,291.65230667319406
2016-02-22 13:00:00,8063.85231148572,2455.849557319547,299.3066647983198
2016-02-22 14:00:00,8435.051878001508,2568.8985388598658,313.08450942354614
2016-02-22 15:00:00,8707.150325678977,2651.7662336617964,323.1840097275315
2016-02-22 16:00:00,8620.651661259402,2625.4230296300248,319.97343173615934
2016-02-22 17:00:00,8590.864041724184,2616.351197778024,318.86780222919674
2016-02-22 18:00:00,8423.595101257193,2565.409372762942,312.65926730548364
2016-02-22 19:00:00,7880.543883576688,2400.0228997687723,292.5027909093192
2016-02-22 20:00:00,6705.078589610027,2042.0344582244297,248.87294959610242
2016-02-22 21:00:00,5702.610624482513,1736.7324247436306,211.66426426563
2016-02-22 22:00:00,5380.675197967278,1638.686857420083,199.71496074807263
2016-02-22 23:00:00,5439.104759363282,1656.4816045143923,201.8836955501916
2016-02-23 00:00:00,5537.0602005271685,1686.3139746430875,205.5195156596263
2016-02-23 01:00:00,5853.267238670248,1782.6149589181737,217.25619811815244
2016-02-23 02:00:00,6419.804848676598,1955.1542224110367,238.28442085634512
2016-02-23 03:00:00,8360.582829163464,2546.2189592298637,310.32043565613964
2016-02-23 04:00:00,10405.61747802359,3169.0351075306935,386.22615373030334
2016-02-23 05:00:00,9863.711938017519,3003.9975511462158,366.1122015459451
2016-02-23 06:00:00,9631.139370107936,2933.16747937867,357.47978654927545
2016-02-23 07:00:00,9276.552129871403,2825.1777886788905,344.31854299523985
2016-02-23 08:00:00,8875.564943820398,2703.0569752865713,329.43506886305096
2016-02-23 09:00:00,8545.609773584143,2602.568991695177,317.18809586284976
2016-02-23 10:00:00,8301.580428930245,2528.249753830708,308.13043874811757
2016-02-23 11:00:00,8158.943558463529,2484.809635924011,302.8361743782389
2016-02-23 12:00:00,8122.854711718939,2473.8187627187026,301.4966617063419
2016-02-23 13:00:00,8256.898999627418,2514.6420060527066,306.47199448767367
2016-02-23 14:00:00,8591.4368805614,2616.5256560828702,318.8890643350999
2016-02-23 15:00:00,8848.64151847126,2694.857434958801,328.4357498856039
2016-02-23 16:00:00,8760.997176377254,2668.165314317337,325.18264768242545
2016-02-23 17:00:00,8679.65406149262,2643.3922350291805,322.1634286441814
2016-02-23 18:00:00,8372.03960590778,2549.708125326787,310.7456777742022
2016-02-23 19:00:00,7753.373661714799,2361.293156092923,287.782603398825
2016-02-23 20:00:00,6683.883552633046,2035.5795009451215,248.0862516776867
2016-02-23 21:00:00,5608.665055179135,1708.1212627488587,208.1772788975172
2016-02-23 22:00:00,5006.611437265411,1524.765584355533,185.83080559333064
2016-02-23 23:00:00,5106.858233778163,1555.2957877036129,189.55167412637786
2016-02-24 00:00:00,5210.542063314208,1586.87274088077,193.40011529484386
2016-02-24 01:00:00,5537.633039364386,1686.4884329479335,205.5407777655294
2016-02-24 02:00:00,6154.580467045718,1874.3800272672595,228.44006582319727
2016-02-24 03:00:00,8094.785608695369,2465.2703057812405,300.4548185170887
2016-02-24 04:00:00,9782.368823132887,2979.2244718580596,363.09298250770104
2016-02-24 05:00:00,9396.848285686705,2861.8140326965868,348.7835852348966
2016-02-24 06:00:00,9328.680464058034,2841.0534944198926,346.25339463242443
2016-02-24 07:00:00,8928.266116844245,2719.107139332419,331.3911826061386
2016-02-24 08:00:00,8543.891257072495,2602.045616780638,317.1243095451403
2016-02-24 09:00:00,8235.703962650437,2508.187048773398,305.6852965692579
2016-02-24 10:00:00,8014.588171485169,2440.8461431027763,297.47812369065093
2016-02-24 11:00:00,7843.8821979948825,2388.857568258617,291.142016131519
2016-02-24 12:00:00,7900.020404042023,2405.954482133542,293.2257025100255
2016-02-24 13:00:00,8003.704233578068,2437.531435310699,297.0741436784915
2016-02-24 14:00:00,8279.239714278832,2521.4458799417075,307.30121661789565
2016-02-24 15:00:00,8460.829625676215,2576.7491625779435,314.0413041891869
2016-02-24 16:00:00,8383.496382652093,2553.1972914237103,311.17091989226475
2016-02-24 17:00:00,8303.298945441893,2528.773128745246,308.1942250658269
2016-02-24 18:00:00,8016.306687996814,2441.3695180173145,297.5419100083603
2016-02-24 19:00:00,7295.10259194222,2221.7265122159856,270.7729186763233
2016-02-24 20:00:00,6128.802719371011,1866.529403549182,227.48327105755658
2016-02-24 21:00:00,5195.075414709384,1582.1623666499236,192.82603843545945
2016-02-24 22:00:00,4806.690683077124,1463.8796359642197,178.4103306331393
2016-02-24 23:00:00,4897.772058194424,1491.6185064347605,181.79100547173647
2016-02-25 00:00:00,4997.44601586996,1521.9742514779946,185.49061189888062
2016-02-25 01:00:00,5316.517248199117,1619.1475272773116,197.33360488692236
2016-02-25 02:00:00,5907.114089368526,1799.0140395737142,219.25483607304642
2016-02-25 03:00:00,7776.860054040642,2368.445946591615,288.65434974085315
2016-02-25 04:00:00,9399.712479872784,2862.686324220818,348.88989576441224
2016-02-25 05:00:00,9031.377107543074,2750.5096342047295,335.21836166870145
2016-02-25 06:00:00,8960.345091728324,2728.8768044038043,332.5818605367137
2016-02-25 07:00:00,8574.824554282144,2611.4663652423314,318.2724632639092
2016-02-25 08:00:00,8208.20769846408,2499.8130501407823,304.6647154859079
2016-02-25 09:00:00,7912.050019623553,2409.618106535312,293.6722067339912
2016-02-25 10:00:00,7705.255199388678,2346.638658485844,285.99658650296226
2016-02-25 11:00:00,7538.559097758902,2295.8712917756084,279.8093136851523
2016-02-25 12:00:00,7592.405948457181,2312.2703724311486,281.80795164004627
2016-02-25 13:00:00,7694.3712614815795,2343.3239506937666,285.59260649080284
2016-02-25 14:00:00,7953.867254740302,2422.3535627890824,295.22434046491946
2016-02-25 15:00:00,8135.457166137685,2477.656845425318,301.9644280362107
2016-02-25 16:00:00,8062.133794974072,2455.3261824050082,299.24287848061044
2016-02-25 17:00:00,7984.227713112735,2431.5998529459293,296.35123207778514
2016-02-25 18:00:00,7707.546554737541,2347.336491705229,286.0816349265748
2016-02-25 19:00:00,7012.69304519487,2135.7185679268237,260.29070046608166
2016-02-25 20:00:00,5891.074601926486,1794.1292070380211,218.65949710775885
2016-02-25 21:00:00,4989.999110986155,1519.7062935149943,185.21420452213994
2016-02-25 22:00:00,4967.658396334741,1512.9024196259936,184.384982391918
2016-02-25 23:00:00,5046.710155870511,1536.977665694765,187.31915300654953
2016-02-26 00:00:00,5142.374241685537,1566.1122026040755,190.86992469237174
2016-02-26 01:00:00,5455.144246805321,1661.3664370500849,202.4790345154791
2016-02-26 02:00:00,6019.963340300024,1833.382325628409,223.44347093596238
2016-02-26 03:00:00,7901.166081716455,2406.303398743234,293.2682267218317
2016-02-26 04:00:00,9678.112154759623,2947.4730603760563,359.22327923333194
2016-02-26 05:00:00,9239.890444289596,2814.012457168735,342.95776821743965
2016-02-26 06:00:00,9134.488098241904,2781.9121290770404,339.04554073126434
2016-02-26 07:00:00,8729.49104033039,2658.5701075507977,324.0132318577535
2016-02-26 08:00:00,8355.427279628522,2544.648834486248,310.1290767030115
2016-02-26 09:00:00,8055.832567764701,2453.4071410517004,299.00899531567603
2016-02-26 10:00:00,7828.988388227273,2384.321652332617,290.5892013780377
2016-02-26 11:00:00,7666.874997295225,2334.9499520611503,284.5720254074527
2016-02-26 12:00:00,7706.40087706311,2346.9875750955366,286.0391107147685
2016-02-26 13:00:00,7834.716776599431,2386.0662353810785,290.80182243706895
2016-02-26 14:00:00,8114.262129160704,2471.20188814601,301.17773011779497
2016-02-26 15:00:00,8302.15326776746,2528.424212135554,308.1517008540207
2016-02-26 16:00:00,8203.624987766356,2498.417383702013,304.4946186386829
2016-02-26 17:00:00,8141.185554509843,2479.40142847378,302.177049095242
2016-02-26 18:00:00,7874.242656367316,2398.103858415465,292.2689077443848
2016-02-26 19:00:00,7193.137278917822,2190.6729339533676,266.9882638255667
2016-02-26 20:00:00,6093.286711463636,1855.7129886487191,226.16502049156267
2016-02-26 21:00:00,5157.268051453146,1570.648118530076,191.42273944585304
2016-02-26 22:00:00,4865.693083310343,1481.8488413633752,180.60032754116136
2016-02-26 23:00:00,4905.791801915444,1494.060922702607,182.08867495438028
2016-02-27 00:00:00,5015.204019823647,1527.3824589282258,186.14973718187753
2016-02-27 01:00:00,5289.593822849979,1610.9479869495417,196.33428590947543
2016-02-27 02:00:00,5841.2376230887185,1778.951334516404,216.80969389418675
2016-02-27 03:00:00,7674.894741016245,2337.3923683289972,284.8696948900966
2016-02-27 04:00:00,9499.38643754832,2893.042069264051,352.5895021915562
2016-02-27 05:00:00,9060.591888241077,2759.407007751884,336.3027290697609
2016-02-27 06:00:00,8948.888314984011,2725.387638306881,332.1566184186512
2016-02-27 07:00:00,8583.41713684038,2614.0832398150237,318.59139485245606
2016-02-27 08:00:00,8228.257057766632,2505.919090810398,305.4088891925173
2016-02-27 09:00:00,7931.526540088888,2415.5496889000815,294.3951183346975
2016-02-27 10:00:00,7704.682360551462,2346.464200180998,285.9753243970591
2016-02-27 11:00:00,7529.393676363452,2293.0799588980694,279.46911999070227
2016-02-27 12:00:00,7606.7269193875745,2316.6318300523026,282.33950428762444
2016-02-27 13:00:00,7701.245327528168,2345.4174503519207,285.8477517616403
2016-02-27 14:00:00,7981.363518926656,2430.7275614216983,296.2449215482695
2016-02-27 15:00:00,8116.553484509566,2471.8997213653947,301.2627785414075
2016-02-27 16:00:00,8095.358447532585,2465.4447640860867,300.47608062299184
2016-02-27 17:00:00,7989.956101484891,2433.3444359943915,296.5638531368165
2016-02-27 18:00:00,7722.44036450515,2351.872407631229,286.6344496800561
2016-02-27 19:00:00,7063.675701707069,2151.245357058133,262.18302789146
2016-02-27 20:00:00,5977.000427508845,1820.2979527649468,221.8488129932279
2016-02-27 21:00:00,5065.040998661415,1542.5603314498426,187.9995403954496
2016-02-27 22:00:00,5200.230964244325,1583.7324913935388,193.01739738858757
2016-02-27 23:00:00,5246.630910058799,1597.8636140860788,194.73962796674087
2016-02-28 00:00:00,5327.974024943431,1622.636693374235,197.75884700498491
2016-02-28 01:00:00,5577.158919132271,1698.5260559823193,207.0078630728452
2016-02-28 02:00:00,6166.610082627249,1878.0436516690293,228.88657004716296
2016-02-28 03:00:00,8224.820024743338,2504.8723409813206,305.28131655709853
2016-02-28 04:00:00,10141.538774067143,3088.6098289966085,376.4243229089617
2016-02-28 05:00:00,9483.34695010628,2888.157236728358,351.9941632262687
2016-02-28 06:00:00,9177.451011033083,2794.996501940503,340.64019867399884
2016-02-28 07:00:00,8879.001976843692,2704.103725115648,329.56264149846965
2016-02-28 08:00:00,8487.753051025355,2584.9487029057136,315.0406231666339
2016-02-28 09:00:00,8277.521197767184,2520.922505027169,307.23743030018625
2016-02-28 10:00:00,8042.084435671522,2449.2201417353926,298.498704774001
2016-02-28 11:00:00,7867.368590320727,2396.0103587573103,292.0137624735472
2016-02-28 12:00:00,7815.240256134097,2380.134653016309,290.07891083636275
2016-02-28 13:00:00,7905.748792414181,2407.699065182004,293.4383235690567
2016-02-28 14:00:00,8259.190354976283,2515.339839272091,306.55704291128615
2016-02-28 15:00:00,8491.762922885864,2586.1699110396366,315.1894579079558
2016-02-28 16:00:00,8423.595101257193,2565.409372762942,312.65926730548364
2016-02-28 17:00:00,8381.205027303231,2552.4994582043255,311.0858714686522
2016-02-28 18:00:00,8192.741049859258,2495.1026759099354,304.0906386265234
2016-02-28 19:00:00,7552.8800686892955,2300.2327493967628,280.3408663327305
2016-02-28 20:00:00,6464.486277979424,1968.761970189038,239.94286511678905
2016-02-28 21:00:00,5445.978825409869,1658.5751041725462,202.1388408210291
2016-02-28 22:00:00,5862.4326600657,1785.4062917957124,217.59639181260246
2016-02-28 23:00:00,5863.005498902916,1785.5807501005586,217.6176539185056
2016-02-29 00:00:00,5623.845284365352,1712.7444078272824,208.74072470395006
2016-02-29 01:00:00,5851.8351415772095,1782.1788131560581,217.2030428533946
2016-02-29 02:00:00,6410.0665884439295,1952.1884312286518,237.92296505599197
2016-02-29 03:00:00,8546.182612421358,2602.7434500000227,317.20935796875284
2016-02-29 04:00:00,10393.015023604847,3165.197024824078,385.7583874004346
2016-02-29 05:00:00,9660.354150805939,2942.064852925825,358.56415395033497
2016-02-29 06:00:00,9324.957011616134,2839.9195154383924,346.1151909440541
2016-02-29 07:00:00,9006.745037542798,2743.0079270963442,334.304091114867
2016-02-29 08:00:00,8643.851634166638,2632.4885909762947,320.83454702523596
2016-02-29 09:00:00,8474.004918932178,2580.7617035894054,314.5303326249588
2016-02-29 10:00:00,8207.34844020826,2499.5513626835127,304.63282232705313
2016-02-29 11:00:00,8064.1387309043275,2455.93678647197,299.3172958512714
2016-02-29 12:00:00,8025.758528810875,2444.2480800472767,297.89273475576186
2016-02-29 13:00:00,8185.58056439406,2492.9219470993585,303.82486230273435
2016-02-29 14:00:00,8559.071486258712,2606.6687618590618,317.6877553515732
2016-02-29 15:00:00,8818.281060098827,2685.611144801954,327.30885827273823
2016-02-29 16:00:00,8732.928073353683,2659.6168573798745,324.14080449317225
2016-02-29 17:00:00,8707.436745097584,2651.85346281422,323.1946407804831
2016-02-29 18:00:00,8531.28880265375,2598.2075340740225,316.65654321527154
2016-02-29 19:00:00,7946.420349856497,2420.085604826082,294.9479330881788
2016-02-29 20:00:00,6802.747611355308,2071.7795992007023,252.49813865258562
2016-02-29 21:00:00,5779.084609250813,1760.0226084405947,214.5027554036975
2016-02-29 22:00:00,5775.361156808911,1758.8886294590945,214.36455171532717
2016-02-29 23:00:00,5795.983354948676,1765.1691284335566,215.12998752783975
2016-03-01 00:00:00,5919.716543787272,1802.8521222803292,219.72260240291516
2016-03-01 01:00:00,6126.511364022148,1865.8315703297974,227.3982226339441
2016-03-01 02:00:00,6653.523094260612,2026.3332107882743,246.95936006482094
2016-03-01 03:00:00,8867.54520009938,2700.6145590187243,329.1373993804071
2016-03-01 04:00:00,10644.49127314255,3241.784220651547,395.09245189190733
2016-03-01 05:00:00,9837.361351505595,2995.9724691232914,365.13414467440117
2016-03-01 06:00:00,9472.463012199181,2884.842528936281,351.5901832141093
2016-03-01 07:00:00,9134.488098241904,2781.9121290770404,339.04554073126434
2016-03-01 08:00:00,8799.950217307924,2680.028479046877,326.62847088383813
2016-03-01 09:00:00,8670.48864009717,2640.6009021516415,321.8232349497314
2016-03-01 10:00:00,8372.612444744995,2549.882583631633,310.7669398801053
2016-03-01 11:00:00,8260.908871487929,2515.8632141866296,306.62082922899555
2016-03-01 12:00:00,8236.276801487653,2508.361507078245,305.7065586751611
2016-03-01 13:00:00,8465.412336373942,2578.1448290167127,314.2114010364119
2016-03-01 14:00:00,8858.952617541143,2697.997684446032,328.8184677918602
2016-03-01 15:00:00,9144.799197311788,2785.0523785642713,339.4282586375206
2016-03-01 16:00:00,9042.261045450174,2753.8243419968067,335.6223416808608
2016-03-01 17:00:00,9033.668462891937,2751.207467424114,335.3034100923139
2016-03-01 18:00:00,8869.83655544824,2701.312392238109,329.2224478040196
2016-03-01 19:00:00,8339.9606310237,2539.9384602554014,309.5549998436271
2016-03-01 20:00:00,7141.008944731192,2174.797228212366,265.05341218838214
2016-03-01 21:00:00,6112.190393091755,1861.470112708643,226.86666998636588
2016-03-01 22:00:00,5688.289653552121,1732.3709671224765,211.13271161805184
2016-03-01 23:00:00,5728.961210994437,1744.7575067665546,212.64232113717387
2016-03-02 00:00:00,5824.052457972247,1773.7175853710194,216.171830717093
2016-03-02 01:00:00,6145.987884487483,1871.763152694567,228.12113423465038
2016-03-02 02:00:00,6679.300841935319,2034.1838345063518,247.91615483046166
2016-03-02 03:00:00,8655.59483032956,2636.0649862256414,321.2704201962501
2016-03-02 04:00:00,10897.686039191896,3318.894791393554,404.49030270108943
2016-03-02 05:00:00,10287.612677557154,3133.096696732382,381.84615991425915
2016-03-02 06:00:00,10016.659907554116,3050.5779185401434,371.7891838220801
2016-03-02 07:00:00,9621.401109875267,2930.201688196286,357.11833074892235
2016-03-02 08:00:00,9207.811469405517,2804.24279209735,341.7670902868646
2016-03-02 09:00:00,8877.85629916926,2703.7548085059557,329.5201172866634
2016-03-02 10:00:00,8604.612173817362,2620.5381970943326,319.37809277087183
2016-03-02 11:00:00,8464.839497536726,2577.9703707118665,314.1901389305088
2016-03-02 12:00:00,8414.429679861742,2562.6180398854035,312.3190736110336
2016-03-02 13:00:00,8589.145525212538,2615.8278228634854,318.80401591148734
2016-03-02 14:00:00,8941.441410100206,2723.1196803438806,331.8802110419105
2016-03-02 15:00:00,9207.811469405517,2804.24279209735,341.7670902868646
2016-03-02 16:00:00,9086.942474753,2767.432089774808,337.28078594130477
2016-03-02 17:00:00,9014.191942426602,2745.275885059345,334.5804984916077
2016-03-02 18:00:00,8720.325618934938,2655.7787746732592,323.6730381633035
2016-03-02 19:00:00,8113.6892903234875,2471.027429841164,301.1564680118919
2016-03-02 20:00:00,7053.937441474402,2148.2795658757477,261.82157209110676
2016-03-02 21:00:00,5927.736287508293,1805.2945385481762,220.020271885559
2016-03-02 22:00:00,5288.448145175547,1610.5990703398493,196.29176169766916
2016-03-02 23:00:00,5348.023384245982,1628.7427340438512,198.5030207115944
2016-03-03 00:00:00,5441.396114712145,1657.1794377337771,201.9687439738041
2016-03-03 01:00:00,5758.175991692438,1753.6548803137093,213.72668853823336
2016-03-03 02:00:00,6295.498821000787,1917.2967702594178,233.67054387536658
2016-03-03 03:00:00,8229.97557427828,2506.4424657249365,305.4726755102267
2016-03-03 04:00:00,10239.494215231032,3118.442199125304,380.06014301839645
2016-03-03 05:00:00,9708.472613132059,2956.7193505329033,360.3501708461976
2016-03-03 06:00:00,9553.233288246598,2909.4411499195917,354.58814014645026
2016-03-03 07:00:00,9111.00170591606,2774.759338578347,338.1737943892361
2016-03-03 08:00:00,8724.908329632663,2657.1744411120285,323.8431350105285
2016-03-03 09:00:00,8414.429679861742,2562.6180398854035,312.3190736110336
2016-03-03 10:00:00,8162.380591486824,2485.8563857530885,302.96374701365767
2016-03-03 11:00:00,7998.548684043128,2435.9613105670837,296.88278472536336
2016-03-03 12:00:00,8021.462237531756,2442.9396427609304,297.7332689614885
2016-03-03 13:00:00,8188.731177998748,2493.8814677760124,303.9418038852015
2016-03-03 14:00:00,8489.471567537003,2585.4720778202523,315.10440948434325
2016-03-03 15:00:00,8695.693548934662,2648.2770675648735,322.758767609469
2016-03-03 16:00:00,8563.940616375045,2608.1516574502543,317.86848325174975
2016-03-03 17:00:00,8518.686348235004,2594.369451367407,316.1887768854027
2016-03-03 18:00:00,8256.326160790202,2514.4675477478604,306.45073238177054
2016-03-03 19:00:00,7576.939299852356,2307.559998200302,281.2338747806618
2016-03-03 20:00:00,6489.1183479797,1976.2636772974236,240.85713567062353
2016-03-03 21:00:00,5488.941738201049,1671.6594770360089,203.7334987637636
2016-03-03 22:00:00,4556.932950051069,1387.815815051289,169.14005245937588
2016-03-03 23:00:00,4665.199490284841,1420.7884346672156,173.15859047506692
2016-03-04 00:00:00,4767.737642146455,1452.0164712346802,176.96450743172667
2016-03-04 01:00:00,5086.808874475612,1549.189747033997,188.80750041976842
2016-03-04 02:00:00,5704.329140994161,1737.2557996581693,211.7280505833394
2016-03-04 03:00:00,7539.131936596119,2296.0457500804546,279.8305757910554
2016-03-04 04:00:00,8967.219157774914,2730.970304061959,332.83700580755124
2016-03-04 05:00:00,8680.226900329835,2643.5666933340267,322.18469075008454
2016-03-04 06:00:00,8652.157797306267,2635.0182363965646,321.14284756083134
2016-03-04 07:00:00,8295.852040558086,2526.505170782246,307.9178176890863
2016-03-04 08:00:00,7938.400606135477,2417.6431885582356,294.65026360553503
2016-03-04 09:00:00,7650.262671015969,2329.8906612206115,283.95542433626207
2016-03-04 10:00:00,7462.944371246428,2272.842795535914,277.0027157059395
2016-03-04 11:00:00,7297.9667861283,2222.5988037402167,270.8792292058389
2016-03-04 12:00:00,7367.280285431402,2243.7082586266033,273.4519440201173
2016-03-04 13:00:00,7433.729590548425,2263.945421988759,275.91834830488
2016-03-04 14:00:00,7676.040418690676,2337.741284938689,284.9122191019028
2016-03-04 15:00:00,7843.309359157667,2388.683109953771,291.12075402561584
2016-03-04 16:00:00,7798.055091017624,2374.9009038709237,289.44104765926886
2016-03-04 17:00:00,7704.1095217142465,2346.2897418761518,285.954062291156
2016-03-04 18:00:00,7422.272813804111,2260.4562558918356,275.4931061868175
2016-03-04 19:00:00,6719.972399377637,2046.5703741504306,249.42576434958374
2016-03-04 20:00:00,5582.314468667211,1700.0961807259348,207.1992220259733
2016-03-04 21:00:00,4731.648795401864,1441.0255980293712,175.62499475982963
2016-03-04 22:00:00,4244.162944931285,1292.56158060528,157.53094263626852
2016-03-04 23:00:00,4355.866518188352,1326.580950050283,161.67705328737827
2016-03-05 00:00:00,4452.103442840592,1355.8899452644396,165.2490870791036
2016-03-05 01:00:00,4750.5524770299835,1446.7827220892948,176.3266442546328
2016-03-05 02:00:00,5349.741900757628,1629.2661089583894,198.56680702930373
2016-03-05 03:00:00,7096.900354265581,2161.363938739211,263.4162300338413
2016-03-05 04:00:00,8430.469167303781,2567.5028724210965,312.9144125763212
2016-03-05 05:00:00,8165.817624510119,2486.9031355821658,303.09131964907647
2016-03-05 06:00:00,8129.155938928313,2475.7378040720105,301.7305448712763
2016-03-05 07:00:00,7800.919285203703,2375.7731953951547,289.54735818878453
2016-03-05 08:00:00,7456.643144037054,2270.923754182606,276.7688325410051
2016-03-05 09:00:00,7184.544696359587,2188.056059380675,266.6693322370198
2016-03-05 10:00:00,7003.5276237994185,2132.9272350492843,259.9505067716316
2016-03-05 11:00:00,6855.162364960546,2087.7425340941268,254.4436213427217
2016-03-05 12:00:00,6920.465992403138,2107.63078084659,256.8675014156782
2016-03-05 13:00:00,6980.614070310789,2125.9489028554376,259.10002253550647
2016-03-05 14:00:00,7220.060704266962,2198.872474281138,267.9875828030137
2016-03-05 15:00:00,7374.154351477991,2245.8017582847574,273.70708929095485
2016-03-05 16:00:00,7335.201310547322,2233.9385935552177,272.26126608954223
2016-03-05 17:00:00,7246.411290778886,2206.8975563040613,268.9656396745575
2016-03-05 18:00:00,6987.488136357379,2128.042402513592,259.35516780634407
2016-03-05 19:00:00,6325.85927937322,1926.5430604162646,234.79743548823228
2016-03-05 20:00:00,5224.290195407385,1591.059740197078,193.91040583651892
2016-03-05 21:00:00,4415.441757258786,1344.7246137542847,163.88831230130347
2016-03-05 22:00:00,4157.091441674495,1266.0439182686619,154.29910253899317
2016-03-05 23:00:00,4237.861717721912,1290.642539251972,157.2970594713341
2016-03-06 00:00:00,4350.7109686534095,1325.0108253066676,161.48569433425013
2016-03-06 01:00:00,4621.09089981923,1407.35514519406,171.5214083205261
2016-03-06 02:00:00,5219.134645872444,1589.4896154534626,193.71904688339077
2016-03-06 03:00:00,6937.078318682394,2112.690071687129,257.4841024868689
2016-03-06 04:00:00,8371.466767070562,2549.533667021941,310.72441566829906
2016-03-06 05:00:00,8073.0177328811715,2458.640890197086,299.64685849276987
2016-03-06 06:00:00,8023.753592880619,2443.637475980315,297.81831738510095
2016-03-06 07:00:00,7712.702104272482,2348.906616448844,286.2729938797029
2016-03-06 08:00:00,7394.203710780541,2251.9077989543734,274.4512629975643
2016-03-06 09:00:00,7126.115134963582,2170.2613122863654,264.50059743490084
2016-03-06 10:00:00,6947.389417752278,2115.83032117436,257.8668203931252
2016-03-06 11:00:00,6769.809378215403,2061.748246672047,251.27556756315576
2016-03-06 12:00:00,6856.308042634978,2088.0914507038187,254.48614555452792
2016-03-06 13:00:00,6904.999343798314,2102.9204066157436,256.29342455629376
2016-03-06 14:00:00,7148.455849614997,2177.065186175366,265.32981956512276
2016-03-06 15:00:00,7263.023617058141,2211.9568471446,269.58224074574815
