,Day,[AGRAS 1;AGRAS 2],[ASSOMATA 1;ASSOMATA 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],LADONAS,[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],[STRATOS-I NO 1;STRATOS-I NO 2],[STRATOS-II NO 1;STRATOS-II NO 2],THISAVROS 1,0,THISAVROS 2,THISAVROS 3
2015-07-10 00:00:00,7960.06944444,0.0165748107639,0.00774361284722,0.00162465277778,0.00833232986111,0.0180280538194,19.9445649583,0.714658119792,14.6328643108,1.84719939757,0.0149694930556,0.0697173177083,0.510663515625,0.300970322917,1.05812786285,0.0,5.64978406424,0.0,0.217787678819,0.0,0.000410868055556,26.9378655434,,26.9378655434,26.9378655434
2015-07-10 01:00:00,7961.80555556,0.0165812881944,0.00740693402778,0.00162430555556,0.00832890972222,0.0180207743056,19.9664825833,0.70336053125,14.6437007882,1.84720104514,0.0149632361111,0.0696924270833,0.51070965625,0.3008229375,1.05858568403,0.0,5.64749096181,0.0,0.208318649306,0.0,0.000396736111111,26.9461545035,,26.9461545035,26.9461545035
2015-07-10 02:00:00,7963.54166667,0.016587765625,0.00707025520833,0.00162395833333,0.00832548958333,0.0180134947917,19.9884002083,0.692062942708,14.6545372656,1.84720269271,0.0149569791667,0.0696675364583,0.510755796875,0.300675552083,1.05904350521,0.0,5.64519785937,0.0,0.198849619792,0.0,0.000382604166667,26.9544434635,,26.9544434635,26.9544434635
2015-07-10 03:00:00,7965.27777778,0.0165942430556,0.00673357638889,0.00162361111111,0.00832206944444,0.0180062152778,20.0103178333,0.680765354167,14.6653737431,1.84720434028,0.0149507222222,0.0696426458333,0.5108019375,0.300528166667,1.05950132639,0.0,5.64290475694,0.0,0.189380590278,0.0,0.000368472222222,26.9627324236,,26.9627324236,26.9627324236
2015-07-10 04:00:00,7967.01388889,0.0166007204861,0.00639689756944,0.00162326388889,0.00831864930556,0.0179989357639,20.0322354583,0.669467765625,14.6762102205,1.84720598785,0.0149444652778,0.0696177552083,0.510848078125,0.30038078125,1.05995914757,0.0,5.64061165451,0.0,0.179911560764,0.0,0.000354340277778,26.9710213837,,26.9710213837,26.9710213837
2015-07-10 05:00:00,7968.75,0.0166071979167,0.00606021875,0.00162291666667,0.00831522916667,0.01799165625,20.0541530833,0.658170177083,14.6870466979,1.84720763542,0.0149382083333,0.0695928645833,0.51089421875,0.300233395833,1.06041696875,0.0,5.63831855208,0.0,0.17044253125,0.0,0.000340208333333,26.9793103437,,26.9793103437,26.9793103437
2015-07-10 06:00:00,7970.48611111,0.0166136753472,0.00572353993056,0.00162256944444,0.00831180902778,0.0179843767361,20.0760707083,0.646872588542,14.6978831753,1.84720928299,0.0149319513889,0.0695679739583,0.510940359375,0.300086010417,1.06087478993,0.0,5.63602544965,0.0,0.160973501736,0.0,0.000326076388889,26.9875993038,,26.9875993038,26.9875993038
2015-07-10 07:00:00,7972.22222222,0.0166201527778,0.00538686111111,0.00162222222222,0.00830838888889,0.0179770972222,20.0979883333,0.635575,14.7087196528,1.84721093056,0.0149256944444,0.0695430833333,0.5109865,0.299938625,1.06133261111,0.0,5.63373234722,0.0,0.151504472222,0.0,0.000311944444444,26.9958882639,,26.9958882639,26.9958882639
2015-07-10 08:00:00,7973.95833333,0.0166266302083,0.00505018229167,0.001621875,0.00830496875,0.0179698177083,20.1199059583,0.624277411458,14.7195561302,1.84721257813,0.0149194375,0.0695181927083,0.511032640625,0.299791239583,1.06179043229,0.0,5.63143924479,0.0,0.142035442708,0.0,0.0002978125,27.004177224,,27.004177224,27.004177224
2015-07-10 09:00:00,7975.69444444,0.0166331076389,0.00471350347222,0.00162152777778,0.00830154861111,0.0179625381944,20.1418235833,0.612979822917,14.7303926076,1.84721422569,0.0149131805556,0.0694933020833,0.51107878125,0.299643854167,1.06224825347,0.0,5.62914614236,0.0,0.132566413194,0.0,0.000283680555556,27.012466184,,27.012466184,27.012466184
