,WTON,WTOF,PHOT,HROR
2030-01-01 00:00:00,0.024,0.024,0.0,0.18903791565287914
2030-01-01 01:00:00,0.0187,0.0187,0.0,0.18902215970532574
2030-01-01 02:00:00,0.0133,0.0133,0.0,0.1890064037577724
2030-01-01 03:00:00,0.0109,0.0109,0.0,0.18899064781021896
2030-01-01 04:00:00,0.0097,0.0097,0.0,0.1889748918626656
2030-01-01 05:00:00,0.0089,0.0089,0.0,0.18895913591511213
2030-01-01 06:00:00,0.0092,0.0092,0.0,0.1889433799675588
2030-01-01 07:00:00,0.0095,0.0095,0.0849,0.18892762402000532
2030-01-01 08:00:00,0.0073,0.0073,0.2212,0.188911868072452
2030-01-01 09:00:00,0.0071,0.0071,0.3282,0.18889611212489865
2030-01-01 10:00:00,0.0162,0.0162,0.3949,0.1888803561773452
2030-01-01 11:00:00,0.019,0.019,0.42,0.18886460022979185
2030-01-01 12:00:00,0.0179,0.0179,0.3911,0.1888488442822384
2030-01-01 13:00:00,0.0137,0.0137,0.2918,0.18883308833468504
2030-01-01 14:00:00,0.0181,0.0181,0.1252,0.18881733238713166
2030-01-01 15:00:00,0.0157,0.0157,0.0002,0.18880157643957826
2030-01-01 16:00:00,0.0112,0.0112,0.0,0.1887858204920249
2030-01-01 17:00:00,0.0091,0.0091,0.0,0.18877006454447148
2030-01-01 18:00:00,0.0092,0.0092,0.0,0.18875430859691805
2030-01-01 19:00:00,0.0115,0.0115,0.0,0.18873855264936468
2030-01-01 20:00:00,0.014699999999999998,0.014699999999999998,0.0,0.1887227967018113
2030-01-01 21:00:00,0.0163,0.0163,0.0,0.18870704075425787
2030-01-01 22:00:00,0.0212,0.0212,0.0,0.1886912848067045
2030-01-01 23:00:00,0.0233,0.0233,0.0,0.1886755288591511
2030-01-02 00:00:00,0.0232,0.0232,0.0,0.18865977291159766
2030-01-02 01:00:00,0.0229,0.0229,0.0,0.18869189026313413
2030-01-02 02:00:00,0.0262,0.0262,0.0,0.18872400761467065
2030-01-02 03:00:00,0.0234,0.0234,0.0,0.18875612496620708
2030-01-02 04:00:00,0.0178,0.0178,0.0,0.18878824231774352
2030-01-02 05:00:00,0.0161,0.0161,0.0,0.18882035966928
2030-01-02 06:00:00,0.014999999999999998,0.014999999999999998,0.0,0.1888524770208164
2030-01-02 07:00:00,0.0136,0.0136,0.0611,0.1888845943723529
2030-01-02 08:00:00,0.0104,0.0104,0.1804,0.18891671172388927
2030-01-02 09:00:00,0.0166,0.0166,0.2459,0.18894882907542576
2030-01-02 10:00:00,0.0331,0.0331,0.253,0.18898094642696225
2030-01-02 11:00:00,0.049300000000000004,0.049300000000000004,0.2252,0.1890130637784987
2030-01-02 12:00:00,0.0607,0.0607,0.1781,0.1890451811300352
2030-01-02 13:00:00,0.0794,0.0794,0.1053,0.1890772984815716
2030-01-02 14:00:00,0.09850000000000002,0.09850000000000002,0.0282,0.18910941583310809
2030-01-02 15:00:00,0.1237,0.1237,0.0,0.1891415331846445
2030-01-02 16:00:00,0.1265,0.1265,0.0,0.18917365053618093
2030-01-02 17:00:00,0.1165,0.1165,0.0,0.1892057678877174
2030-01-02 18:00:00,0.10830000000000001,0.10830000000000001,0.0,0.18923788523925386
2030-01-02 19:00:00,0.10420000000000001,0.10420000000000001,0.0,0.1892700025907903
2030-01-02 20:00:00,0.09369999999999999,0.09369999999999999,0.0,0.1893021199423268
