,EE_P2HT_OTH,EE_STUR_BIO_CHP,EE_COMC_GAS_CHP,EE_ICEN_GAS_CHP
2016-01-02 04:00:00,1181.718421098776,791.1115241332163,45.699638749672324,459.23059205781834
2016-01-02 05:00:00,1126.3135111821346,754.0202323787369,43.55700957258429,437.6995495271692
2016-01-02 06:00:00,1104.3033414892222,739.2853356543544,42.7058281186726,429.1461216725278
2016-01-02 07:00:00,1061.4214591564792,710.5776920361614,41.047491837775695,412.4816846453815
2016-01-02 08:00:00,1016.6421484019336,680.599798700349,39.315777845334665,395.07988314800747
2016-01-02 09:00:00,980.5910083876805,656.4650540655849,37.92160132599657,381.06995821368105
2016-01-02 10:00:00,955.1654675355231,639.4437078494881,36.938339991305476,371.1892743126297
2016-01-02 11:00:00,927.4630125772024,620.8980619722482,35.867025402761456,360.4237530473051
2016-01-02 12:00:00,936.5706690018558,626.9952606168202,36.21923841817319,363.96310250439814
2016-01-02 13:00:00,943.4014113203459,631.5681596002493,36.483398179731985,366.6176145972179
2016-01-02 14:00:00,980.21152270332,656.211004122061,37.90692578368774,380.9224853196355
2016-01-02 15:00:00,1000.70374965879,669.929701072348,38.69940506836414,388.88602159809477
2016-01-02 16:00:00,999.9447782900688,669.4216011853003,38.67005398374649,388.59107581000364
2016-01-02 17:00:00,988.5602077592521,661.8001028795854,38.22978771448183,384.1668889886374
2016-01-02 18:00:00,957.062895957326,640.7139575671073,37.01171770284959,371.9266387828574
2016-01-02 19:00:00,869.7811885543977,582.2824705566256,33.63634297182048,338.00787315238273
2016-01-02 20:00:00,722.920228706862,483.96514241290225,27.956908098306293,280.93586315675793
2016-01-02 21:00:00,603.7617238176468,404.1934601464185,23.348787813336116,234.6293744264576
2016-01-02 22:00:00,650.0589773096349,435.18755325632617,25.139203975012425,252.62106750001377
2016-01-02 23:00:00,648.9205202565531,434.42540342575467,25.095177348085958,252.17864881787713
2016-01-03 00:00:00,653.8538341532404,437.7280526915645,25.285959398100648,254.09579644046917
2016-01-03 01:00:00,680.0383463741191,455.2574987947091,26.298571817409382,264.2714261296116
2016-01-03 02:00:00,736.9611990282026,493.364990323284,28.499903163732714,286.3923602364429
2016-01-03 03:00:00,1001.4627210275112,670.4378009593958,38.72875615298179,389.18096738618584
2016-01-03 04:00:00,1312.6409822031683,878.7587546489389,50.762700846215985,510.10874050353044
2016-01-03 05:00:00,1190.0671061547082,796.7006228907406,46.022500680466415,462.4749957268203
2016-01-03 06:00:00,1134.6621962380668,759.6093311362612,43.87987150337838,440.94395319617115
2016-01-03 07:00:00,1089.5033997991607,729.377387856925,42.13348196862854,423.39467880475166
2016-01-03 08:00:00,1037.1343753574035,694.3184956506359,40.10825713001107,403.04341942646676
2016-01-03 09:00:00,1011.3293488208857,677.0430994910153,39.11032025301116,393.0152626313699
2016-01-03 10:00:00,978.314094281517,654.9407544044418,37.83354807214362,380.1851208494077
2016-01-03 11:00:00,954.7859818511627,639.1896579059643,36.92366444899666,371.0418014185842
2016-01-03 12:00:00,941.8834685829037,630.551959826154,36.4246960104967,366.0277230210358
2016-01-03 13:00:00,965.7910666976188,646.5571062681554,37.3492551759525,375.31851534590487
2016-01-03 14:00:00,1012.8472915583278,678.0592992651107,39.16902242224645,393.6051542075521
2016-01-03 15:00:00,1049.2779172569415,702.4480938433987,40.57787448389338,407.76255203592416
2016-01-03 16:00:00,1031.0626044076348,690.2536965542547,39.87344845306992,400.6838531217382
2016-01-03 17:00:00,1035.2369469356008,693.0482459330168,40.03487941846696,402.30605495623905
2016-01-03 18:00:00,1020.8164909298996,683.3943480791113,39.47720881073172,396.70208498250855
2016-01-03 19:00:00,952.1295820606388,637.4113083012974,36.8209356528349,370.0094911602653
2016-01-03 20:00:00,826.5198205372941,553.3207769949087,31.963331148614753,321.19596323119094
2016-01-03 21:00:00,684.5921745864457,458.3060981169951,26.474678325115253,266.04110085815813
2016-01-03 22:00:00,698.6331449077863,467.7059460273769,27.017673390541674,271.49759793784324
2016-01-03 23:00:00,694.4588023798202,464.91139664861464,26.856242425144625,269.8753961033422
2016-01-04 00:00:00,700.1510876452286,468.7221458014722,27.07637555977696,272.0874895140254
2016-01-04 01:00:00,722.1612573381409,483.45704252585455,27.92755701368865,280.6409173686668
2016-01-04 02:00:00,782.87896683583,524.1050334896678,30.275643783100197,304.23658041595354
2016-01-04 03:00:00,1059.1445450503159,709.0533923750185,40.95943858392276,411.5968472811083
2016-01-04 04:00:00,1318.3332674685767,882.5695038017963,50.98283398084832,512.3208339142135
2016-01-04 05:00:00,1205.2465335291304,806.8626206316941,46.609522372819306,468.37391148864197
2016-01-04 06:00:00,1141.1134528721964,763.9281801761664,44.12935572262836,443.45099239494544
2016-01-04 07:00:00,1097.472599170732,734.7124366709255,42.4416683571138,426.491609579708
2016-01-04 08:00:00,1054.9702025223496,706.2588429962561,40.79800761852571,409.97464544660727
2016-01-04 09:00:00,1038.272832410485,695.0806454812075,40.152283756937535,403.48583810860345
2016-01-04 10:00:00,1000.70374965879,669.929701072348,38.69940506836414,388.88602159809477
2016-01-04 11:00:00,983.6268938625649,658.4974536137755,38.03900566446714,382.2497413660454
2016-01-04 12:00:00,977.1756372284354,654.1786045738703,37.78952144521716,379.7427021672711
2016-01-04 13:00:00,1006.3960349241984,673.7404502252056,38.91953820299648,391.09811500877794
2016-01-04 14:00:00,1059.1445450503159,709.0533923750185,40.95943858392276,411.5968472811083
2016-01-04 15:00:00,1098.2315705394533,735.2205365579731,42.47101944173144,426.7865553677991
2016-01-04 16:00:00,1082.29317179631,724.5504389299722,41.85464666476092,420.59269381788636
2016-01-04 17:00:00,1086.8470000086365,727.5990382522582,42.03075317246678,422.36236854643283
2016-01-04 18:00:00,1073.1855153716565,718.4532402854002,41.50243364934918,417.05334436079335
2016-01-04 19:00:00,1012.0883201896067,677.551199378063,39.139671337628805,393.310208419461
2016-01-04 20:00:00,866.3658173951528,579.996021064911,33.50426309104108,336.6806171059728
2016-01-04 21:00:00,733.166342184597,490.82449088804566,28.35314774064449,284.9176312959875
2016-01-04 22:00:00,718.745886178896,481.17059303414,27.795477132909244,279.3136613222569
2016-01-04 23:00:00,719.1253718632564,481.42464297766384,27.810152675218067,279.46113421630247
2016-01-05 00:00:00,728.9919996566309,488.02994150928356,28.19171677524745,283.2954294614866
2016-01-05 01:00:00,766.561082408326,513.1808859181431,29.644595463820846,297.8952459719953
2016-01-05 02:00:00,829.5557060121787,555.3531765430993,32.08073548708533,322.3757463835552
2016-01-05 03:00:00,1089.5033997991607,729.377387856925,42.13348196862854,423.39467880475166
2016-01-05 04:00:00,1413.5841742430766,946.3360396262785,54.66639510036269,549.3365303196447
2016-01-05 05:00:00,1316.0563533624131,881.0452041406534,50.894780726995386,511.43599654994034
2016-01-05 06:00:00,1261.0309291301326,844.2079623296975,48.76682709221616,490.05242691333666
2016-01-05 07:00:00,1206.0055048978516,807.3707205187418,46.63887345743695,468.66885727673304
2016-01-05 08:00:00,1154.7749375091764,773.0739781430243,44.65767524574595,448.7600165805849
2016-01-05 09:00:00,1116.44688338876,747.4149338471171,43.175445472554905,433.8652542819851
2016-01-05 10:00:00,1078.1188292683437,721.7558895512101,41.693215699363876,418.9704919833854
2016-01-05 11:00:00,1056.488145259792,707.2750427703514,40.856709787761,410.5645370227894
2016-01-05 12:00:00,1046.6215174664173,700.6697442387319,40.475145687731626,406.7302417776054
2016-01-05 13:00:00,1074.3239724247383,719.2153901159718,41.54646027627565,417.49576304293004
2016-01-05 14:00:00,1124.0365970759713,752.4959327175937,43.46895631873135,436.81471216289594
2016-01-05 15:00:00,1161.6056798276663,777.6468771264534,44.92183500730476,451.41452867340473
2016-01-05 16:00:00,1139.2160244503934,762.6579304585472,44.05597801108424,442.7136279247176
2016-01-05 17:00:00,1136.5596246598698,760.8795808538805,43.953249214922494,441.68131766639897
2016-01-05 18:00:00,1108.8571697015489,742.3339349766405,42.881934626378474,430.9157964010743
2016-01-05 19:00:00,1035.9959183043218,693.5563458200645,40.0642305030846,402.6010007443302
2016-01-05 20:00:00,906.2118142530112,606.6712651349136,35.045195033467415,352.16527098075477
2016-01-05 21:00:00,752.8995977713461,504.03508795128505,29.116275940703247,292.58622178635574
2016-01-05 22:00:00,592.3771532868302,396.5719618407035,22.90852154407145,230.20518760509134
2016-01-05 23:00:00,605.2796665550891,405.2096599205139,23.40748998257141,235.2192660026398
2016-01-06 00:00:00,617.0437227702664,413.08520816975266,23.862431794144893,239.79092571805157
2016-01-06 01:00:00,656.1307482594038,439.2523523527075,25.37401265195358,254.98063380474244
2016-01-06 02:00:00,739.9970845030871,495.39738987147473,28.617307502203293,287.5721433888073
2016-01-06 03:00:00,993.4935216559394,665.1027521453952,38.42056976449652,386.08403661122946
2016-01-06 04:00:00,1209.041390372736,809.4031200669323,46.75627779590752,469.8486404290974
2016-01-06 05:00:00,1155.1544231935368,773.328028086548,44.67235078805477,448.9074894746304
2016-01-06 06:00:00,1133.1442535006245,758.5931313621656,43.82116933414308,440.3540616199889
2016-01-06 07:00:00,1085.708542955555,726.8368884216867,41.986726545540314,421.91994986429626
2016-01-06 08:00:00,1039.0318037792063,695.5887453682552,40.18163484155518,403.7807838966945
2016-01-06 09:00:00,1002.2216923962322,670.9459008464432,38.758107237599425,389.47591317427685
2016-01-06 10:00:00,976.4166658597144,653.6705046868226,37.76017036059952,379.44775637918
2016-01-06 11:00:00,950.2321536388358,636.1410585836783,36.747557941290786,369.2721266900376
2016-01-06 12:00:00,956.3039245886049,640.2058576800596,36.98236661823194,371.6316929947663
2016-01-06 13:00:00,965.7910666976188,646.5571062681554,37.3492551759525,375.31851534590487
2016-01-06 14:00:00,1002.6011780805927,671.1999507899671,38.77278277990825,389.6233860683225
2016-01-06 15:00:00,1028.7856903014713,688.7293968931116,39.78539519921698,399.7990157574648
2016-01-06 16:00:00,1020.0575195611784,682.8862481920636,39.44785772611407,396.4071391944174
2016-01-06 17:00:00,1013.2267772426885,678.3133492086345,39.183697964555265,393.7526271015976
2016-01-06 18:00:00,981.3499797564016,656.9731539526326,37.950952410614214,381.3649040017722
2016-01-06 19:00:00,891.4118725629495,596.7633173374842,34.47284888342335,346.41382811297865
2016-01-06 20:00:00,741.8945129248899,496.6676395890939,28.690685213747404,288.309507859035
2016-01-06 21:00:00,619.7001225607903,414.8635577744195,23.96516059030665,240.8232359763704
2016-01-06 22:00:00,606.7976092925314,406.2258596946092,23.4661921518067,235.80915757882195
2016-01-06 23:00:00,618.5616655077087,414.1014079438481,23.921133963380186,240.3808172942338
2016-01-07 00:00:00,630.3257217228859,421.9769561930868,24.37607577495367,244.95247700964552
2016-01-07 01:00:00,670.5512042651051,448.90625020661315,25.931683259688825,260.584603778473
2016-01-07 02:00:00,754.0380548244277,504.7972377818565,29.16030256762971,293.02864046849237
2016-01-07 03:00:00,1011.3293488208857,677.0430994910153,39.11032025301116,393.0152626313699
2016-01-07 04:00:00,1235.2259025936146,826.9325661700768,47.76889021521625,480.02427011823977
2016-01-07 05:00:00,1178.6825356238915,789.0791245850257,45.58223441120175,458.050808905454
2016-01-07 06:00:00,1154.0159661404552,772.5658782559767,44.62832416112831,448.46507079249386
2016-01-07 07:00:00,1105.4417985423038,740.047485484926,42.74985474559907,429.5885403546644
2016-01-07 08:00:00,1058.3855736815947,708.5452924879708,40.93008749930512,411.3019014930172
2016-01-07 09:00:00,1020.8164909298996,683.3943480791113,39.47720881073172,396.70208498250855
2016-01-07 10:00:00,994.2524930246605,665.610852032443,38.449920849114164,386.3789823993206
2016-01-07 11:00:00,967.6884951194215,647.8273559857746,37.42263288749661,376.05587981613263
2016-01-07 12:00:00,973.7602660691904,651.8921550821558,37.65744156443776,378.41544612086125
2016-01-07 13:00:00,984.7653509156466,659.259603444347,38.08303229139361,382.69216004818196
2016-01-07 14:00:00,1021.9549479829811,684.1564979096827,39.521235437658184,397.14450366464513
2016-01-07 15:00:00,1049.2779172569415,702.4480938433987,40.57787448389338,407.76255203592416
2016-01-07 16:00:00,1039.7907751479274,696.0968452553027,40.21098592617282,404.07572968478553
2016-01-07 17:00:00,1032.9600328294373,691.5239462718739,39.94682616461403,401.42121759196584
2016-01-07 18:00:00,1001.0832353431506,670.1837510158718,38.71408061067296,389.0334944921403
2016-01-07 19:00:00,910.3861567809773,609.4658145136757,35.20662599886445,353.7874728152557
2016-01-07 20:00:00,760.1098257741967,508.8620368782379,29.39511124457087,295.38820677322104
2016-01-07 21:00:00,634.8795499352127,425.0255555153728,24.552182282659537,246.72215173819205
2016-01-07 22:00:00,664.8589189996966,445.0955010537557,25.711550125056494,258.3725103677899
2016-01-07 23:00:00,666.3768617371389,446.111700827851,25.77025229429178,258.96240194397205
2016-01-08 00:00:00,675.1050324774318,451.9548495288992,26.107789767394692,262.35427850701956
2016-01-08 01:00:00,710.3972011229637,475.58149427661573,27.472615202115158,276.069257653255
2016-01-08 02:00:00,771.1149106206528,516.229485240429,29.82070197152671,299.66492070054176
2016-01-08 03:00:00,1020.8164909298996,683.3943480791113,39.47720881073172,396.70208498250855
2016-01-08 04:00:00,1326.6819525245087,888.1586025593207,51.3056959116424,515.5652375832154
2016-01-08 05:00:00,1232.19001711873,824.9001666218862,47.65148587674568,478.8444869658755
2016-01-08 06:00:00,1185.892763626742,793.9060735119787,45.86106971506938,460.85279389231937
2016-01-08 07:00:00,1127.0724825508555,754.5283322657845,43.586360657201936,437.99449531526034
2016-01-08 08:00:00,1080.0162576901466,723.0261392688291,41.76659341090797,419.70785645361303
2016-01-08 09:00:00,1042.826660622812,698.1292448034935,40.3283902646434,405.2555128371499
2016-01-08 10:00:00,1008.2934633460012,675.0106999428248,38.99291591454058,391.8354794790056
2016-01-08 11:00:00,984.3858652312861,659.0055535008232,38.068356749084785,382.54468715413645
2016-01-08 12:00:00,980.21152270332,656.211004122061,37.90692578368774,380.9224853196355
2016-01-08 13:00:00,1007.5344919772801,674.5026000557771,38.96356482992294,391.5405336909145
2016-01-08 14:00:00,1051.9343170474654,704.2264434480655,40.68060328005514,408.79486229424293
2016-01-08 15:00:00,1084.5700859024732,726.0747385911152,41.94269991861385,421.47753118215957
2016-01-08 16:00:00,1060.662487787758,710.0695921491136,41.01814075315804,412.18673885729044
2016-01-08 17:00:00,1063.6983732626427,712.1019916973044,41.13554509162863,413.3665220096548
2016-01-08 18:00:00,1039.0318037792063,695.5887453682552,40.18163484155518,403.7807838966945
2016-01-08 19:00:00,961.6167241696526,643.7625568893932,37.187824210555455,373.6963135114039
2016-01-08 20:00:00,834.8685055932265,558.909875752433,32.28619307940884,324.4403669001928
2016-01-08 21:00:00,694.8382880641807,465.1654465921385,26.870917967453448,270.0228689973877
2016-01-08 22:00:00,514.2031023085553,344.2376734747939,19.885359828454078,199.82577143170965
2016-01-08 23:00:00,524.8287014706509,351.3510718934612,20.296275013101102,203.95501246498483
2016-01-09 00:00:00,537.7312147389099,359.98876997327153,20.795243451601056,208.96909086253328
2016-01-09 01:00:00,572.2644120157206,383.1073148339404,22.130717801703877,222.38912422067762
2016-01-09 02:00:00,655.3717768906827,438.7442524656598,25.344661567335937,254.68568801665134
2016-01-09 03:00:00,889.1349584567861,595.2390176763411,34.38479562957041,345.5289907487054
2016-01-09 04:00:00,1078.1188292683437,721.7558895512101,41.693215699363876,418.9704919833854
2016-01-09 05:00:00,1034.4779755668796,692.5401460459692,40.00552833384932,402.01110916814804
2016-01-09 06:00:00,1016.262662717573,680.3457487568252,39.30110230302585,394.93241025396196
2016-01-09 07:00:00,978.314094281517,654.9407544044418,37.83354807214362,380.1851208494077
2016-01-09 08:00:00,936.9501546862164,627.249310560344,36.233913960482006,364.11057539844364
2016-01-09 09:00:00,903.9349001468479,605.1469654737706,34.957141779614474,351.2804336164815
2016-01-09 10:00:00,882.304216138296,590.666118692912,34.12063586801161,342.8744786558856
2016-01-09 11:00:00,855.3607325486965,572.6285727027199,33.078672364085236,332.4039031786521
2016-01-09 12:00:00,865.227360342071,579.2338712343396,33.460236464114615,336.2381984238362
2016-01-09 13:00:00,868.2632458169554,581.2662707825303,33.577640802585194,337.4179815762006
2016-01-09 14:00:00,901.6579860406846,603.6226658126276,34.86908852576155,350.3955962522083
2016-01-09 15:00:00,920.2527845743518,616.0711130452954,35.58819009889383,357.6217680604398
2016-01-09 16:00:00,922.1502129961547,617.3413627629145,35.661567810437944,358.3591325306675
2016-01-09 17:00:00,909.6271854122563,608.957714626628,35.17727491424681,353.4925270271646
2016-01-09 18:00:00,879.6478163477723,588.8877690882452,34.017907071849855,341.84216839756675
2016-01-09 19:00:00,795.0225087353679,532.2346316824305,30.74526113698251,308.9557130254109
2016-01-09 20:00:00,652.7153771001588,436.96590286099297,25.24193277117418,253.65337775833254
2016-01-09 21:00:00,543.4235000043183,363.7995191261291,21.01537658623339,211.18118427321642
2016-01-09 22:00:00,483.4647618753502,323.6596280493634,18.69664090143948,187.88046701402072
2016-01-09 23:00:00,493.3313896687247,330.26492658098306,19.078205001468856,191.71476225920483
2016-01-10 00:00:00,503.95698883082025,337.3783249996505,19.489120186115883,195.84400329248004
2016-01-10 01:00:00,533.9363578953044,357.4482705380332,20.648488028512833,207.49436192207784
2016-01-10 02:00:00,618.5616655077087,414.1014079438481,23.921133963380186,240.3808172942338
2016-01-10 03:00:00,850.4274186520092,569.3259234369101,32.88789031407055,330.4867555560601
2016-01-10 04:00:00,1015.1242056644912,679.5835989262536,39.257075676099376,394.48999157182527
2016-01-10 05:00:00,967.309009435061,647.5733060422507,37.40795734518779,375.90840692208707
2016-01-10 06:00:00,929.7399266833659,622.4223616333911,35.95507865661438,361.30859041157834
2016-01-10 07:00:00,903.175928778127,604.6388655867229,34.92779069499683,350.9854878283904
2016-01-10 08:00:00,864.4683889733499,578.7257713472919,33.43088537949697,335.9432526357451
2016-01-10 09:00:00,841.319762227356,563.2287247923381,32.53567729865882,326.94740609896706
2016-01-10 10:00:00,820.4480495875252,549.2559778985272,31.728522471673596,318.8363969264622
2016-01-10 11:00:00,796.1609657884496,532.9967815130019,30.789287763908973,309.3981317075475
2016-01-10 12:00:00,796.9199371571707,533.5048814000496,30.818638848526618,309.6930774956386
2016-01-10 13:00:00,794.2635373666469,531.7265317953828,30.715910052364865,308.6607672373198
2016-01-10 14:00:00,832.5915914870632,557.38557609129,32.198139825555906,323.55552953591956
2016-01-10 15:00:00,858.396618023581,574.6609722509106,33.196076702555814,333.58368633101645
2016-01-10 16:00:00,858.7761037079415,574.9150221944344,33.210752244864636,333.73115922506196
2016-01-10 17:00:00,851.1863900207304,569.8340233239578,32.91724139868819,330.78170134415114
2016-01-10 18:00:00,828.7967346434575,554.8450766560516,32.05138440246768,322.0808005954641
2016-01-10 19:00:00,753.6585691400671,504.54318783833276,29.14562702532089,292.88116757444686
2016-01-10 20:00:00,618.9411511920691,414.35545788737187,23.935809505689004,240.5282901882793
2016-01-10 21:00:00,511.92618820239204,342.71337381365095,19.797306574601148,198.94093406743642
2016-01-10 22:00:00,408.32659637195985,273.35773923164453,15.790883524292688,158.6808339930034
2016-01-10 23:00:00,421.98808100893996,282.5035371985025,16.319203047410287,163.98985817864292
2016-01-11 00:00:00,422.747052377661,283.01163708555015,16.34855413202793,164.28480396673402
2016-01-11 01:00:00,461.83407786679845,309.17878126850496,17.860134989836617,179.47451205342486
2016-01-11 02:00:00,566.9516124346728,379.55061562460673,21.925260209380365,220.32450370404004
2016-01-11 03:00:00,803.7506794756607,538.0777803834786,31.08279861008542,312.34758958845833
2016-01-11 04:00:00,906.9707856217323,607.1793650219613,35.07454611808506,352.4602167688459
2016-01-11 05:00:00,856.8786752861388,573.6447724768153,33.13737453332053,332.9937947548343
2016-01-11 06:00:00,820.4480495875252,549.2559778985272,31.728522471673596,318.8363969264622
2016-01-11 07:00:00,789.7097091543202,528.6779324730968,30.539803544658998,306.8910925087733
2016-01-11 08:00:00,752.5201120869855,503.78103800776114,29.10160039839442,292.4387488923102
2016-01-11 09:00:00,734.3047992376787,491.5866407186172,28.39717436757096,285.36004997812415
2016-01-11 10:00:00,713.0536009134876,477.35984388128253,27.575343998276914,277.1015679115738
2016-01-11 11:00:00,697.4946878547047,466.9437961968054,26.973646763615204,271.05517925570655
2016-01-11 12:00:00,708.4997727011607,474.3112445589966,27.39923749057105,275.3318931830273
2016-01-11 13:00:00,717.6074291258142,480.40844320356854,27.75145050598278,278.87124264012033
2016-01-11 14:00:00,744.9303983997744,498.70003913728453,28.80808955221798,289.48929101139936
2016-01-11 15:00:00,784.3969095732723,525.1212332637632,30.334345952335486,304.82647199213574
2016-01-11 16:00:00,790.4686805230413,529.1860323601445,30.569154629276643,307.1860382968644
2016-01-11 17:00:00,786.2943379950752,526.3914829813824,30.4077236638796,305.56383646236344
2016-01-11 18:00:00,770.7354249362922,515.9754352969052,29.806026429217887,299.5174478064962
2016-01-11 19:00:00,702.0485160670314,469.9923955190914,27.149753271321075,272.8248539842531
2016-01-11 20:00:00,552.9106421133322,370.15076771422486,21.38226514395394,214.86800662435493
2016-01-11 21:00:00,450.0700216516212,301.30323301926614,17.40519317826313,174.90285233801305
2016-01-11 22:00:00,354.43962919276066,237.28264725126022,13.706956516439936,137.7396830385364
2016-01-11 23:00:00,367.34214246101965,245.9203453310705,14.20592495493989,142.75376143608486
2016-01-12 00:00:00,375.3113418325914,251.255394145071,14.514111343425157,145.85069221104123
2016-01-12 01:00:00,408.7060820563204,273.6117891751683,15.80555906660151,158.82830688704897
2016-01-12 02:00:00,484.60321892843183,324.42177787993495,18.740667528365947,188.32288569615739
2016-01-12 03:00:00,690.6639455362147,462.3708972133764,26.709487002056406,268.4006671628868
2016-01-12 04:00:00,830.3146773808998,555.861276430147,32.11008657170298,322.67069217164635
2016-01-12 05:00:00,798.4378798946129,534.521081174145,30.87734101776191,310.2829690718208
2016-01-12 06:00:00,762.38673988036,510.38633653938086,29.4831644984238,296.2730441374943
2016-01-12 07:00:00,734.6842849220393,491.840690662141,28.41184990987978,285.5075228721697
2016-01-12 08:00:00,700.5305733295891,468.97619574499606,27.091051102085782,272.2349624080709
2016-01-12 09:00:00,673.96657542435,451.19269969832766,26.063763140468225,261.9118598248829
2016-01-12 10:00:00,653.8538341532404,437.7280526915645,25.285959398100648,254.09579644046917
2016-01-12 11:00:00,642.4692636224238,430.1065543858495,24.845693128835983,249.6716096191029
2016-01-12 12:00:00,645.1256634129477,431.88490399051636,24.94842192499774,250.70391987742173
2016-01-12 13:00:00,650.0589773096349,435.18755325632617,25.139203975012425,252.62106750001377
2016-01-12 14:00:00,677.7614322679558,453.7331991335661,26.21051856355645,263.3865887653384
2016-01-12 15:00:00,706.2228585949975,472.7869448978535,27.311184236718113,274.44705581875405
2016-01-12 16:00:00,709.2587440698819,474.8193444460442,27.428588575188694,275.6268389711184
2016-01-12 17:00:00,705.0844015419158,472.02479506728207,27.26715760979165,274.0046371366174
2016-01-12 18:00:00,682.3152604802824,456.7817984558521,26.38662507126232,265.1562634938849
2016-01-12 19:00:00,619.3206368764297,414.60950783089567,23.950485047997827,240.67576308232483
2016-01-12 20:00:00,484.22373324407135,324.16772793641115,18.725991986057128,188.17541280211188
2016-01-12 21:00:00,385.936940994687,258.36879256373834,14.925026528072179,149.9799332443164
2016-01-12 22:00:00,354.06014350840013,237.02859730773636,13.692280974131114,137.59221014449088
2016-01-12 23:00:00,369.99854225154354,247.69869493573736,14.308653751101646,143.78607169440366
2016-01-13 00:00:00,377.5882559387547,252.77969380621403,14.60216459727809,146.7355295753145
2016-01-13 01:00:00,408.32659637195985,273.35773923164453,15.790883524292688,158.6808339930034
2016-01-13 02:00:00,484.22373324407135,324.16772793641115,18.725991986057128,188.17541280211188
2016-01-13 03:00:00,689.1460027987724,461.3546974392811,26.65078483282112,267.81077558670466
2016-01-13 04:00:00,828.7967346434575,554.8450766560516,32.05138440246768,322.0808005954641
2016-01-13 05:00:00,801.4737653694974,536.5534807223356,30.994745356232485,311.4627522241851
2016-01-13 06:00:00,763.9046826178021,511.40253631347616,29.54186666765909,296.86293571367645
2016-01-13 07:00:00,735.4432562907605,492.3487905491887,28.441200994497425,285.8024686602608
2016-01-13 08:00:00,699.0126305921468,467.9599959709007,27.032348932850493,271.64507083188875
2016-01-13 09:00:00,672.4486326869078,450.1764999242323,26.005060971232936,261.3219682487007
2016-01-13 10:00:00,654.2333198376011,437.98210263508827,25.300634940409466,254.24326933451468
2016-01-13 11:00:00,640.9513208849814,429.09035461175415,24.78699095960069,249.08171804292073
2016-01-13 12:00:00,644.3666920442265,431.3768041034687,24.919070840380094,250.40897408933063
2016-01-13 13:00:00,649.6794916252743,434.9335033128023,25.124528432703602,252.4735946059682
2016-01-13 14:00:00,679.2793750053979,454.7493989076614,26.269220732791737,263.9764803415205
2016-01-13 15:00:00,702.0485160670314,469.9923955190914,27.149753271321075,272.8248539842531
2016-01-13 16:00:00,701.6690303826708,469.73834557556756,27.13507772901225,272.6773810902075
2016-01-13 17:00:00,697.8741735390653,467.1978461403292,26.98832230592403,271.2026521497521
2016-01-13 18:00:00,681.9357747959218,456.5277485123282,26.371949528953493,265.0087905998393
2016-01-13 19:00:00,616.2847514015452,412.577108282705,23.833080709527252,239.4959799299605
