,UK_P2HT_OTH,UK_STUR_BIO_CHP,UK_COMC_GAS_CHP,UK_COMC_CCS_GAS_CHP,UK_GTUR_GAS_CHP
2016-01-04 08:00:00,70858.19569066746,1380.392794793651,90.58260152511254,11.858114555501057,75.91923419106445
2016-01-04 09:00:00,68039.19401764414,1325.4756527464517,86.97888987599235,11.386354804282014,72.89888564686002
2016-01-04 10:00:00,65085.0307050971,1267.9254186269454,83.20239238586784,10.89197576125968,69.73372155853072
2016-01-04 11:00:00,62423.52172508406,1216.076401255304,79.80001380365704,10.446572402228819,66.88211460487182
2016-01-04 12:00:00,60670.53402639143,1181.9263419001247,77.55905657010992,10.15321002201485,65.00391996085227
2016-01-04 13:00:00,60111.08237062362,1171.0276303660548,76.8438734369095,10.059585822898628,64.40450953473541
2016-01-04 14:00:00,60681.69955313469,1182.14385820175,77.57333018306244,10.155078572207296,65.01588298406259
2016-01-04 15:00:00,61753.00246118587,1203.0139749313819,78.9428457837183,10.334361045935108,66.16370357945233
2016-01-04 16:00:00,64331.65147957784,1253.2487923804354,82.2392991329656,10.765897795643083,68.9265323082347
2016-01-04 17:00:00,66138.1161747777,1288.4406403381363,84.54861946012748,11.068209547831398,70.86202353710365
2016-01-04 18:00:00,66535.9615224193,1296.1910896118393,85.0572108269097,11.134788941530644,71.2882849430712
2016-01-04 19:00:00,66092.27874920008,1287.5476786788322,84.4900225227434,11.060538657567673,70.8129121786613
2016-01-04 20:00:00,63952.023570306825,1245.8532381251737,81.7539962925796,10.702367089099932,68.51978951908396
2016-01-04 21:00:00,57818.03577313833,1126.3566509480493,73.91252408213214,9.67584462021847,61.94768234701691
2016-01-04 22:00:00,45377.28834393184,883.9976980318083,58.00871428186648,7.593886326846124,48.61835595952315
2016-01-04 23:00:00,36505.98351675654,711.1752722772701,46.667953169688374,6.109274026574563,39.11341920252713
2016-01-05 00:00:00,29243.1021999137,569.686642183183,37.38334356546149,4.893831298762149,31.331787420617108
2016-01-05 01:00:00,30196.285588207174,588.2556654061467,38.60185936593531,5.053346478348825,32.35305182309773
2016-01-05 02:00:00,31068.959652088695,605.2562816121279,39.71745490459354,5.199388427600499,33.288056531903976
2016-01-05 03:00:00,33920.870246039514,660.8145243378017,43.36323614978433,5.676655484649907,36.343664512938794
2016-01-05 04:00:00,40913.42828383489,797.0369702872753,52.302274072002625,6.846859628855745,43.83566520659909
2016-01-05 05:00:00,57549.47547199768,1121.1248114826396,73.56920612848445,9.630901070852804,61.65994015716878
2016-01-05 06:00:00,68871.31958966854,1341.6863413307406,88.04264966234926,11.5256109659927,73.79044569242879
2016-01-05 07:00:00,65628.61555970344,1278.5150280481796,83.89729196381994,10.982944652207692,70.31613189903294
2016-01-05 08:00:00,62856.62663086229,1224.5137441130871,80.35367973765777,10.519052480746316,67.34615397887195
2016-01-05 09:00:00,59573.37410904006,1160.552503208834,76.15648628682715,9.96960037942032,63.828395522238615
2016-01-05 10:00:00,56385.910053488995,1098.4573232079983,72.0817454102735,9.436178471850571,60.41326721209379
2016-01-05 11:00:00,54555.938986198074,1062.8075461942442,69.74237537163262,9.129932929783426,58.45259067120312
2016-01-05 12:00:00,52849.37637238533,1029.5618967247703,67.56076631825655,8.844339784580153,56.62413701842646
2016-01-05 13:00:00,51634.68459457854,1005.8984127532127,66.00794747757874,8.641061192591458,55.32268601970422
2016-01-05 14:00:00,51760.44368526585,1008.3483332030983,66.16871343399144,8.662106968443215,55.457427439020414
2016-01-05 15:00:00,53086.20307120301,1034.1755319645079,67.86351716140757,8.883972717609394,56.877879037045254
2016-01-05 16:00:00,55784.73458725952,1086.7457875994337,71.31322403919783,9.335571795699419,59.76915285713838
2016-01-05 17:00:00,58408.63337192682,1137.86211848139,74.66752308304225,9.77468109092415,62.580463311562546
2016-01-05 18:00:00,59381.79717649773,1156.8203814019992,75.91158113827323,9.937539991907833,63.623135229261635
2016-01-05 19:00:00,59099.13305210242,1151.3137845029576,75.55023335773815,9.890236168614868,63.32028185220049
2016-01-05 20:00:00,57342.03173829387,1117.083587562969,73.3040174246822,9.596185375172103,61.437679778577134
2016-01-05 21:00:00,52036.64355733609,1013.7289996117252,66.5217975438698,8.708328999519502,55.75335485527559
2016-01-05 22:00:00,40601.968853628015,790.9694102945681,51.904115394905745,6.794736912961207,43.50195982231133
2016-01-05 23:00:00,32043.886434566426,624.2488892119409,40.963766688185444,5.362542362825096,34.33261734800469
2016-01-06 00:00:00,30595.893913755615,596.0404593590539,39.11270446107847,5.120220906288985,32.78120212746692
2016-01-06 01:00:00,32040.36047875276,624.1801998535329,40.95925923146359,5.361952294343271,34.32883955120143
2016-01-06 02:00:00,32059.165576425625,624.5465430983757,40.9832990006468,5.365099326246338,34.34898780081881
2016-01-06 03:00:00,35205.493480817284,685.8403472511178,45.00545288211218,5.891637101528129,37.72004181492563
2016-01-06 04:00:00,43082.47876853971,839.2923739345989,55.07511119872819,7.209850089925055,46.159639873403016
2016-01-06 05:00:00,60121.660238064615,1171.2336984412786,76.85739580707505,10.0613560283441,64.41584292514517
2016-01-06 06:00:00,67609.61506767958,1317.1069992470768,86.42973139871346,11.314464794246343,72.43862406966315
2016-01-06 07:00:00,63902.66018891554,1244.8915871074616,81.6908918984737,10.694106130354383,68.46690036383836
2016-01-06 08:00:00,61527.92894841374,1198.629304219671,78.65511979630678,10.296695007845283,65.9225542168444
2016-01-06 09:00:00,58879.34847305079,1147.0321478288586,75.26926855540941,9.853455233247779,63.084799184797426
2016-01-06 10:00:00,56036.25276863411,1091.6456284992046,71.63475595202323,9.377663347402931,60.03863569577074
2016-01-06 11:00:00,54342.618659471475,1058.6518400105601,69.46967423996063,9.094233786633017,58.22403396460604
2016-01-06 12:00:00,52891.68784214929,1030.3861690256663,67.61485579891877,8.851420606362053,56.66947058006556
2016-01-06 13:00:00,52371.609359634036,1020.2544886604857,66.95000593244569,8.764385505292873,56.11224555158506
2016-01-06 14:00:00,53381.20804094612,1039.9225416179775,68.24064104046914,8.933341780588748,57.19395470291781
2016-01-06 15:00:00,54520.679428061434,1062.1206526101641,69.69730080441411,9.124032244965177,58.41481270317054
2016-01-06 16:00:00,56780.22944531693,1106.1390831232934,72.58582932033387,9.502167797067994,60.83575082125809
2016-01-06 17:00:00,59567.49751601728,1160.4380209448207,76.1489738589574,9.968616931950613,63.822099194233196
2016-01-06 18:00:00,60390.22053920525,1176.465537906688,77.20071376072272,10.106299577709766,64.70358511499329
2016-01-06 19:00:00,60155.74447759668,1171.8976955725561,76.9009678887196,10.06706002366841,64.45236162757666
2016-01-06 20:00:00,58644.872411442215,1142.4643054947262,74.96952268340628,9.81421567920642,62.833575697380795
2016-01-06 21:00:00,53128.514540966964,1034.9998042654038,67.91760664206979,8.891053539391294,56.923212598684344
2016-01-06 22:00:00,41649.17773028584,811.3701497417453,53.24283004129561,6.969987252063216,44.62396547287882
2016-01-06 23:00:00,33651.134626294326,655.5597884195894,43.0184157105627,5.6315152457902995,36.05466305748959
2016-01-07 00:00:00,26347.704817594364,513.2812307038104,33.68197035403452,4.409286730436898,28.229586612342107
2016-01-07 01:00:00,28033.6993558274,546.1261922492375,35.83728590986646,4.6914378094961915,30.036003117099757
2016-01-07 02:00:00,28626.05993252273,557.6660044617823,36.5945386391375,4.790569314442783,30.670672980047033
2016-01-07 03:00:00,31898.734586903975,621.4211772908114,40.77820971980256,5.338251210323303,34.177098046270594
2016-01-07 04:00:00,39547.1204060406,770.4198439041736,50.55563459228521,6.618208092148579,42.371768945336775
2016-01-07 05:00:00,54866.22309780038,1068.8522097341486,70.13903156315556,9.181858956184021,58.78503678988979
2016-01-07 06:00:00,65584.54111203265,1277.6564110680795,83.8409487547968,10.97556879618488,70.26890943899221
2016-01-07 07:00:00,63358.48767500695,1234.2905294598263,80.99524107773462,10.603038894659399,67.8838603905356
2016-01-07 08:00:00,60266.812085727055,1174.0614103624082,77.04295277545793,10.085647180845895,64.57136222687927
2016-01-07 09:00:00,56530.474241849166,1101.2735869027265,72.2665511358694,9.460371279605393,60.56815688102735
2016-01-07 10:00:00,53286.5948932795,1038.0793771673627,68.11969095176613,8.917508276326446,57.0925838220304
2016-01-07 11:00:00,50558.68041210915,984.9367102123703,64.63242193462709,8.46099196088788,54.16982836191013
2016-01-07 12:00:00,49490.315800569355,964.123834614745,63.26666254790612,8.282201210894922,53.025155930523084
2016-01-07 13:00:00,48772.783792489,950.1455501787162,62.34939510500937,8.162122274843545,52.256374281060175
2016-01-07 14:00:00,49247.024849426634,959.384268884593,62.955648034098395,8.241486485649002,52.76448795109833
2016-01-07 15:00:00,50464.654923744805,983.1049939881568,64.51222308871105,8.445256801372548,54.069087113823265
2016-01-07 16:00:00,52989.82694562956,1032.298022834689,67.74031334434363,8.867844179106179,56.774619257756214
2016-01-07 17:00:00,55408.04497449988,1079.4074744761785,70.8316774127467,9.27253281289112,59.365558231990356
2016-01-07 18:00:00,56769.65157787595,1105.9330150480694,72.57230695016833,9.50039759162252,60.82441743084832
2016-01-07 19:00:00,56997.66338715947,1110.374926891787,72.86378915151471,9.5385553534472,61.06871495745898
2016-01-07 20:00:00,55206.47783381883,1075.4807328205209,70.5740011368142,9.238800564680128,59.14959418140414
2016-01-07 21:00:00,49576.11405870181,965.7952756693398,63.376343994804515,8.296559543952663,53.117082319402364
2016-01-07 22:00:00,37893.44712943281,738.2045348108197,48.441637389736904,6.34146597417268,40.59998224460898
2016-01-07 23:00:00,29371.799587112386,572.1938037650751,37.54786573580906,4.915368798348759,31.469677003936006
2016-01-08 00:00:00,24545.941396812734,478.1809685573203,31.378659969168456,4.107761736224352,26.299132445877493
2016-01-08 01:00:00,26074.443242035508,507.95780542719007,33.33264245809104,4.363556423095465,27.93680736008965
2016-01-08 02:00:00,26606.274910596294,518.3184503203972,34.01251718030362,4.452558419104061,28.50662504458099
2016-01-08 03:00:00,29697.362840573907,578.5361211914143,37.96405423979334,4.969851788170596,31.818493575436786
2016-01-08 04:00:00,37060.146238803856,721.970949773728,47.37637511780601,6.20201312296805,39.70716293343911
2016-01-08 05:00:00,51587.67185039637,1004.9825546411059,65.94784805462072,8.633193612833791,55.27231539566078
2016-01-08 06:00:00,61859.956454200306,1205.0975521364246,79.07957197094778,10.352259789883798,66.27829674915115
2016-01-08 07:00:00,59835.47015785565,1165.6584121838291,76.49154056981811,10.01346213656931,64.10921175128077
2016-01-08 08:00:00,57212.159032490614,1114.5535295282739,73.13799276876067,9.574451186091549,61.29853092965714
2016-01-08 09:00:00,53256.624268863365,1037.4955176208946,68.08137756963038,8.912492694230933,57.0604725492027
2016-01-08 10:00:00,49982.1866365753,973.7060001126617,63.8954527606044,8.364515764109502,53.552158584577526
2016-01-08 11:00:00,47575.13413444824,926.8140647727975,60.81836230515385,7.961695680517006,50.9731826335537
2016-01-08 12:00:00,46425.67253919422,904.4213339317882,59.3489314138303,7.769333355442075,49.74162087569174
2016-01-08 13:00:00,45895.016189237984,894.0835854913835,58.670559177191656,7.680528048927419,49.17306245680147
2016-01-08 14:00:00,46392.76361826669,903.7802332533134,59.306861817759675,7.7638260496117075,49.70636143886132
2016-01-08 15:00:00,47518.71884142964,925.7150350382692,60.74624299760421,7.952254584807806,50.91273788470156
2016-01-08 16:00:00,49684.24337032079,967.9017493271853,63.51457266760795,8.314654977395293,53.232934754702256
2016-01-08 17:00:00,52043.10780966113,1013.85493010214,66.53006121452653,8.70941079173618,55.76028081608156
2016-01-08 18:00:00,52902.85336889255,1030.603685327292,67.6291294118713,8.8532891565545,56.68143360327588
2016-01-08 19:00:00,53251.33533514288,1037.3924835832825,68.0746163845476,8.911607591508195,57.05480585399781
2016-01-08 20:00:00,51726.947105036044,1007.6957842982221,66.12589259513385,8.656501317865876,55.42153836938946
2016-01-08 21:00:00,46386.887025243916,903.6657509893002,59.29934938988993,7.762842602142001,49.7000651108559
2016-01-08 22:00:00,35212.54539244461,685.9777259679339,45.014467795555895,5.892817238491779,37.72759740853215
2016-01-08 23:00:00,27257.98907682161,531.0145333994767,34.845645431059154,4.561622743494705,29.204887820383096
2016-01-09 00:00:00,26385.90267224238,514.0253654198971,33.73080113518791,4.415679138990002,28.270512744377395
2016-01-09 01:00:00,27951.427053508607,544.5234405530508,35.73211191968993,4.677669544920277,29.94785452502375
2016-01-09 02:00:00,28549.076563924427,556.1662868032076,36.496125834043745,4.777686152589606,30.58819108317591
2016-01-09 03:00:00,31705.3946764548,617.6547108047725,40.53105084288771,5.305895788569901,33.96994885489197
2016-01-09 04:00:00,39185.70993514017,763.3791846673531,50.09362027829543,6.557726072761521,41.984544773002874
2016-01-09 05:00:00,54497.76071527263,1061.674171780512,69.66800233572208,9.120196799833314,58.39025702394937
2016-01-09 06:00:00,65294.23741670776,1272.0009872258206,83.46983481803103,10.926986491181294,69.95787083552402
2016-01-09 07:00:00,63141.053733164415,1230.0546856913327,80.71728124655378,10.566651338280195,67.65089625433473
2016-01-09 08:00:00,60471.31752291949,1178.0453931500724,77.30438526532532,10.119871152791742,64.79047444146822
2016-01-09 09:00:00,56528.12360464006,1101.2277939971211,72.26354616472149,9.45997790061751,60.56563834982517
2016-01-09 10:00:00,53181.991537474176,1036.0415928679251,67.98596973568453,8.900002911365638,56.98050918353375
2016-01-09 11:00:00,50662.6961086122,986.9630462854064,64.76539190792172,8.478398981101716,54.28127336760623
2016-01-09 12:00:00,49453.2932645259,963.4025963514609,63.21933425232668,8.27600549183576,52.98548906408888
2016-01-09 13:00:00,48893.841608758084,952.5038848173908,62.504151119126256,8.182381292719533,52.38607863797201
2016-01-09 14:00:00,49419.796684296096,962.750047446585,63.176513413469095,8.270399841258422,52.94959999445794
2016-01-09 15:00:00,50578.07316908429,985.3145016836143,64.65721294659728,8.464237337537917,54.190606244328045
2016-01-09 16:00:00,52854.66530610583,1029.664930762382,67.56752750333932,8.845224887302889,56.62980371363134
2016-01-09 17:00:00,55211.17910823705,1075.5723186317316,70.58001107911001,9.239587322655895,59.15463124380848
2016-01-09 18:00:00,56028.02553840224,1091.4853533295857,71.62423855300557,9.376286520945339,60.02982083656314
2016-01-09 19:00:00,56288.358609311,1096.5569176253766,71.9570391076356,9.419853243853414,60.30874816720365
2016-01-09 20:00:00,54659.36702339884,1064.8224340408788,69.87459410214025,9.14724160525029,58.56340604409866
2016-01-09 21:00:00,49073.66535525488,956.0070420961991,62.734031411940684,8.212474785292606,52.578746274938155
2016-01-09 22:00:00,37395.11204110181,728.4964388224885,47.8045835063819,6.258069628741421,40.06605362974858
2016-01-09 23:00:00,29139.08650341065,567.660306110147,37.25037359216687,4.876424278548313,31.22034241492101
2016-01-10 00:00:00,22717.733307428633,442.56553622277016,29.04154365888851,3.8018112283981176,24.340344803388447
2016-01-10 01:00:00,24149.271367775684,470.45341573641986,30.871571087960177,4.041379032019045,25.87413030551102
2016-01-10 02:00:00,24632.32731424747,479.8638578383164,31.489092658853817,4.122218414029063,26.3916884675573
2016-01-10 03:00:00,27545.942134937395,536.6241643361304,35.21375439667702,4.6098116695104085,29.513407892649134
2016-01-10 04:00:00,34483.847857621,671.7819252302797,44.08292673970661,5.7708697522479575,36.946852735858926
2016-01-10 05:00:00,48036.44668673578,935.8009224978448,61.40808789292941,8.038896306889104,51.467444381979895
2016-01-10 06:00:00,57629.98479640965,1122.6932184996224,73.67212639030006,9.644374301187806,61.74619985084317
2016-01-10 07:00:00,55730.08227214774,1085.6811025441095,71.24335846000913,9.326425734231131,59.71059700668788
2016-01-10 08:00:00,53271.3157514203,1037.781723280928,68.10015863930477,8.914951312905202,57.07621336921627
2016-01-10 09:00:00,49520.28642498548,964.7076941612129,63.304975930041856,8.287216792990433,53.05726720335077
2016-01-10 10:00:00,46439.18870314658,904.6846431390188,59.36620999793072,7.771595284622403,49.756102430104214
2016-01-10 11:00:00,44194.33016844801,860.9524182859229,56.49646255168533,7.395918351193854,47.350905132030235
2016-01-10 12:00:00,43132.42980923327,840.2654731787123,55.13896683562109,7.218209393417576,46.21315866144917
2016-01-10 13:00:00,42638.208336018215,830.6375147751905,54.507171651774925,7.135501461215113,45.68363747619257
2016-01-10 14:00:00,43108.92343714218,839.807544122659,55.10891712414208,7.214275603538742,46.18797334942745
2016-01-10 15:00:00,44169.64847775237,860.4715927770669,56.46491035463238,7.391787871821081,47.32446055440744
2016-01-10 16:00:00,46205.88796014257,900.1396972576891,59.06796661150155,7.7325524200749856,49.50613820828867
2016-01-10 17:00:00,48444.2822425161,943.7459916203704,61.92945038709021,8.107147561286855,51.90440954555668
2016-01-10 18:00:00,49273.4695180291,959.8994390726529,62.98945395951227,8.245911999262688,52.79282142712275
2016-01-10 19:00:00,49624.88978079081,966.7454784606505,63.43869714612345,8.30472215795124,53.16934184184742
2016-01-10 20:00:00,48207.455543698416,939.1323563806327,61.62669954393918,8.067514628257612,51.65066752693787
2016-01-10 21:00:00,43214.70211155206,841.8682248748992,55.24414082579762,7.231977657993491,46.30130725352518
2016-01-10 22:00:00,32746.72696008985,637.9409679879365,41.86225306140783,5.480162680202202,35.085658177454036
2016-01-10 23:00:00,25287.567436286452,492.62863027580386,32.32672836633121,4.231872806901532,27.09372904016267
2016-01-11 00:00:00,25888.742902515936,504.3401658843686,33.09524973740687,4.332479483052685,27.737843395118084
2016-01-11 01:00:00,27354.365202395056,532.8920425292955,34.96884924812309,4.577751281997919,29.30814759967214
2016-01-11 02:00:00,27944.375141881283,544.3860618362348,35.72309700624623,4.676489407956627,29.940298931417235
2016-01-11 03:00:00,30675.815578865302,597.5974181496354,39.2148734801071,5.133595791877018,32.86683218834076
2016-01-11 04:00:00,37580.81238062138,732.11407836531,48.04197622706607,6.289146568784201,40.26501759472014
2016-01-11 05:00:00,52383.95020498186,1020.4949014149137,66.96578203097216,8.76645074497926,56.12546784039646
2016-01-11 06:00:00,63526.5582354582,1237.5647222106077,81.21009651480954,10.631165492293054,68.06393537149089
2016-01-11 07:00:00,61416.86134028336,1196.465589429819,78.51313490956846,10.278107850667798,65.80355361754178
2016-01-11 08:00:00,58844.08891491416,1146.3452542447785,75.22419398819089,9.84755454842953,63.047021216764854
2016-01-11 09:00:00,55289.92545474219,1077.1063809695104,70.6806776125647,9.252765518749985,59.239002039081235
2016-01-11 10:00:00,52258.77877359684,1018.0564291914296,66.80576731734645,8.745503313874474,55.99135605388082
2016-01-11 11:00:00,49870.53136914265,971.530837096408,63.752716631079096,8.345830262185045,53.432528352474364
2016-01-11 12:00:00,48535.95709367132,945.5319149389785,62.04664426185835,8.122489341814303,52.002632262441374
2016-01-11 13:00:00,47923.61610069857,933.6028630287886,61.26384927783016,8.020014115470705,51.346554884275655
2016-01-11 14:00:00,48485.418393675485,944.5473674684639,61.982037382178476,8.114031693574812,51.94848384159469
2016-01-11 15:00:00,49545.5557749834,965.1999678964705,63.337279369881806,8.291445617110181,53.08434141377413
2016-01-11 16:00:00,51694.6258434108,1007.0661318461488,66.08457424185022,8.651092356782483,55.386908565359604
2016-01-11 17:00:00,53789.63125602872,1047.8790589669045,68.76275477741692,9.00169137973347,57.63154949929513
2016-01-11 18:00:00,54703.441471069615,1065.6810510209789,69.9309373111634,9.154617461273101,58.610628504139385
